G,R,X,Y,GR,UID
M,B,0.09560823511773293,-0.08171213430398161,MB,1
M,B,0.08765369293477454,-0.0905745774560859,MB,2
M,W,0.004806504765613122,0.0038776934599453515,MW,3
M,B,0.10327375128707339,-0.07692673088828125,MB,4
F,W,-0.8982199512832822,-0.839115161694498,FW,5
M,B,0.09761381275128762,-0.0820379448811839,MB,6
M,W,-0.004522408652331723,-0.0015932270893361253,MW,7
F,W,-0.8924328284596353,-0.8371059337875042,FW,8
M,B,0.10475119136541229,-0.07418199656894749,MB,9
M,W,0.005974498970032585,0.007686684911003803,MW,10
M,W,-0.013135352447418936,-0.010969594627034982,MW,11
M,W,0.0138261594453493,0.011314235287867095,MW,12
M,W,0.0030163305716854345,0.0010575475183815931,MW,13
F,W,-0.896113250403055,-0.8355527111095576,FW,14
M,B,0.08849254275626797,-0.08706892397029624,MB,15
F,W,-0.8910534935761312,-0.832684620637835,FW,16
M,B,0.09642496131920157,-0.0807802669421099,MB,17
F,W,-0.9176651959966721,-0.8544594533093428,FW,18
F,W,-0.8969532676122778,-0.836801774232321,FW,19
F,B,-0.8075516745029709,-0.9256245796183218,FB,20
M,W,0.009506163342517665,0.008640758485881703,MW,21
F,W,-0.8969817518125328,-0.836448722538747,FW,22
F,W,-0.897835277283442,-0.8376429819820217,FW,23
F,W,-0.9133948165526242,-0.8508064584829328,FW,24
M,W,0.003669437214163059,0.003884705756735499,MW,25
F,W,-0.8935355335443536,-0.8359125353768787,FW,26
F,B,-0.8053081430768558,-0.9255264362834752,FB,27
F,B,-0.8162230579196301,-0.9348536672956677,FB,28
M,B,0.10796861792664035,-0.0706521649256033,MB,29
F,B,-0.7901743473999118,-0.9108113208422499,FB,30
M,W,-0.001346712890194284,-0.0017616291174272314,MW,31
M,B,0.1072073809283537,-0.07232643163817601,MB,32
M,B,0.08115947425970739,-0.09502806305343622,MB,33
M,W,-0.0009232601149913749,-0.001250471601953452,MW,34
F,B,-0.8067712505972104,-0.9266626562799924,FB,35
M,B,0.09837865617229623,-0.07922727335069973,MB,36
M,W,-0.006888842865476563,-0.004732299451493988,MW,37
M,W,-0.008075783928075737,-0.004153996714692219,MW,38
F,W,-0.8955669915582247,-0.8365144982163455,FW,39
F,B,-0.8057665315452518,-0.9215893780876947,FB,40
M,W,-0.007721612759820406,-0.007350858600533196,MW,41
M,B,0.12257991884730796,-0.06094055132366512,MB,42
M,W,-0.00408700127888308,-0.002425838462246138,MW,43
M,W,-0.00019774724173390944,-0.0006529269809104648,MW,44
F,W,-0.896594064004416,-0.8398959475915833,FW,45
F,B,-0.812792288415414,-0.9309126271525557,FB,46
F,B,-0.7985793609022923,-0.9187454543992324,FB,47
F,W,-0.9091928068066207,-0.8478555476917387,FW,48
M,B,0.10273665933363178,-0.07798419332881948,MB,49
M,W,0.00911321986475452,0.004336098533850335,MW,50
F,W,-0.9062378156053255,-0.8463452909537948,FW,51
M,B,0.10074791171494833,-0.07824412835936069,MB,52
F,W,-0.9082839280581422,-0.8465901890844032,FW,53
F,W,-0.8884642767757144,-0.8308375415382928,FW,54
F,B,-0.7960049700116976,-0.9164573465825869,FB,55
F,B,-0.8006743590979926,-0.9220844813019408,FB,56
M,W,0.001157899915127653,0.001058942634061522,MW,57
M,W,-0.0019988673978055577,-0.003897852874180514,MW,58
F,B,-0.8038440531660387,-0.9219728475922234,FB,59
M,B,0.09726743760054021,-0.07963846063513552,MB,60
M,W,-0.002099469010962202,-0.0027952619472372377,MW,61
M,W,-0.012561265368714167,-0.010436674976097486,MW,62
M,B,0.1094495216824537,-0.07223416440355546,MB,63
