G,R,X,Y,GR,UID
F,B,-0.7937353599639864,-0.9134553351674406,FB,1
F,B,-0.7981923096124444,-0.9176494978288283,FB,2
F,B,-0.8084914806709178,-0.9260449604456347,FB,3
F,B,-0.8074208831646257,-0.9256593148782823,FB,4
M,B,0.1081501703015732,-0.07283666570151551,MB,5
M,W,0.008148256847397329,0.006089485782708034,MW,6
M,W,-0.0019057606982915603,0.00033541778913370106,MW,7
M,W,0.005907354677121479,0.004299173711895693,MW,8
F,W,-0.8963832310386177,-0.8377691011137401,FW,9
M,W,0.019549236336288165,0.016851293516009152,MW,10
M,W,0.003662942151558051,0.003995818878451625,MW,11
F,B,-0.7955549128525106,-0.9148417960592816,FB,12
M,B,0.09769307976093235,-0.08258173593450288,MB,13
M,W,0.00791126166857019,0.005463186714806056,MW,14
M,W,-0.011171561523374863,-0.006871877895058167,MW,15
M,B,0.08975557522807459,-0.0890973051403662,MB,16
M,W,0.011424740089736466,0.009662053329180856,MW,17
F,B,-0.8011447306144145,-0.919725360110325,FB,18
M,B,0.09781001023517227,-0.08047078412709721,MB,19
M,W,0.005377948139295469,0.005080568035641707,MW,20
M,W,-0.005250651009448335,-0.006940613275651226,MW,21
M,W,-0.0037962997889927456,-0.005039414015628093,MW,22
F,W,-0.899721790698408,-0.8391742892968317,FW,23
M,W,-0.013066432954585684,-0.01258676233598575,MW,24
F,W,-0.8982721919616677,-0.8389666358719642,FW,25
M,W,0.010564317911726859,0.010329248268169855,MW,26
M,W,0.01132424404919781,0.007586082409882675,MW,27
F,B,-0.8050168220780528,-0.9216108648920127,FB,28
M,W,0.008825709157814539,0.007848338567260745,MW,29
M,W,0.011178021058330686,0.008083603420119627,MW,30
M,B,0.10070212121427316,-0.08091128513885841,MB,31
F,B,-0.7960723534885304,-0.91537226231195,FB,32
M,B,0.09385467490091329,-0.08521693409164693,MB,33
M,W,0.014822670850648484,0.011370002995501999,MW,34
M,W,-0.0014906004865847026,-0.0004656766100979593,MW,35
M,W,-0.017867485897021012,-0.0171068708498821,MW,36
M,B,0.1043494761559457,-0.07753942471022542,MB,37
M,W,-0.004705828288108628,-0.0021928256335576723,MW,38
M,W,-0.01964222506838021,-0.016437120996237356,MW,39
F,B,-0.7992959549407054,-0.9188054121779865,FB,40
F,W,-0.8918751964843548,-0.8341142652709426,FW,41
M,W,0.00040343876007717865,-0.0019393081927402817,MW,42
M,W,0.002871733001722748,0.00493605018308497,MW,43
F,W,-0.9090957569144921,-0.8451853365713117,FW,44
M,B,0.09019561464100898,-0.08867152412312314,MB,45
M,W,-0.0009851880837448803,-0.0011043001515387693,MW,46
M,W,-0.011620208442899812,-0.009041480844766785,MW,47
F,B,-0.7995943816565494,-0.9207303330470415,FB,48
F,W,-0.895801668903899,-0.841433426449728,FW,49
M,W,-0.013501755968201213,-0.010804482041558126,MW,50
M,W,0.015406743603789429,0.013666472679009632,MW,51
M,B,0.0930330741490235,-0.08614961736861144,MB,52
F,B,-0.8024573182300443,-0.9247853372680089,FB,53
M,W,-0.01734398991476209,-0.010713010424180222,MW,54
M,B,0.09278548522337994,-0.08813700246454591,MB,55
M,B,0.10906927517157257,-0.07070400054140649,MB,56
F,W,-0.9022161910944858,-0.8426309867752693,FW,57
F,W,-0.8998262855372817,-0.8417400866229976,FW,58
F,W,-0.8981949877536137,-0.838673670687153,FW,59
