G,R,X,Y,GR,UID
M,W,-0.015150991120545515,-0.012988728555948778,MW,1
M,W,-0.005457132586776804,-0.0023350822977082635,MW,2
M,B,0.12025541490276634,-0.06457161320888076,MB,3
M,B,0.11108623971526106,-0.07094980320556418,MB,4
F,W,-0.91748146187592,-0.8545786580494805,FW,5
M,B,0.09748386436868195,-0.08199730206298161,MB,6
M,W,0.009089753518859288,0.009855895066706744,MW,7
M,W,2.1448180648982076e-05,-0.0007958825918103531,MW,8
M,W,-0.005286543843952509,-0.004477270559482448,MW,9
F,W,-0.913081443243361,-0.8500704078047483,FW,10
M,W,0.005094826548521306,0.00710885645849514,MW,11
M,B,0.1071763893262508,-0.07605949385401985,MB,12
F,B,-0.8237074532939234,-0.940410991338076,FB,13
F,W,-0.8914545348574434,-0.8307692935936904,FW,14
M,B,0.09738194337603409,-0.08294624257404803,MB,15
M,W,0.0045424624116386335,0.004510853297480967,MW,16
F,B,-0.8026950143991215,-0.9237828483660051,FB,17
F,B,-0.8101388336294502,-0.9311807542096135,FB,18
M,B,0.10053939380485713,-0.07999460133102482,MB,19
F,B,-0.7903383341647736,-0.9126295165918179,FB,20
F,W,-0.8892273339529733,-0.8301979952562734,FW,21
M,W,-0.00854263160793774,-0.006168590746420018,MW,22
F,W,-0.8904143777990847,-0.832363696217783,FW,23
F,W,-0.8916109523209493,-0.8334638525672078,FW,24
M,W,0.0002495071083498011,-0.0005196606644506161,MW,25
M,W,-0.020794608842326912,-0.01528405197812142,MW,26
F,W,-0.8977221630328154,-0.8371679503160924,FW,27
M,B,0.10830434396414326,-0.07619477345301147,MB,28
F,W,-0.8866346212829928,-0.8301843757931071,FW,29
M,W,-0.007968138948408933,-0.006434719439034139,MW,30
M,W,0.001821485542821993,0.00034287693694610684,MW,31
M,B,0.10173295738570469,-0.07950513381112252,MB,32
M,B,0.10057125677505284,-0.07962398629120673,MB,33
M,W,-0.005454875751109459,-0.003788905252475937,MW,34
M,W,-0.005688311331367954,-0.006163225720809125,MW,35
M,W,0.01100827650335896,0.008595489495208043,MW,36
F,B,-0.8176157576004385,-0.9320309844442065,FB,37
F,W,-0.9114222775703652,-0.8484414951154969,FW,38
M,W,0.012256522303047931,0.007651001404185908,MW,39
F,W,-0.9005175416182927,-0.8410242551889189,FW,40
F,W,-0.9030908436582071,-0.8432863974204432,FW,41
M,B,0.10512664470492722,-0.0771067653471531,MB,42
M,W,0.0043470605071185865,0.0031233610652615755,MW,43
M,B,0.10344868692615186,-0.07619807701334241,MB,44
M,W,0.0019298656109478856,0.0016909963523356877,MW,45
M,W,0.003976808473521759,0.0025939488287553296,MW,46
M,W,-0.0009029567655465709,-0.00013269229760859468,MW,47
M,B,0.09160878878331352,-0.08889989836269044,MB,48
F,W,-0.9014186238017549,-0.8396655140967866,FW,49
M,B,0.10833517016821789,-0.07409595469542544,MB,50
M,W,-0.0024119152400808312,-0.002657996857935848,MW,51
M,W,0.011336204129345771,0.0108766872526204,MW,52
F,W,-0.9037550709109977,-0.843127134655959,FW,53
F,W,-0.9000879991957154,-0.8392189252264959,FW,54
M,B,0.11910531476148911,-0.06256115960873838,MB,55
M,W,-0.0012692272665970157,-0.0025645915091373236,MW,56
F,W,-0.9148649517068457,-0.8507416671532511,FW,57
F,B,-0.8057151657982418,-0.9229205182638761,FB,58
M,B,0.11052422445534597,-0.07220700283158557,MB,59
F,B,-0.7991015395241549,-0.9199742635727788,FB,60
M,B,0.1098343363056917,-0.0718653113254453,MB,61
M,W,0.015871592973607983,0.013777420774024881,MW,62
F,W,-0.895147487204656,-0.8348477595657966,FW,63
F,W,-0.9047642742398535,-0.8439948896451593,FW,64
M,W,-0.0014706187444150384,-0.0010461341897902454,MW,65
F,B,-0.8060236806144515,-0.9249752111296585,FB,66
M,W,0.0071029169259000935,0.0038965243135188126,MW,67
M,B,0.11564933926035116,-0.06939761086032581,MB,68
F,W,-0.900991592883139,-0.8405583267938761,FW,69
M,W,0.0004214753747067515,0.00028386065775683737,MW,70
F,W,-0.9030903403676702,-0.8412340512839414,FW,71
M,W,-0.0037973908908298347,-0.003728432888642176,MW,72
M,W,-0.005586330884324798,-0.0029668346984312623,MW,73
M,W,0.0016530742265437799,0.0029251301768129147,MW,74
M,W,-0.0004689878256671468,-0.0018706752635218172,MW,75
M,B,0.10931674724222361,-0.07561790021562981,MB,76
F,B,-0.8031895018284102,-0.9241589371328054,FB,77
M,W,-0.005925347108720983,-0.006037661247817308,MW,78
F,W,-0.8961211632497692,-0.8374508499988333,FW,79
M,B,0.10008343121493483,-0.07833692689313815,MB,80
M,W,0.014336779600425226,0.012814912670587278,MW,81
F,W,-0.8958833625134176,-0.8362539979578442,FW,82
M,B,0.09472531984501574,-0.08345029517438983,MB,83
F,W,-0.8971791627396669,-0.84186711067884,FW,84
M,B,0.10124952784066542,-0.08115646180120488,MB,85
M,W,-0.0015429150784184048,-0.003185134730185085,MW,86
M,W,-3.490297334436866e-05,-0.0002538565352135563,MW,87
F,W,-0.9015233562543009,-0.8423440737056629,FW,88
M,B,0.09844134821117759,-0.08090714442915291,MB,89
M,W,0.007055095387346761,0.007898397022477275,MW,90
M,W,-0.011719068334269951,-0.007713090053340839,MW,91
F,B,-0.7859759604819501,-0.9096156305925116,FB,92
M,W,0.009260353624560116,0.011318520476598726,MW,93
M,W,0.007886796834532122,0.005568595834744516,MW,94
M,W,0.005188281405822431,0.0030147993070441985,MW,95
M,W,0.002884759499075614,0.005200191521323161,MW,96
F,W,-0.9061868555401541,-0.8451897962153407,FW,97
M,B,0.10073213272083445,-0.07861040786900518,MB,98
M,W,-0.01495841610452015,-0.0125599585566082,MW,99
M,B,0.1082332352257153,-0.07118989967812125,MB,100
F,B,-0.8074408635883913,-0.9235661330931808,FB,101
M,W,0.008555780372388406,0.008613122639873726,MW,102
F,B,-0.812949621082429,-0.928166145051525,FB,103
M,W,0.001975911638401884,0.00021122223015682465,MW,104
F,W,-0.9060128327247006,-0.844283243320033,FW,105
M,W,-0.009439628368019213,-0.006310824198391594,MW,106
F,B,-0.810758146091159,-0.9280944183885853,FB,107
M,B,0.0941213473727962,-0.08414066994231212,MB,108
M,W,-0.00226406221563755,-0.0004495849039767106,MW,109
M,W,0.004899709270229948,0.008191302394560647,MW,110
M,W,-0.002844126060395099,-0.004152560576069971,MW,111
M,W,-0.004960019776037267,-0.0032319677799243834,MW,112
F,W,-0.8940471642960722,-0.8340972258820725,FW,113
M,B,0.08961106792474972,-0.08829217973522414,MB,114
F,W,-0.9181363747232804,-0.8538076348168482,FW,115
M,W,0.018736017956174696,0.012848248466308302,MW,116
M,W,-0.0009775454732333499,-0.0023998357263903154,MW,117
M,W,0.00193951776839837,0.0032590492968798536,MW,118
M,W,0.00029733491087595003,0.000516843690041938,MW,119
F,W,-0.9046588323046267,-0.8421564814354265,FW,120
M,W,0.012948788913514064,0.01066621990615901,MW,121
F,B,-0.7869964797539571,-0.9125738370718051,FB,122
M,B,0.10594339399434363,-0.07449287409680642,MB,123
M,B,0.09744313251937528,-0.08383223713513833,MB,124
M,B,0.09760229652489068,-0.0783248257147387,MB,125
F,W,-0.9118208638753136,-0.8513393280611385,FW,126
F,W,-0.8855675484646441,-0.8292347311637064,FW,127
M,W,0.005010603260259999,0.005396877559671821,MW,128
M,W,0.006047143952887327,0.003927494011972521,MW,129
F,B,-0.8170761204297721,-0.9327774678110503,FB,130
M,W,-0.0026190679315137746,0.000543338305525309,MW,131
M,W,0.004796861866645431,0.004554260461072922,MW,132
M,B,0.08979535798485563,-0.08809797088923833,MB,133
M,W,-0.002216315402446967,-0.0030352939233467017,MW,134
F,W,-0.9048290715096458,-0.8428619134527633,FW,135
F,W,-0.8999316714538345,-0.8389578387745327,FW,136
M,W,0.007039223919614979,0.00659505622028807,MW,137
M,W,0.0064169107365873645,0.006209251168858556,MW,138
M,W,0.0013652638592500745,0.0010691327602983974,MW,139
M,W,-0.010330895878226675,-0.008618306119295654,MW,140
F,W,-0.8905679965019934,-0.8326567565133672,FW,141
M,B,0.09831712161483887,-0.07852336743413649,MB,142
M,B,0.10692584778999287,-0.07025607189768637,MB,143
F,B,-0.7880571737314759,-0.9094735688670428,FB,144
F,B,-0.8102239814228624,-0.9290858773526436,FB,145
M,W,0.010969413922465044,0.010335952231716305,MW,146
M,W,0.003984871706324405,0.0018584727335833806,MW,147
F,B,-0.7993891560401429,-0.9203627571397786,FB,148
F,W,-0.8832587130290795,-0.8274881957856639,FW,149
M,B,0.09414324057743159,-0.08262031974885309,MB,150
M,B,0.10426235726644761,-0.0755871747802337,MB,151
M,W,-0.0033086526524150617,-0.0029762618555753432,MW,152
F,W,-0.8897528283657093,-0.8321239101573228,FW,153
M,B,0.10285421650083597,-0.07800694696036872,MB,154
M,B,0.1062016437989896,-0.07633935177090498,MB,155
M,W,0.0037131196332932256,0.003516765397595045,MW,156
M,B,0.10823374763277054,-0.07347975082281528,MB,157
F,W,-0.895740347315804,-0.8355899655016131,FW,158
M,W,0.007239029300705338,0.005437218891402271,MW,159
M,B,0.09999646777223817,-0.07977981238524445,MB,160
F,B,-0.7989232623144671,-0.9181410870380662,FB,161
M,W,0.012009665361103811,0.00879757392986163,MW,162
M,B,0.09772894067542848,-0.08218256026124403,MB,163
M,B,0.0990313716538588,-0.08171866790167022,MB,164
M,W,0.0007005584309595968,0.0006765225575961229,MW,165
M,W,0.003106772447604888,0.0032084876023549163,MW,166
M,W,-0.010032721135212662,-0.006463164090020276,MW,167
M,W,-0.003196978138944731,-0.0029703554582571176,MW,168
F,B,-0.7929289100114923,-0.9171282249789477,FB,169
F,B,-0.8037448608943376,-0.9253271465393309,FB,170
M,W,-0.0023307625448444167,-0.00204859044193216,MW,171
M,B,0.1200913570717247,-0.06694543581875517,MB,172
M,B,0.09797199755663456,-0.08118533414030989,MB,173
M,W,-0.002209778512406392,-0.0002100760688759089,MW,174
F,W,-0.904615152071223,-0.8422672609608278,FW,175
M,B,0.1206191481316866,-0.06358614345446248,MB,176
M,W,0.0009767321438961508,0.0007552323560973571,MW,177
M,W,0.0022063134095669113,0.0002831738490868059,MW,178
M,B,0.09630513699139973,-0.08236217815062609,MB,179
M,B,0.0952803192369071,-0.08267470967119028,MB,180
F,W,-0.8938757300643063,-0.835831399201745,FW,181
M,W,0.007658774318501759,0.00724301206530209,MW,182
M,W,-0.009638450068331883,-0.008840756457414351,MW,183
M,B,0.09468544442802396,-0.08458918741133091,MB,184
M,W,0.005320309569902355,0.005533613099285337,MW,185
F,W,-0.9049249419134955,-0.8430853027258692,FW,186
F,B,-0.8079039404539958,-0.9290915125297745,FB,187
M,W,0.0030843655360922586,0.005301854508935525,MW,188
M,B,0.10743649839624826,-0.0702833054169364,MB,189
F,B,-0.7955879453035101,-0.918744828968239,FB,190
M,W,-0.00877819631924374,-0.006386541195441543,MW,191
M,B,0.09442202033896972,-0.08359354286401982,MB,192
M,W,-0.00655989993276412,-0.005678213921413722,MW,193
M,W,0.004551885092645378,0.0029839990489608824,MW,194
F,W,-0.9071080213059777,-0.8454347268936423,FW,195
F,W,-0.8932550508241683,-0.8355074913088703,FW,196
M,W,-0.0015106913197797743,0.00021807546894015827,MW,197
M,W,0.0011092275983180702,-5.193224464548505e-05,MW,198
F,W,-0.8901475247251195,-0.8328795609688645,FW,199
F,W,-0.8889559622497916,-0.8287284535422808,FW,200
F,W,-0.8995589428775604,-0.8370801263658995,FW,201
M,W,-0.0032974482151374475,-0.003290358386326262,MW,202
F,W,-0.8849456626567568,-0.8297414171544473,FW,203
M,W,0.01117372581970835,0.010974485851849024,MW,204
M,W,-0.003569025432008464,-0.005415072598085725,MW,205
F,W,-0.9089464740243748,-0.8490006195094522,FW,206
F,B,-0.8036845413837989,-0.9216609859046678,FB,207
F,W,-0.8998282112412388,-0.8392032151667294,FW,208
M,W,-0.010227971235820347,-0.009013394646518394,MW,209
F,B,-0.8239944524592564,-0.9395961461143717,FB,210
F,W,-0.9108974136156669,-0.8472938065012414,FW,211
F,W,-0.9010910807465364,-0.8424721338718123,FW,212
F,B,-0.8065983238792762,-0.9286943795758522,FB,213
F,B,-0.7997226138467955,-0.9196970811175733,FB,214
M,W,0.01203678175861615,0.009918905465148155,MW,215
M,W,-0.007705145049374942,-0.004104684346477953,MW,216
M,B,0.10499170923342113,-0.07456344752991939,MB,217
M,B,0.08509751765035758,-0.09278765782574423,MB,218
M,W,0.0020658588443100427,0.0019441319053348728,MW,219
M,W,-0.020198071763146325,-0.016673922844780885,MW,220
M,W,0.0026207681983587325,0.003084036682868732,MW,221
M,W,-0.004059633866058113,-0.0049936387172549584,MW,222
M,B,0.10769918941829566,-0.07384151380538824,MB,223
F,W,-0.901325496752158,-0.8430412222527115,FW,224
M,W,-0.011106088857251574,-0.008642617830584846,MW,225
M,W,-0.006706325998522623,-0.003829145669736387,MW,226
F,B,-0.7952218949640286,-0.9161515859846897,FB,227
M,W,-0.002897825146455793,-0.0038725925780879267,MW,228
M,B,0.11440850573612886,-0.0678463366144972,MB,229
M,W,-0.007552337041185762,-0.004834549712935518,MW,230
M,W,-0.01148046474741767,-0.0069853692948994486,MW,231
F,W,-0.9090163064766316,-0.8487149819661999,FW,232
F,W,-0.9025389786152156,-0.8419794794742916,FW,233
M,W,0.005603242560515877,0.0034012580546239554,MW,234
M,W,-0.0011502799026412028,-0.0007975101096577271,MW,235
M,B,0.11501372236498604,-0.07005166319449535,MB,236
F,W,-0.8910266902402413,-0.8353510828132797,FW,237
M,W,-0.01507869013479539,-0.011885631723410464,MW,238
F,W,-0.912110872441025,-0.8525892241257473,FW,239
F,W,-0.9050340390849744,-0.8456611702892186,FW,240
F,W,-0.9062579209296405,-0.8453938141980097,FW,241
M,W,-0.004270398979554597,-0.002955480682596543,MW,242
M,B,0.08629948666840637,-0.08902354214736893,MB,243
F,W,-0.9005893160579467,-0.8408965694176915,FW,244
M,W,0.006150965126817769,0.004432412777913715,MW,245
F,W,-0.8965975962779527,-0.8394308570764893,FW,246
F,B,-0.8100453900718099,-0.9268080164922534,FB,247
M,W,0.007202875494937443,0.0034753641627613212,MW,248
F,W,-0.8919692099194354,-0.8319983734188949,FW,249
F,W,-0.8953324832965018,-0.8343025279674804,FW,250
M,B,0.11095577914884819,-0.0710833854613031,MB,251
M,B,0.10197686968474347,-0.07595382132216905,MB,252
M,B,0.11123941903864722,-0.07114867787013122,MB,253
M,W,0.002340063798375709,0.0022982162679533523,MW,254
M,B,0.09157489395252183,-0.08473225721584851,MB,255
M,W,0.0028032002779728206,0.0016988825152627457,MW,256
M,B,0.09860477464992157,-0.08124188070139786,MB,257
M,B,0.10999067030795139,-0.07485396712253467,MB,258
F,B,-0.7912161119639701,-0.9118345247997865,FB,259
M,W,-0.002134562825616665,-0.0015991394038648123,MW,260
M,W,0.009623388137816996,0.006500475210368521,MW,261
M,W,0.012253419468148551,0.010172403612268848,MW,262
F,B,-0.7893140427961987,-0.9130968966125868,FB,263
F,W,-0.8923801550068517,-0.8331180919884271,FW,264
F,W,-0.8943358069447297,-0.8336759195062647,FW,265
M,W,0.001741747549482572,0.0010242679233392095,MW,266
F,W,-0.8952449653367324,-0.8392607534882686,FW,267
F,W,-0.9025076953615624,-0.842342072350031,FW,268
M,B,0.10206599785582386,-0.07969695397291776,MB,269
M,W,0.009297577930957408,0.005122291298359357,MW,270
M,B,0.11273411514336516,-0.06873078524654196,MB,271
M,B,0.09890529212596702,-0.08201165116278528,MB,272
M,W,0.008463779916409724,0.008475344099168704,MW,273
F,W,-0.9070813600717953,-0.8449290425716149,FW,274
F,W,-0.8871565384799024,-0.8275196449890618,FW,275
F,B,-0.7917333993281835,-0.914986524409378,FB,276
M,W,0.0033690440976033263,0.003820801639892708,MW,277
M,W,0.004549316028401131,0.003078960342715138,MW,278
F,B,-0.7999342195044087,-0.92063493972885,FB,279
M,B,0.0979241162608278,-0.08313747695114343,MB,280
F,W,-0.9016766428079028,-0.8422973704981229,FW,281
M,B,0.09067072196419879,-0.08791404975421299,MB,282
M,B,0.09189094089801335,-0.08758744992625994,MB,283
F,B,-0.7854340006324968,-0.9085721519946868,FB,284
M,W,0.005768345230704068,0.0023766198054796734,MW,285
F,W,-0.9002698323990378,-0.8384202417903054,FW,286
M,W,-0.000501396298755098,0.0011304122164009166,MW,287
M,W,0.001948174515368562,0.0011627170098594262,MW,288
M,B,0.10449520610625507,-0.07626143163752543,MB,289
M,W,0.0015382169752469748,0.0004734105895411355,MW,290
M,B,0.09369837595886235,-0.08560147260704543,MB,291
M,B,0.1095610193707449,-0.07657015800912934,MB,292
M,W,0.00028123308691479446,-0.001213446164205988,MW,293
M,B,0.09770143368302434,-0.08159763571853897,MB,294
M,B,0.0871741111489378,-0.0898430241815077,MB,295
M,B,0.10879953121032074,-0.07091143135353226,MB,296
M,W,0.01183602807779373,0.010577892488113413,MW,297
M,B,0.09708464287779663,-0.0804881854817281,MB,298
M,B,0.1057007804929525,-0.07480530791141093,MB,299
M,W,-0.0072567575504314434,-0.005666295670319652,MW,300
M,W,0.02857576228880158,0.023234203494061068,MW,301
M,B,0.10399014959629291,-0.07692134125445901,MB,302
F,W,-0.9015230801464045,-0.8404795072495002,FW,303
M,B,0.0991342557013528,-0.0826157830680239,MB,304
M,B,0.11524129343584162,-0.0696269883873589,MB,305
F,B,-0.7969405598559668,-0.917368374237034,FB,306
M,W,-0.0029516979368776836,-0.0016085472153183258,MW,307
M,W,0.0022381439309019607,0.002067516747696389,MW,308
F,B,-0.8076535414513026,-0.9243501759182364,FB,309
M,B,0.08045768335441633,-0.09335398821699971,MB,310
M,W,0.001986505418753673,0.002879078775030236,MW,311
M,W,-0.004066577395545717,-0.0025053293784857624,MW,312
F,W,-0.8996800887532221,-0.8367458434896545,FW,313
M,W,0.003500150666934444,0.003993352062617816,MW,314
M,W,0.006981213354694814,0.0038319125344547737,MW,315
M,B,0.08272915627980715,-0.09595336363274382,MB,316
F,W,-0.901624157587557,-0.8396561223321393,FW,317
F,B,-0.8041146219140867,-0.924542621949276,FB,318
M,W,-0.011790412473085599,-0.010335773980897052,MW,319
M,W,-0.01444209004693119,-0.011989726185363965,MW,320
M,W,-0.011302338926381125,-0.00865586865698254,MW,321
M,W,0.0022302820358374195,0.0017884026771514989,MW,322
M,B,0.10157121655749549,-0.08088731202058178,MB,323
M,B,0.11387820479909476,-0.07125097704248326,MB,324
F,W,-0.9105824874313256,-0.8456562653551818,FW,325
F,B,-0.8042855604916794,-0.9247486519939736,FB,326
F,W,-0.900831742582356,-0.8409195669866771,FW,327
M,B,0.09420655084200068,-0.08664550371504136,MB,328
M,W,-0.001168062912948431,-0.0007158915579201209,MW,329
F,B,-0.8087148956737172,-0.9259165904352932,FB,330
M,W,0.007558328985244675,0.005251160110615343,MW,331
M,B,0.10413249896682325,-0.07707490696498107,MB,332
M,W,-0.0003469428751848827,-0.0006009347252496989,MW,333
F,W,-0.9041414263403023,-0.8419367493203541,FW,334
M,B,0.09956760031545012,-0.08003987052421657,MB,335
M,W,-0.006077831150294421,-0.005057727358673348,MW,336
F,W,-0.9006052892251782,-0.8407007530408914,FW,337
M,W,-0.005389288235121299,-0.003260286052621143,MW,338
M,B,0.11927294415279084,-0.06544351955477874,MB,339
M,W,-0.006291468609762113,-0.003343525282505023,MW,340
M,W,-0.00556341293919829,-0.006291289458356325,MW,341
F,B,-0.7941732872644067,-0.913925883594602,FB,342
M,W,-0.0050234053862400286,-0.0030417844635122595,MW,343
M,W,0.006436265701961985,0.005088973567938338,MW,344
F,W,-0.900673472226917,-0.8416210981038736,FW,345
M,B,0.09155790916944907,-0.08430595409706902,MB,346
F,B,-0.7910121347072043,-0.9141540092011124,FB,347
M,W,0.015643124439528016,0.011808061139603513,MW,348
F,W,-0.9049975472558478,-0.8433771131651172,FW,349
F,W,-0.8914475863173417,-0.8343885813804189,FW,350
M,W,-0.004654902798319803,-0.004007802861521075,MW,351
M,W,-0.0025090107613570606,-0.0014940225684652126,MW,352
M,W,-0.005704339357026884,-0.0031482366109845707,MW,353
M,B,0.092332321144641,-0.08580093101005586,MB,354
F,B,-0.811126998597831,-0.9279886053192026,FB,355
F,B,-0.8006319985978387,-0.9195931916068234,FB,356
M,B,0.06844687662312099,-0.10610224872525972,MB,357
F,W,-0.9073288555094542,-0.8446519292772587,FW,358
M,B,0.11180419163002887,-0.07250409100283171,MB,359
M,B,0.10005296671727842,-0.08006483046806215,MB,360
M,W,0.0041618799080313275,0.005894768775825593,MW,361
M,B,0.09864840679385924,-0.08176112546849344,MB,362
F,B,-0.7955018733707442,-0.917997337415493,FB,363
M,W,-0.003085485436803469,-0.001001433434224953,MW,364
F,B,-0.8085041041483132,-0.9269967558560028,FB,365
F,B,-0.8012417376811709,-0.9208936525913933,FB,366
M,B,0.0897598487754092,-0.08927318240117708,MB,367
M,W,0.0084742980117557,0.0068261198695310195,MW,368
M,W,-0.00232863551944401,-0.004101029116905962,MW,369
M,B,0.10466748580362291,-0.07778504239065645,MB,370
F,W,-0.9259801141005409,-0.8623866319883442,FW,371
M,W,-0.01433582219755123,-0.010202344472618669,MW,372
F,W,-0.8881524235779165,-0.8322148797330331,FW,373
F,B,-0.8022936633070137,-0.9237523926250277,FB,374
M,B,0.09565271246528455,-0.08314773824249318,MB,375
M,W,-0.0033796858021337807,0.00011375277641454372,MW,376
M,B,0.09575439667477982,-0.08250517505628478,MB,377
M,W,-0.012471595536758221,-0.010837479620422471,MW,378
F,W,-0.8894926077595069,-0.8312293053070109,FW,379
M,B,0.10212609363216353,-0.07729754036231687,MB,380
F,B,-0.8020605156688769,-0.9221342304599567,FB,381
M,W,0.001140310745854498,0.001235567307554108,MW,382
M,W,-0.00791095231489129,-0.007468421083857929,MW,383
F,B,-0.8078098671828609,-0.9261184392394881,FB,384
F,W,-0.9001462743291012,-0.8424035669033879,FW,385
M,W,-0.014029694584347257,-0.009620351694800631,MW,386
M,W,0.02130566663323508,0.01958580412580794,MW,387
M,W,-0.0033903117619063943,-0.0008164897816156098,MW,388
F,W,-0.9070314922966671,-0.8475924789520196,FW,389
F,W,-0.8863085516207381,-0.8312146866201627,FW,390
M,W,-0.00240505335156861,-0.001369608201551513,MW,391
F,W,-0.8813826704977262,-0.8262815108980822,FW,392
M,B,0.09379592341655688,-0.08379240044101316,MB,393
F,W,-0.8891759844514368,-0.8296536938379229,FW,394
M,W,0.00615938420531639,0.00631318099360842,MW,395
F,B,-0.7986652860012307,-0.9201255620531763,FB,396
M,W,-0.0009526874148895163,0.0015236824078164834,MW,397
M,W,0.011077645638048621,0.007407684779676838,MW,398
F,B,-0.8103412059123197,-0.9289196774716226,FB,399
F,B,-0.8024816724111337,-0.9219220175127705,FB,400
M,B,0.08719214308382552,-0.0896120632293097,MB,401
M,W,0.01350990322700364,0.012088208228502432,MW,402
M,W,-0.00317454904112344,-0.0032048380693770616,MW,403
F,W,-0.910489826203845,-0.8481212850429903,FW,404
M,W,-0.001325793127143407,0.00028558752219814206,MW,405
M,W,-0.027691420520237195,-0.020440452276829554,MW,406
M,B,0.10881628980076903,-0.07451026505170806,MB,407
F,B,-0.7905527518352413,-0.9119521737523038,FB,408
F,B,-0.8104459359770843,-0.9291577836920456,FB,409
M,B,0.09017198261146632,-0.08637968874771088,MB,410
M,W,-0.002607057880891967,-0.0033680481647370974,MW,411
M,B,0.09987046877194765,-0.07986662875973945,MB,412
M,B,0.1067842198243769,-0.07518018011978272,MB,413
M,B,0.10682854418435904,-0.07546528229190293,MB,414
M,W,0.013033850219552563,0.01207332728463198,MW,415
F,B,-0.8085031929521259,-0.9263857584404944,FB,416
M,B,0.09457459533673539,-0.08427720337447704,MB,417
M,W,-0.022399145133956737,-0.018186001671526703,MW,418
M,W,0.003497173007107022,0.0038524477075695435,MW,419
M,B,0.10159942009554976,-0.07903813194707845,MB,420
F,B,-0.799591087700171,-0.9185546405702458,FB,421
F,W,-0.9123965490802981,-0.8499019431502136,FW,422
M,W,0.014115107468519373,0.012579027450498095,MW,423
M,W,0.007101253127815515,0.005703778272482439,MW,424
F,W,-0.8935781799837945,-0.8350499133748661,FW,425
M,B,0.097540776661712,-0.08199887194212746,MB,426
F,W,-0.9000484165334643,-0.8399370388594247,FW,427
M,W,0.0003183861764879655,0.001977766092682476,MW,428
M,B,0.09455682224330461,-0.08391037881871234,MB,429
F,W,-0.8886118015012497,-0.831841819573662,FW,430
M,W,-0.004355598955348895,-0.0026964937392083923,MW,431
M,W,0.00271388949506659,0.0009802323553178267,MW,432
M,W,0.010972287561118892,0.009270790552493892,MW,433
