G,R,X,Y,GR,UID
M,W,-0.018788995839700215,-0.01484712956795952,MW,1
M,B,0.10596753661167865,-0.07592501734070724,MB,2
M,B,0.10524270137593628,-0.07589569479951334,MB,3
F,W,-0.8979745246410442,-0.8424127192474709,FW,4
F,W,-0.8778984028319508,-0.8223333279049736,FW,5
F,W,-0.9045360956463617,-0.8467301467483892,FW,6
M,B,0.08897394055489817,-0.09058017987950079,MB,7
M,B,0.09564280416668723,-0.08182587180856234,MB,8
M,W,0.012562408157164005,0.012040537691868705,MW,9
F,W,-0.9070161246843547,-0.8477114186532674,FW,10
F,B,-0.8050364160668625,-0.9234947284158921,FB,11
M,W,0.007539714313484958,0.006570080133500254,MW,12
M,W,-0.005852549712936662,-0.005807513908668618,MW,13
M,B,0.1158083012150755,-0.06735306837245805,MB,14
M,W,0.0007035625533557866,0.0007773869826388684,MW,15
F,B,-0.7970141270875309,-0.9169236135569583,FB,16
M,W,-0.007298102216650838,-0.008884176759488846,MW,17
M,W,0.004238676095478795,0.0017226913899507702,MW,18
M,B,0.10193055552816122,-0.07753015062539675,MB,19
F,W,-0.9062227902155199,-0.8419345506458883,FW,20
F,W,-0.893123253810159,-0.8327612824975612,FW,21
M,W,-0.0004006757672862936,0.0002493593105563933,MW,22
M,W,0.0066287356721833335,0.0040714486379971205,MW,23
F,W,-0.9027716145144404,-0.8423434538591158,FW,24
M,W,-0.0023240546356669053,-0.0025782061089967686,MW,25
M,W,-0.003349227811910303,-0.0017489458240769569,MW,26
F,B,-0.7787585890500467,-0.90288867111274,FB,27
M,W,-0.010800156272543231,-0.00986523544890257,MW,28
M,W,-0.0055463426414339295,-0.004778005267850466,MW,29
F,W,-0.8980566502525429,-0.8402376477669544,FW,30
M,W,0.014948962729762759,0.012238101728248622,MW,31
F,W,-0.9073512541076498,-0.847120049116131,FW,32
M,W,0.00010028350855363448,-0.0007679846115664861,MW,33
M,W,0.005298742031396245,0.0017511505974802887,MW,34
M,W,-0.013019004536945888,-0.010501683178440612,MW,35
M,W,-0.009511928656664803,-0.00703276604828262,MW,36
M,B,0.10714507140154407,-0.07386430529467888,MB,37
F,B,-0.8084361113220572,-0.9264147702331361,FB,38
M,W,-0.011424620472169848,-0.011038492738385891,MW,39
M,W,-0.005775309370449556,-0.00539241254121445,MW,40
F,W,-0.9199952037204567,-0.8560398070535012,FW,41
M,B,0.09750365295944441,-0.08201742533658789,MB,42
M,W,-0.0061622632264944546,-0.008353620806395234,MW,43
M,W,0.006322118701179944,0.00611666596648841,MW,44
M,W,-0.00768771710021137,-0.007952671122146083,MW,45
M,B,0.1018488330449189,-0.07966652578686888,MB,46
M,B,0.10411042051911384,-0.07692123923310402,MB,47
F,B,-0.7843775278777646,-0.9088458127805095,FB,48
M,W,-0.005748610200713282,-0.007089467925007861,MW,49
F,W,-0.9206439409351534,-0.8530147239787531,FW,50
M,B,0.08816719505031709,-0.09006043143780522,MB,51
M,W,0.0074147173637488665,0.005127613799072521,MW,52
M,B,0.07426442377526252,-0.09942396767441669,MB,53
F,W,-0.9069624557025496,-0.8438201098306276,FW,54
M,W,0.00762693797381223,0.007331242840193384,MW,55
F,W,-0.9035963817419035,-0.843745030713229,FW,56
M,W,0.0039058131194465813,0.005359730865917248,MW,57
F,W,-0.9052759620536528,-0.8434863007243276,FW,58
F,W,-0.9095769229422637,-0.8485986022531898,FW,59
M,W,0.002746410018836055,-0.0008090793065680616,MW,60
F,B,-0.7951233260938952,-0.9163513725440335,FB,61
M,B,0.10039422914577636,-0.07813923027068963,MB,62
F,W,-0.8773878871519227,-0.8221026226110623,FW,63
F,W,-0.9106861931784505,-0.8480222444677974,FW,64
M,B,0.08880537336725586,-0.08594050842227796,MB,65
M,W,-0.010303275317225136,-0.009443748382371175,MW,66
F,B,-0.7892944529267579,-0.9088173716422479,FB,67
M,W,-0.007870029457009268,-0.007673440446923524,MW,68
F,B,-0.8199537905427906,-0.9347982428460611,FB,69
F,W,-0.9123236006847654,-0.8496653758503845,FW,70
M,W,-0.0029051030994367757,-0.0014922776678151753,MW,71
M,B,0.10151459033341115,-0.07719929762611147,MB,72
F,W,-0.9254405331710583,-0.861741259501948,FW,73
M,W,-0.00042495853302135944,-0.003077583469797671,MW,74
M,B,0.11782868787380264,-0.06391484124352377,MB,75
F,B,-0.7956400071723584,-0.9166415399276346,FB,76
M,W,0.00422448472474002,0.002001763096553009,MW,77
M,B,0.11051545422062341,-0.07092970741620712,MB,78
F,B,-0.8084626584895316,-0.9288090928390189,FB,79
M,W,-0.022277406905355235,-0.016950072938875804,MW,80
M,W,0.009379804287943449,0.005248083437105733,MW,81
F,W,-0.8995205747197388,-0.8405838144607565,FW,82
F,W,-0.896033036615126,-0.8387089403075533,FW,83
F,W,-0.8905639256875065,-0.8345568401913125,FW,84
