G,R,X,Y,GR,UID
M,W,0.000510039836621002,0.00020474773482796358,MW,1
M,B,0.10042231141902494,-0.08144111464965384,MB,2
F,W,-0.9114545800676687,-0.848797340100038,FW,3
M,W,-0.0059238082168845815,-0.004316190261545505,MW,4
M,B,0.10646710275585977,-0.07532772582480549,MB,5
M,W,0.008425275109925003,0.0008085425945726261,MW,6
M,B,0.10563333804764874,-0.07588052500427978,MB,7
M,B,0.10449308082987797,-0.07684736441814535,MB,8
F,W,-0.9004118973028674,-0.8384770505569329,FW,9
M,W,0.004813331189345172,0.0028321962643263806,MW,10
M,W,0.01764511753738527,0.013441945173804959,MW,11
M,B,0.10512387261911811,-0.07527928803418536,MB,12
M,B,0.10475077366199244,-0.0780849529486923,MB,13
F,W,-0.879579861871513,-0.8241822174607412,FW,14
M,B,0.097863337246972,-0.08222739755123698,MB,15
M,B,0.10344319682709067,-0.07656577355138497,MB,16
F,B,-0.8038466604978073,-0.9227161012225451,FB,17
F,W,-0.9047784465916329,-0.8388201509249873,FW,18
F,W,-0.8978824552214434,-0.836242559954636,FW,19
M,B,0.08744495596263946,-0.08705318113529914,MB,20
F,B,-0.7911744303505712,-0.9131156072875168,FB,21
M,W,-0.007422868422400912,-0.0056865219182754565,MW,22
M,B,0.1061165290646911,-0.0762907165201557,MB,23
F,W,-0.9018883913293809,-0.8422441770317675,FW,24
F,W,-0.9165500684657933,-0.852736425795122,FW,25
M,B,0.09748348344030366,-0.08320630486084019,MB,26
F,W,-0.8781344696714649,-0.8224925897407689,FW,27
M,W,0.008811133469356813,0.008574430936147188,MW,28
F,W,-0.8835794564349031,-0.8267338876777155,FW,29
F,W,-0.9151750067030112,-0.8527442412455404,FW,30
M,W,-0.005345488536985116,-0.004427884612367749,MW,31
M,B,0.09196459618292349,-0.08470805381425019,MB,32
M,W,0.004150981069970684,0.0025056658262414496,MW,33
M,W,0.00670357502216136,0.005703944306904638,MW,34
M,B,0.11264428301417431,-0.07037641752339999,MB,35
M,B,0.10542137237152886,-0.07535671838294042,MB,36
F,B,-0.7937052314418205,-0.9171645431082014,FB,37
M,W,-0.009639840336781632,-0.007511027633907445,MW,38
M,W,0.003942422072745239,0.0029952126795196434,MW,39
F,W,-0.9031067428483289,-0.8395206065720108,FW,40
F,B,-0.7767852631976024,-0.9034236695028703,FB,41
M,W,-0.0011448598246528293,0.0010725391889152168,MW,42
F,W,-0.9007382093213161,-0.842909083077166,FW,43
M,W,0.0029348778640636846,0.0007871668947701574,MW,44
F,W,-0.8900104605947968,-0.8313377428200457,FW,45
F,W,-0.9098709034551585,-0.8486778003975555,FW,46
M,B,0.09732703584187272,-0.08138407565281135,MB,47
M,B,0.1036544027744018,-0.07564801943336845,MB,48
M,W,-0.013474615477231278,-0.009228881729599042,MW,49
M,W,-0.003140738035998896,-0.00032528428826315197,MW,50
F,W,-0.9098916218802506,-0.8477813605754709,FW,51
M,W,-0.0128016788555617,-0.011448918374358456,MW,52
F,B,-0.808271068033769,-0.9298244023665208,FB,53
F,W,-0.9167740978724452,-0.8546737286187517,FW,54
F,B,-0.7973185579781747,-0.9171898475746962,FB,55
M,W,-0.004847920154059964,-0.004407015686945813,MW,56
M,W,0.009040188570178707,0.009998174053522609,MW,57
M,W,-0.02520084971303077,-0.02218631122709235,MW,58
M,W,-0.004796912046811226,-0.0036701790284670976,MW,59
F,W,-0.9118467266510772,-0.8495730442557496,FW,60
F,W,-0.9085599473680039,-0.8475569846005112,FW,61
M,W,0.012563250800775869,0.010698377745250934,MW,62
M,B,0.10552246492097057,-0.07561736383347548,MB,63
M,W,0.009482631690321899,0.008251628712547926,MW,64
F,W,-0.9132839113561312,-0.8496718832046045,FW,65
F,B,-0.7779771548077343,-0.9030117499142976,FB,66
F,W,-0.886699222800676,-0.8278383845384294,FW,67
F,W,-0.9018292422023165,-0.8430672626664565,FW,68
M,B,0.10336501892940705,-0.07617157918105721,MB,69
M,W,-0.003236994322584074,-0.0032575060875776113,MW,70
M,B,0.11991480045048321,-0.06252294160147631,MB,71
F,B,-0.8028487665509687,-0.921694612106002,FB,72
F,W,-0.916760631400586,-0.8523488530386397,FW,73
M,B,0.11049429341556392,-0.07283702866225492,MB,74
