G,R,X,Y,GR,UID
F,B,-0.8014418418345545,-0.9208855180427991,FB,1
F,W,-0.9000103505919539,-0.8416094960406124,FW,2
M,W,0.005051337554619068,0.0024280562929746468,MW,3
F,W,-0.8780901106089487,-0.8231227632480087,FW,4
M,B,0.0897299209089066,-0.08720109037680303,MB,5
M,W,0.005349249957109101,0.004668377220517668,MW,6
M,B,0.08604972244721217,-0.09048698825685096,MB,7
M,W,0.0053424030019612,0.004922546087617237,MW,8
M,B,0.10640567958628842,-0.07431253605710728,MB,9
M,W,-0.002692215000837353,0.000831031536421856,MW,10
M,W,-0.013096094608945652,-0.011976891032820264,MW,11
M,W,-0.001268385779174052,-0.0032297573546250288,MW,12
M,W,-0.0070931481813125445,-0.0063580006486545345,MW,13
F,B,-0.8064070804492692,-0.9260597278535763,FB,14
M,W,-0.00751763593209926,-0.006656474704022613,MW,15
M,W,-0.006409780290232755,-0.00591468086922409,MW,16
M,W,0.00481671796712838,0.00262971092839247,MW,17
M,W,0.00032367770205955207,-9.018339337690996e-05,MW,18
M,W,-0.01631984362173514,-0.012008274699501787,MW,19
M,B,0.10489057497317276,-0.07451994290178668,MB,20
F,B,-0.8084542714182913,-0.9282994706050429,FB,21
M,W,0.010972362645294203,0.00717176383123466,MW,22
M,W,0.000738722248722609,0.0021261003626420983,MW,23
M,B,0.10684122874064307,-0.0756767465811991,MB,24
M,W,-0.0033756971966719855,4.255413870396475e-05,MW,25
F,W,-0.9019646452657051,-0.8416232975131516,FW,26
F,W,-0.8911680523255139,-0.8340110637820007,FW,27
M,B,0.11694035680714475,-0.06559377609987224,MB,28
M,B,0.09889042351942964,-0.08216268475174301,MB,29
M,B,0.1046827439728566,-0.07830406347425135,MB,30
M,B,0.09056745457905707,-0.08599008625367974,MB,31
M,B,0.09441475757719037,-0.08616375568245332,MB,32
M,W,-0.015048336849203692,-0.011592850684240277,MW,33
M,W,0.012638968140935458,0.009135253995385584,MW,34
F,B,-0.7969828357574622,-0.916415246453463,FB,35
F,B,-0.8032165226955323,-0.923098711610767,FB,36
M,W,-0.012901195098753945,-0.008938867303885753,MW,37
F,B,-0.7949384302052738,-0.9158746744105404,FB,38
M,W,0.015331704785558734,0.011784664625367152,MW,39
F,W,-0.9062263640109436,-0.8456388274611504,FW,40
F,W,-0.8980208411106337,-0.8389747161166898,FW,41
M,W,0.01000491337188717,0.007553746277251208,MW,42
M,W,0.019846967440832405,0.017950215371057277,MW,43
M,W,-0.0013244698394327525,2.220486538851113e-05,MW,44
M,W,0.01831498637748759,0.015274357394654247,MW,45
F,W,-0.9243641766271562,-0.8589752907342127,FW,46
M,W,0.012051294255633878,0.01084599128085226,MW,47
M,B,0.10110479014727884,-0.0774859673380833,MB,48
F,W,-0.9040259815174767,-0.8442722254966226,FW,49
F,B,-0.7996234553414074,-0.9212866776712646,FB,50
M,W,-0.031212390319006866,-0.022987667953866343,MW,51
M,B,0.10884622504502928,-0.071535643150195,MB,52
F,W,-0.906429046107348,-0.8428682284981088,FW,53
M,W,0.004078441971457019,0.005358010604713826,MW,54
M,B,0.10633092902894914,-0.07241174108400236,MB,55
M,W,0.002814046001624237,0.005959318893567836,MW,56
F,B,-0.8099221257135271,-0.9268952877032501,FB,57
M,B,0.10396338707414786,-0.07454800112461173,MB,58
M,W,0.014786049498398778,0.012598541556084317,MW,59
F,B,-0.7920952251701756,-0.9127865677171227,FB,60
F,B,-0.7957541936785997,-0.9169212974756458,FB,61
M,W,0.0016302290214874286,7.28826186304557e-05,MW,62
F,W,-0.9207863092726579,-0.8581996266788139,FW,63
M,W,-0.006094177957909698,-0.003490368008508117,MW,64
M,B,0.10889398105953979,-0.07530546570885074,MB,65
F,W,-0.8955293882339873,-0.836829448172935,FW,66
M,W,0.010443909593748303,0.008338627816561408,MW,67
M,W,-0.009121960284745491,-0.005810982698526462,MW,68
F,B,-0.8068686213280196,-0.9245284245343577,FB,69
F,B,-0.798947083349385,-0.9198033330678455,FB,70
M,B,0.09441134288280953,-0.08335885959817081,MB,71
F,W,-0.9035233928048694,-0.8412786637475587,FW,72
M,W,-0.002542374619418613,0.0002801882978403325,MW,73
F,B,-0.8068188744589385,-0.9256448753700361,FB,74
M,B,0.09705523022933268,-0.0823070099526098,MB,75
F,W,-0.8911546708963244,-0.8311104185130074,FW,76
M,B,0.10500951420151584,-0.07573451242739207,MB,77
M,W,-0.012493873621551204,-0.010219561948760773,MW,78
F,B,-0.804333360427594,-0.9231939929968933,FB,79
M,B,0.09848600835847182,-0.08185344701864605,MB,80
F,B,-0.8047122032243859,-0.9229924787727435,FB,81
M,B,0.1011358423149617,-0.0793311536551114,MB,82
F,B,-0.8013381077044895,-0.9206663480704094,FB,83
M,W,0.01701366365110901,0.01570630558494709,MW,84
M,W,-0.008304781444482653,-0.007263759027223348,MW,85
F,B,-0.7907208288109,-0.9132574607522344,FB,86
M,W,-0.011326572084475578,-0.011030328397075136,MW,87
F,B,-0.7824319673049835,-0.9063957854438394,FB,88
M,W,-0.002308784537194263,-0.0017437360674733208,MW,89
