G,R,X,Y,GR,UID
M,W,-0.015399942899987343,-0.013541202076963067,MW,1
M,W,-0.00949294500064188,-0.00814894070002025,MW,2
F,W,-0.8990431212750563,-0.8392288850235301,FW,3
M,B,0.10052605556236723,-0.07917029750055707,MB,4
F,W,-0.899699594778636,-0.8385487706925783,FW,5
M,W,-0.010379593948536672,-0.006936297777721934,MW,6
F,W,-0.9063810854588188,-0.8429117573361258,FW,7
F,B,-0.7944338483061212,-0.9144759061243002,FB,8
M,B,0.10500859438661839,-0.0718936657576948,MB,9
F,B,-0.7971190933786781,-0.9199817819436933,FB,10
M,W,0.0015331833098632189,0.0021502780964542225,MW,11
M,B,0.10802886221721314,-0.07124613520239916,MB,12
M,W,0.004170181867621825,0.0015986336460229362,MW,13
M,B,0.09782778167416134,-0.08136380256285472,MB,14
M,B,0.09382222646204721,-0.08607682789145803,MB,15
M,B,0.09510724527167927,-0.08449251776347079,MB,16
F,W,-0.8916235053811922,-0.8344694807954354,FW,17
M,W,0.0017631859772953343,0.003384715945349207,MW,18
F,W,-0.8917860253149684,-0.8332597220063559,FW,19
F,B,-0.8080829967238254,-0.9247078386941465,FB,20
F,W,-0.9165501961580766,-0.8545535080979042,FW,21
M,B,0.09143671151629092,-0.08713929963793819,MB,22
M,B,0.10971379500439994,-0.07579864241466786,MB,23
M,W,-0.00570061417219761,-0.003470619700099962,MW,24
M,B,0.11048259101893068,-0.07101138575282664,MB,25
M,B,0.09620235485834974,-0.08142644906344401,MB,26
F,W,-0.9011037011383188,-0.8399482785251167,FW,27
M,W,-0.019684931781034132,-0.017962941108179285,MW,28
M,W,-0.003139225009593259,-0.0015440437904577498,MW,29
M,W,0.013410695749188413,0.009248013482368842,MW,30
M,W,0.006445147274276847,0.002727610242542437,MW,31
F,B,-0.8138727224404583,-0.9314954588472112,FB,32
M,B,0.08662945662381877,-0.08995095894725003,MB,33
F,B,-0.8032339694775081,-0.9233332551109474,FB,34
F,W,-0.902079855787267,-0.8399630908878789,FW,35
M,B,0.10406193078861836,-0.07580795005144793,MB,36
F,W,-0.8874907140665604,-0.8286561873586606,FW,37
M,B,0.1140676547181405,-0.06837083236661452,MB,38
M,W,0.006848801914753709,0.005932937103375661,MW,39
F,W,-0.9178676501202939,-0.853239538450173,FW,40
M,B,0.10601330183241159,-0.0741474945757714,MB,41
M,W,-0.019725333448901563,-0.013315260263311028,MW,42
M,W,-0.00129081043681969,-0.00020031779599625653,MW,43
M,B,0.11358238611244678,-0.06967974792968099,MB,44
M,B,0.0994745906757385,-0.08088581204415522,MB,45
M,W,0.01747848193530934,0.015483932735272774,MW,46
M,W,0.008210359938845944,0.0047252735120424764,MW,47
F,W,-0.9011378741064162,-0.8399161812411924,FW,48
F,W,-0.9000002879362226,-0.8412315200633125,FW,49
M,W,-0.0026223514227937885,-0.0014803622849371455,MW,50
M,W,-0.006184034154207143,-0.007929431522346061,MW,51
M,W,-0.022859229210797565,-0.01826939240806288,MW,52
F,B,-0.7884130536183342,-0.9111509385727401,FB,53
M,W,-0.006594139444379765,-0.005132304895376347,MW,54
M,W,-0.013601435593523318,-0.011150312710700822,MW,55
F,B,-0.8151764275170478,-0.931934062361081,FB,56
M,B,0.1090687046681884,-0.07088626250411012,MB,57
F,B,-0.7979553474662584,-0.9206556909673032,FB,58
M,B,0.117572504490056,-0.06670429926464033,MB,59
M,B,0.11753143410563363,-0.0633337198654516,MB,60
M,B,0.08743439073475126,-0.08940033743928995,MB,61
M,W,0.005512634205936493,0.004573810338728776,MW,62
M,W,-0.0001370851061977291,-0.002443931289583968,MW,63
F,W,-0.8891240595512762,-0.8300920854826912,FW,64
M,W,0.004522715295192194,0.006564084379512496,MW,65
M,W,-0.013492212818325596,-0.00947462770574254,MW,66
M,W,0.0021224183802073296,0.0020380255006880645,MW,67
M,B,0.0907877982275222,-0.08709739316367913,MB,68
M,W,0.013471966861370801,0.014480050785506004,MW,69
F,W,-0.8914274740907485,-0.8326803561695714,FW,70
F,W,-0.9118867497017826,-0.8479540398046231,FW,71
M,B,0.10618530801099856,-0.07212397672849281,MB,72
M,W,-0.006912129059712381,-0.005848237316050036,MW,73
