G,R,X,Y,GR,UID
M,W,-0.004105004107269881,-0.0011637975493044815,MW,1
M,W,-0.0014794204317593318,-0.0026571092742242357,MW,2
F,W,-0.90704663401761,-0.8452794982524459,FW,3
F,W,-0.9084525339996988,-0.8485838148447782,FW,4
M,W,-0.02606293880467908,-0.019449862008395248,MW,5
F,W,-0.9176241324753688,-0.8540657476790743,FW,6
F,B,-0.8020278848424796,-0.9212135314530367,FB,7
M,W,-0.009667052100220355,-0.006022744954217479,MW,8
M,B,0.1105416474600386,-0.07106938333958407,MB,9
M,W,-0.014862179014153175,-0.012459526028357667,MW,10
M,B,0.1061105358858711,-0.07362363309619552,MB,11
F,W,-0.8830096257581133,-0.8251595262650816,FW,12
F,W,-0.8919558798695575,-0.8318400548898278,FW,13
M,B,0.10932368707798254,-0.0712136104969488,MB,14
F,W,-0.8994435316328298,-0.8409031489961516,FW,15
M,B,0.10269505389026191,-0.07450549983563548,MB,16
F,W,-0.9036848591910157,-0.841243032747919,FW,17
F,W,-0.8914645139194524,-0.831432680823306,FW,18
F,W,-0.9032828017333778,-0.8427177661573324,FW,19
F,W,-0.9338172326345787,-0.8666095421025567,FW,20
M,W,0.0038135508474674475,0.0030003238370397674,MW,21
M,W,0.01316738913056668,0.011485574192630682,MW,22
M,W,-0.01823451193899398,-0.014885328831632218,MW,23
M,W,-0.006863483932056349,-0.005338937006628149,MW,24
M,W,-0.0011439502431877713,-0.0022355607149833123,MW,25
F,W,-0.8943366809799684,-0.8349798086085882,FW,26
M,W,0.002827711635053228,0.0017445133864499415,MW,27
M,W,0.00991820805603845,0.009065577841352505,MW,28
M,W,-0.010809434716832902,-0.008561926040787192,MW,29
F,W,-0.8866980430121038,-0.8268803655132742,FW,30
M,B,0.09892404784433288,-0.08273870661483348,MB,31
F,W,-0.9026713381224389,-0.8400881820168908,FW,32
M,W,-0.0013194030134241778,0.0011007396848650849,MW,33
M,B,0.0813460635755025,-0.09628727806738917,MB,34
M,W,-0.009050836308412812,-0.008410665100937603,MW,35
M,W,0.0030508671732887857,0.0038215894698449557,MW,36
M,W,-0.006096928795999121,-0.004916600403105587,MW,37
F,B,-0.8006905785721152,-0.9197362596541914,FB,38
F,B,-0.8122788250733751,-0.9311887307157636,FB,39
M,W,0.006051835229203081,0.004942964010970276,MW,40
F,B,-0.7881908640766093,-0.9099021986167112,FB,41
M,B,0.10053265052957772,-0.07781410493002758,MB,42
F,W,-0.9146280286421496,-0.8518627929175948,FW,43
F,W,-0.9048603317193082,-0.8432948300475455,FW,44
M,B,0.10713516402459967,-0.0737027177163197,MB,45
F,W,-0.9009187978791753,-0.8394053235794751,FW,46
M,W,-0.005719834589873748,-0.004731940517090859,MW,47
M,W,-0.00038331259718193587,0.0014934146806329898,MW,48
M,B,0.09231880670763906,-0.08662103695650396,MB,49
F,B,-0.7737833932181742,-0.8966405646705029,FB,50
F,W,-0.903393684632306,-0.8425035339819484,FW,51
M,W,-0.0058200479077835385,-0.00676479884816337,MW,52
F,W,-0.8916230427528277,-0.8341537285034436,FW,53
F,B,-0.810723579090428,-0.9310333036266187,FB,54
M,W,-0.007641419379674311,-0.006284262610679524,MW,55
F,W,-0.9256892261909643,-0.859569478157131,FW,56
M,B,0.08414923968075314,-0.09246449097008606,MB,57
M,W,0.02155307811885319,0.01561863172644077,MW,58
M,B,0.11492102377918237,-0.06945160075901384,MB,59
M,W,0.0034883509127337656,0.001884314943885681,MW,60
M,W,0.0002715170003098802,0.0006038590324134578,MW,61
M,W,-0.005421636824043464,-0.0025587832629907622,MW,62
M,W,0.0040599112776660146,0.0054171611802696674,MW,63
F,W,-0.8946005966437088,-0.8362457652522028,FW,64
F,W,-0.9166387724059377,-0.8562434141129944,FW,65
M,W,-0.0005116399414352264,-0.0017148978141446436,MW,66
F,B,-0.8125575665464617,-0.9300751326367906,FB,67
M,W,-0.004870138467515539,-0.00547924471859869,MW,68
M,W,-5.7785869103884864e-05,-0.00010482412051533129,MW,69
F,W,-0.892133593829448,-0.8328086120738731,FW,70
M,W,0.0011854292365393283,-0.0004082285242971189,MW,71
F,B,-0.7974053714217708,-0.9179013353263158,FB,72
M,W,0.010772858218090648,0.008403302170261126,MW,73
F,W,-0.913538645869112,-0.8488931324389904,FW,74
M,W,-0.008608033452792568,-0.005792150621395455,MW,75
M,B,0.10439549546185957,-0.07831379638800817,MB,76
M,W,-0.0003914696647694131,0.0013629050676629932,MW,77
M,B,0.09493975544178179,-0.08492075382905237,MB,78
M,B,0.08977643116814575,-0.08857830507612008,MB,79
M,W,0.0014558054015744002,0.0009189590146541087,MW,80
M,W,-0.002896140083589718,-0.0012738734604452089,MW,81
M,W,-0.006232498818393841,-0.006790080781075585,MW,82
M,W,-0.002385711022863427,-0.0013188120915329463,MW,83
M,B,0.10390103110112398,-0.0771315335183826,MB,84
M,B,0.10256518098720598,-0.07596934576151711,MB,85
F,W,-0.9050542061126323,-0.8435783111948209,FW,86
M,B,0.10061502640830211,-0.07894673007357123,MB,87
M,W,-0.019601948648610715,-0.01542285251668035,MW,88
F,W,-0.8981749797969196,-0.8388154436057803,FW,89
M,B,0.10785081243312387,-0.07399407210659488,MB,90
M,W,0.004449911891785564,0.004306525714705468,MW,91
M,B,0.1158531882983061,-0.06701591111890318,MB,92
M,B,0.07756990268881289,-0.09987871581389052,MB,93
F,B,-0.7934517503418335,-0.9128878865045496,FB,94
F,B,-0.8152118150143811,-0.9317015074608781,FB,95
M,W,-0.011153866520809687,-0.008751431044478104,MW,96
M,W,-0.01840492429826429,-0.01557026408612631,MW,97
F,W,-0.9018490095425196,-0.8432958404724956,FW,98
M,W,0.0029376876067225216,0.00014231391364178314,MW,99
F,B,-0.7947755825740952,-0.9136700985302447,FB,100
M,W,0.00032192817624811156,0.0007537442940248149,MW,101
M,B,0.10410409625025314,-0.07621123660896015,MB,102
M,W,0.002794631111595365,0.003445280282748954,MW,103
M,W,-0.0017486321630359961,-0.0008991253296968323,MW,104
F,W,-0.8980717444274395,-0.8382329165596325,FW,105
F,W,-0.8961669437627408,-0.8349441894778655,FW,106
F,W,-0.8980481296837959,-0.8396214100458913,FW,107
M,B,0.11127920183372618,-0.07279615906179265,MB,108
M,W,0.01835709944358762,0.01417975475311502,MW,109
M,B,0.08882921390678578,-0.09055829153827899,MB,110
F,W,-0.885218031790326,-0.8275101281000055,FW,111
M,W,-0.00582923505341628,-0.005653721119947245,MW,112
M,W,0.004983930799852325,0.004001637108523826,MW,113
F,B,-0.7922144284454014,-0.9136314691215324,FB,114
M,B,0.09764973582099389,-0.08234706627025215,MB,115
M,W,0.003176561034284213,0.0022417395821636606,MW,116
M,B,0.08384765193887248,-0.09631891275241185,MB,117
F,W,-0.9020720507058452,-0.8410793177915085,FW,118
F,W,-0.9051122342122254,-0.8409035733942833,FW,119
M,W,0.0073298735932726955,0.005991648263711156,MW,120
M,B,0.09521935929359399,-0.08445340639859121,MB,121
M,W,0.014095965845118892,0.010094410242675603,MW,122
F,W,-0.9134399194467483,-0.8503673573649588,FW,123
M,W,0.01781266183782867,0.013711457151424395,MW,124
F,W,-0.8960830474849966,-0.8368150993600205,FW,125
M,W,0.005559963008444097,0.005208726036332849,MW,126
F,W,-0.8933234524631739,-0.8334243906241012,FW,127
F,W,-0.890274712618196,-0.8317900886345992,FW,128
M,W,-0.0014097510101478425,-0.00397817185655594,MW,129
M,B,0.10067536431765052,-0.07784073320085008,MB,130
F,W,-0.8991322509771238,-0.8397407546334884,FW,131
M,B,0.09174999030544312,-0.08845833782409958,MB,132
F,W,-0.8935526256512205,-0.8360098558583384,FW,133
M,W,-0.012997237287152099,-0.012213919517214098,MW,134
M,W,0.006336695466442932,0.005551058616559563,MW,135
M,W,0.008355762921869079,0.0059185234434285805,MW,136
F,B,-0.8102695640417554,-0.9286986571164729,FB,137
M,B,0.10660850970830359,-0.07364395156409881,MB,138
M,B,0.08947935434455793,-0.08716783214376943,MB,139
F,W,-0.9025283891304426,-0.8435019481085125,FW,140
M,B,0.10931939859468877,-0.07350481118904183,MB,141
M,W,-0.0047780803272852775,-0.0029295448062764025,MW,142
M,W,-0.01227156048912678,-0.00723444944545442,MW,143
M,W,0.006511700300357594,0.005609704196651768,MW,144
M,W,0.009152844546970556,0.0066104546477754236,MW,145
F,W,-0.9107260194058168,-0.8486223730312923,FW,146
F,W,-0.9002251970674193,-0.8407033639929337,FW,147
M,W,0.004488184604977848,0.0017084047900145847,MW,148
F,W,-0.8977334429511584,-0.8356848841008667,FW,149
F,B,-0.7858924082841682,-0.9097095360865102,FB,150
M,W,-0.013193848345055388,-0.009416045260331164,MW,151
M,B,0.12266842658551791,-0.06121689198960971,MB,152
F,W,-0.9019884496874454,-0.8419711313648263,FW,153
M,W,-0.0028920536314575107,-0.003039821395811641,MW,154
F,B,-0.8094531063956749,-0.9270566933207942,FB,155
M,W,0.004002735100380038,0.004464434172902553,MW,156
F,W,-0.8926032941026883,-0.8354322335349427,FW,157
M,W,0.0011446635717512186,0.0001836928135560144,MW,158
M,W,0.006167620439093629,0.004334560034333124,MW,159
M,B,0.09149908327249177,-0.08525338008933803,MB,160
F,B,-0.8128848733041439,-0.931046303746798,FB,161
M,W,-0.014847216926917655,-0.014275009021548187,MW,162
M,W,0.007695882145460552,0.005899368726963042,MW,163
M,B,0.0919141462228628,-0.0882983568159448,MB,164
M,W,-0.0003718269835761242,-0.0011390960922606184,MW,165
M,B,0.10617601469196232,-0.07503610434285131,MB,166
F,W,-0.906516886729471,-0.8440035217953703,FW,167
F,W,-0.8983521554745161,-0.8381657038469456,FW,168
M,W,-0.004759681761516427,-0.002877914011100248,MW,169
F,W,-0.9115379521622168,-0.8461733879189136,FW,170
F,B,-0.8078369497935669,-0.9234505976022909,FB,171
M,B,0.0955187301316361,-0.0849221130100388,MB,172
F,W,-0.9010460950513253,-0.8410307580714211,FW,173
M,B,0.11772878651389676,-0.06649147510912713,MB,174
M,W,0.02428652459392609,0.01831202184289177,MW,175
M,B,0.08447039032175829,-0.08978107822088537,MB,176
M,W,0.005871596910337116,0.0038824928818859015,MW,177
M,B,0.08755422150602407,-0.09221878741857589,MB,178
M,W,0.003107263077763404,0.002316517442702764,MW,179
M,B,0.0917606215312249,-0.08807497285380246,MB,180
M,B,0.10639653978975434,-0.0731772394570307,MB,181
M,W,-0.023127729418817754,-0.024973348017493832,MW,182
M,W,0.010832825002466899,0.008083815155737554,MW,183
F,B,-0.8082254155745658,-0.9288041193150365,FB,184
F,B,-0.8104201422296927,-0.9286323834323786,FB,185
M,W,0.012252602400272327,0.01024363102354317,MW,186
M,B,0.08234984173453759,-0.09519533830484525,MB,187
F,B,-0.8088682240718564,-0.9258674488408294,FB,188
M,B,0.08315174698039367,-0.09322053064653132,MB,189
M,W,0.017835760034710702,0.012117496221906174,MW,190
F,B,-0.8073991164499974,-0.923194677076458,FB,191
M,B,0.10897947237807912,-0.07549067474788333,MB,192
M,W,0.0022485585042238483,0.0011863586887471576,MW,193
F,B,-0.7999027169762069,-0.9201374050497821,FB,194
F,B,-0.8098768795984503,-0.9287682722351458,FB,195
M,W,-0.003809872872199997,-0.003922702990331653,MW,196
M,W,-0.00510763007232482,-0.006412089638932811,MW,197
M,W,-0.00972434893058131,-0.008805049007158202,MW,198
M,B,0.08016917531428694,-0.09674665990845827,MB,199
M,B,0.10699566881061427,-0.07229510692227535,MB,200
M,B,0.12395803214822974,-0.06123793278298037,MB,201
M,B,0.09618066961719851,-0.08202370995381009,MB,202
M,W,0.002400553190176683,0.0035312415662886124,MW,203
F,W,-0.8907067900843717,-0.8317158330584464,FW,204
M,W,0.012875058947201997,0.010104444149704453,MW,205
M,W,0.008903263340328071,0.008080654934857982,MW,206
M,W,0.0027102976105676177,0.003539952972752932,MW,207
M,W,0.00603603998725169,0.004093292472651781,MW,208
F,W,-0.8958486209993818,-0.8366628071986568,FW,209
M,W,0.0033175416669796918,0.00248572854179182,MW,210
M,B,0.11317400972540538,-0.07239967926774515,MB,211
M,W,-0.0015402374768113086,0.0009986788166284673,MW,212
M,B,0.10626610901613957,-0.0720148885856016,MB,213
M,W,-0.008194764471263747,-0.005046188249566567,MW,214
M,B,0.10756179074976814,-0.07615464264051677,MB,215
M,B,0.126996226455947,-0.059600411069675674,MB,216
M,B,0.09637558427303874,-0.0848401690224871,MB,217
M,W,-0.00415060085459263,-0.006552032469173904,MW,218
M,W,-0.0012774897630878316,-0.0029593440099627165,MW,219
M,W,0.023073105060688576,0.018653201748325788,MW,220
M,B,0.10083098092752169,-0.08028821783440351,MB,221
F,B,-0.8080082761951259,-0.9281865034742309,FB,222
M,B,0.09387268076573156,-0.08564090837599618,MB,223
M,W,0.008971269324130882,0.01013371717004653,MW,224
F,B,-0.8040423227855975,-0.9261897765645599,FB,225
M,W,-0.011729145143362391,-0.011270671839526139,MW,226
M,W,0.013725004198710398,0.009863796902114844,MW,227
F,W,-0.9196236957735161,-0.8598839830684348,FW,228
F,B,-0.7791997119037869,-0.9018394635485236,FB,229
F,B,-0.7922638079582103,-0.912235804140576,FB,230
F,B,-0.7938012856922118,-0.9150492367041654,FB,231
F,W,-0.9172772901842074,-0.8534280397901715,FW,232
M,B,0.1027536404111184,-0.07718068599391718,MB,233
M,B,0.08928982100032962,-0.08787125169588898,MB,234
F,B,-0.799881099257527,-0.9188229334297285,FB,235
M,W,0.0051751777746525535,0.0037928101076525117,MW,236
M,W,-0.001582882709754497,-0.003092105053201807,MW,237
F,W,-0.9090135509014555,-0.8476075100299307,FW,238
M,W,-0.010155246122293892,-0.009620894949695133,MW,239
F,B,-0.8009299189117702,-0.9207438090745562,FB,240
M,W,0.00811470367078342,0.005949655939556589,MW,241
M,W,-0.007887200791023275,-0.0041488010383729365,MW,242
M,B,0.10499862902275603,-0.07682170062763549,MB,243
M,W,0.017591475090682922,0.012235386598250075,MW,244
M,W,-0.00688374181196896,-0.0033725032138065365,MW,245
F,W,-0.904980450987696,-0.8456371978128553,FW,246
M,W,0.0006608778999728279,0.00085948880271961,MW,247
F,B,-0.7978360784256241,-0.9201799903802017,FB,248
F,W,-0.9156988381452188,-0.8522366951305028,FW,249
F,W,-0.8893356009950214,-0.8311987946285814,FW,250
M,B,0.0995327684381036,-0.07875650263955057,MB,251
M,W,-0.0045943679387089025,-0.0010764080634128917,MW,252
M,B,0.09343336554474353,-0.08477699482273186,MB,253
F,W,-0.8820032614110461,-0.827478817321383,FW,254
M,W,-0.008759848305730381,-0.006762678070205739,MW,255
M,W,0.008093477952563623,0.0071596870844420615,MW,256
F,B,-0.8080236870074523,-0.9254233319164704,FB,257
F,W,-0.8907708912679999,-0.8311733542539919,FW,258
M,B,0.11018310391631787,-0.0738984322421211,MB,259
M,B,0.09666375533489463,-0.08159144033523245,MB,260
M,W,0.0014805676623963222,0.00019245936430858403,MW,261
M,W,0.006677886380572263,0.003873868833848656,MW,262
F,B,-0.8116025870205777,-0.9317386949021043,FB,263
F,B,-0.8015439633756928,-0.9216027873861176,FB,264
M,W,-0.01764903330860305,-0.01337355835327871,MW,265
M,B,0.09695519805213898,-0.08364712015097178,MB,266
F,W,-0.901099380067811,-0.8428477222741915,FW,267
M,W,-0.0006530317405679014,-0.002307744184608744,MW,268
M,W,-0.004333562033726833,-0.0016568226189522083,MW,269
M,W,0.006900273837344591,0.00662687261042108,MW,270
M,B,0.10291837266803668,-0.07698168093460062,MB,271
M,W,-0.005719098398347695,-0.0055033171328163644,MW,272
F,W,-0.895346036447277,-0.8361303134947089,FW,273
F,B,-0.7879325043025296,-0.9088074769004906,FB,274
F,W,-0.9083811662746215,-0.8456730523897357,FW,275
F,B,-0.8013580168209249,-0.9213294604051241,FB,276
M,B,0.09976182107969657,-0.07982943904631615,MB,277
M,B,0.10116249003219584,-0.07940689234272158,MB,278
M,W,0.001100889859064127,-0.00010966942261096744,MW,279
F,B,-0.7960854435065994,-0.9171428415810285,FB,280
M,W,0.01101602044147712,0.00918726554208059,MW,281
F,B,-0.783861317196176,-0.9070931106371446,FB,282
M,W,-0.014648706269235987,-0.010771391545338337,MW,283
M,W,-0.01655504173309274,-0.014262942824519688,MW,284
M,W,0.018801960831520352,0.015899636750893682,MW,285
M,W,-0.009352613745177353,-0.007694472976437568,MW,286
F,B,-0.8075475554864442,-0.9289967082694714,FB,287
F,W,-0.9038234246166881,-0.8418395828692264,FW,288
M,W,-0.007871787409485277,-0.007163409095066731,MW,289
F,W,-0.8945138196049691,-0.8371671986092328,FW,290
F,W,-0.9074554380554597,-0.8478798826995388,FW,291
F,B,-0.8034650282209868,-0.9229563328696564,FB,292
M,B,0.08403655735974053,-0.0930570191138843,MB,293
M,B,0.10821670254688616,-0.07447275888377045,MB,294
F,W,-0.8974204365102194,-0.8370188241148676,FW,295
M,W,-0.012712120247846907,-0.009529992234578396,MW,296
M,B,0.09143046055957232,-0.08802693559173679,MB,297
M,B,0.10693541479139632,-0.07515276486435266,MB,298
F,W,-0.8963867333048844,-0.8383676279007424,FW,299
F,W,-0.8846606529029473,-0.8274625668096589,FW,300
M,W,-0.008812155409793236,-0.006411454498680727,MW,301
F,W,-0.8887288699506829,-0.8325153050288671,FW,302
M,W,-0.0062040986989096505,-0.0044366908024151795,MW,303
M,B,0.09420903271700153,-0.08398525685473238,MB,304
F,W,-0.8966837021324449,-0.8389237372069306,FW,305
M,B,0.10924709597108637,-0.07448460590758024,MB,306
F,B,-0.793674926108967,-0.916691994076648,FB,307
M,B,0.0947894870989954,-0.08344416293478286,MB,308
M,W,0.0007478369225676817,0.0013588820879300127,MW,309
M,W,-0.007693688125970582,-0.008923413231187668,MW,310
F,W,-0.8961316945944181,-0.8345781603970897,FW,311
M,W,0.0035332684763922546,0.0015325231233999502,MW,312
M,B,0.08739519734272175,-0.09081804221480155,MB,313
M,W,-0.0016533480060235998,-0.001582495561558944,MW,314
M,B,0.11489360906308314,-0.06831363965576893,MB,315
F,B,-0.8003634827242614,-0.9205071270592176,FB,316
M,W,0.01615374309274918,0.012288112754490899,MW,317
M,W,0.002094206603221959,0.004197395740537704,MW,318
M,W,-0.0018238876993905435,-0.00346935600563832,MW,319
M,W,0.0035597725675105777,0.004024909561729777,MW,320
F,B,-0.7890548487835256,-0.9101254999644024,FB,321
F,W,-0.893727103088652,-0.8351691070217906,FW,322
F,B,-0.7900344287781583,-0.9101887396765096,FB,323
F,W,-0.885404588796728,-0.8283524785527674,FW,324
M,W,0.006506819367926355,0.006215114602198898,MW,325
F,B,-0.8119751127154069,-0.9304669695163563,FB,326
F,W,-0.8857555701489572,-0.8290186263666764,FW,327
F,B,-0.8039928224373273,-0.9225044093848743,FB,328
M,W,0.005087145156528902,0.0048290821780431654,MW,329
F,B,-0.804632227215506,-0.9254340266607058,FB,330
M,W,0.0023261177905854295,0.002885362306826529,MW,331
M,W,-0.00953773388801997,-0.007884402493745007,MW,332
F,W,-0.8931407006266953,-0.8347350257740705,FW,333
M,B,0.10726870713746643,-0.07644464545534824,MB,334
F,W,-0.8989011401201337,-0.8397793272955745,FW,335
F,W,-0.8982692831473563,-0.840604049430816,FW,336
M,B,0.09123572759519526,-0.08598702782424276,MB,337
M,W,-0.014514159134410681,-0.011180281815812465,MW,338
M,W,-0.0022991755096510745,-0.001511348366962573,MW,339
M,W,-0.007906098127486385,-0.006552539518581388,MW,340
M,B,0.09317295499979013,-0.08635115641660193,MB,341
M,W,0.0016259111612532888,0.0017929756724653339,MW,342
M,W,-0.003160042204812046,-0.0028750395388175685,MW,343
F,W,-0.9006092157366162,-0.8419917937838669,FW,344
M,W,-0.00626398262063091,-0.003905056277431819,MW,345
F,B,-0.795389000689227,-0.9148946714329721,FB,346
M,W,-0.0001578755393308232,0.0004555465224242662,MW,347
M,B,0.10708718749690174,-0.07257292567492739,MB,348
F,B,-0.7980805895984096,-0.9174750486145649,FB,349
M,W,0.012213422329987171,0.010402604092686887,MW,350
F,B,-0.8073507995241921,-0.9248737405736107,FB,351
M,W,-0.009692176191265434,-0.007776141118872886,MW,352
M,W,-0.006421692190299394,-0.005989250072971459,MW,353
M,W,0.020232579370274784,0.01628212260871967,MW,354
F,W,-0.8897550737459607,-0.8323366630581286,FW,355
M,B,0.0976083935441339,-0.0832261501813705,MB,356
F,W,-0.9076103701605843,-0.8443455634229361,FW,357
F,W,-0.8938553718799249,-0.8334696429187081,FW,358
M,W,-0.005983847851055168,-0.0045870069844273515,MW,359
F,W,-0.9078857409724446,-0.8479065665521406,FW,360
M,B,0.11083190191451034,-0.06975357723245221,MB,361
F,W,-0.8858197121765325,-0.8287409696370469,FW,362
F,B,-0.79681315262495,-0.919944332336976,FB,363
M,W,-0.00032278939994306584,8.250593643761709e-05,MW,364
M,W,-0.007714248218481151,-0.004625318376076522,MW,365
F,B,-0.7879924413117877,-0.909239022940614,FB,366
M,B,0.1136055588736055,-0.06875582158662435,MB,367
M,B,0.09538469137900975,-0.0827070562146035,MB,368
F,B,-0.8046885899599338,-0.9230915642948643,FB,369
F,W,-0.8901913077763307,-0.8338465441702325,FW,370
M,W,0.007974364483762124,0.006646340134937523,MW,371
M,W,0.002574945581828068,-0.0016898438412655576,MW,372
M,W,0.0035960508708386967,0.0025034493170225398,MW,373
M,B,0.08565007758199361,-0.09160513646025027,MB,374
M,B,0.11551343536207996,-0.06634547695342571,MB,375
M,B,0.09097859168306621,-0.08867118164353849,MB,376
F,B,-0.7841028939143109,-0.9061226235208675,FB,377
M,W,0.02261204870829267,0.01522163801485783,MW,378
M,W,0.01964618637982739,0.015589486326516779,MW,379
F,B,-0.7997672542842477,-0.9225853997673953,FB,380
M,W,-0.015992717421425585,-0.013462700439953349,MW,381
M,B,0.1053879711766693,-0.0734613043576097,MB,382
M,W,-0.00023827394083974227,-0.0006593151042628806,MW,383
F,W,-0.8879885061274244,-0.8298742121231343,FW,384
F,B,-0.8078703429943757,-0.9268058359686064,FB,385
M,W,-0.0035070591984765922,-0.0018179017649514366,MW,386
M,W,-0.009722901344747355,-0.010303743463752105,MW,387
F,W,-0.9067899744537603,-0.845947742405427,FW,388
M,W,-0.008451425077030844,-0.007992419609464355,MW,389
M,B,0.07791647600659604,-0.09986516188530728,MB,390
F,B,-0.8067437433956731,-0.9250623554561506,FB,391
F,B,-0.7993890280874594,-0.9176495222016785,FB,392
M,B,0.08989378466102953,-0.0897037651774235,MB,393
F,W,-0.9085745664840063,-0.845926122320599,FW,394
F,B,-0.7963356580567429,-0.9190032265117186,FB,395
M,W,0.006611004467555239,0.0035687423567735852,MW,396
F,B,-0.8168047129013964,-0.9339653389987397,FB,397
M,W,-0.002074765448552204,-0.0035835951807895064,MW,398
M,W,-0.004824793721340174,-0.003971530638083267,MW,399
F,W,-0.9004191430372422,-0.8415279192323603,FW,400
M,W,0.011006903127798805,0.008622765281768493,MW,401
F,W,-0.9058173381019802,-0.8443017799467558,FW,402
F,W,-0.9024772695979003,-0.8412758735904956,FW,403
F,B,-0.8007176126631061,-0.9182736441482484,FB,404
M,B,0.1002167815298342,-0.07683097805601638,MB,405
