G,R,X,Y,GR,UID
F,B,-0.7970592993378609,-0.918781448896737,FB,1
F,W,-0.8830514146375801,-0.8282175927039837,FW,2
M,W,-0.009071409025778701,-0.008194822259377673,MW,3
M,B,0.10020542043710083,-0.07778977620725289,MB,4
M,W,-0.019998123647163583,-0.01704897716868435,MW,5
F,W,-0.8993944827789214,-0.8410614952365225,FW,6
F,B,-0.8096465138388323,-0.9286427332635653,FB,7
M,B,0.10199871474886976,-0.07856761845353732,MB,8
M,W,-0.0012984908777095427,0.0017247512119098543,MW,9
M,W,0.006339093595329202,0.006324859880205845,MW,10
M,B,0.09665362118057823,-0.08076662421590153,MB,11
M,W,-0.005008058256220894,-0.00396484128703343,MW,12
F,W,-0.8917935874174593,-0.8358444707256115,FW,13
M,B,0.10364852199458151,-0.07699121647411547,MB,14
F,B,-0.8037900635304751,-0.9223499245221982,FB,15
F,W,-0.915859346148157,-0.853348282909631,FW,16
F,W,-0.894373716479546,-0.8350857880375142,FW,17
F,W,-0.8987090913175584,-0.841579680222799,FW,18
F,W,-0.8907283578562594,-0.8317389637406636,FW,19
M,B,0.10000462595353793,-0.08021800235736144,MB,20
M,B,0.09904455136514602,-0.08096003966660396,MB,21
F,W,-0.8878221670555055,-0.8284074597913836,FW,22
M,W,0.0037614683691622013,0.0026392768427686347,MW,23
F,B,-0.7993113949877082,-0.9219519577186481,FB,24
F,W,-0.9045391613018434,-0.8429040678451242,FW,25
M,W,0.0028397884559094506,0.002834331895911802,MW,26
F,B,-0.7988187799894648,-0.9182922566902972,FB,27
M,B,0.10615763909038532,-0.07315628879298142,MB,28
M,W,-0.0033508626119951217,-0.002286907045193543,MW,29
M,B,0.09539845472570595,-0.08157340129763604,MB,30
M,B,0.09123249410072645,-0.08398294028900485,MB,31
M,W,0.008633567527292949,0.007311035429653818,MW,32
F,W,-0.9059870087437063,-0.8475420384278769,FW,33
M,B,0.09430942009098975,-0.08590609389645362,MB,34
F,W,-0.8940844813014425,-0.8354368637013565,FW,35
M,B,0.1050222132007896,-0.0767570959363142,MB,36
M,W,0.006254131171176551,0.004222206513070986,MW,37
M,W,-0.007251739440841924,-0.003462944067558224,MW,38
M,W,-0.004502204404649265,-0.0027888906825558734,MW,39
F,W,-0.9022174119722203,-0.8431067010072907,FW,40
M,W,-0.003086849438913654,-0.0019153493684093289,MW,41
M,W,0.015303379578856472,0.013944609597333865,MW,42
F,B,-0.8084690142549471,-0.9255469694299374,FB,43
M,W,0.01813974350694326,0.015869016351237775,MW,44
M,W,-0.007372226700197512,-0.006781385023063675,MW,45
F,W,-0.8917646892761202,-0.8327019446210117,FW,46
M,W,0.006032471664791746,0.0011525674081418686,MW,47
F,W,-0.8976153987262363,-0.8394519200095806,FW,48
M,B,0.09918575224792492,-0.0785770444232565,MB,49
F,W,-0.9023220995504816,-0.8439458020437374,FW,50
M,W,0.004527305253972048,0.0033470984575198963,MW,51
F,W,-0.9068957784412603,-0.8460960520259316,FW,52
F,W,-0.9067226236547945,-0.8446791565680765,FW,53
F,B,-0.7932517146135232,-0.9157646155860313,FB,54
F,B,-0.7943188477003594,-0.917319079897509,FB,55
M,W,-0.005746467392702204,-0.0049653815601206465,MW,56
M,W,0.00032499625175005475,0.002882999379651347,MW,57
F,W,-0.903339326884139,-0.843884788370491,FW,58
M,W,0.005516097835936979,0.0033629545579887286,MW,59
M,W,0.021575527641336505,0.015603769330339187,MW,60
M,W,-0.01102952265315138,-0.00834568639255842,MW,61
F,B,-0.801506736552747,-0.9204987666270712,FB,62
M,B,0.09478948590172094,-0.08503230090213841,MB,63
M,W,-0.0013282213259554554,-0.0014244267562413394,MW,64
F,W,-0.9157379033369629,-0.851592576473148,FW,65
M,B,0.11571936216369397,-0.06769096291523298,MB,66
M,W,-0.008921524925207574,-0.0055071605301556395,MW,67
M,W,0.007933565779655729,0.005083492572569031,MW,68
F,W,-0.8950089907019007,-0.8349168880038134,FW,69
F,B,-0.802158952843717,-0.9215742055447356,FB,70
F,W,-0.8906337059457966,-0.8355925191780179,FW,71
M,B,0.09625211858800418,-0.08236601333930775,MB,72
M,W,6.064621107131139e-05,0.00024254557782129379,MW,73
M,B,0.10223446572015853,-0.07851961466287634,MB,74
M,B,0.08749376281598152,-0.09027800575209467,MB,75
F,W,-0.903245585332189,-0.8427190703141485,FW,76
M,B,0.09656503009642711,-0.08372378685644506,MB,77
F,W,-0.9129885370213854,-0.8511302540670908,FW,78
M,W,0.0068080465358040035,0.005928122945801754,MW,79
F,W,-0.8829727428585629,-0.8260669870215737,FW,80
M,B,0.08439935152204656,-0.09153338939102935,MB,81
M,B,0.09334907382327348,-0.08413891527562307,MB,82
M,B,0.09381616943045998,-0.08531526849901616,MB,83
F,W,-0.8900650070255,-0.8292995252867171,FW,84
M,B,0.09208560369671231,-0.08737620182695646,MB,85
F,B,-0.7855981128882645,-0.9093837287506294,FB,86
M,W,0.009025763360964533,0.0075836181627107506,MW,87
M,B,0.0893662128971002,-0.08842604972208677,MB,88
M,W,-0.010643480826065838,-0.010464169159412572,MW,89
M,B,0.08140425069923457,-0.0941284946034487,MB,90
M,B,0.1020111378668424,-0.08153761698709257,MB,91
F,W,-0.9054444057384555,-0.843132999140513,FW,92
M,B,0.08729306174635118,-0.09065254212854157,MB,93
F,W,-0.910451532824195,-0.8489333973777612,FW,94
F,B,-0.7951966692873123,-0.9146204045827551,FB,95
F,B,-0.799702438527217,-0.9186849569337671,FB,96
F,W,-0.8941846973223624,-0.8373121940909658,FW,97
M,B,0.09451266347016549,-0.08436296359438848,MB,98
M,B,0.10548241262234054,-0.0774261133185431,MB,99
F,B,-0.7972338188614624,-0.916363560891935,FB,100
M,B,0.09385956161425886,-0.08603777605613633,MB,101
F,B,-0.8076467057274525,-0.9260130461259111,FB,102
M,W,-0.0026035780098326183,-0.0018139012914706251,MW,103
M,B,0.10649647382555993,-0.07286541372318454,MB,104
F,W,-0.9009845818111667,-0.8410044551292958,FW,105
F,W,-0.8897799199291445,-0.8333501949447376,FW,106
M,W,0.0001071908795303001,-0.0014979542767584626,MW,107
F,B,-0.7915697834066323,-0.9137995594981716,FB,108
M,W,0.01242594206204179,0.010384193442303197,MW,109
M,B,0.10524749141908524,-0.08031823042832219,MB,110
M,B,0.09933625319458074,-0.0786831604892979,MB,111
M,B,0.09550648066280101,-0.08645519330107021,MB,112
M,W,-0.005099202257802069,-0.0015205746172532167,MW,113
M,B,0.09565515082147752,-0.08255312362508148,MB,114
F,W,-0.9031265044944251,-0.8439523037640599,FW,115
M,B,0.09379433687853306,-0.085290499211528,MB,116
F,B,-0.8035239376475578,-0.9237117683728318,FB,117
M,W,0.0016290431186482867,0.00037745426485120504,MW,118
M,W,-0.01083501268122232,-0.008633961331287045,MW,119
F,B,-0.8040468780091847,-0.9235758066556381,FB,120
F,W,-0.8958396566983721,-0.8360864610870511,FW,121
M,B,0.10709851899408875,-0.07398350734118299,MB,122
F,W,-0.893718201140486,-0.8354112640622968,FW,123
M,B,0.10587674377731733,-0.0737146190579237,MB,124
M,W,-0.0003041870734542038,0.0011019580626344518,MW,125
F,W,-0.896930982067287,-0.837697951565043,FW,126
M,W,0.0009680683051491498,-0.002837022067993595,MW,127
F,W,-0.9102833354709473,-0.8479538707278941,FW,128
M,B,0.08500526550205054,-0.09178457263008584,MB,129
F,B,-0.80066992099216,-0.9190505091441619,FB,130
M,W,0.001209175055506824,0.005973148086833597,MW,131
F,W,-0.90332834092536,-0.8431621353502474,FW,132
F,W,-0.9094847391846456,-0.8470353855371802,FW,133
F,B,-0.8096200174244053,-0.9273796770252363,FB,134
F,B,-0.8017133977120374,-0.9214748192244331,FB,135
M,W,0.016361420783556003,0.013937307311142788,MW,136
F,W,-0.9129268186453321,-0.85061643847281,FW,137
M,W,-0.003179588151620611,-0.003960940614641008,MW,138
M,B,0.10221173750833162,-0.0773961248205188,MB,139
M,B,0.09227532839736816,-0.08461552535768842,MB,140
F,B,-0.8080382769650041,-0.9258904892415831,FB,141
F,W,-0.8937626385754557,-0.835109395052597,FW,142
M,W,-0.009698802294567203,-0.007516640519292286,MW,143
M,W,-0.010044081170594016,-0.00793819221813818,MW,144
M,W,0.0037386217543552993,0.003417907340366179,MW,145
M,W,0.013581767121305889,0.00884561704540472,MW,146
M,W,0.0030106476554353414,0.0006007064174995177,MW,147
F,W,-0.8946977596952478,-0.8358427060520008,FW,148
M,W,-0.004012562172595231,-0.004505618446939771,MW,149
M,B,0.10106346043434483,-0.07867520815124926,MB,150
M,B,0.10660293782968575,-0.07646964960929502,MB,151
M,B,0.09903990528194744,-0.07929154967469411,MB,152
F,W,-0.9063002351695623,-0.8452078529549029,FW,153
F,B,-0.795664349908797,-0.9154452593904925,FB,154
M,B,0.10323321718847261,-0.07988196338094838,MB,155
F,W,-0.9124250303877588,-0.8504336927641508,FW,156
M,W,0.004926194850035653,0.002725838623725006,MW,157
M,B,0.10068987213466594,-0.08242095499529674,MB,158
F,W,-0.9071679318662068,-0.8468340379116732,FW,159
M,W,0.004372662839044818,0.003265979411656119,MW,160
M,B,0.09740956475660485,-0.08087858951412691,MB,161
M,W,0.006391397207371518,0.0041227544202108515,MW,162
M,B,0.08689879899675802,-0.09181201942847332,MB,163
F,W,-0.9143998873971335,-0.8520987819150104,FW,164
F,W,-0.9087339711493783,-0.845834011603848,FW,165
M,W,0.003322223008947871,0.0018271580832019752,MW,166
M,W,0.0077072544797475405,0.007063129177158202,MW,167
M,B,0.11061119230730887,-0.07031479102695692,MB,168
M,W,0.0011868442235772251,0.0011203826985940557,MW,169
M,B,0.10892855622147875,-0.0731940449505501,MB,170
F,B,-0.8121340678541684,-0.9287216754827085,FB,171
M,B,0.09724082874588516,-0.08066855655489634,MB,172
F,B,-0.8122756345666017,-0.9278335335848054,FB,173
M,W,0.002653289941681364,0.0005085303273383137,MW,174
M,W,-0.0036864474130460113,-0.0033641749280085287,MW,175
M,B,0.10897086211736086,-0.07375190458857733,MB,176
F,W,-0.9074326212627504,-0.8428265480435699,FW,177
M,B,0.10413801601925295,-0.0780278640322947,MB,178
M,W,0.005130808754570167,0.004885885856418531,MW,179
M,B,0.11175172010584372,-0.07030561470370904,MB,180
M,B,0.10131361944199797,-0.08143855408617849,MB,181
M,B,0.11338896961907274,-0.07014394788385318,MB,182
F,B,-0.7956082336146262,-0.917638126790019,FB,183
M,B,0.09314248039670715,-0.0846590863935868,MB,184
M,W,0.004312050998843626,0.0035752047200705477,MW,185
F,W,-0.8819220166186615,-0.827909295169124,FW,186
F,B,-0.8004604609165811,-0.9224477831984004,FB,187
F,W,-0.8982258645402191,-0.8403173792575022,FW,188
M,B,0.1043561610230918,-0.07716275561829075,MB,189
F,B,-0.7997974728901623,-0.919157037749816,FB,190
M,B,0.09840903155035262,-0.08095851749311452,MB,191
M,W,-0.0036180362288811318,-0.0008945603928263786,MW,192
F,B,-0.8023888337320089,-0.9206329450975641,FB,193
F,W,-0.9072135320814092,-0.8419140894827934,FW,194
F,B,-0.8027983461569644,-0.9220917619593358,FB,195
F,W,-0.8861734147213733,-0.8305768085456535,FW,196
M,B,0.1020605198269106,-0.07902952799775351,MB,197
M,W,0.002652096288317,0.0038166010886690996,MW,198
F,B,-0.7833773556864978,-0.9050309180444591,FB,199
M,W,0.004709298464616995,0.0036434665065112133,MW,200
M,W,0.0021141490852385468,0.002162079057799902,MW,201
M,B,0.1100170812884068,-0.07582036516393481,MB,202
F,W,-0.8955170340228183,-0.837826562664399,FW,203
M,W,0.01106734492056969,0.009235692402134375,MW,204
M,W,0.0004917848005653099,0.0005412262699252151,MW,205
M,W,0.006789398719506397,0.00451466489302362,MW,206
F,B,-0.7941456327736703,-0.9150859923513084,FB,207
M,W,0.007821387882270847,0.008300589543415714,MW,208
M,B,0.09277193161172109,-0.0867801779546625,MB,209
F,B,-0.7978773757966053,-0.9183259444837344,FB,210
F,B,-0.7952435019355506,-0.9149804563906324,FB,211
M,W,0.001943239237111506,-3.1980704832420756e-05,MW,212
F,W,-0.8993985722040925,-0.8405644371109278,FW,213
M,B,0.1038999191391581,-0.07792420571682089,MB,214
M,B,0.09543997044926703,-0.08486857788397359,MB,215
M,B,0.10617407763427247,-0.07362535770353168,MB,216
F,W,-0.9108313835725199,-0.8502872935833425,FW,217
F,W,-0.890583565712288,-0.8327886285219698,FW,218
F,B,-0.795977545529225,-0.9185429876582207,FB,219
M,B,0.10458166383990475,-0.0764968449318453,MB,220
M,B,0.11650127362490624,-0.06642547482675976,MB,221
F,W,-0.9103204205881382,-0.8486666341654456,FW,222
M,W,-0.012948084382643157,-0.012361397727101342,MW,223
F,W,-0.8887801789070123,-0.8309942018411337,FW,224
M,W,-0.012963716593435008,-0.008739973276133614,MW,225
F,W,-0.9128849837733117,-0.8501918616647808,FW,226
F,W,-0.9109491814977922,-0.8476211224164025,FW,227
M,B,0.10047928607956157,-0.0812742533608994,MB,228
