G,R,X,Y,GR,UID
M,W,0.49211271800361933,0.31817493559309507,MW,1
M,B,-0.4118909485336577,-0.4704227218790351,MB,2
F,W,-4.39509170492072,-3.8440628734433426,FW,3
M,W,-0.27406527062016883,-0.26298806771425165,MW,4
M,W,1.0771808284542015,0.7932971922770933,MW,5
M,W,0.2582902480271332,0.3057139902226481,MW,6
F,B,-2.5217223220411316,-2.4621469444117934,FB,7
F,B,-2.327209807372629,-2.1706347740558645,FB,8
M,B,0.13781663150758489,-0.04714702102131879,MB,9
M,W,2.187604684826175,1.687070786903069,MW,10
F,B,0.16308311858893765,-0.5999586522685171,FB,11
M,W,-0.05538060159092449,-0.23184693669786643,MW,12
M,B,-0.10890567111339422,-0.5257532749939998,MB,13
M,W,0.1837570004079538,0.11504791259473221,MW,14
M,W,-0.4310080933283506,-0.337003969176392,MW,15
M,W,0.11553604256697425,0.11139243602973199,MW,16
M,W,-0.14453787198261295,-0.09141824494885774,MW,17
F,B,-4.945501797149698,-4.667007890212143,FB,18
M,B,-0.8600989650940603,-1.0740527852190842,MB,19
M,W,-0.5498501257816524,-0.5297202074733506,MW,20
F,B,-4.334052715596814,-4.006600955044032,FB,21
M,W,-0.16348880546796113,-0.10056009996127711,MW,22
M,B,0.44479423654620065,0.18290271180697815,MB,23
F,B,-4.062750425014387,-4.0560413957853365,FB,24
M,W,1.01878497279771,0.877047626474643,MW,25
F,B,-3.2139607289806023,-3.1952386593729925,FB,26
M,W,0.6210296495076242,0.4948538356640175,MW,27
F,W,-1.705645405408635,-1.6595926640681653,FW,28
F,W,-3.3819828217004493,-2.9591730916399386,FW,29
M,W,0.260415992590888,0.029517366648206117,MW,30
M,W,0.3033548553992171,0.20888555111026239,MW,31
F,W,-2.4508077606654375,-2.215329487935124,FW,32
M,W,0.27937456079188644,0.16207653909250977,MW,33
M,W,1.617740002106483,1.3516509794896976,MW,34
M,B,0.04584277267600856,-0.25091326898969607,MB,35
M,W,-0.3677567183326126,-0.24402049798237022,MW,36
F,W,-3.0038107370862055,-2.843860015238973,FW,37
M,B,0.5450081706411506,0.3389892873183349,MB,38
M,B,0.11304843976684797,-0.13934550780350055,MB,39
M,W,0.2504616473391629,0.361186235852781,MW,40
F,B,-3.165017183732945,-2.989277062036213,FB,41
M,W,0.2164377385471141,0.22854484930762714,MW,42
F,W,-1.3988290573593027,-1.4289153221012678,FW,43
F,W,-4.061304102494326,-3.5375379146854873,FW,44
F,W,-4.0991617245679715,-3.5800702579811237,FW,45
M,W,0.08692704336079814,-0.06428514223948455,MW,46
M,B,-0.9618322878418162,-0.8933612093859689,MB,47
F,B,-5.9819155431418025,-5.519350032018258,FB,48
M,W,0.35301963579221796,0.22003108848414415,MW,49
M,B,-0.7681533132827115,-0.8627989549766331,MB,50
M,W,-0.06389282300492888,-0.17651348718798937,MW,51
M,W,-0.02485827166029366,-0.1411549592184736,MW,52
M,W,0.790700632973096,0.7193847590873617,MW,53
M,W,0.5428870981626635,0.6018622607140853,MW,54
M,W,-0.9539341807229389,-0.5955013773815505,MW,55
M,W,-0.33305602926261757,-0.22505022279067052,MW,56
F,B,-2.1181499646855833,-2.223799176363239,FB,57
M,W,0.9230007842374982,0.8826868752798328,MW,58
M,B,0.6615285421185066,0.27861492630907836,MB,59
F,W,-1.1537802548718143,-1.5730807823782227,FW,60
F,B,-5.3913424436132145,-5.034951567683944,FB,61
M,W,0.3254048614863888,0.3969746622440753,MW,62
M,B,-0.9396602234965196,-0.8759522911190221,MB,63
M,W,0.09173014932790077,0.0558917245401165,MW,64
M,W,-0.7136295410486159,-0.5341376537083418,MW,65
M,B,-0.6055966423651034,-0.7257528339501739,MB,66
F,W,-3.7813804201191394,-3.419868997072744,FW,67
F,B,0.10156189116474712,-0.4314802464059878,FB,68
M,W,0.2991918642807088,0.27355004690856327,MW,69
F,W,-3.965138227719083,-3.7148898524806238,FW,70
F,W,-2.863125479374596,-2.754818682100362,FW,71
F,W,-1.2959784710149227,-1.4218930855281593,FW,72
M,W,0.11884615887396739,0.14543880395409278,MW,73
F,W,-1.7091014536846116,-1.8764784027607857,FW,74
M,W,-0.13282740279559224,-0.022550906416142102,MW,75
M,W,0.5143578620133149,0.4486069006189658,MW,76
F,W,-3.170380394166215,-2.7948819972233983,FW,77
M,W,-0.48693864323113434,-0.28559269529456344,MW,78
M,B,0.5734027555485985,0.22158916164685763,MB,79
M,B,-0.37799726236398495,-0.5919093697554612,MB,80
F,W,-3.0117393830263537,-2.902397029098867,FW,81
M,W,-0.8769942639777593,-0.761020389034488,MW,82
M,B,-0.3615483673570821,-0.5005030864467688,MB,83
M,B,-0.9517650645078162,-1.0504000791584196,MB,84
F,W,-2.040131858089053,-2.0364185526634,FW,85
M,B,-0.22524356850896587,-0.40935026307176325,MB,86
F,W,-2.505037452659294,-2.3225862799623074,FW,87
F,W,-3.345025614524576,-3.1271815114574038,FW,88
F,W,-1.8235149482774085,-1.8149969147789724,FW,89
F,W,-3.963797980571299,-3.5266273083399318,FW,90
M,B,0.8110580227910055,0.3616878574783458,MB,91
F,W,-2.075570969959241,-1.8890941649275872,FW,92
M,B,0.6553819078546032,0.38561943316980696,MB,93
M,B,-0.6681804871972576,-0.828417209506821,MB,94
F,B,-4.339057785810366,-4.184843734236301,FB,95
M,B,-0.6614194992407859,-0.6570587234340897,MB,96
M,W,-0.12762021985032487,-0.1770672335767508,MW,97
M,W,0.5965450781886675,0.450575768787985,MW,98
M,W,-0.35486562123483106,-0.18268771954971275,MW,99
F,W,-2.9121725371151514,-2.7443319936378514,FW,100
M,B,-1.35139295838716,-1.1640393228522614,MB,101
M,W,-1.1070271561001468,-0.8100451379371898,MW,102
F,W,-3.5633197742223164,-3.3760437563182455,FW,103
F,B,-3.9448220268192062,-3.673396805224492,FB,104
M,B,-0.13533553266365803,-0.377875310314655,MB,105
F,W,-1.4998882211109095,-1.472910235888028,FW,106
M,W,-0.6224315308986742,-0.3563489665911243,MW,107
M,W,-0.9853130231745318,-0.773642788444303,MW,108
F,W,-3.3423562397976396,-3.1770222117228752,FW,109
M,W,-0.007861674563574917,0.042284340483376114,MW,110
M,B,-0.12441782684700846,-0.16712367368622505,MB,111
M,W,1.660458343655925,1.3092296086533144,MW,112
F,W,-0.6069539433563516,-0.7984553695794508,FW,113
F,B,-4.595615267985234,-4.389610316080155,FB,114
F,B,-3.2144077271938967,-3.206425357059038,FB,115
M,W,0.3073367303521169,0.2762748009129448,MW,116
M,W,0.525468694759166,0.4817124984029412,MW,117
F,W,-2.0606040298963224,-2.083641046189639,FW,118
M,B,-0.6108925920326527,-0.838792489489304,MB,119
M,B,1.0267893545246018,0.6475397254804641,MB,120
F,B,-2.2167382653081726,-2.5108073591642834,FB,121
M,W,-0.8391398303553994,-0.6145240129822234,MW,122
M,B,0.49393511664127754,0.1376314193303108,MB,123
M,B,0.5910002251728147,0.17308065137237466,MB,124
M,W,0.42077937228243484,0.2856291077279006,MW,125
F,W,-3.8090268604432307,-3.3008478852465655,FW,126
M,B,-0.2648229990805339,-0.3540288110060391,MB,127
M,W,-0.6233411241223497,-0.62629948909067,MW,128
F,B,-1.8886955346825272,-2.1866488059091505,FB,129
F,W,-3.828270209927726,-3.3149759336828972,FW,130
M,W,0.4243940919009475,0.18812945017809868,MW,131
M,W,-0.04859958293881206,0.09894424931445875,MW,132
