G,R,X,Y,GR,UID,TrueR,qw,qb
M,W,-0.46368580421092703,-0.5166997749127685,MW,1,W,-1,-1
M,B,-0.4470581032137814,-0.5460146147287959,MB,2,B,-1,-1
M,W,-1.2830758485667104,-1.1711304642211107,MW,3,W,-1,-1
M,W,0.5994006501567947,0.4510806210136422,MW,4,W,-1,-1
M,B,-0.8045078063075093,-0.8381863755329694,MB,5,W,-1,-1
M,B,0.22426307477012214,0.030918143547096016,MB,6,B,-1,-1
M,B,-1.5379331438301718,-1.23415043487225,MB,7,W,-1,-1
M,W,-0.7429580545001475,-0.6970700450203207,MW,8,B,-1,-1
M,B,-0.8883295612800952,-1.079055255258726,MB,9,B,-1,-1
M,W,0.7852530429930508,0.4512587589212982,MW,10,B,-1,-1
M,W,0.18331845918791018,0.19236331617650973,MW,11,W,-1,-1
M,B,-0.06194567449475698,-0.38227114791045347,MB,12,B,-1,-1
M,B,-0.9841375202162621,-0.8875150078342399,MB,13,W,-1,-1
M,W,0.614844177804593,0.5729193096502012,MW,14,W,-1,-1
F,W,-4.134895502180326,-3.5441757999496857,FW,15,W,-1,-1
M,W,0.20181543690677947,0.10727237078654658,MW,16,W,-1,-1
M,B,-0.6580810180574087,-0.6392323532143072,MB,17,W,-1,-1
M,W,-1.5266714068049838,-1.5824600562597344,MW,18,B,-1,-1
M,B,0.07431303957098773,-0.012006134262323949,MB,19,W,-1,-1
M,B,-1.5075175354490304,-1.310967268399094,MB,20,W,-1,-1
F,B,-3.265260064238926,-2.9156484816243937,FB,21,W,-1,-1
F,B,-3.4985881427792296,-3.3266965136537183,FB,22,B,-1,-1
M,B,0.6838146009425773,0.552370131281855,MB,23,W,-1,-1
M,W,0.03372899846519395,-0.05818631255592628,MW,24,W,-1,-1
F,W,-2.5117102010920305,-2.405260580124512,FW,25,W,-1,-1
F,B,-4.401450602321278,-3.9648164555656447,FB,26,W,-1,-1
F,B,-2.1268565218834663,-1.9371160167967965,FB,27,B,-1,-1
F,W,-3.354248450529872,-3.221861909054132,FW,28,B,-1,-1
M,B,-0.14772162605682876,-0.09877542142260266,MB,29,W,-1,-1
M,W,2.2830231754053143,1.594913633122021,MW,30,B,-1,-1
F,W,-1.7382603545723885,-1.7536372367374529,FW,31,W,-1,-1
M,W,0.3728929092109889,-0.04851240757586589,MW,32,B,-1,-1
M,W,-0.1770986422609504,-0.2876489259228785,MW,33,W,-1,-1
M,W,-0.5956580651015642,-0.6240492507157787,MW,34,B,-1,-1
M,B,0.6756483268886099,0.5560075774747709,MB,35,W,-1,-1
F,W,-2.8718220814580397,-3.030270346271709,FW,36,B,-1,-1
M,B,-0.7492101336262819,-0.4655460350344681,MB,37,W,-1,-1
F,B,-4.196551542137755,-3.7450020055681064,FB,38,W,-1,-1
M,W,-1.2703450604938995,-0.9996611436985584,MW,39,W,-1,-1
M,W,0.3236981211840206,-0.06063646881207957,MW,40,B,-1,-1
M,W,-0.6494348939076815,-0.5755511751688599,MW,41,W,-1,-1
F,W,-3.858995342701811,-3.3830740273061175,FW,42,W,-1,-1
F,B,-3.3663947447380393,-3.062925103530717,FB,43,W,-1,-1
F,W,-1.097813999980354,-1.2766566239543056,FW,44,W,-1,-1
M,W,-0.08822688919352678,-0.23377710366417026,MW,45,W,-1,-1
F,B,-2.8845334823267716,-2.5814048769215763,FB,46,B,-1,-1
F,B,-1.193418024525759,-1.3636108228966712,FB,47,W,-1,-1
F,W,-1.8463415718603309,-2.0872672546802544,FW,48,B,-1,-1
M,W,0.8477909527291928,0.7129967990793122,MW,49,W,-1,-1
M,B,0.2860715697294272,0.20605280046755955,MB,50,W,-1,-1
F,W,-3.2387283421777346,-2.9860968690994882,FW,51,B,-1,-1
M,B,0.7197483857999788,0.5166229183584593,MB,52,W,-1,-1
M,B,0.0681219407494364,0.07389943221675345,MB,53,W,-1,-1
M,W,0.09192476733898003,-0.07779889661885905,MW,54,B,-1,-1
M,B,-0.2365470617616502,-0.2671909019258274,MB,55,B,-1,-1
F,W,-2.919170144840074,-2.932609864398599,FW,56,W,-1,-1
M,B,0.5171232532933611,0.18839575912525938,MB,57,B,-1,-1
M,B,0.5885157191204601,0.5284154202485001,MB,58,W,-1,-1
M,B,-0.6583527781666305,-0.4029830803235485,MB,59,W,-1,-1
M,W,-1.2960177602476062,-0.8269248055540726,MW,60,W,-1,-1
M,B,-0.4350631088829323,-0.4332706656916644,MB,61,W,-1,-1
M,W,0.11534241966368544,0.09804200864911658,MW,62,W,-1,-1
M,B,0.8834211245806354,0.6334999179111284,MB,63,W,-1,-1
F,B,-4.327350949936667,-3.7947266403079034,FB,64,W,-1,-1
F,B,-4.8762017118729055,-4.446711704674953,FB,65,B,-1,-1
F,B,-2.225218994555238,-2.1680438633584593,FB,66,W,-1,-1
M,W,0.9910260906956339,0.749682189772624,MW,67,W,-1,-1
F,W,-3.1794301443858024,-2.9077027415690377,FW,68,W,-1,-1
M,B,-1.2528225463965057,-1.2206688150420293,MB,69,B,-1,-1
F,W,-1.3480616559332008,-1.3597883702995626,FW,70,W,-1,-1
M,W,-0.6917199489331816,-0.41102610764584824,MW,71,W,-1,-1
F,W,-4.6423656133249445,-4.269762720692271,FW,72,B,-1,-1
M,W,0.7802465740996591,0.6367547646606992,MW,73,W,-1,-1
M,W,0.40399423276431234,0.3638538022428226,MW,74,W,-1,-1
M,B,0.5161245799663499,0.6682260488569405,MB,75,W,-1,-1
M,W,0.05053904319562899,0.05760163756399903,MW,76,W,-1,-1
M,W,0.44720546579510223,0.11563540124087862,MW,77,B,-1,-1
F,B,-2.7659352736954825,-2.59521829624111,FB,78,B,-1,-1
M,B,-0.8950764554754677,-0.5725023580053539,MB,79,W,-1,-1
F,B,-3.2173813060283725,-2.83808255279601,FB,80,W,-1,-1
M,W,0.9406089337258879,0.6077245403365474,MW,81,B,-1,-1
M,W,-0.3666682626702213,-0.24321318835919595,MW,82,W,-1,-1
M,B,-0.04646041408563726,-0.06798727394859419,MB,83,W,-1,-1
M,B,-0.03377987858389328,0.09902053817006101,MB,84,W,-1,-1
M,W,0.633420483361337,0.37974941631095366,MW,85,B,-1,-1
M,B,0.49986599015376265,0.3919970662203744,MB,86,W,-1,-1
M,W,-0.950566730904457,-0.7195147341751426,MW,87,W,-1,-1
M,B,0.13338188695318187,-0.05789090087331332,MB,88,W,-1,-1
M,B,-0.9097832756723394,-0.6927269693320708,MB,89,W,-1,-1
F,W,-2.345346131987902,-2.273075981159202,FW,90,W,-1,-1
M,W,-0.8532259067632546,-0.7754101640473866,MW,91,W,-1,-1
M,W,0.7002960621893047,0.3402765864158168,MW,92,B,-1,-1
F,W,-2.7589880326415557,-2.5218960728652826,FW,93,W,-1,-1
M,B,-0.21710834492737535,-0.08075507613956417,MB,94,W,-1,-1
M,B,-0.4072714203506215,-0.33344176756004845,MB,95,W,-1,-1
M,B,0.579578360595888,0.38059289579265865,MB,96,W,-1,-1
M,W,0.542549265189351,0.26545978115247776,MW,97,B,-1,-1
M,B,-0.2959994254782383,-0.30188291488559243,MB,98,W,-1,-1
F,W,-3.1670590129151073,-2.8710578167812617,FW,99,W,-1,-1
M,W,-0.2583902837684651,-0.25629746770317224,MW,100,W,-1,-1
F,W,-3.5760536798045903,-3.204804314329399,FW,101,W,-1,-1
F,B,-2.158228323825409,-2.0811570287851944,FB,102,W,-1,-1
F,B,-2.896723928408541,-2.768369757444046,FB,103,W,-1,-1
M,B,-0.3249491893968216,-0.3008456154067379,MB,104,W,-1,-1
F,W,-0.2524620938623663,-1.037533620636792,FW,105,B,-1,-1
M,W,-0.5759512270019312,-0.7499247883580509,MW,106,B,-1,-1
M,B,0.574192926160459,0.432504798624595,MB,107,W,-1,-1
F,W,-2.654250359218485,-2.4904059421567637,FW,108,B,-1,-1
M,W,0.3983320939418699,0.29835257452643765,MW,109,W,-1,-1
