G,R,X,Y,GR,UID
M,W,-0.46368580421092703,-0.5166997749127685,MW,1
M,B,-0.4470581032137814,-0.5460146147287959,MB,2
M,W,-1.2830758485667104,-1.1711304642211107,MW,3
M,W,0.5994006501567947,0.4510806210136422,MW,4
M,W,-0.8045078063075093,-0.8381863755329694,MW,5
M,B,0.22426307477012214,0.030918143547096016,MB,6
M,W,-1.5379331438301718,-1.23415043487225,MW,7
M,B,-0.7429580545001475,-0.6970700450203207,MB,8
M,B,-0.8883295612800952,-1.079055255258726,MB,9
M,B,0.7852530429930508,0.4512587589212982,MB,10
M,W,0.18331845918791018,0.19236331617650973,MW,11
M,B,-0.06194567449475698,-0.38227114791045347,MB,12
M,W,-0.9841375202162621,-0.8875150078342399,MW,13
M,W,0.614844177804593,0.5729193096502012,MW,14
F,W,-4.134895502180326,-3.5441757999496857,FW,15
M,W,0.20181543690677947,0.10727237078654658,MW,16
M,W,-0.6580810180574087,-0.6392323532143072,MW,17
M,B,-1.5266714068049838,-1.5824600562597344,MB,18
M,W,0.07431303957098773,-0.012006134262323949,MW,19
M,W,-1.5075175354490304,-1.310967268399094,MW,20
F,W,-3.265260064238926,-2.9156484816243937,FW,21
F,B,-3.4985881427792296,-3.3266965136537183,FB,22
M,W,0.6838146009425773,0.552370131281855,MW,23
M,W,0.03372899846519395,-0.05818631255592628,MW,24
F,W,-2.5117102010920305,-2.405260580124512,FW,25
F,W,-4.401450602321278,-3.9648164555656447,FW,26
F,B,-2.1268565218834663,-1.9371160167967965,FB,27
F,B,-3.354248450529872,-3.221861909054132,FB,28
M,W,-0.14772162605682876,-0.09877542142260266,MW,29
M,B,2.2830231754053143,1.594913633122021,MB,30
F,W,-1.7382603545723885,-1.7536372367374529,FW,31
M,B,0.3728929092109889,-0.04851240757586589,MB,32
M,W,-0.1770986422609504,-0.2876489259228785,MW,33
M,B,-0.5956580651015642,-0.6240492507157787,MB,34
M,W,0.6756483268886099,0.5560075774747709,MW,35
F,B,-2.8718220814580397,-3.030270346271709,FB,36
M,W,-0.7492101336262819,-0.4655460350344681,MW,37
F,W,-4.196551542137755,-3.7450020055681064,FW,38
M,W,-1.2703450604938995,-0.9996611436985584,MW,39
M,B,0.3236981211840206,-0.06063646881207957,MB,40
M,W,-0.6494348939076815,-0.5755511751688599,MW,41
F,W,-3.858995342701811,-3.3830740273061175,FW,42
F,W,-3.3663947447380393,-3.062925103530717,FW,43
F,W,-1.097813999980354,-1.2766566239543056,FW,44
M,W,-0.08822688919352678,-0.23377710366417026,MW,45
F,B,-2.8845334823267716,-2.5814048769215763,FB,46
F,W,-1.193418024525759,-1.3636108228966712,FW,47
F,B,-1.8463415718603309,-2.0872672546802544,FB,48
