G,R,X,Y,GR,UID
M,W,0.4479187375844942,0.3895872320675659,MW,1
M,W,-0.580766231546119,-0.42060336756240896,MW,2
F,W,-3.1397791464118647,-2.7540437155472772,FW,3
F,W,-2.552406913588015,-2.534303246343785,FW,4
M,B,-1.8761957832104434,-1.9039506624496523,MB,5
F,B,-2.59076407087741,-2.7054637819568716,FB,6
M,B,0.5921843366724413,0.40426566254538987,MB,7
F,B,-1.6048281431090259,-1.8075771621792562,FB,8
M,W,0.6645298786372401,0.6704005465633383,MW,9
F,W,-2.6665834634419667,-2.6018954409907713,FW,10
M,W,-0.4186254449329328,-0.16784756661037836,MW,11
F,W,-2.4739487536870826,-2.3917350775403903,FW,12
M,B,-0.20515473212252605,-0.3823930252314631,MB,13
F,W,-3.206742934338,-2.9633271280593965,FW,14
M,W,-0.4445998676571409,-0.44423531571836805,MW,15
M,W,-0.1004157950346421,-0.21721488275057532,MW,16
F,B,-2.191066361685895,-2.46212221335192,FB,17
M,W,-0.4142934538889634,-0.2927497721767521,MW,18
F,W,-2.8921172795289753,-2.5403556597729864,FW,19
M,B,1.6655992924719463,0.9027138710523688,MB,20
M,B,-1.2513549622693274,-1.300054656986184,MB,21
M,B,0.3211952951825927,0.01647755089348152,MB,22
M,W,0.3015289178733222,0.21993949943660063,MW,23
F,B,-3.6661313851658552,-3.3350924518057945,FB,24
M,W,-1.0916384028112747,-0.8213822746310463,MW,25
F,W,-3.244878351207328,-2.99070852358435,FW,26
M,B,0.22440942353165752,-0.059858920507192964,MB,27
M,W,0.5969503101073798,0.3796568757991713,MW,28
F,B,-2.4822739052116782,-2.741515604517244,FB,29
M,B,-1.5875506868395277,-1.5312730009243978,MB,30
F,W,-2.60875082667523,-2.383242796029672,FW,31
M,B,-0.3600989188786297,-0.2737758299658505,MB,32
F,B,-2.172723693621906,-2.3634121792990954,FB,33
M,W,-0.932147263227586,-0.8450588565627725,MW,34
F,W,-2.6571774248077915,-2.476598303507001,FW,35
M,W,-0.4413662271014056,-0.4197881829689132,MW,36
F,W,-3.095290655664361,-2.843757386368014,FW,37
M,B,-0.6273047934596834,-0.7003291355967989,MB,38
M,W,-0.7722055888067259,-0.5639274335037155,MW,39
F,W,-3.408282622140086,-2.9828962414616726,FW,40
M,W,0.7551777979947419,0.6536368159754554,MW,41
F,W,-2.4217233772217677,-1.9795860273471773,FW,42
F,B,-0.4894649489018068,-0.9269162617774044,FB,43
F,W,-1.2027753898697084,-1.375741299586235,FW,44
F,B,-3.13319892404689,-3.206488072678904,FB,45
M,W,0.41934923745831243,0.4248910749497221,MW,46
F,W,-1.4239803421595918,-1.5147414097029377,FW,47
M,W,-0.07974205557067301,0.010958763242079866,MW,48
M,W,-1.244544510903008,-0.9768682433873717,MW,49
F,W,-4.246121842385128,-3.5318486626286734,FW,50
M,W,1.1301777222030966,0.8626489191253293,MW,51
F,B,-4.2029607244574745,-4.126413848510516,FB,52
M,W,1.2389408309236887,0.850222464860277,MW,53
F,B,-3.2382132349171258,-3.0492747387500287,FB,54
F,W,-2.572490172552505,-2.3491900660585108,FW,55
M,W,-1.5058847456371125,-1.3038389907256118,MW,56
M,B,-0.384325278350771,-0.44683130489269796,MB,57
M,B,0.9228406783310008,0.71022755965596,MB,58
F,W,-2.2980774425149004,-2.1706578575479902,FW,59
M,W,-0.36836455107723937,-0.3099393830437491,MW,60
F,B,-1.9333102551607064,-2.2598038076767804,FB,61
M,W,-0.6965993156701734,-0.47810448578550363,MW,62
M,B,0.2127865913410672,-0.17403662748091828,MB,63
F,W,-3.7762848514803333,-3.2259059096531324,FW,64
M,W,-1.2637001285333274,-1.0262443843571958,MW,65
M,B,-0.39772681410895566,-0.6304718589077543,MB,66
M,W,0.22294593610070934,0.26577854736259415,MW,67
M,W,-0.6664163323917421,-0.5579558908293835,MW,68
F,B,-1.585166963455654,-1.709310246030461,FB,69
M,B,1.0155194306846427,0.5885729533376233,MB,70
M,B,0.6406727978437755,0.2798172592804574,MB,71
F,B,-1.600147034583896,-1.9851086960701716,FB,72
M,W,0.7392843788395619,0.640140382244275,MW,73
F,W,-2.9113851350574795,-2.5963383511157256,FW,74
F,B,-2.537030800808395,-2.6831538092439424,FB,75
M,B,-0.8005713797135349,-0.6613787000832497,MB,76
