G,R,X,Y,GR,UID
M,B,1.247269615280859,0.8047878981346374,MB,1
M,W,-0.501325175686265,-0.3329045333561224,MW,2
M,B,0.5293700347853622,0.1350341811859352,MB,3
M,W,-0.550348955532939,-0.4416440130634982,MW,4
F,B,-1.6756297559470739,-1.8925230319754474,FB,5
M,B,0.5682313543290071,0.24016813617771654,MB,6
F,W,-3.185557228422149,-2.968048896860241,FW,7
M,W,-0.9046361388145628,-0.8674436185501845,MW,8
M,W,-0.36881632579874424,-0.25335792553508907,MW,9
F,W,-0.99620451189895,-0.8817143737510194,FW,10
F,W,-4.538066362278878,-4.153307587270054,FW,11
F,W,-2.9864015191016438,-2.560566735029195,FW,12
M,W,1.4843011763141343,1.3095554388047046,MW,13
F,W,-4.101109335536545,-3.507771623545602,FW,14
M,W,-0.07524121162890181,-0.05400595065593391,MW,15
M,B,-0.021025317762717845,-0.3961507411263709,MB,16
M,W,0.12643986879272706,0.2557112665873541,MW,17
F,W,-3.2859670759845754,-3.061164392473862,FW,18
M,B,-0.3909301322979402,-0.5119415015835442,MB,19
M,B,-1.2527630059188006,-1.3088428402416612,MB,20
M,W,0.21175096533052068,0.20524614504596084,MW,21
M,B,-0.42297227135930715,-0.574339027533008,MB,22
M,B,-0.24855472692769365,-0.6537398095034517,MB,23
M,W,-0.03121907493767444,0.06979316014665522,MW,24
M,W,-0.3961261493472211,-0.1837715560287609,MW,25
F,B,-4.98742843565844,-4.7402648955952085,FB,26
M,W,-0.3731696573931376,-0.3411225310206988,MW,27
M,B,-1.5752228396938335,-1.532333307316097,MB,28
F,B,-3.5915818223062708,-3.52832301982172,FB,29
F,W,-2.1992865566864572,-1.8904030129257658,FW,30
M,W,-0.539417901830753,-0.45547484226936297,MW,31
F,W,-2.493441490354365,-2.1404728196184832,FW,32
F,B,-0.4015341639598251,-1.0443697412133186,FB,33
M,B,-0.49199936470936995,-0.35193094364580624,MB,34
F,W,-3.311534827311953,-2.8908247160715526,FW,35
M,W,0.006254125016570621,0.03970069378445943,MW,36
M,B,-0.1012266202623948,-0.2466539660917597,MB,37
M,W,-0.40551552111569694,-0.3477008326965672,MW,38
M,B,-1.0501123275432138,-1.1338008892851155,MB,39
M,B,-1.2422796478720888,-1.1056580942614829,MB,40
M,B,-0.28210913540867527,-0.5202809786123928,MB,41
F,W,-2.8569808361016684,-2.7002996289411025,FW,42
M,B,-1.6652513963586841,-1.6150003117857616,MB,43
M,W,0.6152617085432547,0.39622563390156074,MW,44
F,W,-3.4072758058766954,-3.105618161054622,FW,45
M,B,-0.7432627744921949,-0.9549631044352027,MB,46
M,B,0.9370487252937977,0.3440854730615448,MB,47
M,W,0.08738303841720685,0.006377125920750612,MW,48
F,W,-5.386199895963159,-4.533463336994219,FW,49
F,B,-2.0269320593633435,-2.3914534571105266,FB,50
M,W,-0.5406681243468496,-0.2812399760814832,MW,51
M,W,-0.8873027805893977,-0.7287200262473548,MW,52
F,W,-1.9030431033434068,-2.226935983269259,FW,53
M,B,-0.5237477022701796,-0.6141547029295343,MB,54
M,B,-0.14574796485043495,-0.42299943866931844,MB,55
M,W,-0.09258674159635998,-0.12815940441054544,MW,56
M,W,-0.1869365239052144,-0.13125001130645791,MW,57
M,B,0.5513508045712301,0.20596233445089002,MB,58
M,B,0.939046029513959,0.6175272268578826,MB,59
M,W,0.4564349640062706,0.24376994446326902,MW,60
M,W,-0.7678745574014424,-0.6982966285344921,MW,61
F,W,-3.5904856898443347,-3.240886079218727,FW,62
M,B,-0.31408645897911286,-0.5178513862630045,MB,63
F,B,-2.417707666329846,-2.504987479332497,FB,64
M,B,0.47351783414140586,0.1200021242720804,MB,65
M,W,0.6343934811290998,0.5037395559169392,MW,66
F,B,-5.328649346379025,-4.9623128949869955,FB,67
M,B,0.17708373816273704,-0.013773820580668616,MB,68
M,W,-0.10426955849470881,-0.1612757206755229,MW,69
F,W,-2.2403448095721448,-2.252321286939685,FW,70
M,W,0.8957626257234793,0.6772374204252695,MW,71
M,B,-0.19372404335044,-0.30280848540344846,MB,72
M,W,-0.5041377513521517,-0.384691019843127,MW,73
M,B,0.7723397017256876,0.31063737546008563,MB,74
F,W,-2.8466468807041654,-2.5622092731827353,FW,75
M,W,1.637316352020566,1.1647411677320647,MW,76
F,W,-1.8624272447833676,-1.8370153317385873,FW,77
M,W,-0.4990232786984543,-0.3120648505405803,MW,78
M,W,-0.5449689106305047,-0.2766037751668257,MW,79
M,B,-0.8975611374137827,-0.8466428405328353,MB,80
M,W,0.1701092179845028,0.14630325048600704,MW,81
M,W,0.3035491764444516,0.1193535310419642,MW,82
F,W,-2.6395387842476814,-2.578548433264171,FW,83
M,W,-1.1352747907707377,-0.8765670159829314,MW,84
M,W,-0.864371736639032,-0.6706897060806086,MW,85
F,B,-2.25937220713085,-2.4097852587273345,FB,86
F,B,-4.322102058914429,-4.184697632482676,FB,87
M,B,-0.4726906903201787,-0.4212700147704886,MB,88
M,W,-0.3432790517885069,-0.360992257367594,MW,89
F,W,-3.0051133591339534,-2.734603884959792,FW,90
F,B,-3.314314270376199,-3.30685013098139,FB,91
F,W,-3.934514310780445,-3.5122512849660614,FW,92
M,W,0.05211847473643895,-0.006464241881690563,MW,93
M,W,-1.4248449140245987,-1.2421383593681383,MW,94
M,W,0.7854266786396484,0.5967332463341914,MW,95
F,W,-4.983905791489766,-4.460854704994694,FW,96
M,W,2.1276661428198658,1.6383319179891895,MW,97
F,W,-1.827260364168462,-1.9384278268600388,FW,98
M,W,-0.6643580522542871,-0.5175502920650361,MW,99
M,W,0.40272591303439537,0.28750200110578117,MW,100
F,W,-3.6844779211236305,-3.2772433658810467,FW,101
M,W,0.2237402091579615,0.38911403264283106,MW,102
M,B,-0.4179187400723253,-0.3697468492194909,MB,103
F,W,-4.0978363330149365,-3.5531710595216266,FW,104
M,W,0.5673180743406017,0.5351622352519576,MW,105
F,B,-3.0558530874954513,-3.2614696101799314,FB,106
F,B,-3.0551441440305442,-3.1212577335163427,FB,107
M,W,0.22957736065155815,0.11725048151688461,MW,108
M,W,-0.24127297879545304,-0.049311406436019944,MW,109
M,B,0.5499533623174487,0.2233109016433109,MB,110
F,W,-4.341182193482004,-3.9012765589132363,FW,111
F,B,-4.1330962356211085,-4.004297230425297,FB,112
M,B,-0.3186104705618406,-0.5236028038242174,MB,113
F,B,-4.213401786870719,-4.001459867428153,FB,114
F,W,-3.410316479676337,-3.166776486643482,FW,115
F,B,-2.9848288826108837,-3.0336733587012974,FB,116
M,B,0.19971743879979717,-0.09244359758604923,MB,117
M,W,1.326078543126844,1.060845547953868,MW,118
M,W,-0.21637284918102073,-0.3021551401668037,MW,119
F,B,-3.9080428432866654,-3.8234164147494774,FB,120
M,W,-0.32569070238723563,-0.12499079777006425,MW,121
M,W,-0.7639707607517681,-0.6834634998158097,MW,122
F,W,-2.400242229538956,-2.317976301404328,FW,123
M,B,-0.15404342440488525,-0.49696213954374424,MB,124
M,W,0.7272095659301743,0.5733746529523507,MW,125
M,W,0.2310027708551906,0.13298176692921718,MW,126
M,B,-0.05053349538314807,-0.07459866212156649,MB,127
M,B,-0.44863686373975903,-0.5366497627368109,MB,128
M,W,-1.1688560533233578,-0.921148203508046,MW,129
F,B,-2.239918043219018,-2.368497284100728,FB,130
F,W,-3.79617332602641,-3.396206482628847,FW,131
F,B,-2.2015711355344885,-2.1799279870813253,FB,132
F,W,-2.9188271757888944,-2.3043391406451517,FW,133
F,B,-4.4974411449650304,-4.074905186845018,FB,134
F,W,-3.2875625203457397,-3.058826398079577,FW,135
F,W,-5.092082977201507,-4.383124987314337,FW,136
M,B,-0.3512783890804421,-0.527919272957189,MB,137
F,W,-3.0373031758186286,-2.8806161051109327,FW,138
F,B,-2.1243788338352387,-2.3024886302474803,FB,139
F,W,-1.523625465359861,-1.5477648114777727,FW,140
M,B,2.05036870987949,1.3857361919553879,MB,141
M,B,-0.5651630089782116,-0.7358324747909696,MB,142
M,W,0.27365917450820393,0.27923496250160346,MW,143
M,W,1.0227195107786207,0.8034387046427018,MW,144
F,W,-3.4422422198966793,-3.1040463416551427,FW,145
M,W,0.4787915362173324,0.5075311724271323,MW,146
M,W,-0.11434894281660006,-0.07589038806626817,MW,147
M,W,-0.4147360889796779,-0.29734576421383135,MW,148
M,W,0.19863602872352001,0.17706074744843261,MW,149
F,B,-2.596242704168393,-2.5357068635362006,FB,150
F,B,-5.7289113640834355,-5.208213092820449,FB,151
M,W,1.0896052465467525,0.9673617749557172,MW,152
F,W,-3.506638796662804,-3.1638964987543114,FW,153
M,W,-0.8262655852348906,-0.7017818759609351,MW,154
M,W,0.4563379220867576,0.27312903451116055,MW,155
M,B,0.6491742030964449,0.29982608146937456,MB,156
M,B,-0.8191155350757242,-0.8590814535769206,MB,157
M,B,-0.08359903241820105,-0.5174918091764584,MB,158
M,B,0.6018855262200848,0.23479654628631716,MB,159
M,B,0.2309426539082029,-0.027111804048449484,MB,160
F,B,-4.533542072963866,-4.156625042194755,FB,161
F,W,-1.901456762482173,-1.6859513559894257,FW,162
F,B,-2.4859875403383116,-2.3458732663314037,FB,163
F,W,-0.8684021184769448,-1.1564823210723385,FW,164
M,W,0.3020537733124561,0.35823522453069645,MW,165
M,W,-0.5541293222282333,-0.4791691187166018,MW,166
M,B,0.10789999442141072,-0.24289153872097502,MB,167
M,W,0.5582436824435625,0.6323919300125851,MW,168
F,W,-2.317241782171233,-2.1451740999260385,FW,169
F,W,-2.276371456109622,-2.1083447088466896,FW,170
M,W,0.3689580546105468,0.3457616761237128,MW,171
M,W,-1.2958600660754211,-1.0886570963114919,MW,172
F,B,-2.84702587738979,-2.8970876878632765,FB,173
M,B,-0.277254277367061,-0.5221089018977585,MB,174
F,W,-0.7828901258064533,-0.9699836650917334,FW,175
M,B,-1.7460249177553677,-1.5939578575922149,MB,176
M,B,-0.8418449405973107,-0.983094210876653,MB,177
M,B,1.7193732027502708,1.2015328050786338,MB,178
F,W,-5.054245365450536,-4.269493476549169,FW,179
F,W,-4.000791610287617,-3.6305352552888728,FW,180
F,W,-2.117925001375945,-1.997448194246862,FW,181
M,W,-0.17937483912228983,-0.1546823935479188,MW,182
M,B,-0.11041475071256517,-0.15121416129413334,MB,183
F,B,-2.6502619175237037,-3.1052035655796746,FB,184
F,W,-2.3177720085424305,-2.1129713687439966,FW,185
F,B,-2.7648987618897434,-2.8813810236450967,FB,186
M,W,0.0502722103086175,-0.06415697683451069,MW,187
F,B,-4.277518890051572,-4.091862014047255,FB,188
F,W,-4.399507843742129,-3.825194881251173,FW,189
F,W,-5.105610537878526,-4.445864695470187,FW,190
M,W,1.3130115840333312,1.1984461461124625,MW,191
M,B,-0.41954587534488297,-0.5843086290687783,MB,192
M,W,-0.35310001071270936,-0.2911283731672432,MW,193
M,W,-1.1749299723727096,-0.8357221764049106,MW,194
F,W,-4.414566303110271,-3.865917756008286,FW,195
F,B,-4.159312547365636,-3.8175581532373726,FB,196
F,W,-3.945656900998354,-3.51791146010868,FW,197
M,B,0.3375405974904896,0.19120265709889286,MB,198
F,W,-2.8065432609905225,-2.5179305609084213,FW,199
M,W,0.5754430700316472,0.3934303127881602,MW,200
M,W,-0.30288482742845835,-0.16478671305819131,MW,201
M,W,0.7562899978948882,0.3692180842797814,MW,202
F,W,-5.208880047410835,-4.453714529783168,FW,203
F,B,-3.7237097576564837,-3.7106706280901722,FB,204
F,W,-3.1848266610623552,-2.867012178774658,FW,205
F,W,-3.330477094786418,-3.0007693404007734,FW,206
F,W,-4.004376928077719,-3.4281679821778894,FW,207
F,W,-3.765882564788748,-3.2804351789718917,FW,208
M,W,1.1788198724679362,0.9960239722683217,MW,209
M,W,-0.599672814216107,-0.6244353371845415,MW,210
F,W,-2.3303085991353387,-2.024552913336165,FW,211
M,W,0.36069140834089186,0.22525944667891137,MW,212
M,W,0.665450281553489,0.28284669474738666,MW,213
F,W,-3.0301338666036073,-2.8632676378133617,FW,214
M,W,0.19535976531625088,0.09991263708693132,MW,215
M,W,1.7272531796718544,1.3900204402910394,MW,216
F,W,-1.2885262944516147,-1.3696683240850218,FW,217
F,W,-2.3787244844766064,-2.3940173044649162,FW,218
F,W,-3.9738426862663982,-3.531034229490346,FW,219
F,B,-2.291097016464731,-2.2136186133159095,FB,220
M,W,0.44109492951332946,0.557584000193972,MW,221
M,W,0.5732566640671821,0.4898191351029876,MW,222
M,B,-0.1685779949919941,-0.22887054956606423,MB,223
M,W,0.26905529793085725,0.3380408087079129,MW,224
M,W,-0.11411538786101579,0.025427687928376547,MW,225
M,B,-0.8836288183408572,-0.7992619317353266,MB,226
F,W,-3.8720563804767894,-3.6060777253456306,FW,227
F,W,-2.2556413154566424,-2.3798066351917333,FW,228
M,B,0.4641471977025892,0.22621984301664974,MB,229
M,W,-0.3243202932589737,-0.21361965324484147,MW,230
M,W,0.11217136847868817,-0.0374597833304736,MW,231
F,W,-3.2748370158635844,-2.9535505319003237,FW,232
F,W,-3.9735424071767316,-3.6189890998620253,FW,233
M,W,0.27258918051508246,0.23707004510349067,MW,234
F,W,-1.4159442027251643,-1.561701351979703,FW,235
M,B,1.1627220975411239,0.5727268299016239,MB,236
F,W,-3.705124888410217,-3.4635560042647917,FW,237
M,B,0.6095312253546982,0.45055789633643606,MB,238
M,B,0.5440195169946681,0.20157957747956673,MB,239
F,W,-3.512334749402746,-3.1513618463808073,FW,240
M,W,0.7281157510050413,0.574265859014551,MW,241
M,W,0.5967590169504233,0.45081956624960695,MW,242
M,B,-0.32072456950293426,-0.6343580439763767,MB,243
F,W,-4.27814793406108,-3.8278889802622054,FW,244
F,B,-3.1145381134001293,-3.1844186436564414,FB,245
F,W,-3.3104193845339545,-3.2237269955367287,FW,246
F,B,-2.271656213799063,-2.2688177269014287,FB,247
F,B,-1.5666647317269777,-2.0744144275562433,FB,248
M,W,-0.18798566493674546,-0.27958511562556276,MW,249
F,B,-5.057763516430894,-4.614223294693581,FB,250
F,W,-2.0595641609298507,-2.133036468226032,FW,251
F,B,-2.50285236262264,-2.8126610815189106,FB,252
M,W,0.5668638440914822,0.46359482401881424,MW,253
M,B,-0.7028013803384365,-0.8695931334446978,MB,254
M,B,-0.7538277735478784,-0.988623706766546,MB,255
M,W,0.20914235492839534,0.32543370418271284,MW,256
M,W,1.0554546280158148,0.8463891903461651,MW,257
M,B,-0.5120316360255471,-0.8618950717082978,MB,258
F,W,-4.854570285018847,-4.332307845533016,FW,259
F,B,-4.542766586932317,-4.165429871545244,FB,260
M,B,0.5782912779211387,-0.014751473903927448,MB,261
M,W,-1.3332430605087373,-1.1150724922274828,MW,262
F,W,-3.1915787605280945,-3.0839842740154215,FW,263
M,B,0.38825103880680284,0.10882154798606652,MB,264
M,B,0.23787476273597102,-0.012835516816320225,MB,265
M,B,-0.7394037191026611,-0.8605809956601469,MB,266
M,B,-0.5848352085618712,-0.7353739516548381,MB,267
F,B,-3.5239755663313037,-3.2506119140204275,FB,268
M,W,-0.9853393883799699,-0.7736734833528274,MW,269
F,W,-2.82740560793436,-2.801072800140376,FW,270
M,W,1.1116454038210097,0.7889442946313737,MW,271
M,B,0.1670222435728608,-0.21007075023165853,MB,272
F,B,-1.4691894558179992,-1.5351506540620041,FB,273
M,W,0.024737690804876904,0.03497908500174279,MW,274
M,W,-0.291782309702327,-0.149064126158717,MW,275
M,W,0.3585553200350875,0.24350815834217326,MW,276
M,W,-0.29252822873921525,-0.15128845920400577,MW,277
F,W,-2.3831224413800767,-2.41576689519448,FW,278
M,W,-0.40510126100611593,-0.29711550959804495,MW,279
M,W,1.3403983532965769,1.1360313899170795,MW,280
M,B,0.6712631295554552,0.5054935391143067,MB,281
M,B,1.044137668211078,0.44842602212412785,MB,282
F,W,-3.250740517655614,-2.6988698148570243,FW,283
M,W,1.3648369944556205,1.0175683411476382,MW,284
F,W,-2.168261207949128,-1.959989936374493,FW,285
M,W,0.10154658319418321,-0.00205183044992871,MW,286
M,W,0.06442471876900588,0.08090878322958174,MW,287
M,B,0.6057973074921249,0.15886257873706178,MB,288
M,W,-1.0991054496588641,-0.7408396623843708,MW,289
M,W,-0.5167528160975489,-0.20917400700814137,MW,290
M,W,-0.5925668584812582,-0.6251637546634822,MW,291
F,W,-2.101400025577489,-2.0155908384965584,FW,292
M,W,-0.520307886299677,-0.48193827406567646,MW,293
M,W,-0.12754138950609822,0.005784249468206257,MW,294
M,W,0.2580641413075191,0.07687780450721568,MW,295
M,B,-0.24006185934140165,-0.44322139973083163,MB,296
M,W,1.2242063637007812,1.0830947796409665,MW,297
M,W,-0.24814317226583327,-0.16064156291724074,MW,298
M,W,0.34126839930343045,0.23582025193499562,MW,299
F,B,-4.588472369927468,-4.354984781383617,FB,300
M,W,-0.12292812182351164,-0.09406924594776188,MW,301
M,B,-0.4456301789495084,-0.18215042387114386,MB,302
F,B,-3.663455688290032,-3.647409490347717,FB,303
M,B,-1.418223158722947,-1.3762635740016465,MB,304
F,W,-4.955227706877066,-4.442712625481664,FW,305
F,B,-3.561335248482644,-3.558201289255684,FB,306
F,W,-4.703103890154873,-4.1708966121707665,FW,307
M,W,0.37934079834504436,0.1727212870494037,MW,308
M,W,1.0977574366966085,0.9682941893289753,MW,309
M,W,0.12495420495545896,0.04577781639947809,MW,310
F,W,-4.273873515404144,-3.7410521878324605,FW,311
F,W,-4.027567362490054,-3.6048808814493576,FW,312
F,W,-1.2817663646889805,-1.2330833942342436,FW,313
M,W,0.46124520920592255,0.5059973029503176,MW,314
F,B,-4.381808239253622,-4.2242095097994845,FB,315
M,B,-0.1550885348395798,-0.34348223749539253,MB,316
M,B,0.25087137166295004,0.07192040003712108,MB,317
F,B,-2.5283443407541637,-2.8170272395286258,FB,318
F,W,-3.5964076166961125,-3.109777990012734,FW,319
M,B,-0.2633543578581534,-0.3135320773487905,MB,320
F,W,-2.0215223856649125,-2.0708081816295127,FW,321
F,B,-1.9746477234494992,-2.131752076785772,FB,322
F,W,-3.3825028263991963,-3.2445065680040526,FW,323
M,W,0.36493422619251964,0.18455266501143194,MW,324
F,B,-1.9826648502540443,-2.240868120523734,FB,325
M,W,0.5368295759433389,0.4680154347343778,MW,326
F,W,-2.764211341699935,-2.5342410733527134,FW,327
F,W,-2.723683778100298,-2.4208322762727206,FW,328
F,W,-2.4346723912840607,-2.314624992099084,FW,329
F,B,-3.816360204823912,-3.669509299880708,FB,330
M,B,0.20415466837097493,-0.2833256065603215,MB,331
M,W,-0.5299308133775469,-0.4344408808282899,MW,332
F,W,-5.535617086819202,-4.933810440236662,FW,333
F,W,-4.470657880851385,-3.8712573499381553,FW,334
