G,R,X,Y,GR,UID,TR,qw,qb
M,W,0.037842360059788374,0.03231495650692566,MW,1,W,0,0
F,B,-0.9702094742229317,-0.9739770537694853,FB,2,B,0,1
M,B,0.01766928890884248,-0.06786206838176756,MB,3,B,0,1
M,W,0.0023875997777757334,0.0008870279926561494,MW,4,W,0,0
M,W,-0.06527686001274062,-0.052641059851313836,MW,5,W,0,0
M,W,0.005321645596373605,0.005681478511429914,MW,6,W,0,0
M,W,0.01738749229487789,0.021560089778895335,MW,7,W,0,0
F,W,-1.0424459106599697,-0.9517926696661683,FW,8,W,0,0
F,W,-0.9674070220660358,-0.8965901894451265,FW,9,W,0,0
F,W,-0.9723511828643538,-0.8890200218887484,FW,10,W,0,0
M,W,-0.041509843252529995,-0.033262922643411824,MW,11,W,0,0
M,W,0.01897571520180589,0.012288914775615924,MW,12,W,0,0
F,B,-0.9655391943317309,-0.9716163573424059,FB,13,B,0,1
F,B,-0.959725900472633,-0.9665235857106037,FB,14,B,0,1
F,W,-0.9630479411878512,-0.8923350278563404,FW,15,W,0,0
F,B,-1.0039025175537886,-1.0080597544101886,FB,16,B,0,1
F,B,-0.9928034877974343,-0.9934697209406445,FB,17,B,0,1
M,B,0.02610100961917372,-0.06310748969136595,MB,18,B,0,1
M,B,-0.03959306054061621,-0.11227308306762554,MB,19,B,0,1
F,B,-1.0077741550735178,-1.0057300067960049,FB,20,B,0,1
F,W,-1.001702260799269,-0.9179250913048972,FW,21,W,0,0
M,W,-0.012390036894565637,-0.01871123989989652,MW,22,W,0,0
F,W,-1.0013236251785234,-0.9205313427402896,FW,23,W,0,0
F,B,-1.009423013990263,-1.0049073743049886,FB,24,B,0,1
F,B,-0.9654617057238146,-0.9677047326942474,FB,25,B,0,1
M,W,-0.006252212360589967,-0.012176035464457946,MW,26,W,0,0
M,B,-0.05026411749065533,-0.11700551062038413,MB,27,B,0,1
M,W,-0.07179853671670454,-0.06352004126173737,MW,28,W,0,0
F,B,-0.9622477771022948,-0.9741641758465718,FB,29,B,0,1
M,B,0.0062938415181527365,-0.07747778852238676,MB,30,B,0,1
M,W,-0.06893959333618531,-0.05386988515232722,MW,31,W,0,0
M,W,0.04229040937390708,0.03612233399340624,MW,32,W,0,0
M,W,-0.025456680477214208,-0.02458981690968242,MW,33,W,0,0
M,B,0.04179959646177842,-0.042481356269947854,MB,34,B,0,1
M,B,-0.016290084416616907,-0.0988287482302188,MB,35,B,0,1
M,B,0.031030213217241892,-0.05804616544762628,MB,36,B,0,1
M,W,-0.00404142277204254,-0.004716773947554134,MW,37,W,0,0
F,W,-1.0275698180106982,-0.937377472809111,FW,38,W,0,0
F,W,-0.9956696073590332,-0.9085817307817877,FW,39,W,0,0
M,B,-0.066906410816405,-0.1303854599806361,MB,40,B,0,1
F,W,-0.9499989870011986,-0.887771103144678,FW,41,W,0,0
F,W,-0.973821794897776,-0.9042316149978874,FW,42,W,0,0
M,W,0.016295564659305227,0.01445559820369251,MW,43,W,0,0
M,B,-0.0002606037187605854,-0.08703876945064043,MB,44,B,0,1
M,B,0.07358154345296032,-0.0238416845597011,MB,45,B,0,1
F,W,-0.9518316822264726,-0.8721241913333571,FW,46,W,0,0
F,B,-0.973829405799107,-0.9795139209755777,FB,47,B,0,1
M,W,0.0011682136198436278,0.007462793955547513,MW,48,W,0,0
F,B,-0.9500745960943038,-0.9613760228251342,FB,49,B,0,1
M,W,-0.007329806019302268,-0.009997334470785324,MW,50,W,0,0
M,W,-0.008273842576473822,-0.0054560174866702185,MW,51,W,0,0
F,B,-0.9626578482837523,-0.9683542687152249,FB,52,B,0,1
F,W,-1.023665008151931,-0.9509748300743985,FW,53,W,0,0
F,B,-1.044855799442124,-1.0290186468983293,FB,54,B,0,1
F,W,-1.0301588477950163,-0.9486347045930972,FW,55,W,0,0
F,B,-1.0453043546740293,-1.0359752842556817,FB,56,B,0,1
M,W,0.009731022993601844,-5.307462255509619e-05,MW,57,W,0,0
M,W,0.019514673498773786,0.01739735487537837,MW,58,W,0,0
M,W,-0.03961286249641342,-0.03757058930471738,MW,59,W,0,0
F,W,-0.9842398083344233,-0.9083108507620508,FW,60,W,0,0
M,W,-0.04081013725983245,-0.03236366749695029,MW,61,W,0,0
M,W,-0.02011450719803505,-0.009747705956662099,MW,62,W,0,0
F,W,-0.9686824238689689,-0.8923707491499323,FW,63,W,0,0
M,W,-0.0056552023349491784,0.001979511572568834,MW,64,W,0,0
F,B,-1.0178455408833156,-1.0101781978791173,FB,65,B,0,1
F,W,-1.0442798859423772,-0.9481340754129594,FW,66,W,0,0
F,B,-0.9984730580590672,-0.9915636241224046,FB,67,B,0,1
M,B,0.0035682103472362923,-0.07798394703740306,MB,68,B,0,1
M,W,-0.02256085179398994,-0.021902648834488725,MW,69,W,0,0
F,B,-0.95004420471285,-0.9614330291687273,FB,70,B,0,1
M,W,0.01863083923649658,0.007778355628508386,MW,71,W,0,0
F,W,-1.008237448295655,-0.9255867291146604,FW,72,W,0,0
M,B,0.005902074254217181,-0.0704127089285098,MB,73,B,0,1
F,W,-0.9808873865628897,-0.905917149288878,FW,74,W,0,0
M,W,-0.001457330312763938,0.0005127186276862226,MW,75,W,0,0
M,W,0.019927750242215665,0.012262107057952991,MW,76,W,0,0
F,W,-0.9891838179819522,-0.9037076870008648,FW,77,W,0,0
M,B,0.033116626563593765,-0.055973637768947676,MB,78,B,0,1
F,B,-0.971883301651909,-0.9755516306212086,FB,79,B,0,1
F,B,-0.9528559943270747,-0.9679604083533493,FB,80,B,0,1
M,W,-0.06589123897562071,-0.04710657237427576,MW,81,W,0,0
M,W,-0.012741759909488748,-0.009287918788169133,MW,82,W,0,0
M,W,-0.04766561660553385,-0.03946979317984666,MW,83,W,0,0
M,W,-0.016984079565826274,-0.02308764717836028,MW,84,W,0,0
F,W,-0.998817837336913,-0.9280643234808265,FW,85,W,0,0
F,W,-0.9728008982526646,-0.9049188752371813,FW,86,W,0,0
M,B,-0.02107794385620544,-0.09625194833877827,MB,87,B,0,1
M,W,-0.04447447001880769,-0.0428048928560471,MW,88,W,0,0
F,W,-0.9698992457383251,-0.89585112086461,FW,89,W,0,0
M,B,-0.017133742901228766,-0.08754575956117029,MB,90,B,0,1
F,B,-0.9270353703261808,-0.9400643306695445,FB,91,B,0,1
M,B,0.00287815030388375,-0.07918451218041668,MB,92,B,0,1
M,B,-0.031894329751404264,-0.10176747814421871,MB,93,B,0,1
F,W,-1.0424982013672257,-0.9524297285982859,FW,94,W,0,0
F,W,-1.017465404871946,-0.9366026703183494,FW,95,W,0,0
M,W,0.02009126009135514,0.019117079802610706,MW,96,W,0,0
M,B,-0.0467522595186143,-0.11810483767020027,MB,97,B,0,1
M,W,0.017591210407178925,0.017229482005895566,MW,98,W,0,0
F,W,-0.9895391806612465,-0.9175557347778035,FW,99,W,0,0
M,B,-0.019393129193303514,-0.09404377971174777,MB,100,B,0,1
M,B,-0.015339634735210196,-0.09449475750387508,MB,101,B,0,1
F,W,-1.0649747848051465,-0.9749689260928651,FW,102,W,0,0
F,B,-0.9734649841583424,-0.9788754521788106,FB,103,B,0,1
M,W,0.07360866032465942,0.0571205965360632,MW,104,W,0,0
M,W,-0.029334624365108444,-0.02243362616450551,MW,105,W,0,0
M,B,-0.010266296838540344,-0.08489964185772678,MB,106,B,0,1
F,W,-0.9783070651264253,-0.8934045383249822,FW,107,W,0,0
M,W,-0.01389886949983195,-0.007111920256743384,MW,108,W,0,0
M,W,-0.0025017050639876007,0.006271664361651849,MW,109,W,0,0
M,W,-0.022212586274481246,-0.023812549473264805,MW,110,W,0,0
M,W,0.0077339131938252955,0.0016854008701894354,MW,111,W,0,0
M,B,0.023963603633066332,-0.06444181300531895,MB,112,B,0,1
M,B,0.004098864993509437,-0.08707744120950188,MB,113,B,0,1
F,W,-1.0281444813302576,-0.9450284345261796,FW,114,W,0,0
M,B,0.006367014537474346,-0.07951556142633402,MB,115,B,0,1
M,W,-0.06989073301352271,-0.05430843832403489,MW,116,W,0,0
M,W,0.05563201661823614,0.04648413588232622,MW,117,W,0,0
M,B,-0.03812659860801806,-0.10286161729619972,MB,118,B,0,1
M,B,0.02435868165861839,-0.0685269745571526,MB,119,B,0,1
M,W,-0.039946737282212944,-0.03258821949625964,MW,120,W,0,0
M,W,0.010112091364882851,0.0036696324280123946,MW,121,W,0,0
M,W,0.01928665642329233,0.009325642561571812,MW,122,W,0,0
M,W,-0.004693712647995465,-0.0018218593851654719,MW,123,W,0,0
M,B,0.011874606106487072,-0.06315159656112551,MB,124,B,0,1
F,W,-1.0044802170866642,-0.9249530518462563,FW,125,W,0,0
M,W,-0.027098890061422742,-0.032614088867000776,MW,126,W,0,0
F,W,-0.9643554945587979,-0.8954052448033397,FW,127,W,0,0
F,W,-1.0593741564979549,-0.9563280950164141,FW,128,W,0,0
F,W,-1.0506547284440397,-0.9542707145394203,FW,129,W,0,0
M,W,-0.009216604387431961,-0.011530904895142378,MW,130,W,0,0
F,W,-0.9792263115631266,-0.9017951155789381,FW,131,W,0,0
M,B,0.03534156054331977,-0.049613399262973416,MB,132,B,0,1
M,W,0.014111752076958793,0.009591274894459182,MW,133,W,0,0
M,B,-0.07692433992841946,-0.13292289748759423,MB,134,B,0,1
M,W,0.030523330717857056,0.02661845005090056,MW,135,W,0,0
M,W,-0.022286909687979105,-0.017036056164756567,MW,136,W,0,0
F,W,-1.0639418424465619,-0.9730419775371753,FW,137,W,0,0
F,W,-0.9995106690498959,-0.9200908011767971,FW,138,W,0,0
M,B,0.007414003452432013,-0.0753366398065062,MB,139,B,0,1
M,W,-0.007847296361890356,-0.008493321204728998,MW,140,W,0,0
