G,R,X,Y,GR,UID,TR,qw,qb
M,B,0.030250125399564995,-0.05336491905922712,MB,1,B,0,1
F,B,-1.0185470296773298,-1.0151379658617639,FB,2,B,0,1
F,W,-1.035313097837427,-0.9479355728732408,FW,3,W,0,0
M,B,-0.005495751177324215,-0.08508756098811823,MB,4,B,0,1
M,W,-0.0008072096338697998,0.003911172669626598,MW,5,W,0,0
F,W,-1.0048944596556337,-0.9207919915822415,FW,6,W,0,0
F,B,-1.020409510782399,-1.0130800800835724,FB,7,B,0,1
M,W,-0.0347634102747166,-0.02899070510055149,MW,8,W,0,0
M,W,-0.015675337372751234,-0.010077073555096166,MW,9,W,0,0
F,W,-1.032454796054036,-0.9516814967278875,FW,10,W,0,0
F,W,-1.028450864813365,-0.9410285561896242,FW,11,W,0,0
M,W,0.0037282879180026676,-0.0001253211404881223,MW,12,W,0,0
F,B,-1.046616200597827,-1.0305340584088156,FB,13,B,0,1
M,W,-0.0426064686491058,-0.03290221594228024,MW,14,W,0,0
F,W,-0.9943552830561625,-0.9134331180312666,FW,15,W,0,0
F,W,-1.0281135556369032,-0.9500568758495718,FW,16,W,0,0
M,W,0.04739050420507426,0.034884846397593434,MW,17,W,0,0
M,B,0.053112951364969414,-0.03481548438451287,MB,18,B,0,1
M,B,0.0785610862897165,-0.015801194934171148,MB,19,B,0,1
M,W,0.01425860364297824,0.012868355089792335,MW,20,W,0,0
M,B,-0.05639711589699676,-0.12001863182024405,MB,21,B,0,1
M,B,-0.02132773511483654,-0.09533189593575711,MB,22,B,0,1
F,W,-1.0339098320295779,-0.9423305136130731,FW,23,W,0,0
M,W,0.002408777204989208,0.002352052803231206,MW,24,W,0,0
F,B,-1.0023138741074562,-1.0034756964604998,FB,25,B,0,1
F,W,-1.002651692164883,-0.9224951843946413,FW,26,W,0,0
M,W,0.012445853073541683,0.012162570991182692,MW,27,W,0,0
M,B,0.011542575102234049,-0.07347578289761769,MB,28,B,0,1
M,W,0.02235837708808124,0.006902156586191584,MW,29,W,0,0
M,W,-0.002936627621274264,-0.005952604190295776,MW,30,W,0,0
M,W,-0.013972098444566526,-0.005052856547970255,MW,31,W,0,0
M,W,0.03632256511694108,0.03309823159705736,MW,32,W,0,0
M,W,-0.06342336637543514,-0.052763275943230735,MW,33,W,0,0
M,W,-0.06703769488885537,-0.049415943575204374,MW,34,W,0,0
F,W,-1.0065743380638628,-0.9288682604212118,FW,35,W,0,0
M,W,-0.0030248778093323768,-0.0007064982242933392,MW,36,W,0,0
M,B,0.038907081870047024,-0.050685414273226606,MB,37,B,0,1
M,W,0.0006627339462209789,-0.004719079052886392,MW,38,W,0,0
M,B,-0.02023826720360033,-0.09670960927451082,MB,39,B,0,1
M,W,0.023305151015009355,0.012362637350063658,MW,40,W,0,0
M,W,-0.0026039373267211885,-0.0018545343893705676,MW,41,W,0,0
M,W,-0.01795060953096722,-0.01819986020406454,MW,42,W,0,0
M,B,-0.026742588921746163,-0.0998790115758068,MB,43,B,0,1
M,W,-0.05503766803113006,-0.047004296740417444,MW,44,W,0,0
F,W,-0.9621823311152946,-0.8889841226692735,FW,45,W,0,0
F,B,-1.0084299686616265,-1.009762680073567,FB,46,B,0,1
M,B,-0.013016633883358558,-0.09316585874844001,MB,47,B,0,1
F,W,-1.0230958538241635,-0.9390151914158217,FW,48,W,0,0
M,W,0.019933024234609097,0.020808274026432785,MW,49,W,0,0
F,W,-0.9926226028947419,-0.9105796655126581,FW,50,W,0,0
M,W,0.02338170749325381,0.017937300508387394,MW,51,W,0,0
M,W,-0.02790485654616763,-0.018615082798181103,MW,52,W,0,0
F,W,-1.0245957467851508,-0.9346970214776367,FW,53,W,0,0
F,W,-0.9761419973468806,-0.9003819013406624,FW,54,W,0,0
F,W,-0.9699124365447087,-0.8891768972916106,FW,55,W,0,0
M,B,0.012882619477338843,-0.07613568871064387,MB,56,B,0,1
M,B,-0.0184399925034933,-0.093715693913084,MB,57,B,0,1
M,W,0.04148824780143472,0.02967770707426957,MW,58,W,0,0
M,W,-0.013473894961852114,-0.0256127363364935,MW,59,W,0,0
M,W,-0.006450421082584651,-0.005987405362351106,MW,60,W,0,0
M,W,-0.022262483657549872,-0.014098773170823019,MW,61,W,0,0
F,B,-0.9927207711764172,-1.000633941529232,FB,62,B,0,1
M,W,-0.04274369213677452,-0.035789031124984244,MW,63,W,0,0
F,W,-1.0101175262492743,-0.9284093596733286,FW,64,W,0,0
M,B,0.015474373976434476,-0.07253049493446964,MB,65,B,0,1
M,B,0.013585301054245446,-0.06122515243184755,MB,66,B,0,1
M,B,0.031179565825774264,-0.052286420957154855,MB,67,B,0,1
M,W,0.027735437928999247,0.023077490745283924,MW,68,W,0,0
M,B,-0.04181523725614903,-0.11012394969051384,MB,69,B,0,1
M,W,0.021926864565587168,0.013824160697366685,MW,70,W,0,0
M,W,-0.031136647487106005,-0.02553643461863831,MW,71,W,0,0
M,W,0.009272207201911405,0.013820782867514831,MW,72,W,0,0
M,W,-0.041657276168434725,-0.039574566040848476,MW,73,W,0,0
F,B,-0.9890516825977793,-0.9867086597837477,FB,74,B,0,1
M,W,-0.017620414283624486,-0.015532636570459927,MW,75,W,0,0
M,B,-0.016957968513858813,-0.09979941537358067,MB,76,B,0,1
F,W,-1.0483260523589961,-0.9568713663540124,FW,77,W,0,0
M,B,-0.028458608260198824,-0.10925297877794542,MB,78,B,0,1
M,W,0.031097717432336157,0.026071034733669278,MW,79,W,0,0
M,W,-0.03096548149941992,-0.0196311914279674,MW,80,W,0,0
M,W,0.025068250561829205,0.015631805864027855,MW,81,W,0,0
F,B,-1.0060509459296616,-1.0073764847562319,FB,82,B,0,1
M,W,0.017211224706631313,0.011383934330853659,MW,83,W,0,0
M,B,-0.020127752433307357,-0.09791979907194096,MB,84,B,0,1
M,W,-0.020659202099769958,-0.018669165279647786,MW,85,W,0,0
F,W,-1.0139063981866314,-0.9296120516442505,FW,86,W,0,0
F,W,-1.0066139303347224,-0.9215270677054743,FW,87,W,0,0
M,W,0.036492970715362644,0.023166882573653954,MW,88,W,0,0
M,B,0.011187467613958462,-0.0748454709500972,MB,89,B,0,1
M,B,-0.004759404578663056,-0.07958227625262798,MB,90,B,0,1
M,W,-0.0032014792980999164,-0.008785130504016987,MW,91,W,0,0
M,W,0.011010978857875416,0.002730858978346235,MW,92,W,0,0
F,B,-0.9662770045937558,-0.9632316048652362,FB,93,B,0,1
F,W,-0.9708778344223333,-0.9007467603106556,FW,94,W,0,0
F,W,-0.9750020871028098,-0.8964396373701518,FW,95,W,0,0
M,W,0.0030532855354434385,-0.0034237926964255905,MW,96,W,0,0
F,W,-1.0013456055313865,-0.9236286677719234,FW,97,W,0,0
M,B,-0.052250177985850986,-0.1240297775464798,MB,98,B,0,1
M,W,-0.030931047427471617,-0.02530936348025559,MW,99,W,0,0
M,W,0.013097206311105777,0.006621443829008519,MW,100,W,0,0
F,B,-1.0189804659377575,-1.0228752479464558,FB,101,B,0,1
F,B,-0.9722166014100835,-0.9735490011866514,FB,102,B,0,1
M,W,0.015592612197443737,0.013811009381355448,MW,103,W,0,0
F,B,-1.0325665611536397,-1.0269040623794727,FB,104,B,0,1
M,W,-0.02311591537746499,-0.023136416831325758,MW,105,W,0,0
M,W,-0.020285503563039747,-0.023598497322031217,MW,106,W,0,0
F,B,-1.0419357094791766,-1.035166251842342,FB,107,B,0,1
