G,R,X,Y,GR,UID
M,B,-0.01351270472342156,-0.09158056311225411,MB,1
M,W,0.016110736472473002,0.01595625288252996,MW,2
M,W,0.00751960549931357,0.0039029628078900845,MW,3
F,W,-1.0252069382227404,-0.9423543466065107,FW,4
M,W,0.0005779121650835414,-0.002094231074417344,MW,5
F,W,-1.01765997932885,-0.92917998041211,FW,6
M,W,0.017560685126398468,0.006888483213940228,MW,7
M,W,0.0026358289022050535,0.00456898219751488,MW,8
M,W,-0.015490541833124014,-0.015357311882429812,MW,9
M,B,0.007157185681520419,-0.06876049190083554,MB,10
M,B,0.04412467185025082,-0.04651052292781353,MB,11
M,W,0.006793037138532328,0.011446263530089295,MW,12
M,W,-0.0032091203561079623,-0.004665077224942274,MW,13
M,B,0.04950394869586315,-0.04291108046640333,MB,14
F,W,-1.0184465335866255,-0.9348591986251269,FW,15
M,W,0.023427490367276708,0.02210647364294996,MW,16
F,W,-0.9681575618793464,-0.8940622892189865,FW,17
M,W,-0.010043012704971302,-0.005501416974637897,MW,18
M,W,0.036699797701579724,0.0320239609780088,MW,19
M,B,-0.021613115743586115,-0.09460502815130961,MB,20
M,W,-0.033780388924566265,-0.025811207614937385,MW,21
M,W,-0.03681980580505901,-0.031857395687406254,MW,22
F,B,-1.0377900959466184,-1.0305844872024197,FB,23
M,B,0.03780052565128047,-0.05785346249614606,MB,24
F,W,-0.9801771730064937,-0.9092020754503278,FW,25
M,B,0.08004998241697762,-0.017880070940938034,MB,26
M,W,-0.056683185399101825,-0.04480061684691493,MW,27
M,W,0.022801967699839654,0.022496390079023834,MW,28
M,W,-0.0026438904409687874,-0.006940609309073344,MW,29
F,W,-0.9363612349175516,-0.865834255009571,FW,30
M,W,-0.013947808043300666,-0.011619880941005894,MW,31
F,W,-0.9515625612041023,-0.8825501620572899,FW,32
M,W,0.009798052027013053,0.010875909641541564,MW,33
M,B,-0.006075906305086203,-0.08429015320168226,MB,34
M,W,-0.004901841164887545,-0.005019314396109858,MW,35
M,B,0.015013262702293638,-0.06729016606940579,MB,36
M,B,0.042435640718833594,-0.051251992886153404,MB,37
M,B,0.01170546605552658,-0.07272731273489032,MB,38
F,W,-1.0409320545274459,-0.9528823676688623,FW,39
M,B,0.0003883417090687941,-0.0883887940599428,MB,40
M,B,-0.01290107142332607,-0.08959434324622392,MB,41
F,B,-0.9835914434539637,-0.9867652426413138,FB,42
M,W,-0.016579625247324255,-0.012006893510841131,MW,43
M,B,0.012910707226217137,-0.0645896373407144,MB,44
F,W,-1.0253907491532368,-0.9327595030329255,FW,45
F,W,-0.9198026265580143,-0.8550090153622922,FW,46
M,B,-0.004879890453513837,-0.07935137303338538,MB,47
F,B,-1.0074942852536122,-0.9996866938479958,FB,48
M,B,0.056054050813895195,-0.03329662743015161,MB,49
M,W,0.016370009676425816,0.017250338655910143,MW,50
M,B,0.006581277369351059,-0.07917726075333686,MB,51
F,W,-1.0172982541770657,-0.9356732461555253,FW,52
M,W,0.003884852880568827,-0.0017322608962255823,MW,53
F,W,-1.0085967486888503,-0.9276273053960777,FW,54
M,W,0.002058538992795539,-0.005980978453643995,MW,55
M,W,0.03278142437349387,0.024726552121402547,MW,56
M,W,0.011886538514304493,0.01342763290792558,MW,57
F,B,-0.9961424942589316,-0.9933543552937435,FB,58
F,B,-0.9785891484448251,-0.9809659534566434,FB,59
M,W,0.00025735134170420997,-0.005858827307115935,MW,60
M,W,-0.03637589105756658,-0.03503296869296982,MW,61
F,W,-0.9841431384450388,-0.9066791384587186,FW,62
F,B,-0.9643883244925485,-0.9733162097657333,FB,63
M,B,-0.01637186755090207,-0.09197878652369817,MB,64
M,B,0.005165488937477238,-0.0836024064601587,MB,65
M,B,-0.013227273653878706,-0.08510443440032107,MB,66
F,B,-0.979401338663301,-0.9837235655038653,FB,67
F,W,-0.9865895947376887,-0.9093156253558604,FW,68
M,W,-0.025496671922430245,-0.015332435754449727,MW,69
F,W,-1.0388991043377034,-0.9500951143249475,FW,70
M,B,-0.03434737293435486,-0.10453778721151988,MB,71
F,B,-0.980873282843697,-0.9794532436344452,FB,72
M,B,-0.039589494924448534,-0.11671535458563044,MB,73
F,W,-1.042118828375181,-0.9608459256701043,FW,74
F,B,-0.9854650089042511,-0.9933779986183678,FB,75
F,W,-0.9654271201687636,-0.8947625892427932,FW,76
M,W,0.015619884283691841,0.013691567212165755,MW,77
F,B,-0.9813164587947045,-0.9906741376958448,FB,78
M,B,-0.04816814329430687,-0.12265890314149128,MB,79
M,B,0.017506134426752813,-0.06527086276632295,MB,80
M,B,-0.02831491433559631,-0.10795036076381909,MB,81
M,W,0.046098056242957014,0.02984199178333971,MW,82
M,B,-0.056603809296530916,-0.1295162612548018,MB,83
M,B,0.039261372088880996,-0.04420646919731972,MB,84
M,W,-0.005075309024832055,-0.015441025206519838,MW,85
M,W,0.013514416610381833,0.009779509476235237,MW,86
M,W,0.03591526318325727,0.029358734668909228,MW,87
F,B,-0.9823723958870231,-0.9891403695977387,FB,88
M,B,0.01744833391948035,-0.06923968077329623,MB,89
F,W,-1.002196455472435,-0.9268889274890901,FW,90
M,W,0.03203147496782069,0.026555793922190183,MW,91
M,W,-0.04191164520222505,-0.03440630497005174,MW,92
M,B,-0.043809765348318555,-0.11532691815206453,MB,93
M,W,-0.01205064587087035,-0.008240335741449818,MW,94
F,W,-1.0193437522145845,-0.9371015522029074,FW,95
F,W,-0.9810705712086686,-0.9046130743254399,FW,96
F,B,-1.0031105766526272,-1.0013674214414061,FB,97
F,W,-0.9615587910229652,-0.892490995389749,FW,98
F,W,-1.0191350322183814,-0.9302841882832056,FW,99
M,W,0.004759134192035653,0.0025889358598171538,MW,100
M,B,-0.021584742873104416,-0.09887679107189262,MB,101
M,W,-0.027108263026750384,-0.024926474938269206,MW,102
