G,R,X,Y,GR,UID,TR,qw,qb
M,W,-0.038450988738825694,-0.0261495153416444,MW,1,W,0,0
F,W,-1.1101787200146658,-1.0084188672984524,FW,2,W,0,0
M,B,-0.04139318000890075,-0.12116666476855567,MB,3,B,0,1
F,W,-1.0027813632515656,-0.917856828694357,FW,4,W,0,0
F,W,-0.9946247538414202,-0.9144878012953295,FW,5,W,0,0
F,W,-0.9843527829339043,-0.9058170260912737,FW,6,W,0,0
M,B,0.0300292961628897,-0.04822107873142286,MB,7,B,0,1
M,W,-0.04929002273712822,-0.03836439916903685,MW,8,W,0,0
F,W,-0.9789704541944113,-0.9128015287189128,FW,9,W,0,0
M,B,-0.01615483300095419,-0.10017826495045631,MB,10,B,0,1
F,W,-0.97541213805015,-0.8982368096317677,FW,11,W,0,0
F,B,-1.0406671247175767,-1.02857306638816,FB,12,B,0,1
F,B,-0.9663517277370872,-0.9770258473106717,FB,13,B,0,1
F,W,-1.0269172499918147,-0.9381355728282108,FW,14,W,0,0
M,W,-0.004509065722875503,-0.0041124657325876555,MW,15,W,0,0
M,W,0.013562357648842152,0.01357619201760549,MW,16,W,0,0
F,B,-1.024625963955683,-1.0225348601444173,FB,17,B,0,1
M,B,0.02215404266989742,-0.06288978973224237,MB,18,B,0,1
F,B,-1.0115252679415763,-1.0028364603657955,FB,19,B,0,1
M,W,-0.004857565764480994,-0.006668288191691412,MW,20,W,0,0
F,W,-1.0003366299505894,-0.9226323305398004,FW,21,W,0,0
M,W,-0.0034512937398256975,-0.006403870271417294,MW,22,W,0,0
M,W,-0.019430189322702185,-0.010500204019649203,MW,23,W,0,0
M,W,-0.012408455676411061,-0.008093182190236053,MW,24,W,0,0
F,B,-0.9842100295514509,-0.9832973530202559,FB,25,B,0,1
M,W,-0.011351438227686148,-0.01577233244269785,MW,26,W,0,0
M,W,0.014901724700754918,0.015399878733160514,MW,27,W,0,0
M,W,-0.009191088871361676,-0.004402383581919224,MW,28,W,0,0
F,B,-1.0076497823054864,-1.0104596358333284,FB,29,B,0,1
F,W,-1.0007457090991947,-0.9132627972656794,FW,30,W,0,0
M,W,0.005471536686942885,0.006982162817081875,MW,31,W,0,0
F,B,-0.963632220838729,-0.9695993763900379,FB,32,B,0,1
M,W,0.012606412900227706,0.017290278845273614,MW,33,W,0,0
M,W,-0.0017748992594114913,-0.006335132909520791,MW,34,W,0,0
