G,R,X,Y,GR,UID
M,B,0.030250125399564995,-0.05336491905922712,MB,1
F,B,-1.0185470296773298,-1.0151379658617639,FB,2
F,W,-1.035313097837427,-0.9479355728732408,FW,3
M,B,-0.005495751177324215,-0.08508756098811823,MB,4
M,W,-0.0008072096338697998,0.003911172669626598,MW,5
F,W,-1.0048944596556337,-0.9207919915822415,FW,6
F,B,-1.020409510782399,-1.0130800800835724,FB,7
M,W,-0.0347634102747166,-0.02899070510055149,MW,8
M,W,-0.015675337372751234,-0.010077073555096166,MW,9
F,W,-1.032454796054036,-0.9516814967278875,FW,10
F,W,-1.028450864813365,-0.9410285561896242,FW,11
M,W,0.0037282879180026676,-0.0001253211404881223,MW,12
F,B,-1.046616200597827,-1.0305340584088156,FB,13
M,W,-0.0426064686491058,-0.03290221594228024,MW,14
F,W,-0.9943552830561625,-0.9134331180312666,FW,15
F,W,-1.0281135556369032,-0.9500568758495718,FW,16
M,W,0.04739050420507426,0.034884846397593434,MW,17
M,B,0.053112951364969414,-0.03481548438451287,MB,18
M,B,0.0785610862897165,-0.015801194934171148,MB,19
M,W,0.01425860364297824,0.012868355089792335,MW,20
M,B,-0.05639711589699676,-0.12001863182024405,MB,21
M,B,-0.02132773511483654,-0.09533189593575711,MB,22
F,W,-1.0339098320295779,-0.9423305136130731,FW,23
M,W,0.002408777204989208,0.002352052803231206,MW,24
F,B,-1.0023138741074562,-1.0034756964604998,FB,25
F,W,-1.002651692164883,-0.9224951843946413,FW,26
M,W,0.012445853073541683,0.012162570991182692,MW,27
M,B,0.011542575102234049,-0.07347578289761769,MB,28
M,W,0.02235837708808124,0.006902156586191584,MW,29
M,W,-0.002936627621274264,-0.005952604190295776,MW,30
M,W,-0.013972098444566526,-0.005052856547970255,MW,31
M,W,0.03632256511694108,0.03309823159705736,MW,32
M,W,-0.06342336637543514,-0.052763275943230735,MW,33
M,W,-0.06703769488885537,-0.049415943575204374,MW,34
F,W,-1.0065743380638628,-0.9288682604212118,FW,35
M,W,-0.0030248778093323768,-0.0007064982242933392,MW,36
M,B,0.038907081870047024,-0.050685414273226606,MB,37
M,W,0.0006627339462209789,-0.004719079052886392,MW,38
M,B,-0.02023826720360033,-0.09670960927451082,MB,39
M,W,0.023305151015009355,0.012362637350063658,MW,40
M,W,-0.0026039373267211885,-0.0018545343893705676,MW,41
