G,R,X,Y,GR,UID
F,W,-1.0017494978382944,-0.9251368495771658,FW,1
M,B,-0.03794710342548264,-0.11488716214227049,MB,2
F,W,-1.0054754733900866,-0.930056634138515,FW,3
M,W,0.03750544531761608,0.025062140125982336,MW,4
M,B,-0.024555523987366913,-0.10572020462174411,MB,5
M,B,-0.025541419161276217,-0.10219312301175187,MB,6
M,B,0.02179001668927944,-0.057977168221101244,MB,7
F,W,-0.9697470214837386,-0.8907934830639652,FW,8
M,B,0.010133011092950752,-0.06657283228657127,MB,9
M,W,-0.015921623489046414,-0.00992308804855405,MW,10
F,B,-1.002940886516194,-0.998838865160672,FB,11
M,W,0.008881499764771436,0.002587151105405099,MW,12
M,W,-0.012358692275445064,-0.016192785697167585,MW,13
M,B,0.0016270911370606222,-0.08210100199949992,MB,14
F,B,-1.0049321732152938,-1.003209458616747,FB,15
F,W,-0.9610046829600004,-0.8962616018688769,FW,16
F,W,-0.9929201395018669,-0.9250001280304522,FW,17
F,B,-0.997023586516415,-0.9966078781975087,FB,18
M,W,-0.0022493628043463096,0.0002610406508747477,MW,19
F,W,-1.0507687217997221,-0.9598402612205086,FW,20
F,W,-0.9828389442813635,-0.9051270978461794,FW,21
M,W,-0.025689673272357483,-0.016761053256330656,MW,22
F,W,-0.985733042143974,-0.9088773614510898,FW,23
F,W,-0.9927561103408936,-0.9094251044922033,FW,24
M,B,-0.058076794349913335,-0.11784990282234305,MB,25
F,W,-0.9677174084876476,-0.9001091950047543,FW,26
F,W,-1.0675325687412613,-0.9703586037093908,FW,27
F,W,-0.9551290672886217,-0.8851097245120793,FW,28
M,W,0.01981617839777267,0.015920264982885738,MW,29
F,B,-1.0332527145279473,-1.0259725129987765,FB,30
F,B,-1.0216673194985462,-1.0116026031373098,FB,31
M,W,0.029014516253763483,0.01527552471648503,MW,32
M,B,0.015596806783341771,-0.06409335764312826,MB,33
M,W,0.0241351369612219,0.02090410018012836,MW,34
M,W,-0.00849584230099577,-0.005795893698919636,MW,35
M,W,0.02354205852999533,0.022045496417701812,MW,36
M,B,-0.001925422510536918,-0.0877928560866385,MB,37
F,B,-1.0163240894452072,-1.0156746072162635,FB,38
M,W,0.002924150099030972,0.003433865482862221,MW,39
M,W,0.022161166470872067,0.017461118710162923,MW,40
M,W,-0.040350337730084715,-0.03820812670989162,MW,41
M,W,-0.0481603541003097,-0.03906679952316497,MW,42
M,B,0.05317813828830002,-0.03827380545498134,MB,43
M,W,0.009978427731802594,0.012693707925899828,MW,44
F,W,-1.0343593296241949,-0.9505772682532694,FW,45
M,W,0.0004203195422816928,0.0016366682104558543,MW,46
M,B,-0.02387468270039279,-0.10010213506340626,MB,47
M,W,0.0018759593605569788,0.005653086937075108,MW,48
F,B,-0.968192295026934,-0.9767697545640682,FB,49
F,B,-1.023850108717172,-1.0190785339463868,FB,50
M,W,0.039700630226760875,0.0313137733000005,MW,51
M,B,-0.024138264898978946,-0.09924208307572502,MB,52
M,W,-0.06266782061815239,-0.052808078907007054,MW,53
F,W,-1.0448115051679485,-0.9513922292077295,FW,54
F,W,-0.9950423238203546,-0.9205806934698789,FW,55
M,B,0.03176225180454111,-0.05607430477469012,MB,56
M,W,0.0005300095118833758,0.0028795602379053445,MW,57
M,W,0.048799680102172546,0.030335634685032108,MW,58
F,B,-0.9864895458565259,-0.9847561029818294,FB,59
F,B,-1.0202677287716777,-1.0178997696873022,FB,60
F,W,-0.9659648909762407,-0.8953467265611968,FW,61
M,W,0.012300957133256782,0.012658556769932421,MW,62
M,B,-0.040111033604696054,-0.1121763548127694,MB,63
F,W,-1.0050764108076076,-0.9227752039040569,FW,64
M,W,-0.023344785411619513,-0.019899610143768544,MW,65
M,W,-0.03283627648889452,-0.03192333392813039,MW,66
M,W,-0.025307681371353724,-0.01104377208592697,MW,67
M,W,-0.03136249534289879,-0.02755680254733294,MW,68
M,W,-0.04925664653434617,-0.05039241941161371,MW,69
M,W,0.010139440092821096,0.00990253045561176,MW,70
F,W,-1.0236202043386284,-0.9386133829877752,FW,71
M,W,0.003303849917309241,-0.0017613827332311005,MW,72
M,W,0.016008347500600994,0.004778129240046704,MW,73
M,W,-0.009437211824834188,-0.008189651649642585,MW,74
M,W,0.022268226866454507,0.01714207063690016,MW,75
M,W,-0.012736408307626524,-0.017517309730035534,MW,76
M,W,0.01228332530372381,0.01791951988546808,MW,77
F,W,-0.9758616569531633,-0.8974899206260161,FW,78
F,B,-1.001890097514545,-1.0039323384421535,FB,79
