G,R,X,Y,GR,UID,TR,qw,qb
M,W,-0.005061075240866664,-0.000801514629530326,MW,1,W,0,0
M,B,-0.036262829093405446,-0.10920622422964357,MB,2,B,0,1
M,W,-0.011182744458773092,-0.008409445372177943,MW,3,W,0,0
M,W,0.009152865643873433,0.012580050268664107,MW,4,W,0,0
M,W,0.017457684515229388,0.014273489788404049,MW,5,W,0,0
M,W,-0.01208977734591921,-0.007392610311132541,MW,6,W,0,0
F,W,-1.0356807604995197,-0.9503469014320441,FW,7,W,0,0
F,B,-0.9814329163032971,-0.9855395394020388,FB,8,B,0,1
F,B,-1.0121806442167245,-1.0104174012061944,FB,9,B,0,1
F,W,-1.0251689650063565,-0.9330079765853706,FW,10,W,0,0
M,W,0.025875058691742503,0.020288088512400115,MW,11,W,0,0
F,W,-0.9714019805056534,-0.8978679699238707,FW,12,W,0,0
M,W,0.056262822883476976,0.0510166536947312,MW,13,W,0,0
M,W,0.008483181177353027,0.008132181314640843,MW,14,W,0,0
M,W,-0.021972094165824095,-0.02470530442600003,MW,15,W,0,0
M,W,0.020681255977334,0.007315179103190109,MW,16,W,0,0
F,B,-0.9989146679088906,-0.9949475397999399,FB,17,B,0,1
F,W,-1.0014100668424186,-0.915048514626932,FW,18,W,0,0
F,B,-1.0417258740714443,-1.0369166806704013,FB,19,B,0,1
M,W,0.01563845772325742,0.0034868374810419767,MW,20,W,0,0
F,W,-0.9899563426574305,-0.9044701532221355,FW,21,W,0,0
M,W,0.03840362342535455,0.03470040412594159,MW,22,W,0,0
M,W,-0.0027643396044889214,-0.011458746739421509,MW,23,W,0,0
F,B,-1.0215023224613011,-1.0164959854027666,FB,24,B,0,1
F,W,-1.001713176082733,-0.9210235199164226,FW,25,W,0,0
M,B,0.01663393185075499,-0.06908067136286461,MB,26,B,0,1
M,B,-0.03038879589098742,-0.10215795002979826,MB,27,B,0,1
F,W,-1.0146947872944558,-0.9229699648715823,FW,28,W,0,0
F,B,-0.972109671525222,-0.9801523916047769,FB,29,B,0,1
M,W,-0.041077754598932585,-0.029080910207012926,MW,30,W,0,0
M,W,0.036697500177397056,0.026747458846657794,MW,31,W,0,0
F,W,-0.977246029391484,-0.890190875649525,FW,32,W,0,0
M,W,-0.028719830213412973,-0.027674510703938147,MW,33,W,0,0
M,W,0.014143599012754296,0.011825252844273567,MW,34,W,0,0
M,W,-0.04100126637565476,-0.030203467455124353,MW,35,W,0,0
M,W,-0.015745558603795628,-0.012610757826835987,MW,36,W,0,0
F,B,-1.0375761249367785,-1.0273063912279854,FB,37,B,0,1
F,B,-1.0085742460458071,-1.004669952218155,FB,38,B,0,1
M,W,0.02166355371871199,0.0207121924645959,MW,39,W,0,0
M,W,0.06441725510643208,0.0475256560618381,MW,40,W,0,0
F,B,-1.0275866578906725,-1.0138091308065849,FB,41,B,0,1
M,W,0.04067810955266298,0.03141670006852553,MW,42,W,0,0
