G,R,X,Y,GR,UID
M,W,0.040303716750181164,0.033824502775814856,MW,1
M,B,-0.007292412113290731,-0.08607622246812797,MB,2
M,B,-0.01660980142901003,-0.09593778353604093,MB,3
M,W,-0.0030987653675358037,-0.005692566540617394,MW,4
M,W,0.009631123120603744,0.009897996712837337,MW,5
M,B,-0.010582180312339762,-0.09021785825740855,MB,6
M,B,0.03525992736015195,-0.04505078403170905,MB,7
F,W,-0.9944409801344211,-0.9075914049185762,FW,8
F,B,-1.022790207690581,-1.0182848379076204,FB,9
F,W,-0.9756458661024026,-0.9019582503833602,FW,10
M,W,-0.004104421967002091,-0.0022079612467177374,MW,11
M,W,0.028745069950088898,0.023605591773069604,MW,12
F,W,-1.0055672746526518,-0.925584654173309,FW,13
F,W,-1.035610293398591,-0.947737366541211,FW,14
F,B,-0.9993271371608795,-1.0014192925857206,FB,15
F,W,-0.9633507079817943,-0.8960140914332709,FW,16
F,B,-1.0495541352397728,-1.0320828704411766,FB,17
F,W,-0.9976419573375974,-0.9203315417778176,FW,18
M,W,0.03234718297833141,0.03070364310525478,MW,19
F,B,-1.0055136399437836,-1.0058315660188215,FB,20
M,W,-0.028514247441370127,-0.026460592133929157,MW,21
F,W,-1.0478468356888258,-0.9649101214995399,FW,22
F,B,-0.9533851412603235,-0.9613292703113414,FB,23
M,W,0.0047431401000289485,0.003676076769056589,MW,24
M,W,-0.008805086510804841,-0.004605351053396038,MW,25
F,W,-1.025440465774727,-0.9412168852355398,FW,26
F,W,-0.9863997988510853,-0.9112358500226654,FW,27
F,B,-0.9771986396295451,-0.9781655606092873,FB,28
M,B,-0.006774314996993504,-0.09018922286042282,MB,29
M,W,0.023482949780143203,0.01870575752970936,MW,30
M,B,0.001488977568308972,-0.07559984775122185,MB,31
M,W,-0.020103047810242556,-0.011705576323423852,MW,32
M,W,-0.02185229611922798,-0.009184315153878983,MW,33
M,B,0.033168224232867596,-0.05062570475304372,MB,34
M,B,0.017059412944262806,-0.05936161833263978,MB,35
M,W,-0.010587078258375104,-0.004042481082455904,MW,36
M,B,-0.008059940737476918,-0.08489203773675227,MB,37
M,W,0.054032174865400746,0.04141347294202413,MW,38
M,W,0.0059519695308010755,-0.0032628317920346036,MW,39
M,W,-0.0423567404843788,-0.03544981134975503,MW,40
F,B,-1.0099996788108732,-1.0076540309275392,FB,41
M,B,0.037129164669196954,-0.04699824547529795,MB,42
F,W,-0.9742416862105598,-0.8950964690386303,FW,43
M,W,0.0332204999507207,0.023595094790138202,MW,44
F,B,-0.9790135892408314,-0.9779612611565397,FB,45
M,B,-0.026686774368474737,-0.10158613445840434,MB,46
M,W,-0.032611490655124975,-0.031447145136089434,MW,47
F,B,-0.9941256110057715,-1.0029280149447286,FB,48
M,W,0.00225628268789522,0.009203323695590652,MW,49
F,W,-0.9760616727403381,-0.9098515673763736,FW,50
F,W,-1.0535075201936883,-0.9654046826409954,FW,51
F,B,-0.9686609354684818,-0.9802437619885167,FB,52
F,W,-0.9970753831683066,-0.9251962086466687,FW,53
M,W,-0.006630261391019529,-0.0018611074019473125,MW,54
M,B,0.03599029817780211,-0.054253954838110754,MB,55
M,B,0.0033572065524064176,-0.06683684637806596,MB,56
F,B,-0.9658507664797293,-0.9739448809164718,FB,57
F,B,-1.0010627283079128,-1.0030854355959897,FB,58
M,W,-0.04344592238882283,-0.03137929855607757,MW,59
M,B,-0.030459612156329974,-0.10252131039291976,MB,60
F,W,-0.9934317092047669,-0.9169194102304028,FW,61
M,B,-0.021061045589638675,-0.09636807146609676,MB,62
M,W,-0.00380240032978776,-0.0035142373745217672,MW,63
M,W,0.014654838637745247,0.013731210117446546,MW,64
F,W,-1.003730612454559,-0.9318624726670777,FW,65
M,W,0.04255069016741037,0.03151183082846987,MW,66
M,B,-0.04727204492839851,-0.11398487166517862,MB,67
M,W,-0.020222706950069943,-0.02252648980896336,MW,68
F,W,-0.9832965918140816,-0.9064784912903152,FW,69
F,B,-0.9435742861722761,-0.9593422728693934,FB,70
M,B,0.03128936481916283,-0.052464729893477904,MB,71
F,W,-0.9516603811850654,-0.882815131646178,FW,72
M,W,-0.021566931655504072,-0.01993994049234183,MW,73
F,W,-1.0375435306208265,-0.9485040880297461,FW,74
F,B,-1.0156566665476237,-1.006215553623452,FB,75
F,W,-0.9816603338045178,-0.9050054166800344,FW,76
M,B,0.016922709153618834,-0.0643910539434886,MB,77
M,W,-0.014999263867398088,-0.015142097626626466,MW,78
M,B,0.0023493314938821002,-0.07445205757821902,MB,79
M,B,0.012357467286496348,-0.06864127507183096,MB,80
M,W,0.03721731828825804,0.022740497290879978,MW,81
F,W,-1.0103887611003208,-0.9254910904081987,FW,82
M,W,-0.015819539656132676,-0.013801815072657108,MW,83
F,W,-1.0222650981169752,-0.9391385016073921,FW,84
M,W,-0.041607804414479754,-0.03363961372932747,MW,85
F,W,-1.031225632114595,-0.9547136476249763,FW,86
M,W,-0.01422845585957111,-0.009619763234638356,MW,87
M,W,-0.023268447661615378,-0.020930638792236025,MW,88
F,W,-0.9599411093653009,-0.8955080091834501,FW,89
M,W,0.0014038544915343219,0.006672061071735458,MW,90
M,B,0.042899207430263236,-0.04426316008852704,MB,91
M,W,0.001587907042275996,-0.0003697362823179367,MW,92
F,W,-0.9499334856699921,-0.873849067912637,FW,93
F,W,-1.0228741927701077,-0.9311217675716024,FW,94
F,B,-0.9769155914199144,-0.9728458776703153,FB,95
M,B,-0.00934304661225548,-0.07926730911851429,MB,96
M,W,0.022677998464659475,0.018338352733347923,MW,97
M,W,0.06220577482752926,0.0465029287813334,MW,98
M,W,0.02886499578376585,0.022137381649808895,MW,99
M,B,0.04538746625877038,-0.04651044414035301,MB,100
M,W,0.054744197483802194,0.040155536737327024,MW,101
F,B,-0.9342604633503239,-0.9465233159016502,FB,102
M,W,-0.02967321554994758,-0.021853534524937844,MW,103
M,W,-0.007156556331616963,-0.005436390941367811,MW,104
F,W,-0.9684020477435398,-0.8964755339726467,FW,105
F,B,-0.9854776811683817,-0.9877052863264855,FB,106
M,W,0.00809610582610437,0.010269155445737083,MW,107
M,W,-0.02330803192017631,-0.025831783668016032,MW,108
F,B,-0.98596664844824,-0.9848067128529401,FB,109
M,B,0.035082156744405985,-0.05754716191908174,MB,110
M,W,0.034489004463317686,0.021265795312441393,MW,111
M,W,-0.05279712144545961,-0.042655382405241526,MW,112
F,B,-0.9712055757982155,-0.974055209840779,FB,113
M,W,0.005716305270886416,0.006068357773360047,MW,114
M,W,-0.011060042880063287,-0.01733906098147108,MW,115
M,W,0.02029362864206168,0.013490081323712521,MW,116
F,W,-1.0262160626752663,-0.9418415167011807,FW,117
M,W,0.04074422475477042,0.03453833213764052,MW,118
F,W,-0.9847774859091699,-0.9015167898609755,FW,119
F,B,-0.9572518972242617,-0.9689852830752392,FB,120
F,B,-1.0397896356799587,-1.0344225225203059,FB,121
M,B,-0.017157309679934993,-0.09351419249598993,MB,122
M,W,-0.019735491341216688,-0.009732106052887744,MW,123
F,B,-1.0234367449815278,-1.016213870823248,FB,124
F,W,-1.012547780923302,-0.9274603983926767,FW,125
M,W,-0.033788452974980676,-0.02998998229990945,MW,126
F,W,-1.0283973525933556,-0.9392201587704316,FW,127
F,W,-0.9892768738661482,-0.9191061015914237,FW,128
F,W,-1.0280362394874138,-0.945856725024195,FW,129
F,W,-0.9858601920802321,-0.9031781804525507,FW,130
M,B,0.01572236910225533,-0.06932622876586468,MB,131
M,W,-0.019303782695844374,-0.01483303253626128,MW,132
M,B,-0.01763387228753184,-0.08772875451668459,MB,133
M,W,-0.05827668240261647,-0.047071622796645236,MW,134
M,W,0.016863814472229913,0.015860538685138516,MW,135
M,W,0.06118623084162523,0.047483872584849325,MW,136
M,W,0.020100463311318175,0.012708801348430457,MW,137
