G,R,X,Y,GR,UID
M,B,0.0019401595630393143,-0.075233976031757,MB,1
F,W,-1.0770974061544771,-0.9830492861967164,FW,2
F,W,-1.0728382986595864,-0.9856661574343345,FW,3
M,W,0.007801645071002043,0.00809230500310509,MW,4
F,W,-1.0608890386596872,-0.9695225118739288,FW,5
M,W,-0.0055808548836058765,-0.004471606698428799,MW,6
F,W,-1.0145443257173503,-0.9241961416069258,FW,7
F,B,-0.9492487008348998,-0.9639601552433452,FB,8
M,W,0.007187196211039435,0.006122956989636666,MW,9
F,B,-0.9935379104130427,-0.9915848033160966,FB,10
M,W,0.0722934613107665,0.0593594979308412,MW,11
M,B,0.0028672953256114464,-0.08270261740730121,MB,12
F,B,-0.9588522098012837,-0.9648042786253822,FB,13
M,W,-0.041394698269653696,-0.03642281358336484,MW,14
M,B,-0.05984730413269045,-0.12977732969525158,MB,15
M,B,0.01429233044453772,-0.0712782043519101,MB,16
F,B,-0.9673748563378632,-0.9776708216718829,FB,17
F,B,-1.0051594231742635,-1.0021307674893627,FB,18
M,B,-0.038054427562218725,-0.11245129013683712,MB,19
M,B,-0.03409789768703002,-0.11139508671062588,MB,20
M,B,-0.0038952476637473658,-0.07531238304106189,MB,21
F,W,-0.9697256248267603,-0.8999294205574679,FW,22
F,B,-0.9367943204191344,-0.953094502704888,FB,23
F,B,-0.9884548072785887,-0.9917874621254632,FB,24
F,B,-0.9663711520381426,-0.9737315559421952,FB,25
M,B,0.005234985981343251,-0.07792446833471764,MB,26
M,W,-0.024520091146600954,-0.009566161990466315,MW,27
F,W,-0.9766082161911439,-0.8971247447685704,FW,28
M,W,-0.013034837352991416,-0.008774200869995837,MW,29
F,W,-1.0776971869462417,-0.9737857888781599,FW,30
M,B,-0.023878548201634563,-0.09259270113434521,MB,31
M,B,-0.06116015607353735,-0.13324101533665184,MB,32
F,W,-1.0045533028942002,-0.9160583662178472,FW,33
M,B,0.015841089134161362,-0.06662698130703291,MB,34
M,W,0.03498387637393667,0.03474104822460451,MW,35
M,B,-0.03453699246751746,-0.1015476216739328,MB,36
M,B,-0.024282142032946954,-0.0969243577103452,MB,37
M,W,-0.0009973775219215908,-0.002093112870059884,MW,38
