G,R,X,Y,GR,UID
M,W,-0.0011943892809139667,-0.003725025629341642,MW,1
F,W,-1.0290794437791322,-0.9442838864905602,FW,2
M,W,-0.017236002714999712,-0.01158849200310284,MW,3
M,W,-0.029390282483899893,-0.017498812660176104,MW,4
M,W,0.004958143730989149,0.007228022108547869,MW,5
M,B,-0.008343895345178412,-0.0859539260519889,MB,6
M,W,0.007273540901280584,0.007042960715927556,MW,7
F,B,-0.9571399675960321,-0.9639203454308403,FB,8
M,W,-0.0433630916623766,-0.0309415568895706,MW,9
M,W,0.02688781826544242,0.023524029739420266,MW,10
M,W,0.0011017176628414294,0.005473745794617579,MW,11
M,B,0.022579954574662397,-0.06567920903083527,MB,12
M,W,0.015648734353208307,0.005881476086633251,MW,13
M,W,-0.06563869738986786,-0.04866005484762993,MW,14
M,B,-0.04885124029792036,-0.12020085739935815,MB,15
M,B,-0.006486645552061977,-0.09015249325845745,MB,16
M,W,0.007183962513025707,0.0130695809705161,MW,17
F,B,-1.0315350916659476,-1.0195353784774666,FB,18
F,W,-0.9646699313353544,-0.891773883029126,FW,19
F,B,-1.0647911252335698,-1.0469725753108112,FB,20
M,W,-0.01924301744603054,-0.015951786162208624,MW,21
M,B,0.05711110627551484,-0.02745423166029927,MB,22
M,W,0.01021050010756362,0.012173990460310063,MW,23
F,W,-0.9961705161621914,-0.9198488409988805,FW,24
F,B,-0.9888796853812392,-0.9926789508588194,FB,25
M,W,-0.006971821479646929,0.0003024498821192108,MW,26
F,W,-1.0624184148174285,-0.972311316115505,FW,27
M,W,0.014683710636413945,0.006918551297700549,MW,28
M,W,-0.005764730771414158,-0.014463990886546842,MW,29
F,B,-1.0052387343560871,-1.0060822157299794,FB,30
M,B,0.04009007277218825,-0.06113652494606948,MB,31
M,W,0.03447730432930475,0.02796420608584428,MW,32
M,W,0.0021973338808102226,0.006674129289100681,MW,33
M,W,-0.03746888736182208,-0.03255871503070747,MW,34
F,W,-0.9902486003999457,-0.9172667061433191,FW,35
M,B,0.01594560968653246,-0.060948406131829905,MB,36
M,B,-0.00494296850919126,-0.0777549127524492,MB,37
M,B,0.017079964888998794,-0.06338290180967016,MB,38
M,W,-0.046907628023078074,-0.03726173071117468,MW,39
M,W,5.023089912321745e-05,-0.00018676516633401232,MW,40
M,B,0.032954648342570864,-0.050080267734113615,MB,41
F,W,-0.9889486853183547,-0.9114442685892823,FW,42
F,B,-0.997544131734102,-1.0048883156515631,FB,43
F,B,-1.0254790221659784,-1.0178170252922105,FB,44
F,B,-0.9921415970391685,-0.9886779239387828,FB,45
M,W,0.014630753768294789,0.016318171193742504,MW,46
F,B,-1.0147972586701794,-1.0119450372852707,FB,47
M,B,-0.03233123333410929,-0.10552709273536098,MB,48
F,W,-1.000081276624593,-0.9267033528455865,FW,49
M,W,0.009224733442532908,0.012913987930502163,MW,50
F,B,-0.9645856763744883,-0.972047728834973,FB,51
M,W,-0.03918614305818855,-0.03199575043786787,MW,52
F,W,-0.9759909553759561,-0.9064238139244167,FW,53
M,W,0.008655657984688238,0.0028639786612899834,MW,54
M,W,-0.030236957986826116,-0.02311562530825358,MW,55
M,W,0.04720498112833669,0.04991961084412159,MW,56
M,W,0.05754839389058742,0.04084785179701183,MW,57
F,B,-1.0389737518953424,-1.0256902737374942,FB,58
M,W,0.05580809396403134,0.043380314019165,MW,59
M,W,-0.03078717956795345,-0.017036996435980965,MW,60
F,W,-0.9553225630036151,-0.8814348051994728,FW,61
M,W,-0.04837033495825117,-0.0372773573979923,MW,62
M,W,0.020621925578657458,0.016457339983934376,MW,63
M,B,-0.014816541595770548,-0.10312717502076112,MB,64
F,B,-0.9496863201737364,-0.9538625845130049,FB,65
M,W,-0.01262538372362301,-0.003990847859121948,MW,66
F,B,-1.0247295156002552,-1.022363103854247,FB,67
M,B,-0.026804461072375798,-0.0970038083178845,MB,68
F,W,-0.9926065223626341,-0.9117511701118859,FW,69
M,W,0.016459818099020584,0.011194712990129285,MW,70
M,B,0.06980729597280759,-0.019541176592007437,MB,71
M,W,-0.05274077353614882,-0.037789840700054686,MW,72
M,B,-0.0033642452318375154,-0.08945996090558352,MB,73
F,W,-0.9866195177021174,-0.9058089520376986,FW,74
F,B,-1.0190882226302393,-1.0173832422605906,FB,75
M,B,-0.062375734551114066,-0.12560050731189926,MB,76
F,B,-1.02040647532592,-1.0101298109035983,FB,77
M,W,0.03459161254352557,0.0283162433055406,MW,78
F,W,-1.0479823941740172,-0.9554307784024612,FW,79
M,B,-0.014975938750458058,-0.09804407100253257,MB,80
M,W,0.03170576350086014,0.03288733944702291,MW,81
M,B,0.003935368564025932,-0.07548376419755953,MB,82
M,W,-0.009031829797371185,-0.011954942132337006,MW,83
M,W,0.04992977450582317,0.04466342964696468,MW,84
M,W,0.04194437176792897,0.036561558162145194,MW,85
M,W,-0.0018958809282997862,-0.003186195757474435,MW,86
M,W,-0.029902574485683005,-0.028665861290916275,MW,87
M,W,0.018156050070819624,0.01345115166161474,MW,88
M,B,0.0647285226918352,-0.02852070541035548,MB,89
M,B,-0.00028769142318812383,-0.08528603765679198,MB,90
F,B,-1.0263587561000762,-1.0154029390442734,FB,91
M,W,-0.03158130868820282,-0.02427733610628368,MW,92
M,W,-0.013928204147020404,-0.016639386554174473,MW,93
M,W,0.03650568437354394,0.03636015830962013,MW,94
F,W,-0.9779204651037284,-0.9048878293200437,FW,95
F,W,-0.9788794533770395,-0.9051380507336214,FW,96
M,B,0.04091140509113589,-0.042730219587857464,MB,97
F,B,-1.038528929988284,-1.034306051162278,FB,98
F,W,-0.9974018503032979,-0.921875614167697,FW,99
F,B,-1.0180408548893047,-1.0191035099234724,FB,100
F,B,-1.0268406939718422,-1.0153568863993585,FB,101
M,B,-0.036340294093396605,-0.10312589515858389,MB,102
M,W,0.014347329789845107,0.013675811261088173,MW,103
M,W,-0.008838479562918862,-0.008795338190432645,MW,104
M,W,-0.04571763934514376,-0.030504413785818398,MW,105
M,B,0.029227188510508522,-0.05909680394611075,MB,106
F,W,-1.0082886443149206,-0.9299338506655328,FW,107
M,W,0.023279152225962243,0.016802581720282313,MW,108
M,W,0.07443355690427031,0.06657866584944364,MW,109
M,W,0.02153783548519109,0.020107461734734836,MW,110
M,W,0.008511773963640609,0.012863433952634756,MW,111
M,B,0.05353083824764029,-0.04086611494144744,MB,112
M,B,-0.009065672679226384,-0.0938632378497576,MB,113
F,B,-0.9910241555755398,-0.9856682971328146,FB,114
F,B,-0.9761850878270188,-0.9798094292148608,FB,115
F,B,-1.0124552411833667,-1.012441569898391,FB,116
M,W,-0.024556158728599693,-0.022137279578231663,MW,117
