G,R,X,Y,GR,UID
M,B,-0.029249041024435832,-0.10624001965379369,MB,1
M,W,-0.020379967745223538,-0.014113392310650553,MW,2
F,B,-1.0299658273930539,-1.0247388817790113,FB,3
M,W,0.024325358048474528,0.02117385929230145,MW,4
F,W,-0.9605458497966389,-0.8847552721227946,FW,5
M,B,0.0019673980229700455,-0.08005755011955179,MB,6
M,W,0.08246535462344289,0.06297201457653455,MW,7
M,B,-0.028443087040210896,-0.10646665102820714,MB,8
M,W,0.020956898670128888,0.021294550132069108,MW,9
M,B,-0.010869456825345162,-0.0926990044506938,MB,10
M,B,-0.07968564304914434,-0.14686726316873197,MB,11
M,B,-0.03815969305814285,-0.10652395946740714,MB,12
M,W,-0.014520855299266201,-0.011881611825678727,MW,13
M,B,-0.02272056287624579,-0.09441935888463918,MB,14
M,W,0.007394608634059171,0.0041115032231866635,MW,15
M,W,-0.033258444812652666,-0.02171256426229567,MW,16
M,B,0.05534688995135468,-0.03965116817522758,MB,17
M,B,0.009520136009009503,-0.07545549235957136,MB,18
M,B,0.009652346790765003,-0.06741508879476081,MB,19
M,W,-0.019099366369210117,-0.005287045466694082,MW,20
M,W,0.03293998804885777,0.03465477073603909,MW,21
F,W,-0.9998055228512618,-0.9158702341224005,FW,22
M,W,0.013358020235961107,0.010999325525171352,MW,23
M,B,0.0386010914797817,-0.045512363629067965,MB,24
F,B,-1.0136606452078318,-1.0178872439407871,FB,25
F,W,-0.9619207995157976,-0.8948100260203511,FW,26
F,W,-0.9924089229792871,-0.9222925418817532,FW,27
F,B,-0.975164694142177,-0.9764316381859677,FB,28
F,W,-0.9543717476708716,-0.8788704045488221,FW,29
F,B,-1.028760320416037,-1.0229287184397455,FB,30
F,B,-0.9804179468665201,-0.9869092929910235,FB,31
M,W,-0.022872279736026287,-0.02156608208525566,MW,32
F,B,-1.0221326630695904,-1.0208042805374966,FB,33
M,W,-0.0073061661562706885,-0.002200261189220476,MW,34
F,B,-1.0776383431524563,-1.0600888886952209,FB,35
M,W,0.027255888287523646,0.026449039956292723,MW,36
M,W,-0.041301817237248094,-0.025594668032971696,MW,37
F,B,-1.0003482313016088,-1.0001884938192374,FB,38
M,W,-0.02346907613885777,-0.015641861631353206,MW,39
F,W,-0.9841529558820882,-0.9072565118663771,FW,40
