G,R,X,Y,GR,UID,TR,qw,qb
M,W,0.010659558228915376,0.009195370812982476,MW,1,W,0,0
M,B,-0.0038420954972403086,-0.07846744555641093,MB,2,B,0,1
F,W,-0.9786394800077685,-0.9015262707272158,FW,3,W,0,0
M,W,-0.03323705200184669,-0.029301398072984985,MW,4,W,0,0
F,W,-0.9839544870562865,-0.9072968781734896,FW,5,W,0,0
F,W,-0.9623662658422102,-0.8955563339788501,FW,6,W,0,0
M,W,-0.029677069925857127,-0.024192995756372227,MW,7,W,0,0
M,B,0.003082150970762665,-0.0771302774977625,MB,8,B,0,1
M,B,-0.03719926151198686,-0.10901988070538059,MB,9,B,0,1
F,B,-1.0026935593133155,-1.0055888931309023,FB,10,B,0,1
M,W,-0.01904175663516347,-0.016456066567394602,MW,11,W,0,0
F,W,-1.0090330866859578,-0.9301474161057548,FW,12,W,0,0
M,W,0.00808244665049963,0.0016834340812856294,MW,13,W,0,0
M,B,0.010536476819338194,-0.07007516743787377,MB,14,B,0,1
M,B,0.014334404326948455,-0.061312168281501093,MB,15,B,0,1
M,B,0.018042235986735218,-0.05739877520121426,MB,16,B,0,1
M,W,-0.00491856290408718,-0.006921910428996996,MW,17,W,0,0
M,B,-0.01878164703281305,-0.09082677308677745,MB,18,B,0,1
F,W,-1.0231805846212587,-0.9416892951262016,FW,19,W,0,0
F,W,-1.0164606280343262,-0.9394836095354124,FW,20,W,0,0
M,B,0.00991922875468549,-0.0741058747802157,MB,21,B,0,1
M,W,-0.06751481294993965,-0.05475125673119959,MW,22,W,0,0
F,W,-1.0307212266404968,-0.9368932815063993,FW,23,W,0,0
M,W,-0.005905996637426623,-0.004141724779955036,MW,24,W,0,0
F,W,-0.9789602127839178,-0.9039035867916537,FW,25,W,0,0
F,W,-0.9922033211580205,-0.9221895505956573,FW,26,W,0,0
F,W,-0.9672659593046509,-0.9038447823310638,FW,27,W,0,0
F,B,-0.9740984994599454,-0.9773763252981678,FB,28,B,0,1
M,B,0.05902648639891548,-0.03806778970298331,MB,29,B,0,1
M,W,0.009409948922390356,-0.00111103407877802,MW,30,W,0,0
M,W,0.0502013236433916,0.03818457121124919,MW,31,W,0,0
M,W,-0.022628749702901213,-0.01602644946968823,MW,32,W,0,0
M,W,-0.05984866142041681,-0.050194017364551424,MW,33,W,0,0
M,W,-0.02039268607367985,-0.029596939643558872,MW,34,W,0,0
F,W,-0.9887674613137643,-0.9105128986581364,FW,35,W,0,0
F,W,-0.9617687970038936,-0.896253816223801,FW,36,W,0,0
M,B,0.0243934886248237,-0.05725643682597118,MB,37,B,0,1
M,W,-0.06087939106774966,-0.050651395392077976,MW,38,W,0,0
M,W,0.023299804546863142,0.02225264818002997,MW,39,W,0,0
M,B,0.024795462851258405,-0.0659149874131141,MB,40,B,0,1
M,B,0.03930561123405709,-0.052791352674017016,MB,41,B,0,1
M,B,-0.0013794572086332061,-0.08634435006162326,MB,42,B,0,1
F,B,-1.049812462010759,-1.0304484086352788,FB,43,B,0,1
F,W,-0.9522346829884752,-0.8801003406665543,FW,44,W,0,0
M,W,-0.0015721016058177619,-0.00334196615224105,MW,45,W,0,0
M,W,0.010117929976942433,0.009737965721750523,MW,46,W,0,0
M,B,0.004026601950147894,-0.07806373359259833,MB,47,B,0,1
M,W,-0.01411314896714974,-0.007814453302899257,MW,48,W,0,0
M,W,0.0034159218265401256,0.005196683861886405,MW,49,W,0,0
M,B,0.054098445042665824,-0.035199448845056915,MB,50,B,0,1
M,W,0.0072144022019861274,0.0008946568837271919,MW,51,W,0,0
M,W,0.02061030410881497,0.02261198071538367,MW,52,W,0,0
M,W,0.06596388017626521,0.05627078179750053,MW,53,W,0,0
M,W,-0.006587546146201626,-0.009863667079124755,MW,54,W,0,0
F,B,-0.9938182307738487,-0.9980097141901965,FB,55,B,0,1
M,B,0.05607175731352122,-0.041234859639152736,MB,56,B,0,1
M,W,-0.020373303315995864,-0.016499461958285985,MW,57,W,0,0
M,W,-0.07122066513116151,-0.053405995504311896,MW,58,W,0,0
M,W,0.0065545035411972,0.0037098466286478284,MW,59,W,0,0
F,B,-1.007503614464267,-1.0108695793694755,FB,60,B,0,1
F,W,-1.0477719006998187,-0.9608044063742796,FW,61,W,0,0
M,B,0.0007196067450238642,-0.0695722485103582,MB,62,B,0,1
M,W,-0.02901038758050853,-0.019636348137063536,MW,63,W,0,0
M,W,-0.06839859024585176,-0.05115364671391079,MW,64,W,0,0
M,B,-0.011342639246605567,-0.09612858623737643,MB,65,B,0,1
M,W,0.022924253189432496,0.013734378572795032,MW,66,W,0,0
M,W,-0.009283883639475743,-0.0032670951624736684,MW,67,W,0,0
F,W,-0.9455597096632884,-0.8823621458666158,FW,68,W,0,0
F,W,-0.998007706084315,-0.9208642411271066,FW,69,W,0,0
F,W,-1.0517589939243477,-0.9567296666913894,FW,70,W,0,0
M,W,-0.00420313771080167,-0.005318000344034035,MW,71,W,0,0
F,W,-1.0361559487353804,-0.9512998215325694,FW,72,W,0,0
M,B,0.06433951388792762,-0.034961273173020974,MB,73,B,0,1
F,W,-1.0129798442265414,-0.9227209741074028,FW,74,W,0,0
M,B,0.035232916557706176,-0.04920616232494182,MB,75,B,0,1
F,W,-0.9239453604715334,-0.8659490607020567,FW,76,W,0,0
F,W,-1.0033423413550215,-0.9288748459381184,FW,77,W,0,0
M,B,0.023086315923269433,-0.06215130819971998,MB,78,B,0,1
F,B,-1.0514400766383798,-1.040496593262306,FB,79,B,0,1
M,W,-0.01129011768206505,-0.003512660130745553,MW,80,W,0,0
M,B,-0.0030522916684194465,-0.08332141185231456,MB,81,B,0,1
M,B,-0.017203698592790917,-0.0968586263819473,MB,82,B,0,1
F,W,-0.9684331664291077,-0.8939701811163869,FW,83,W,0,0
M,W,0.008910155433430916,0.013632263960116867,MW,84,W,0,0
M,W,-0.028880201380660386,-0.025569602282362585,MW,85,W,0,0
M,W,-0.006236476024386334,-0.008491551524121918,MW,86,W,0,0
M,W,-0.01704715670178347,-0.016160404753025746,MW,87,W,0,0
F,B,-1.0094189245561505,-1.0048849663493844,FB,88,B,0,1
M,B,-0.013473168698239538,-0.08423892417407325,MB,89,B,0,1
M,B,-0.06491290822199358,-0.12916095674015363,MB,90,B,0,1
M,W,-0.0444517935205926,-0.03325476823524558,MW,91,W,0,0
M,W,-0.025697360655071066,-0.011863417963802308,MW,92,W,0,0
F,W,-1.0040802755463631,-0.9267011685927158,FW,93,W,0,0
M,W,-0.00015620963762906455,0.012308103959128623,MW,94,W,0,0
M,W,0.0024865119600732196,5.667367745419054e-05,MW,95,W,0,0
M,W,-0.04491693782519405,-0.04380477054842029,MW,96,W,0,0
M,W,0.02233424216709435,0.018189389436376897,MW,97,W,0,0
M,W,0.017442713125311298,0.0197620758324267,MW,98,W,0,0
M,W,-0.004926213724257105,-0.0066388295250248,MW,99,W,0,0
M,W,-0.06343093334708216,-0.05362371977280717,MW,100,W,0,0
F,W,-0.9715813168264796,-0.890469869261657,FW,101,W,0,0
M,W,0.02140884722133078,0.016945751882165357,MW,102,W,0,0
M,W,0.00861946615255948,0.006254899512199122,MW,103,W,0,0
M,B,0.013454080023530053,-0.06731562437658861,MB,104,B,0,1
F,W,-0.9946249309972277,-0.9194290486903418,FW,105,W,0,0
M,W,0.029171340966834873,0.021090715824689042,MW,106,W,0,0
M,W,-0.02869615665223862,-0.026429921397648312,MW,107,W,0,0
F,W,-0.9971628917701064,-0.912213253132051,FW,108,W,0,0
M,B,-0.018161973687987092,-0.09306721990890529,MB,109,B,0,1
M,W,0.025261658680140964,0.026934865339053614,MW,110,W,0,0
M,W,-0.06323872155119399,-0.05276272039080749,MW,111,W,0,0
M,W,0.01890056787380381,0.017642144199329714,MW,112,W,0,0
F,W,-0.9972226438825926,-0.9214261528292369,FW,113,W,0,0
M,W,-0.01608598756019282,-0.008726590121177952,MW,114,W,0,0
M,W,0.003042140134901044,0.004199551333680773,MW,115,W,0,0
F,W,-0.9973367647761271,-0.9124389552886001,FW,116,W,0,0
M,W,0.023763493533082044,0.01359467753209868,MW,117,W,0,0
M,W,0.031459955893547345,0.02529000025220713,MW,118,W,0,0
M,B,0.04224117027984867,-0.038557939441725524,MB,119,B,0,1
M,B,0.0004652828763695165,-0.07683982139088744,MB,120,B,0,1
M,B,0.028170926293814385,-0.05472475540142437,MB,121,B,0,1
M,W,-0.003385529299517445,-0.0009264625090733081,MW,122,W,0,0
M,B,0.07495282959083638,-0.02735012330229497,MB,123,B,0,1
F,W,-0.9673286112389581,-0.894075766804051,FW,124,W,0,0
M,B,0.04540471859531072,-0.046049582256902505,MB,125,B,0,1
F,B,-0.9604214386128483,-0.9753823011683733,FB,126,B,0,1
M,W,0.003249046378681935,0.004005294290153709,MW,127,W,0,0
M,W,0.035462644082784385,0.03039596051385531,MW,128,W,0,0
F,W,-1.0268025234748266,-0.934513796252249,FW,129,W,0,0
F,W,-0.9846255519241363,-0.9059242448811976,FW,130,W,0,0
M,W,-0.004116930542259688,-0.0019256372211322844,MW,131,W,0,0
F,W,-0.968814836115114,-0.8949572958893175,FW,132,W,0,0
F,B,-0.9974655322991585,-0.9963384060005651,FB,133,B,0,1
M,B,-0.04650331410842572,-0.12772205088601793,MB,134,B,0,1
M,W,-0.020233058241044495,-0.00848806174550401,MW,135,W,0,0
M,W,0.03903410593082265,0.029394074303421534,MW,136,W,0,0
M,W,0.013347943318018723,0.013349362207660068,MW,137,W,0,0
M,B,-0.04836256420286265,-0.117214431430801,MB,138,B,0,1
M,W,-0.03237486868465498,-0.025857919404538007,MW,139,W,0,0
M,W,0.0012025386750299813,0.0013236367415427855,MW,140,W,0,0
M,W,0.03419175616237536,0.025575146082102217,MW,141,W,0,0
F,B,-0.9747831250017293,-0.9820161697729277,FB,142,B,0,1
F,W,-0.9742344149552197,-0.905075353279914,FW,143,W,0,0
M,B,-0.023540528234713136,-0.09680356488763979,MB,144,B,0,1
M,W,-0.012110924074036427,-0.005442671989689324,MW,145,W,0,0
M,W,-0.06542869405835605,-0.04600497680343582,MW,146,W,0,0
M,B,0.045876447403936996,-0.04705613947235533,MB,147,B,0,1
F,B,-0.974951869465218,-0.9779922759898096,FB,148,B,0,1
M,B,-0.026406153553078765,-0.09641077337737267,MB,149,B,0,1
M,W,-0.028110354429901112,-0.023557882505616603,MW,150,W,0,0
F,W,-1.00576975856849,-0.9238896116032972,FW,151,W,0,0
M,B,0.018469102895616478,-0.056282850863805856,MB,152,B,0,1
M,B,0.059758384772741785,-0.03565619564508833,MB,153,B,0,1
F,W,-1.0134838551127332,-0.925412874535663,FW,154,W,0,0
F,B,-1.060398105671405,-1.0487344084277965,FB,155,B,0,1
F,W,-0.9644016587941128,-0.8963797448337398,FW,156,W,0,0
M,B,-0.03668353900725669,-0.10500573302008633,MB,157,B,0,1
M,W,0.029921684847297427,0.024015536655113034,MW,158,W,0,0
M,W,-0.038633132009916395,-0.028363267406598443,MW,159,W,0,0
F,W,-0.9858680083698554,-0.9108009557598563,FW,160,W,0,0
F,W,-0.9628758491080058,-0.8919345290240275,FW,161,W,0,0
M,B,0.01679324905768812,-0.06080131075131076,MB,162,B,0,1
M,B,0.018014851711594736,-0.06566099457793068,MB,163,B,0,1
F,B,-0.9535896675625244,-0.9620667445310745,FB,164,B,0,1
M,W,-0.06509692170344686,-0.04003211253219795,MW,165,W,0,0
M,W,0.09637152573134652,0.0858149920416545,MW,166,W,0,0
M,B,-0.0241094929655027,-0.09894658509810036,MB,167,B,0,1
M,W,0.00040641692564688547,0.0018925384884910096,MW,168,W,0,0
M,B,0.058879981802951724,-0.03492240124674845,MB,169,B,0,1
F,W,-0.9849949098756038,-0.9115552431904219,FW,170,W,0,0
M,B,-0.02310486622650552,-0.09448389180753361,MB,171,B,0,1
M,W,0.0025466272145556776,0.006176951007251262,MW,172,W,0,0
F,W,-0.99592492185051,-0.9147536717630655,FW,173,W,0,0
F,B,-1.0394964815801826,-1.0317071575698546,FB,174,B,0,1
M,W,-0.014148684978973416,-0.01113368959389666,MW,175,W,0,0
M,W,0.009893880287891128,0.013133938292780312,MW,176,W,0,0
M,W,-0.0590860789053035,-0.04737083729379419,MW,177,W,0,0
M,B,0.01174174099475518,-0.0717193500526377,MB,178,B,0,1
M,B,0.013566101268602746,-0.07064710759846787,MB,179,B,0,1
F,B,-0.9976093942333897,-0.9962634651147363,FB,180,B,0,1
F,W,-0.9881396500041965,-0.9137679835241491,FW,181,W,0,0
F,B,-0.9562962666534625,-0.9655056797872078,FB,182,B,0,1
F,W,-0.9741193673358454,-0.8958702993043901,FW,183,W,0,0
M,W,0.0010024328924945647,-0.0009164672190192696,MW,184,W,0,0
F,B,-0.9979755667904631,-0.9969404471796042,FB,185,B,0,1
M,W,-0.015400130401492705,-0.012875129261632336,MW,186,W,0,0
M,W,0.09707545892130306,0.07636200923540641,MW,187,W,0,0
M,W,0.027781338537052752,0.0201164766501577,MW,188,W,0,0
M,W,-0.026505939092302432,-0.030189847638839862,MW,189,W,0,0
M,W,-0.031237493531586488,-0.028267951854345733,MW,190,W,0,0
M,B,-0.039633555889109065,-0.10995922310733561,MB,191,B,0,1
M,W,-0.013411285263074174,-0.003821023606946093,MW,192,W,0,0
F,B,-1.0166553385649566,-1.0163256780599723,FB,193,B,0,1
F,W,-0.9841894436587838,-0.9028825337481409,FW,194,W,0,0
F,W,-1.001372360446521,-0.9156222877365248,FW,195,W,0,0
M,W,-0.03686719390955364,-0.03088221382566186,MW,196,W,0,0
F,B,-0.9742450160458362,-0.9829381776560877,FB,197,B,0,1
M,W,0.07353824775873946,0.04843919000110133,MW,198,W,0,0
M,W,0.019600784607389482,0.016401185558994804,MW,199,W,0,0
F,W,-0.993255784167257,-0.9072780918869178,FW,200,W,0,0
