G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-0.8014418418345545,-0.9208855180427992,FB,1,-0.8014418418345545,-0.63922106533043,-0.63922106533043
F,W,-0.9000103505919539,-0.8416094960406124,FW,2,-0.800705406833565,-0.798495941324209,-0.8777004557734557
M,W,0.005051337554619068,0.0024280562929746468,MW,3,-0.7958807283347793,-0.9168610657124348,-0.2780465919844554
F,W,-0.8780901106089487,-0.8231227632480087,FW,4,-0.7787851668505598,-0.7810126026428131,-0.8602171170920597
M,B,0.0897299209089066,-0.08720109037680303,MB,5,-0.8111346540310285,-0.7692202627945876,-0.05070073554681244
M,W,0.005349249957109101,0.004668377220517668,MW,6,-0.7955828159322893,-0.916623454106259,-0.2778089803782796
M,B,0.08604972244721218,-0.09048698825685096,MB,7,-0.8148148524927229,-0.7721555479999703,-0.05363602075219524
M,W,0.0053424030019612,0.004922546087617237,MW,8,-0.7955896628874372,-0.9166289151612419,-0.27781444143326256
M,B,0.10640567958628842,-0.07431253605710728,MB,9,-0.7944588953536467,-0.7559198638504185,-0.03740033660264343
M,W,-0.002692215000837353,0.0008310315364218559,MW,10,-0.8036242808902357,-0.9230372367775872,-0.2842227630496078
M,W,-0.013096094608945652,-0.011976891032820264,MW,11,-0.814028160498344,-0.9313352549986491,-0.2925207812706697
M,W,-0.001268385779174052,-0.0032297573546250288,MW,12,-0.8022004516685725,-0.9219016064867642,-0.28308713275878494
M,W,-0.007093148181312545,-0.006358000648654535,MW,13,-0.8080252140707109,-0.9265473719480093,-0.28773289822003
F,B,-0.8064070804492692,-0.9260597278535764,FB,14,-0.8064070804492692,-0.643181284215,-0.643181284215
M,W,-0.00751763593209926,-0.0066564747040226135,MW,15,-0.8084497018214977,-0.9268859386388331,-0.2880714649108537
M,W,-0.006409780290232755,-0.00591468086922409,MW,16,-0.8073418461796311,-0.9260023253475613,-0.2871878516195821
M,W,0.00481671796712838,0.00262971092839247,MW,17,-0.79611534792227,-0.9170481956760013,-0.27823372194802193
M,W,0.0003236777020595521,-9.018339337690996e-05,MW,18,-0.8006083881873388,-0.9206317944287636,-0.28181732070078425
M,W,-0.01631984362173514,-0.012008274699501787,MW,19,-0.8172519095111335,-0.933906481219626,-0.2950920074916468
M,B,0.10489057497317276,-0.07451994290178668,MB,20,-0.7959739999667623,-0.7571282943744175,-0.03860876712664241
F,B,-0.8084542714182913,-0.9282994706050428,FB,21,-0.8084542714182913,-0.6448141008759789,-0.6448141008759789
M,W,0.010972362645294205,0.0071717638312346595,MW,22,-0.7899597032441041,-0.91213852220554,-0.27332404847756064
M,W,0.000738722248722609,0.0021261003626420983,MW,23,-0.8001933436406757,-0.92030075953212,-0.28148628580414065
M,B,0.10684122874064307,-0.0756767465811991,MB,24,-0.794023346199292,-0.7555724747076044,-0.03705294745982922
M,W,-0.003375697196671985,4.255413870396475e-05,MW,25,-0.8043077630860703,-0.9235823745462313,-0.28476790081825204
F,W,-0.9019646452657052,-0.8416232975131516,FW,26,-0.8026597015073162,-0.800054664937223,-0.8792591793864696
F,W,-0.8911680523255139,-0.8340110637820007,FW,27,-0.7918631085671249,-0.7914434229469491,-0.8706479373961958
M,B,0.11694035680714475,-0.06559377609987224,MB,28,-0.7839242181327903,-0.747517522913722,-0.028997995665946838
M,B,0.09889042351942964,-0.08216268475174301,MB,29,-0.8019741514205054,-0.7619139481850872,-0.04339442093731202
M,B,0.1046827439728566,-0.07830406347425135,MB,30,-0.7961818309670785,-0.7572940580599355,-0.03877453081216037
M,B,0.09056745457905707,-0.08599008625367974,MB,31,-0.810297120360878,-0.7685522552899404,-0.05003272804216531
M,B,0.09441475757719037,-0.08616375568245332,MB,32,-0.8064498173627448,-0.7654836893719367,-0.046964162124161504
M,W,-0.01504833684920369,-0.011592850684240277,MW,33,-0.8159804027386021,-0.9328923416136232,-0.29407786788564383
M,W,0.012638968140935458,0.009135253995385584,MW,34,-0.7882930977484629,-0.9108092562690737,-0.2719947825410945
