G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,B,0.09560823511773292,-0.08171213430398161,MB,1,-0.803617907984308,-0.7621098062307448,-0.036688063439164614
M,B,0.08765369293477454,-0.0905745774560859,MB,2,-0.8115724501672663,-0.7685268770618537,-0.04310513427027367
M,W,0.004806504765613122,0.0038776934599453524,MW,3,-0.7945525452896887,-0.9154780686777864,-0.2706208882504408
M,B,0.1032737512870734,-0.07692673088828125,MB,4,-0.7959523918149675,-0.7559258978317103,-0.030504155040130224
F,W,-0.8982199512832822,-0.839115161694498,FW,5,-0.7978788124620263,-0.8040000887882134,-0.8849470723204164
M,B,0.09761381275128762,-0.0820379448811839,MB,6,-0.8016123303507532,-0.7604918710390273,-0.03507012824744725
M,W,-0.004522408652331723,-0.001593227089336125,MW,7,-0.8038814587076336,-0.9230038692585525,-0.2781466888312068
F,W,-0.8924328284596353,-0.8371059337875042,FW,8,-0.7920916896383794,-0.7993315137510189,-0.8802784972832219
M,B,0.10475119136541228,-0.07418199656894749,MB,9,-0.7944749517366285,-0.7547340206107017,-0.029312277819121657
M,W,0.0059744989700325855,0.007686684911003803,MW,10,-0.7933845510852693,-0.9145358269537887,-0.2696786465264429
M,W,-0.013135352447418936,-0.01096959462703498,MW,11,-0.8124944025027208,-0.9299520843947855,-0.28509490396743986
M,W,0.0138261594453493,0.011314235287867095,MW,12,-0.7855328906099526,-0.9082017526283208,-0.2633445722009752
M,W,0.0030163305716854345,0.0010575475183815931,MW,13,-0.7963427194836163,-0.9169222340789165,-0.2720650536515708
F,W,-0.8961132504030551,-0.8355527111095576,FW,14,-0.7957721115817992,-0.8023005756726327,-0.8832475592048358
M,B,0.08849254275626797,-0.08706892397029624,MB,15,-0.8107336003457729,-0.7678501619728674,-0.0424284191812873
F,W,-0.8910534935761312,-0.832684620637835,FW,16,-0.7907123547548752,-0.7982187797377115,-0.8791657632699146
M,B,0.09642496131920156,-0.0807802669421099,MB,17,-0.8028011817828393,-0.7614509386600031,-0.03602919586842307
F,W,-0.917665195996672,-0.8544594533093428,FW,18,-0.817324057175416,-0.8196869139736275,-0.9006338975058306
F,W,-0.8969532676122778,-0.8368017742323209,FW,19,-0.7966121287910218,-0.8029782325140887,-0.8839252160462918
F,B,-0.8075516745029709,-0.9256245796183218,FB,20,-0.8075516745029709,-0.6514663164610949,-0.6514663164610949
M,W,0.009506163342517663,0.008640758485881703,MW,21,-0.7898528867127842,-0.9116867704136782,-0.26682958998633255
F,W,-0.8969817518125328,-0.836448722538747,FW,22,-0.7966406129912769,-0.8030012112256726,-0.8839481947578757
F,W,-0.897835277283442,-0.8376429819820217,FW,23,-0.7974941384621861,-0.8036897654223824,-0.8846367489545853
F,W,-0.9133948165526242,-0.8508064584829328,FW,24,-0.8130536777313683,-0.8162419228304697,-0.8971889063626728
M,W,0.0036694372141630595,0.0038847057567354994,MW,25,-0.7956896128411388,-0.9163953613201012,-0.2715381808927556
F,W,-0.8935355335443536,-0.8359125353768787,FW,26,-0.7931943947230976,-0.8002210855795046,-0.8811680691117076
F,B,-0.8053081430768558,-0.9255264362834752,FB,27,-0.8053081430768558,-0.6496564197075089,-0.6496564197075089
F,B,-0.8162230579196301,-0.9348536672956675,FB,28,-0.8162230579196301,-0.6584616758807255,-0.6584616758807255
M,B,0.10796861792664036,-0.0706521649256033,MB,29,-0.7912575251754005,-0.7521384653087857,-0.026716722517205638
F,B,-0.7901743473999118,-0.91081132084225,FB,30,-0.7901743473999118,-0.6374477172367949,-0.6374477172367949
