G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,0.011861883479049273,0.008525601028668641,MW,1,-0.7876225454671023,-0.9101970384887814,-0.2724420099454111
M,B,0.09536677100993313,-0.0823825361495646,MB,2,-0.8040714888412568,-0.7635815047047658,-0.04609251765780151
F,W,-0.9063158857456464,-0.8463030152353554,FW,3,-0.8053342274083243,-0.8021979337744911,-0.8827517983196296
M,B,0.10955770981344393,-0.07386022012047783,MB,4,-0.7898805500377459,-0.7522612810030733,-0.03477229395610909
F,W,-0.8996364982386109,-0.8403023563547363,FW,5,-0.7986548399012888,-0.7968697337295987,-0.8774235982747371
F,W,-0.8939751131271517,-0.8355529007344727,FW,6,-0.7929934547898296,-0.7923536022170525,-0.8729074667621912
F,B,-0.8065857785881481,-0.9249290558474371,FB,7,-0.8065857785881481,-0.6434198311081906,-0.6434198311081906
F,W,-0.8891664177201551,-0.8324819265864744,FW,8,-0.7881847593828331,-0.7885176680005626,-0.8690715325457012
F,W,-0.9056395707015936,-0.8427762331972312,FW,9,-0.8046579123642715,-0.8016584319347959,-0.8822122964799344
M,B,0.08505398989022883,-0.09351045968050646,MB,10,-0.814384269960961,-0.7718080914639702,-0.05431910441700595
M,W,-0.0036533381025264096,-0.0023838804855280307,MW,11,-0.803137767048678,-0.9225736529972812,-0.2848186244539108
M,B,0.09115581366945244,-0.0885541981890211,MB,12,-0.8082824461817374,-0.7669406185556924,-0.049451631508728125
M,W,0.007917387452551503,0.006213153564356997,MW,13,-0.7915670414936,-0.9133435940499501,-0.27558856550657984
M,W,-0.005164061318775301,-0.0034061266362705608,MW,14,-0.8046484902649269,-0.9237787688106935,-0.28602374026732313
M,W,0.009857530847031743,0.00825298815876006,MW,15,-0.7896268980991198,-0.9117959263767272,-0.274040897833357
F,W,-0.8945882094690365,-0.8351890538306099,FW,16,-0.7936065511317144,-0.7928426739998939,-0.8733965385450324
F,W,-0.9041806321409824,-0.8447270828233264,FW,17,-0.8031989738036603,-0.8004946251492251,-0.8810484896943638
M,W,0.013100206902013993,0.01400577642615115,MW,18,-0.7863842220441376,-0.9092092181368583,-0.2714541895934878
M,B,0.08960376185106271,-0.08900125953238268,MB,19,-0.8098344980001272,-0.7681787025206831,-0.05068971547371877
F,W,-0.8918931396130539,-0.8340444653789242,FW,20,-0.7909114812757319,-0.7906927955398542,-0.8712466600849926
M,B,0.09505315467340043,-0.08106461454706229,MB,21,-0.8043851051777894,-0.7638316789275718,-0.04634269188060747
M,B,0.09380159432080426,-0.08626885473346199,MB,22,-0.8056366655303856,-0.764830058482563,-0.04734107143559875
F,W,-0.8867999397530679,-0.8300033562365899,FW,23,-0.7858182814157458,-0.7866299098794489,-0.8671837744245876
F,B,-0.8074184447872129,-0.9243210529657662,FB,24,-0.8074184447872129,-0.6440840554962148,-0.6440840554962148
F,W,-0.8920740786920284,-0.8345742855582502,FW,25,-0.7910924203547063,-0.7908371320688694,-0.8713909966140081
F,W,-0.8961362173753643,-0.8373109453124641,FW,26,-0.7951545590380422,-0.7940775321043685,-0.8746313966495072
M,W,-0.012564764976541055,-0.010054903457421159,MW,27,-0.8120491939226926,-0.929682368432666,-0.29192733988929565
F,W,-0.9079516583171204,-0.8489034214910434,FW,28,-0.8069699999797983,-0.8035028024438984,-0.8840566669890371
M,B,0.11472090939908043,-0.06832148855628566,MB,29,-0.7847173504521094,-0.7481425560099509,-0.030653568962986655
F,B,-0.8132523595470939,-0.9319659943461926,FB,30,-0.8132523595470939,-0.648737815268762,-0.648737815268762
M,B,0.10731385534563244,-0.07406349094671535,MB,31,-0.7921244045055574,-0.7540512213925974,-0.03656223434563313
F,B,-0.7879859578953756,-0.9119102048911054,FB,32,-0.7879859578953756,-0.6285826075834536,-0.6285826075834536
M,W,0.002424848327400832,0.0002885086118408833,MW,33,-0.7970595806187507,-0.9177250357887885,-0.2799700072454182
M,B,0.08826574329480842,-0.09042202303266413,MB,34,-0.8111725165563815,-0.7692460504659837,-0.05175706341901938
M,W,0.00010099227698823703,-0.0022314043935054177,MW,35,-0.7993834366691633,-0.9195787940711295,-0.2818237655277592
M,B,0.106146578356194,-0.07457745453279463,MB,36,-0.7932916814949958,-0.7549823674446833,-0.037493380397719
M,B,0.09142606255389643,-0.08622927853887162,MB,37,-0.8080121972972935,-0.7667250388911334,-0.04923605184416907
M,B,0.09266262742303093,-0.08513034712744681,MB,38,-0.806775632428159,-0.7657386213514571,-0.04824963430449275
F,W,-0.9007550556590176,-0.8410285777128771,FW,39,-0.7997733973216955,-0.79776201579758,-0.8783158803427185
M,B,0.10872970468973203,-0.0720883363894707,MB,40,-0.7907085551614579,-0.7529217872145615,-0.03543280016759717
M,W,-0.004827911621953464,-0.00603939138309991,MW,41,-0.8043123405681051,-0.9235106195488323,-0.2857555910054619
F,B,-0.8006942707441141,-0.9203131668004412,FB,42,-0.8006942707441141,-0.6387201288786073,-0.6387201288786073
M,W,0.01209344342979579,0.008683671551262338,MW,43,-0.7873909855163558,-0.9100123212914841,-0.2722572927481137
M,W,0.01162998523413054,0.0086233408994182,MW,44,-0.7878544437120211,-0.9103820255460058,-0.2726269970026353
M,B,0.09596757129352247,-0.08164129659898914,MB,45,-0.8034706885576673,-0.763102241584514,-0.04561325453754979
F,B,-0.8080940343134586,-0.9273530396169584,FB,46,-0.8080940343134586,-0.6446229785846387,-0.6446229785846387
M,B,0.09843760091185944,-0.07881093083527076,MB,47,-0.8010006589393304,-0.7611318794952587,-0.043642892448294446
M,B,0.10905787894881404,-0.07505252075641937,MB,48,-0.7903803809023758,-0.7526600000222281,-0.035171012975263816
M,W,-0.012442655164222306,-0.01016357063530603,MW,49,-0.8119270841103738,-0.9295849604732096,-0.2918299319298393
F,B,-0.791822843860212,-0.9116347944990166,FB,50,-0.791822843860212,-0.6316433217505167,-0.6316433217505167
F,W,-0.9073971702026392,-0.8460061984897698,FW,51,-0.8064155118653171,-0.8030604829058632,-0.8836143474510016
F,B,-0.7986901862681071,-0.9213670949451488,FB,52,-0.7986901862681071,-0.6371214549008238,-0.6371214549008238
