G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,-0.005418152105479199,-0.006204190427023974,MW,1,-0.8062217236519729,-0.9248555726512661,-0.2782487231825069
F,B,-0.7817229460594418,-0.9062755420178072,FB,2,-0.7817229460594418,-0.6312002459389451,-0.6312002459389451
M,W,-0.0014572784689359454,-0.0021186542047231666,MW,3,-0.8022608500154296,-0.921657375097872,-0.275050525629113
M,W,0.011700421491813032,0.008404433245609523,MW,4,-0.7891031500546806,-0.911033223033409,-0.2644263735646499
M,W,0.008526691752741775,0.007787226544838525,MW,5,-0.7922768797937518,-0.9135958432071466,-0.26698899373838747
F,W,-0.9089238761578368,-0.8463577146743212,FW,6,-0.8103152628824608,-0.8150326935849096,-0.894653972792419
M,W,-0.022434530333250557,-0.020065201203516042,MW,7,-0.8232381018797442,-0.9385954048725178,-0.2919885554037587
F,B,-0.7962747365533709,-0.9175816817663068,FB,8,-0.7962747365533709,-0.6429500529324853,-0.6429500529324853
M,W,-0.0014502169767400075,-0.0013137889681365824,MW,9,-0.8022537885232336,-0.9216516733135849,-0.27504482384482576
M,B,0.11400099611149295,-0.06885768993206967,MB,10,-0.7866560673361549,-0.7484772113804665,-0.021243908558144953
F,B,-0.8117362135037458,-0.9305493830199154,FB,11,-0.8117362135037458,-0.6554343839897366,-0.6554343839897366
F,W,-0.8888342099945072,-0.8317005197052467,FW,12,-0.7902255967191313,-0.7988113426740197,-0.878432621881529
F,B,-0.7979488825471255,-0.919059047835948,FB,13,-0.7979488825471255,-0.6443018379457337,-0.6443018379457337
M,B,0.09218763267205167,-0.08409702833450723,MB,14,-0.8084694307755962,-0.7660903573641383,-0.03885705454181673
M,W,0.00394726404789938,0.0035050060790911665,MW,15,-0.7968563074985943,-0.9172934907024989,-0.2706866412337398
M,B,0.10311380977938647,-0.07868576483311324,MB,16,-0.7975432536682614,-0.7572680428701261,-0.030034740047804445
F,W,-0.8790022134138582,-0.8230024771720128,FW,17,-0.7803936001384822,-0.7908725215212571,-0.8704938007287665
F,W,-0.8970451949472031,-0.8358011358890567,FW,18,-0.7984365816718272,-0.8054412820248705,-0.88506256123238
M,B,0.09627461194879468,-0.08755259226308942,MB,19,-0.8043824514988531,-0.7627903361256272,-0.035557033303305716
M,W,0.003623403176997944,0.0029277090248649553,MW,20,-0.7971801683694957,-0.9175549913561428,-0.2709481418873837
F,W,-0.9005658409660029,-0.8384877491898837,FW,21,-0.8019572276906269,-0.8082840188846907,-0.8879052980922001
M,W,-0.003226826507579687,-0.00429825269242223,MW,22,-0.8040303980540733,-0.9230861922546705,-0.27647934278591135
F,W,-0.9009106999446028,-0.8392924947067869,FW,23,-0.8023020866692269,-0.8085624744081007,-0.8881837536156101
F,W,-0.8891235747892633,-0.832722853029509,FW,24,-0.7905149615138873,-0.7990449895568914,-0.8786662687644008
M,W,0.0030173775475684237,0.0019112971471340302,MW,25,-0.7977861939989251,-0.9180443252413376,-0.27143747577257854
M,B,0.10220535441061374,-0.0792621867808034,MB,26,-0.7984517090370341,-0.7580015728951616,-0.030768270072840068
M,W,0.009960551065619286,0.009577444437137338,MW,27,-0.7908430204808743,-0.9124380770759457,-0.26583122760718664
M,W,0.014144521389115297,0.010820066195055484,MW,28,-0.7866590501573784,-0.9090597406582873,-0.26245289118952814
M,W,0.014564372030665832,0.011192588481592968,MW,29,-0.7862391995158278,-0.9087207333033922,-0.26211388383463313
M,B,0.09807012147255603,-0.08056842497456451,MB,30,-0.8025869419750918,-0.761340556432327,-0.0341072536100054
F,B,-0.7978169471769259,-0.9203633179820034,FB,31,-0.7978169471769259,-0.644195307059647,-0.644195307059647
F,W,-0.8901396211241944,-0.8315709119954765,FW,32,-0.7915310078488185,-0.7998653936395996,-0.879486672847109
M,B,0.11104047434033856,-0.07211498826440503,MB,33,-0.7896165891073093,-0.7508676773114974,-0.02363437448917592
M,W,-0.0037052978137969437,-0.0021536195438691353,MW,34,-0.8045088693602905,-0.9234725327192577,-0.27686568325049854
F,B,-0.8102147758104319,-0.9282878088846632,FB,35,-0.8102147758104319,-0.6542059029133638,-0.6542059029133638
M,W,-0.004809918263121322,-0.007285689498434465,MW,36,-0.8056134898096149,-0.9243644557500416,-0.27775760628128254
M,B,0.10401355492206453,-0.07609915497503628,MB,37,-0.7966435085255833,-0.756541545895458,-0.029308243073136425
F,W,-0.908160186718922,-0.8465318775589291,FW,38,-0.809551573443546,-0.8144160544494027,-0.8940373336569121
M,W,0.007110376186212534,0.006458408370143547,MW,39,-0.793693195360281,-0.9147394436840506,-0.2681325942152915
M,B,0.1037499271990594,-0.08113171269919428,MB,40,-0.7969071362485884,-0.7567544114438418,-0.029521108621520242
M,W,0.012437027621579472,0.010103496504634345,MW,41,-0.7883665439249141,-0.9104384522484238,-0.26383160277966466
M,W,-0.022313561810041,-0.0176829848637095,MW,42,-0.8231171333565346,-0.9384977291397205,-0.29189087967096145
M,W,0.010811658374318365,0.0076411883073422065,MW,43,-0.7899919131721752,-0.911750852599193,-0.26514400313043396
F,W,-0.8976881464547982,-0.8384379518081254,FW,44,-0.7990795331794223,-0.8059604316184275,-0.8855817108259368
F,B,-0.7944988759244029,-0.9156221506661812,FB,45,-0.7944988759244029,-0.6415161386903508,-0.6415161386903508
M,W,0.00454236808169914,0.003490330188377352,MW,46,-0.7962612034647945,-0.9168129754324954,-0.27020612596373633
F,W,-0.8966339305275879,-0.8366655594174051,FW,47,-0.7980253172522119,-0.8051092075934935,-0.884730486801003
M,B,0.0966537304604701,-0.08253126449076917,MB,48,-0.8040033329871777,-0.7624842178275578,-0.03525091500523629
F,W,-0.90213618461272,-0.8421336401602368,FW,49,-0.8035275713373441,-0.8095519889513404,-0.8891732681588498
M,B,0.09349238078029116,-0.08422744397821051,MB,50,-0.8071646826673566,-0.765036841753575,-0.03780353893125345
M,W,-0.018670472719532944,-0.016436783305875242,MW,51,-0.8194740442660265,-0.9355561259265902,-0.2889492764578311
M,W,-0.009373367617828131,-0.0066857769694648895,MW,52,-0.8101769391643218,-0.9280492015663706,-0.2814423520976115
F,W,-0.8985329117859697,-0.8402258059631107,FW,53,-0.7999242985105938,-0.80664253528122,-0.8862638144887294
M,W,-0.0012691114068698731,-0.001936538799502481,MW,54,-0.8020726829533635,-0.9215054400722311,-0.27489859060347194
M,W,0.006479707165674017,0.004000142914925391,MW,55,-0.7943238643808196,-0.9152486758140228,-0.2686418263452637
M,W,-0.006651029259449056,-0.005822554295165333,MW,56,-0.8074546008059427,-0.9258510562387966,-0.27924420677003753
M,W,-0.008080292349800634,-0.0062629851308878175,MW,57,-0.8088838638962943,-0.9270051111615657,-0.2803982616928065
M,W,0.012862876882450051,0.012914606918712535,MW,58,-0.7879406946640436,-0.9100946013232982,-0.2634877518545391
M,W,-0.0011338922960273867,-0.0005623917958509329,MW,59,-0.801937463842521,-0.9213962577379402,-0.2747894082691812
M,W,1.4021351153251356e-05,0.0029082087037060785,MW,60,-0.8007895501953404,-0.9204693777223676,-0.2738625282536085
M,W,0.001773946816031348,0.0021908535377314514,MW,61,-0.7990296247304622,-0.9190483302887915,-0.27244148082003244
F,B,-0.8084738904568392,-0.9284937642646144,FB,62,-0.8084738904568392,-0.6528002293702263,-0.6528002293702263
M,B,0.11237743473911846,-0.07055688971087491,MB,63,-0.7882796287085294,-0.7497881519671611,-0.02255484914483949
M,W,0.006965700994189055,0.005241948362309319,MW,64,-0.7938378705523046,-0.9148562613075409,-0.26824941183878176
F,B,-0.7946380299872875,-0.917910137348295,FB,65,-0.7946380299872875,-0.6416284982918682,-0.6416284982918682
F,B,-0.8094741865341193,-0.9289727074934226,FB,66,-0.8094741865341193,-0.6536079159466197,-0.6536079159466197
F,W,-0.8883201516574034,-0.8295060876685867,FW,67,-0.7897115383820275,-0.7983962675499715,-0.8780175467574809
F,W,-0.9057835499696462,-0.8436513378221732,FW,68,-0.8071749366942702,-0.8124970450251401,-0.8921183242326495
F,B,-0.7999467059555565,-0.9172360427127892,FB,69,-0.7999467059555565,-0.6459149754813541,-0.6459149754813541
M,W,0.0034668774472751828,0.0015444103204593222,MW,70,-0.7973366940992185,-0.917681377666785,-0.27107452819802585
M,W,-0.018434802583886845,-0.0157617875753573,MW,71,-0.8192383741303805,-0.9353658346624919,-0.28875898519373283
F,W,-0.9077997830889172,-0.8462825558670473,FW,72,-0.8091911698135412,-0.8141250474359294,-0.8937463266434388
M,B,0.10175778300236556,-0.07801819102842879,MB,73,-0.7988992804452822,-0.7583629633140889,-0.031129660491767353
M,B,0.10607701418626643,-0.07377974899544894,MB,74,-0.7945800492613814,-0.7548754108515594,-0.02764210802923789
F,B,-0.796203707357222,-0.9175880182178072,FB,75,-0.796203707357222,-0.6428927005849508,-0.6428927005849508
