G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-0.7937353599639864,-0.9134553351674406,FB,1,-0.7937353599639864,-0.6324443035370058,-0.6324443035370058
F,B,-0.7981923096124444,-0.9176494978288284,FB,2,-0.7981923096124444,-0.635995578380609,-0.635995578380609
F,B,-0.8084914806709178,-0.9260449604456348,FB,3,-0.8084914806709178,-0.6442019055718031,-0.6442019055718031
F,B,-0.8074208831646257,-0.9256593148782823,FB,4,-0.8074208831646257,-0.64334885891622,-0.64334885891622
M,B,0.1081501703015732,-0.07283666570151551,MB,5,-0.7904611283009515,-0.7526582528822313,-0.03664933408977118
M,W,0.008148256847397329,0.006089485782708034,MW,6,-0.7917957566081166,-0.9134054655064515,-0.2760141384003686
M,W,-0.0019057606982915605,0.000335417789133701,MW,7,-0.8018497741538054,-0.9214164556237627,-0.2840251285176799
M,W,0.005907354677121479,0.004299173711895693,MW,8,-0.7940366587783925,-0.9151910049744664,-0.27779967786838344
F,W,-0.8963832310386177,-0.8377691011137401,FW,9,-0.7959817552041678,-0.7937794700938878,-0.8737788561122797
M,W,0.01954923633628816,0.016851293516009152,MW,10,-0.7803947771192258,-0.9043212229538475,-0.26692989584776466
M,W,0.0036629421515580506,0.003995818878451625,MW,11,-0.7962810713039559,-0.9169793414757457,-0.2795880143696628
F,B,-0.7955549128525106,-0.9148417960592816,FB,12,-0.7955549128525106,-0.633894114037301,-0.633894114037301
M,B,0.09769307976093236,-0.08258173593450288,MB,13,-0.8009182188415923,-0.7609904095147632,-0.044981490722303064
M,W,0.00791126166857019,0.0054631867148060564,MW,14,-0.7920327517869438,-0.9135943020612721,-0.2762029749551893
M,W,-0.011171561523374864,-0.0068718778950581675,MW,15,-0.8111155749788888,-0.9287993986613494,-0.29140807155526655
M,B,0.08975557522807459,-0.0890973051403662,MB,16,-0.80885572337445,-0.7673149728129546,-0.05130605402049457
M,W,0.011424740089736466,0.009662053329180856,MW,17,-0.7885192733657774,-0.9107947802998029,-0.27340345319372006
F,B,-0.8011447306144145,-0.9197253601103249,FB,18,-0.8011447306144145,-0.638348052440003,-0.638348052440003
M,B,0.09781001023517227,-0.08047078412709721,MB,19,-0.8008012883673523,-0.760897239906764,-0.04488832111430391
M,W,0.005377948139295469,0.005080568035641707,MW,20,-0.7945660653162184,-0.9156128334150166,-0.27822150630893383
M,W,-0.005250651009448335,-0.006940613275651226,MW,21,-0.8051946644649622,-0.9240816472354143,-0.2866903201293315
M,W,-0.003796299788992745,-0.005039414015628093,MW,22,-0.8037403132445067,-0.9229228275694227,-0.2855315004633398
F,W,-0.8997217906984079,-0.8391742892968317,FW,23,-0.7993203148639579,-0.7964396174746828,-0.8764390034930749
M,W,-0.013066432954585684,-0.01258676233598575,MW,24,-0.8130104464100996,-0.9303092225939239,-0.2929178954878411
F,W,-0.8982721919616677,-0.8389666358719642,FW,25,-0.7978707161272178,-0.7952845845635785,-0.8752839705819704
M,W,0.010564317911726859,0.010329248268169857,MW,26,-0.7893796955437871,-0.9114803603212647,-0.2740890332151818
M,W,0.01132424404919781,0.007586082409882675,MW,27,-0.7886197694063161,-0.9108748550344973,-0.27348352792841446
F,B,-0.8050168220780528,-0.9216108648920128,FB,28,-0.8050168220780528,-0.6414333152523634,-0.6414333152523634
M,W,0.008825709157814539,0.007848338567260745,MW,29,-0.7911183042976994,-0.9128656749462063,-0.2754743478401235
M,W,0.011178021058330686,0.008083603420119627,MW,30,-0.7887659923971833,-0.910991364770972,-0.27360003766488916
M,B,0.10070212121427316,-0.08091128513885841,MB,31,-0.7979091773882515,-0.7585928205672852,-0.042583901774825086
F,B,-0.7960723534885304,-0.9153722623119499,FB,32,-0.7960723534885304,-0.6343064081080656,-0.6343064081080656
M,B,0.09385467490091327,-0.08521693409164692,MB,33,-0.8047566237016114,-0.7640488310124497,-0.048039912219989614
M,W,0.014822670850648484,0.011370002995502,MW,34,-0.7851213426048654,-0.9080873263271722,-0.27069599922108933
M,W,-0.0014906004865847026,-0.0004656766100979593,MW,35,-0.8014346139420986,-0.9210856580756214,-0.28369433096953856
M,W,-0.017867485897021012,-0.0171068708498821,MW,36,-0.8178114993525349,-0.9341346771945109,-0.2967433500884281
M,B,0.1043494761559457,-0.07753942471022543,MB,37,-0.794261822446579,-0.7556866266742186,-0.039677707881758506
M,W,-0.0047058282881086285,-0.0021928256335576727,MW,38,-0.8046498417436225,-0.923647535258137,-0.2862562081520542
M,W,-0.01964222506838021,-0.016437120996237356,MW,39,-0.8195862385238941,-0.9355487803525724,-0.2981574532464895
F,B,-0.7992959549407054,-0.9188054121779864,FB,40,-0.7992959549407054,-0.6368749573728912,-0.6368749573728912
F,W,-0.8918751964843548,-0.8341142652709426,FW,41,-0.7914737206499048,-0.790187491056793,-0.8701868770751848
M,W,0.00040343876007717865,-0.0019393081927402817,MW,42,-0.7995405746954367,-0.9195764972234688,-0.28218517011738603
M,W,0.0028717330017227483,0.00493605018308497,MW,43,-0.7970722804537912,-0.9176097729078825,-0.28021844580179955
F,W,-0.909095756914492,-0.8451853365713117,FW,44,-0.808694281080042,-0.8039087461464605,-0.8839081321648525
M,B,0.09019561464100898,-0.08867152412312314,MB,45,-0.8084156839615156,-0.7669643516436335,-0.05095543285117342
M,W,-0.0009851880837448805,-0.0011043001515387693,MW,46,-0.8009292015392588,-0.9206829480399649,-0.28329162093388194
M,W,-0.011620208442899812,-0.009041480844766784,MW,47,-0.8115642218984137,-0.9291568782482055,-0.2917655511421226
F,B,-0.7995943816565494,-0.9207303330470415,FB,48,-0.7995943816565494,-0.637112742264404,-0.637112742264404
F,W,-0.895801668903899,-0.841433426449728,FW,49,-0.7954001930694491,-0.7933160843386249,-0.873315470357017
