G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,0.004905273947874346,0.002972046111620479,MW,1,W,0,0,-0.9949765269915887,-0.9955529842799429,-0.19568136579016548
M,W,0.10779653395333916,0.09062438792940088,MW,2,W,0,0,-0.8920852669861239,-0.9132434567020864,-0.11337183821230888
F,B,-1.025494157019866,-1.0202133139273988,FB,3,B,0,1,-1.025494157019866,-0.8203606369838832,-0.8203606369838832
M,W,0.04896515274128859,0.03348827028941888,MW,4,W,0,0,-0.9509166481981745,-0.9603065716261283,-0.1604349531363508
F,W,-1.0287690010700932,-0.9416704026434346,FW,5,W,0,0,-1.0287690010700932,-0.9031250573525185,-0.9031250573525185
M,W,0.00939682579438632,0.008983594983889167,MW,6,W,0,0,-0.9904849751450767,-0.991959894735134,-0.19208827624535657
M,W,-0.03876211773260283,-0.0283409542949552,MW,7,W,0,0,-1.0386439186720657,-1.030485420519779,-0.23061380203000162
M,W,-0.027803894585904126,-0.018107001817014627,MW,8,W,0,0,-1.027685695525367,-1.0217192126781256,-0.2218475941883482
M,W,-0.02581466367830048,-0.020151137036092663,MW,9,W,0,0,-1.0256964646177635,-1.0201278952402848,-0.22025627675050724
M,B,-0.06322206944281852,-0.13469233673776446,MB,10,B,0,1,-1.0631038703822815,-0.9704404757293393,-0.17056885723956183
F,W,-1.0031341855555618,-0.923136405521548,FW,11,W,0,0,-1.0031341855555618,-0.8826180720708288,-0.8826180720708288
F,W,-0.934916519978634,-0.8676353361294276,FW,12,W,0,0,-0.934916519978634,-0.8280462471577805,-0.8280462471577805
M,W,-0.02813209645874361,-0.02109765370527044,MW,13,W,0,0,-1.0280138973982067,-1.0219817630745556,-0.22211014458477793
M,W,0.014781183559314485,0.014855561645388003,MW,14,W,0,0,-0.9851006173801485,-0.9876525906558773,-0.18778097216609987
F,W,-0.9723538672866388,-0.9014925272007148,FW,15,W,0,0,-0.9723538672866388,-0.8579948586387396,-0.8579948586387396
F,B,-1.0270454895140757,-1.0264087122696255,FB,16,B,0,1,-1.0270454895140757,-0.8216016505034747,-0.8216016505034747
M,B,-0.02501760727715319,-0.09947823543606857,MB,17,B,0,1,-1.0248994082166163,-0.9398781983108785,-0.1400065798211009
M,B,-0.033318113867707534,-0.11085332252038273,MB,18,B,0,1,-1.0331999148071704,-0.9465183228082276,-0.14664670431845012
F,B,-1.0464274161789346,-1.0392651603868297,FB,19,B,0,1,-1.0464274161789346,-0.8371065362172707,-0.8371065362172707
F,W,-0.9954721697435566,-0.9198731380106588,FW,20,W,0,0,-0.9954721697435566,-0.8764887185985637,-0.8764887185985637
F,W,-0.9829464254661148,-0.9070928799804264,FW,21,W,0,0,-0.9829464254661148,-0.8664685468756932,-0.8664685468756932
M,W,0.025107963996271982,0.02212919185282837,MW,22,W,0,0,-0.974773836943191,-0.9793915156226716,-0.17951989713289415
M,B,-0.0270314148759512,-0.10867022124171156,MB,23,B,0,1,-1.0269132158154142,-0.9414891762703373,-0.14161755778055984
F,W,-1.0046747730149983,-0.9228380162898336,FW,24,W,0,0,-1.0046747730149983,-0.883850489926066,-0.883850489926066
M,W,0.054111776474711416,0.028225257964290287,MW,25,W,0,0,-0.9457700244647516,-0.9561894467304226,-0.15631782824064522
M,W,0.01947296071682808,0.02157628366714161,MW,26,W,0,0,-0.980408840222635,-0.9838993276351407,-0.1840277091453631
F,W,-1.007609397160927,-0.9242878388549294,FW,27,W,0,0,-1.007609397160927,-0.8861980899754494,-0.8861980899754494
M,B,-0.011914751888536352,-0.08387566333532738,MB,28,B,0,1,-1.0117965528279993,-0.9293963572205783,-0.12952473873080086
M,B,4.9996831775668924e-05,-0.08399919672774328,MB,29,B,0,1,-0.9998318041076873,-0.9198249629670301,-0.1199533444772526
M,B,0.0442976466708214,-0.04010325534257028,MB,30,B,0,1,-0.9555841542686416,-0.8844283398283025,-0.08455672133852497
F,B,-1.0100971576028959,-1.0087408879186843,FB,31,B,0,1,-1.0100971576028959,-0.8080435582732131,-0.8080435582732131
M,W,0.005768333160319749,-0.0018728751672569233,MW,32,W,0,0,-0.9941134677791432,-0.994862566104052,-0.1949909476142745
M,W,-0.042481023290503066,-0.03465503089643155,MW,33,W,0,0,-1.042362824229966,-1.0334604191694328,-0.23358880067965537
M,B,-0.008822195129687547,-0.08331041917491754,MB,34,B,0,1,-1.0087039960691506,-0.9269224164231284,-0.1270507979333509
M,W,0.05507673514579505,0.04442846302264675,MW,35,W,0,0,-0.944805065793668,-0.9554175124344988,-0.15554589394472124
F,W,-1.0656852279140203,-0.977889553792513,FW,36,W,0,0,-1.0656852279140203,-0.9326567900897718,-0.9326567900897718
M,W,0.0012465252086094696,0.011235191045834108,MW,37,W,0,0,-0.9986352757308535,-0.9984798595095685,-0.19860824101979116
F,W,-1.0177420049708763,-0.9369119052900658,FW,38,W,0,0,-1.0177420049708763,-0.8943038334751823,-0.8943038334751823
M,W,-0.01963866972139866,-0.0053150956568079576,MW,39,W,0,0,-1.0195204706608616,-1.0151873089855408,-0.21531569049576327
M,B,0.006571710500897476,-0.07823312754346906,MB,40,B,0,1,-0.9933100904385656,-0.914607812636915,-0.11473619414713754
F,W,-1.0004247326431048,-0.9123014099801612,FW,41,W,0,0,-1.0004247326431048,-0.8804506013915219,-0.8804506013915219
