G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,-0.010513310278833062,-0.004449678095286084,MW,1,W,0,0,-1.0105155993815595,-1.0077012361607873,-0.20924817747789273
M,W,0.02881959059331089,0.02739614192330657,MW,2,W,0,0,-0.9711826985094156,-0.9762958330427469,-0.17784277435985218
F,B,-0.9930434919007208,-0.9951362947719032,FB,3,B,0,1,-0.9930434919007208,-0.7928967984910497,-0.7928967984910497
F,B,-1.0622524939275917,-1.039734314290346,FB,4,B,0,1,-1.0622524939275917,-0.8481568113519493,-0.8481568113519493
M,W,0.06118686091709007,0.056452348138410026,MW,5,W,0,0,-0.9388154281856365,-0.9504521462103633,-0.1519990875274686
M,B,0.02143999098742428,-0.06716589117895752,MB,6,B,0,1,-0.9785622981153022,-0.9023459305371768,-0.10389287185428205
M,B,-0.04910843799069787,-0.12016597621428428,MB,7,B,0,1,-1.0491107270934243,-0.9586754104960653,-0.1602223518131705
F,W,-1.0359924782184422,-0.9483395364886368,FW,8,W,0,0,-1.0359924782184422,-0.9065895361383783,-0.9065895361383783
M,W,-0.008728043320626953,-0.010237134077224671,MW,9,W,0,0,-1.0087303324233534,-1.0062757875604404,-0.20782272887754583
M,W,0.002132263482146273,0.0009621551643466198,MW,10,W,0,0,-0.9978700256205802,-0.997604362225315,-0.19915130354242028
M,B,-0.011628980425130652,-0.09490679638989567,MB,11,B,0,1,-1.011631269527857,-0.9287498914676495,-0.1302968327847548
F,W,-1.0218864497354143,-0.9337224432180212,FW,12,W,0,0,-1.0218864497354143,-0.8953265603323453,-0.8953265603323453
M,W,0.021074311475968596,0.015875494284312737,MW,13,W,0,0,-0.9789279776267579,-0.9824800606880093,-0.18402700200511454
F,W,-1.0567676924939284,-0.9573912543029938,FW,14,W,0,0,-1.0567676924939284,-0.9231775315498073,-0.9231775315498073
M,W,0.04936627424518085,0.03352906412074121,MW,15,W,0,0,-0.9506360148575457,-0.9598903081890532,-0.16143724950615848
M,W,0.0028146051670712565,0.0018122301955053493,MW,16,W,0,0,-0.9971876839356553,-0.9970595456670609,-0.19860648698416616
M,W,-0.0013632049457576636,-0.0037649560480520843,MW,17,W,0,0,-1.0013654940484842,-1.000395323294308,-0.20194226461141307
M,W,-0.012540568086469977,-0.007789148829510715,MW,18,W,0,0,-1.0125428571891966,-1.0093199026527402,-0.2108668439698453
F,B,-1.0080195608333034,-1.0028904966036059,FB,19,B,0,1,-1.0080195608333034,-0.8048544591650024,-0.8048544591650024
F,B,-1.0240527547538067,-1.0156597689859612,FB,20,B,0,1,-1.0240527547538067,-0.8176561825868244,-0.8176561825868244
F,W,-0.9888451105650886,-0.9118445644063716,FW,21,W,0,0,-0.9888451105650886,-0.8689446623996943,-0.8689446623996943
M,W,0.003981580958305532,-0.006236373058017753,MW,22,W,0,0,-0.9960207081444209,-0.9961277724100657,-0.19767471372717096
F,B,-1.0682512447042032,-1.0581717274269016,FB,23,B,0,1,-1.0682512447042032,-0.8529465212936731,-0.8529465212936731
F,B,-1.03190752016616,-1.0180494811178444,FB,24,B,0,1,-1.03190752016616,-0.8239278296991099,-0.8239278296991099
M,B,0.0373939202178188,-0.05375589733270731,MB,25,B,0,1,-0.9626083688849076,-0.8896074961047429,-0.09115443742184809
M,B,-0.0009180204308820901,-0.07000641432497845,MB,26,B,0,1,-1.0009203095336086,-0.9201977122756284,-0.12174465359273359
