G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,0.004012769623139803,0.008405553991243667,MW,1,W,0,0,-0.996077359236385,-0.9970121518332158,-0.197195258375925
F,B,-1.0601051054133142,-1.0512969200231554,FB,2,B,0,1,-1.0601051054133142,-0.847813559680667,-0.847813559680667
F,W,-0.9419362477462264,-0.880080599175152,FW,3,W,0,0,-0.9419362477462264,-0.8329777457835781,-0.8329777457835781
M,B,0.01251476290655072,-0.07618623655004295,MB,4,B,0,1,-0.987575365952974,-0.9101143473313619,-0.11029745387407111
F,B,-0.9507674450263549,-0.9640948522799792,FB,5,B,0,1,-0.9507674450263549,-0.7603713328802568,-0.7603713328802568
F,W,-1.0033129467948023,-0.914763554776548,FW,6,W,0,0,-1.0033129467948023,-0.8820634425094082,-0.8820634425094082
M,W,-0.016737709991051977,-0.011404901002145912,MW,7,W,0,0,-1.0168278388505767,-1.013607240279592,-0.21379034682230133
F,W,-1.0410560023461852,-0.9517496707912824,FW,8,W,0,0,-1.0410560023461852,-0.912248255427338,-0.912248255427338
F,W,-1.0391934777500067,-0.9552501242038004,FW,9,W,0,0,-1.0391934777500067,-0.9107587110417713,-0.9107587110417713
F,W,-1.0310898378028726,-0.945136656169697,FW,10,W,0,0,-1.0310898378028726,-0.9042778670246381,-0.9042778670246381
F,W,-1.0282938410215672,-0.9460450208376558,FW,11,W,0,0,-1.0282938410215672,-0.9020417831005917,-0.9020417831005917
M,W,0.011728428561085554,0.013445352987185029,MW,12,W,0,0,-0.9883617002984392,-0.9908415936158668,-0.19102470015857603
M,W,0.01854798707869292,0.015419992650437994,MW,13,W,0,0,-0.9815421417808319,-0.9853876870619416,-0.18557079360465076
M,B,-0.020845363848554208,-0.09677758940665608,MB,14,B,0,1,-1.020935492708079,-0.9367939356771011,-0.13697704221981039
M,B,-0.0008389041929201662,-0.08370126823849855,MB,15,B,0,1,-1.000929033052445,-0.9207938733336246,-0.12097697987633389
M,W,0.0001882829095457041,-0.0006061381196491155,MW,16,W,0,0,-0.999901845949979,-1.0000707652462126,-0.20025387178892187
F,B,-1.0101155804434132,-1.0114510812924429,FB,17,B,0,1,-1.0101155804434132,-0.807834696363191,-0.807834696363191
M,W,-0.03222931438362588,-0.0254297268437634,MW,18,W,0,0,-1.0323194432431506,-1.025996570543323,-0.22617967708603218
F,W,-1.003725756962347,-0.9272889562696166,FW,19,W,0,0,-1.003725756962347,-0.8823935852998082,-0.8823935852998082
F,W,-1.0006324629793002,-0.9237980371345236,FW,20,W,0,0,-1.0006324629793002,-0.8799197394806398,-0.8799197394806398
M,W,-0.05009938807790765,-0.03453464876881676,MW,21,W,0,0,-1.0501895169374325,-1.0402880692948528,-0.24047117583756208
F,W,-0.9816409746272616,-0.8999273817884044,FW,22,W,0,0,-0.9816409746272616,-0.8647313951729326,-0.8647313951729326
F,W,-0.973328772139005,-0.8983161718287641,FW,23,W,0,0,-0.973328772139005,-0.8580837543452736,-0.8580837543452736
F,B,-1.00925019409826,-1.0021673576078836,FB,24,B,0,1,-1.00925019409826,-0.807142608122094,-0.807142608122094
M,W,-0.0085540288622799,-0.0034216001737808806,MW,25,W,0,0,-1.0086441577218046,-1.0070623837425878,-0.20724549028529723
F,W,-0.9602422337324742,-0.8871734116390569,FW,26,W,0,0,-0.9602422337324742,-0.8476178631296917,-0.8476178631296917
M,W,-0.017084599113135476,-0.020866948731565083,MW,27,W,0,0,-1.0171747279726602,-1.0138846630557925,-0.21406776959850185
M,W,0.006007923642573769,0.0017458822156024775,MW,28,W,0,0,-0.994082205216951,-0.9954165377543005,-0.19559964429700968
M,W,0.03934670994925905,0.031143893270776445,MW,29,W,0,0,-0.9607434189102657,-0.9687540163214996,-0.16893712286420898
F,W,-0.9877537579588264,-0.9086096079755204,FW,30,W,0,0,-0.9877537579588264,-0.8696200619376021,-0.8696200619376021
M,W,0.09767708937344398,0.07602821903676198,MW,31,W,0,0,-0.9024130394860808,-0.9221045979151414,-0.1222877044578508
M,W,-0.010425360248051208,-0.010477399929377624,MW,32,W,0,0,-1.010515489107576,-1.0085589713124539,-0.2087420778551631
M,B,0.01915809862699549,-0.06786175397771316,MB,33,B,0,1,-0.9809320302325293,-0.9048013740454648,-0.10498448058817407
M,W,0.02129926416515371,0.016642578287373824,MW,34,W,0,0,-0.978790864694371,-0.9831873674819025,-0.1833704740246118
F,B,-0.9826241222894088,-0.9855940752105656,FB,35,B,0,1,-0.9826241222894088,-0.7858485452925654,-0.7858485452925654
M,W,-0.0006309552292292635,-0.004153412613785081,MW,36,W,0,0,-1.000721084088754,-1.0007259466986123,-0.20090905324132152
F,W,-0.960299549224823,-0.8884542756651421,FW,37,W,0,0,-0.960299549224823,-0.8476637008974234,-0.8476637008974234
F,B,-0.9913571145034772,-0.9904174395042584,FB,38,B,0,1,-0.9913571145034772,-0.7928327105209616,-0.7928327105209616
M,W,0.007345648653282961,0.00825815108532346,MW,39,W,0,0,-0.9927444802062418,-0.9943466991152712,-0.19452980565798056
M,B,0.013856877618014605,-0.06565554739354862,MB,40,B,0,1,-0.9862332512415102,-0.909040998051922,-0.10922410459463117
F,W,-0.9922612033072064,-0.9168630831072382,FW,41,W,0,0,-0.9922612033072064,-0.8732248679765148,-0.8732248679765148
F,W,-0.9953963571305412,-0.9174976671226014,FW,42,W,0,0,-0.9953963571305412,-0.875732190985842,-0.875732190985842
M,B,-0.029717211266703108,-0.10778156054075932,MB,43,B,0,1,-1.0298073401262278,-0.9438891496347699,-0.14407225617747924
M,B,-0.012546363638339535,-0.09307317523373322,MB,44,B,0,1,-1.0126364924978644,-0.9301568533028308,-0.13033995984554006
F,B,-1.031360802384714,-1.0250698481291018,FB,45,B,0,1,-1.031360802384714,-0.8248254524196271,-0.8248254524196271
F,W,-0.9504074020887272,-0.8840303019969583,FW,46,W,0,0,-0.9504074020887272,-0.8397525075322443,-0.8397525075322443
M,B,-0.04251585443582389,-0.11420603253606094,MB,47,B,0,1,-1.0426059832953487,-0.9541247981274394,-0.15430790467014865
F,W,-1.047860460068562,-0.9520798085738892,FW,48,W,0,0,-1.047860460068562,-0.9176900851985997,-0.9176900851985997
M,W,-0.06804085061906498,-0.045345916508213034,MW,49,W,0,0,-1.0681309794785898,-1.054636660906404,-0.25481976744911317
F,W,-0.9852828808065136,-0.8979269607950738,FW,50,W,0,0,-0.9852828808065136,-0.8676439907505672,-0.8676439907505672
M,W,-0.036821188698568666,-0.03049077568812367,MW,51,W,0,0,-1.0369113175580935,-1.0296688982103424,-0.2298520047530516
F,B,-1.086665448025649,-1.066525714654757,FB,52,B,0,1,-1.086665448025649,-0.8690550559261947,-0.8690550559261947
M,W,0.020625145652463203,0.018574708399268818,MW,53,W,0,0,-0.9794649832070615,-0.983726490266023,-0.18390959680873228
F,B,-1.0387875640925817,-1.0240264105228358,FB,54,B,0,1,-1.0387875640925817,-0.8307649665756244,-0.8307649665756244
F,W,-0.9517077029174028,-0.8781671601490277,FW,55,W,0,0,-0.9517077029174028,-0.8407924163757975,-0.8407924163757975
F,B,-1.0523856896192552,-1.042706945151622,FB,56,B,0,1,-1.0523856896192552,-0.8416399969371269,-0.8416399969371269
M,B,-0.032830195038111805,-0.10363889523636036,MB,57,B,0,1,-1.0329203238976365,-0.946378742260057,-0.1465618488027663
F,B,-1.015441437269586,-1.0099309993368095,FB,58,B,0,1,-1.015441437269586,-0.8120940227366704,-0.8120940227366704
F,B,-0.9810986410771744,-0.9764808184761566,FB,59,B,0,1,-0.9810986410771744,-0.7846285496051886,-0.7846285496051886
M,W,-0.007552868298738972,-0.005191771019259207,MW,60,W,0,0,-1.0076429971582637,-1.0062617107745462,-0.20644481731725545
M,W,-0.045102754552461294,-0.042408083020017966,MW,61,W,0,0,-1.0451928834119861,-1.0362920375485698,-0.23647514409127895
M,B,0.005048961857627214,-0.08059332288867674,MB,62,B,0,1,-0.9950411670018975,-0.9160850829978858,-0.11626818954059515
F,W,-1.0498745704489836,-0.9587480967917016,FW,63,W,0,0,-1.0498745704489836,-0.9193008595288953,-0.9193008595288953
F,W,-0.9733473291737128,-0.9019121476333406,FW,64,W,0,0,-0.9733473291737128,-0.8580985952375326,-0.8580985952375326
M,B,-0.01926106175400157,-0.08933784882909096,MB,65,B,0,1,-1.0193511906135264,-0.9355268982941726,-0.13571000483688173
F,W,-1.009242349246382,-0.9233229004466016,FW,66,W,0,0,-1.009242349246382,-0.8868054513664385,-0.8868054513664385
F,B,-1.0238482394443988,-1.014011792487459,FB,67,B,0,1,-1.0238482394443988,-0.8188173191729993,-0.8188173191729993
F,W,-1.0361857138827322,-0.9472659712430131,FW,68,W,0,0,-1.0361857138827322,-0.9083532674890787,-0.9083532674890787
M,W,0.012456066890526021,0.009706789058071088,MW,69,W,0,0,-0.9876340619689987,-0.990259668635888,-0.19044277517859726
M,W,0.02807862831253213,0.0183482498186676,MW,70,W,0,0,-0.9720115005469926,-0.9777656061670945,-0.17794871270980378
M,W,-0.008307791823090938,-0.00929544573068983,MW,71,W,0,0,-1.0083979206826157,-1.0068654569476372,-0.20704856349034642
M,W,-0.02596129998138498,-0.01854753992982253,MW,72,W,0,0,-1.0260514288409097,-1.0209837585350063,-0.2211668650777156
F,W,-1.013247657516143,-0.9234346679204009,FW,73,W,0,0,-1.013247657516143,-0.8900086758811253,-0.8900086758811253
M,W,0.026951390531898472,0.026817239540145508,MW,74,W,0,0,-0.9731387383276263,-0.9786671087355903,-0.17885021527829953
F,B,-1.007830652194786,-1.0095826840674065,FB,75,B,0,1,-1.007830652194786,-0.8060073368474303,-0.8060073368474303
F,W,-1.0121036376159314,-0.9324289862987529,FW,76,W,0,0,-1.0121036376159314,-0.8890937518995397,-0.8890937518995397
M,B,0.0035472529144480523,-0.075411407466948,MB,77,B,0,1,-0.9965428759450767,-0.9172860669363838,-0.11746917347909304
M,W,-0.02622547005655245,-0.01255126603638575,MW,78,W,0,0,-1.0263155989160773,-1.021195027182469,-0.2213781337251782
M,W,-0.03921715038583151,-0.02622302269919574,MW,79,W,0,0,-1.0393072792453562,-1.0315850561427624,-0.23176816268547173
F,W,-0.9913708145712594,-0.9153064795622616,FW,80,W,0,0,-0.9913708145712594,-0.8725127842030588,-0.8725127842030588
F,W,-0.9895136208550824,-0.9070158923228456,FW,81,W,0,0,-0.9895136208550824,-0.8710275031611241,-0.8710275031611241
M,B,0.01947486671633695,-0.06293126640745393,MB,82,B,0,1,-0.9806152621431878,-0.9045480404089731,-0.10473114695168231
F,W,-0.9958536886342,-0.9124471266490766,FW,83,W,0,0,-0.9958536886342,-0.8760979394838835,-0.8760979394838835
M,W,0.006339385830173717,0.012130300975184524,MW,84,W,0,0,-0.9937507430293511,-0.9951514525889393,-0.19533455913164857
M,B,-0.021560420409833442,-0.10044066305231493,MB,85,B,0,1,-1.0216505492693582,-0.9373657984532499,-0.13754890499595918
M,B,-0.028031940264673327,-0.09825691524213363,MB,86,B,0,1,-1.0281220691241981,-0.9425413628917749,-0.14272446943448414
M,W,-0.04418025785388055,-0.03047397833334678,MW,87,W,0,0,-1.0442703867134053,-1.0355542755985294,-0.23573738214123865
M,W,-0.03534036862103517,-0.03171757645298648,MW,88,W,0,0,-1.03543049748056,-1.0284846200338016,-0.228667726576511
M,W,-0.020465049195847525,-0.014924673601021956,MW,89,W,0,0,-1.0205551780553723,-1.0165881604762956,-0.21677126701900482
M,B,-0.0016219290489294074,-0.08773523522280131,MB,90,B,0,1,-1.0017120579084542,-0.9214200934009573,-0.12160319994366657
F,W,-1.0231519018080848,-0.9475052145872608,FW,91,W,0,0,-1.0231519018080848,-0.8979295438839487,-0.8979295438839487
F,B,-0.9904419432200112,-0.9921479333652362,FB,92,B,0,1,-0.9904419432200112,-0.7921008070336651,-0.7921008070336651
F,W,-0.9854247755116494,-0.9132725548875124,FW,93,W,0,0,-0.9854247755116494,-0.8677574703050441,-0.8677574703050441
M,B,-0.002519986139100352,-0.08320334256720723,MB,94,B,0,1,-1.002610114998625,-0.922138309900931,-0.12232141644364035
F,W,-1.0016912750846712,-0.9254501123816544,FW,95,W,0,0,-1.0016912750846712,-0.8807665189702429,-0.8807665189702429
F,W,-0.975148607622516,-0.9008685386793096,FW,96,W,0,0,-0.975148607622516,-0.859539158334397,-0.859539158334397
F,B,-0.9986538477160836,-1.0011825870669704,FB,97,B,0,1,-0.9986538477160836,-0.7986682350622835,-0.7986682350622835
F,B,-0.9940102112294148,-0.988268818664756,FB,98,B,0,1,-0.9940102112294148,-0.7949545108668974,-0.7949545108668974
F,B,-1.017508362176082,-1.0093568648995677,FB,99,B,0,1,-1.017508362176082,-0.8137470352102647,-0.8137470352102647
M,B,-0.02457807834333489,-0.09922634218542008,MB,100,B,0,1,-1.0246682072028597,-0.9397791547340906,-0.13996226127679984
M,W,0.04119148346376896,0.039947070146427344,MW,101,W,0,0,-0.9588986453957558,-0.9672786682714292,-0.16746177481413854
M,B,-0.011594835055640835,-0.09169245667361252,MB,102,B,0,1,-1.0116849639151655,-0.9293958732540447,-0.1295789797967541
M,W,-0.050750059772208984,-0.04848979538314116,MW,103,W,0,0,-1.0508401886317338,-1.0408084406075766,-0.2409915471502858
M,W,-0.05016376015667974,-0.04108983183446115,MW,104,W,0,0,-1.0502538890162045,-1.0403395505309767,-0.24052265707368586
F,W,-1.0007922039796784,-0.9211161331624984,FW,105,W,0,0,-1.0007922039796784,-0.8800474915171748,-0.8800474915171748
M,W,0.03574334806919666,0.03012639081955905,MW,106,W,0,0,-0.9643467807903281,-0.9716357862957725,-0.17181889283848173
F,W,-0.9959536440785588,-0.9235056839137732,FW,107,W,0,0,-0.9959536440785588,-0.8761778783320775,-0.8761778783320775
M,W,0.019332415415565837,0.016071009349667167,MW,108,W,0,0,-0.9807577134439589,-0.9847603445680673,-0.1849434511107767
M,W,-0.027982146651188224,-0.02747411413859556,MW,109,W,0,0,-1.028072275510713,-1.0225999201777962,-0.22278302672050548
M,B,-0.019004117982254126,-0.09787901967939254,MB,110,B,0,1,-1.019094246841779,-0.93532140884539,-0.13550451538809913
M,W,0.010759962890795031,0.006783028533666376,MW,111,W,0,0,-0.9893301659687297,-0.9916161190126078,-0.19179922555531714
F,W,-1.0115599834721962,-0.93531030749041,FW,112,W,0,0,-1.0115599834721962,-0.8886589673178208,-0.8886589673178208
F,W,-0.9519741280427956,-0.8804403702871815,FW,113,W,0,0,-0.9519741280427956,-0.8410054884879816,-0.8410054884879816
F,W,-1.0016618961623696,-0.923360165056876,FW,114,W,0,0,-1.0016618961623696,-0.8807430233295099,-0.8807430233295099
M,W,0.02127846842816293,0.017227894417995628,MW,115,W,0,0,-0.9788116604313618,-0.983203998764701,-0.18338710530741037
M,B,0.06478542890479827,-0.02675832007222172,MB,116,B,0,1,-0.9353046999547265,-0.8683111533079018,-0.06849425985061094
F,B,-0.987989895926144,-0.9919291556411498,FB,117,B,0,1,-0.987989895926144,-0.7901397949282584,-0.7901397949282584
M,B,0.042085591223360766,-0.046902055396306035,MB,118,B,0,1,-0.958004537636164,-0.8864652307579575,-0.08664833730066673
F,W,-0.9655833465099988,-0.8955577697664122,FW,119,W,0,0,-0.9655833465099988,-0.8518893903711378,-0.8518893903711378
F,W,-0.9435655225377444,-0.8767221828505201,FW,120,W,0,0,-0.9435655225377444,-0.834280749847648,-0.834280749847648
M,B,-0.046460610174401215,-0.11631826727022973,MB,121,B,0,1,-1.046550739033926,-0.9572795960693755,-0.15746270261208484
