G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
F,B,-1.0373051583142427,-1.0302531450804564,FB,1,B,0,1,-1.0373051583142427,-0.8323228825865084,-0.8323228825865084
M,W,0.004991175365180367,-0.0002521985721156243,MW,2,W,0,0,-0.992588152905345,-0.9914863242070812,-0.19103903494053956
M,B,0.003881605790463436,-0.08577855330048928,MB,3,B,0,1,-0.9936977224800618,-0.91276273684145,-0.11231544757490837
F,W,-0.9998627750142676,-0.9199363897444512,FW,4,W,0,0,-0.9998627750142676,-0.8820245990837794,-0.8820245990837794
M,B,0.018737620180983218,-0.056911488784758636,MB,5,B,0,1,-0.9788417080895421,-0.900842425231934,-0.1003951359653924
M,W,-0.04047862632157675,-0.03037972348584495,MW,6,W,0,0,-1.038057954592102,-1.0279708206999576,-0.22752353143341594
F,B,-1.0307184643267773,-1.0207814042666483,FB,7,B,0,1,-1.0307184643267773,-0.8270377877593779,-0.8270377877593779
M,W,0.018483315885984508,0.011809937962246306,MW,8,W,0,0,-0.9790960123845408,-0.9806603708214952,-0.18021308155495352
M,B,0.035211868647638665,-0.04862773877312397,MB,9,B,0,1,-0.9623674596228866,-0.8876236594113759,-0.08717637014483419
M,W,-0.020139021966116204,-0.027636735220221004,MW,10,W,0,0,-1.0177183502366416,-1.0116505334709631,-0.21120324420442146
F,W,-0.9999369606362704,-0.915501963568486,FW,11,W,0,0,-0.9999369606362704,-0.8820841248561685,-0.8820841248561685
F,B,-0.9979180979887478,-0.9893164248589006,FB,12,B,0,1,-0.9979180979887478,-0.8007191145690034,-0.8007191145690034
F,W,-0.9666248951496726,-0.8968094104351059,FW,13,W,0,0,-0.9666248951496726,-0.8553548695849669,-0.8553548695849669
M,W,0.0048719410107105655,0.01055421271105478,MW,14,W,0,0,-0.9927073872598148,-0.9915819966143957,-0.19113470734785404
M,B,-0.018988483744087282,-0.09272935271892188,MB,15,B,0,1,-1.0165678120146127,-0.9311134590892249,-0.13066616982268323
F,B,-1.029979542093837,-1.023258807229707,FB,16,B,0,1,-1.029979542093837,-0.8264448842362452,-0.8264448842362452
M,W,0.011993830820206402,0.015832483117556802,MW,17,W,0,0,-0.9855854974503189,-0.9858674662197562,-0.18542017695321455
M,B,0.016040491394367477,-0.06607738658284246,MB,18,B,0,1,-0.9815388368761578,-0.9030065733501516,-0.10255928408360988
M,W,-0.013117577547053644,-0.002768098503857837,MW,19,W,0,0,-1.010696905817579,-1.0060165994140915,-0.20556931014754998
M,W,-0.04161297608983972,-0.024814193602332987,MW,20,W,0,0,-1.039192304360365,-1.0288810111693816,-0.22843372190283995
M,W,-0.006477590872938734,-0.008161300626972545,MW,21,W,0,0,-1.004056919143464,-1.0006887430888451,-0.2002414538223035
M,B,-0.060757699167772135,-0.13464992144274582,MB,22,B,0,1,-1.0583370274382975,-0.9646286436095802,-0.16418135434303854
F,W,-0.9535751661794992,-0.8847584276320163,FW,23,W,0,0,-0.9535751661794992,-0.8448839026314439,-0.8448839026314439
F,W,-0.9841754356802548,-0.9102820128107144,FW,24,W,0,0,-0.9841754356802548,-0.8694372409761445,-0.8694372409761445
M,B,-0.01974067807199604,-0.08888969491018482,MB,25,B,0,1,-1.0173200063425214,-0.9317170120034779,-0.13126972273693624
M,B,0.005243361681535064,-0.07566191017231401,MB,26,B,0,1,-0.9923359665889903,-0.9116700780615806,-0.11122278879503895
M,B,0.004806145966071692,-0.0742475596051748,MB,27,B,0,1,-0.9927731823044537,-0.9120208954094843,-0.11157360614294262
F,W,-1.0052675127835973,-0.9296997488045212,FW,28,W,0,0,-1.0052675127835973,-0.886361304520686,-0.886361304520686
M,W,0.02366507712109595,0.013918492919792013,MW,29,W,0,0,-0.9739142511494293,-0.9765025794391674,-0.17605529017262586
F,B,-0.9605673133819912,-0.9710180274788176,FB,30,B,0,1,-0.9605673133819912,-0.7707492330335781,-0.7707492330335781
M,W,-0.014086012373677832,-0.013269498038123086,MW,31,W,0,0,-1.011665340644203,-1.006793661458016,-0.2063463721914744
M,W,-0.0008816526824944822,-0.0025198269910777673,MW,32,W,0,0,-0.9984609809530198,-0.9961986204203955,-0.1957513311538539
M,W,0.01925487987407797,0.013672022244911148,MW,33,W,0,0,-0.9783244483964474,-0.9800412758931392,-0.1795939866265975
F,W,-1.0609601142474174,-0.9698139732681668,FW,34,W,0,0,-1.0609601142474174,-0.9310484693511782,-0.9310484693511782
M,B,0.013416241676782063,-0.06499674838293405,MB,35,B,0,1,-0.9841630865937433,-0.9051122440605115,-0.10466495479396977
M,B,-0.009141153610903391,-0.08869397312807588,MB,36,B,0,1,-1.0067204818814286,-0.9232120636931463,-0.12276477442660476
M,W,0.04852810932083155,0.044000522312487834,MW,37,W,0,0,-0.9490512189496938,-0.9565527407013021,-0.15610545143476043
M,W,0.014340354327284588,0.011980979411085998,MW,38,W,0,0,-0.9832389739432408,-0.9839846401354415,-0.1835373508688998
F,B,-0.9962834384076354,-0.9982755347316724,FB,39,B,0,1,-0.9962834384076354,-0.7994074807034106,-0.7994074807034106
M,W,-0.03944996304080112,-0.040882166311497145,MW,40,W,0,0,-1.0370292913113264,-1.0271454319701285,-0.22669814270358693
M,W,0.038233361077028,0.028263004441857576,MW,41,W,0,0,-0.9593459671934973,-0.9648131397411661,-0.16436585047462446
M,W,0.04250826436503618,0.034270250736190166,MW,42,W,0,0,-0.9550710639054891,-0.9613830017543504,-0.1609357124878088
F,W,-0.9805908416919656,-0.901860106697053,FW,43,W,0,0,-0.9805908416919656,-0.8665609999998789,-0.8665609999998789
F,B,-1.0201112204795109,-1.0168512500475893,FB,44,B,0,1,-1.0201112204795109,-0.8185266454937764,-0.8185266454937764
F,W,-1.002161371704554,-0.9198573476399288,FW,45,W,0,0,-1.002161371704554,-0.8838689691882068,-0.8838689691882068
M,B,0.028727549646132593,-0.05140552053123329,MB,46,B,0,1,-0.9688517786243928,-0.8928266096133347,-0.092379320346793
F,W,-0.9877660481740078,-0.9109790893856472,FW,47,W,0,0,-0.9877660481740078,-0.8723183111386688,-0.8723183111386688
M,W,0.046864265852241516,0.03397664543043278,MW,48,W,0,0,-0.9507150624182839,-0.957887791415019,-0.15744050214847727
M,B,-0.03859415916946112,-0.10870201767598724,MB,49,B,0,1,-1.0361734874399864,-0.9468448493694216,-0.14639756010287996
M,W,0.05140896117765872,0.04290193082572859,MW,50,W,0,0,-0.9461703670928666,-0.954241175100225,-0.1537938858336833
M,W,-0.027588645433884697,-0.02740635704160537,MW,51,W,0,0,-1.02516797370441,-1.0176280339482129,-0.21718074468167137
F,W,-1.0200393525983311,-0.933606002229208,FW,52,W,0,0,-1.0200393525983311,-0.8982140753250714,-0.8982140753250714
F,B,-0.98636339029846,-0.9853170094407552,FB,53,B,0,1,-0.98636339029846,-0.7914477371588553,-0.7914477371588553
F,W,-0.955808056143104,-0.8899638138829262,FW,54,W,0,0,-0.955808056143104,-0.8466755503410015,-0.8466755503410015
F,B,-0.988801220496837,-0.9953528832397504,FB,55,B,0,1,-0.988801220496837,-0.7934038267836935,-0.7934038267836935
F,W,-1.0362061912928122,-0.9575692422494436,FW,56,W,0,0,-1.0362061912928122,-0.9111861787380819,-0.9111861787380819
M,W,-0.021569976043312296,-0.02289864871324889,MW,57,W,0,0,-1.0191493043138375,-1.0127987161564866,-0.2123514268899451
F,W,-1.021554730254774,-0.9418991630985872,FW,58,W,0,0,-1.021554730254774,-0.8994299986135158,-0.8994299986135158
M,W,-0.048510514710395,-0.039149274410008206,MW,59,W,0,0,-1.0460898429809202,-1.034415524500774,-0.23396823523423238
M,W,0.010506649298295373,0.010867219541345504,MW,60,W,0,0,-0.9870726789722299,-0.9870607652227786,-0.18661347595623695
F,W,-0.9751436789081991,-0.8966912911198495,FW,61,W,0,0,-0.9751436789081991,-0.8621902531721368,-0.8621902531721368
M,W,-0.047966297107966564,-0.04231127407321159,MW,62,W,0,0,-1.0455456253784918,-1.0339788499504,-0.23353156068385833
M,B,-0.013614540974579436,-0.09018637434991396,MB,63,B,0,1,-1.0111938692451048,-0.9268014632402496,-0.1263541739737079
F,B,-1.0368842768706048,-1.0254992322447118,FB,64,B,0,1,-1.0368842768706048,-0.8319851716886226,-0.8319851716886226
M,B,-0.032344403137797434,-0.09704569534483412,MB,65,B,0,1,-1.0299237314083227,-0.9418301100576164,-0.14138282079107478
M,W,0.009594078160253657,0.010850672201988465,MW,66,W,0,0,-0.9879852501102716,-0.9877930028233459,-0.1873457135568043
M,W,0.03697181745958398,0.03277705790678679,MW,67,W,0,0,-0.9606075108109413,-0.9658253892337706,-0.16537809996722896
F,W,-0.9713983424989266,-0.8971760070715991,FW,68,W,0,0,-0.9713983424989266,-0.8591850341472088,-0.8591850341472088
M,W,-0.028181439857755005,-0.02420487434378212,MW,69,W,0,0,-1.0257607681282803,-1.0181036860354529,-0.21765639676891133
F,W,-1.0118206587276568,-0.9249093294433008,FW,70,W,0,0,-1.0118206587276568,-0.8916194807463145,-0.8916194807463145
M,B,0.009896214028703727,-0.07532102999381393,MB,71,B,0,1,-0.9876831142418215,-0.9079366776761641,-0.10748938840962254
M,B,-0.0064369258269329575,-0.0923690777962404,MB,72,B,0,1,-1.0040162540974582,-0.9210422194132022,-0.12059493014666053
M,B,-0.004213312531822464,-0.08918047773135038,MB,73,B,0,1,-1.0017926408023479,-0.9192580152060702,-0.11881072593952849
M,W,0.007884141147711077,0.009026180475725959,MW,74,W,0,0,-0.9896951871228142,-0.9891650385178697,-0.1887177492513281
M,B,-0.014272604387150568,-0.08585237911235005,MB,75,B,0,1,-1.0118519326576758,-0.9273294864859509,-0.12688219721940935
F,W,-0.964586448727334,-0.8883123845326171,FW,76,W,0,0,-0.964586448727334,-0.8537192413528695,-0.8537192413528695
F,W,-0.9883358245840485,-0.9153732698284148,FW,77,W,0,0,-0.9883358245840485,-0.8727754938107433,-0.8727754938107433
M,W,-0.035225432998720815,-0.028075804751944083,MW,78,W,0,0,-1.0328047612692461,-1.0237557129525237,-0.22330842368598192
M,W,0.031668542127816814,0.02770152866922949,MW,79,W,0,0,-0.9659107861427085,-0.9700806822648588,-0.1696333929983171
M,B,-0.00597314709125805,-0.08674783463282097,MB,80,B,0,1,-1.0035524753617833,-0.9206700881738409,-0.12022279890729931
F,B,-1.0090459768051394,-1.0008483510157036,FB,81,B,0,1,-1.0090459768051394,-0.8096480089250138,-0.8096480089250138
F,W,-0.9802749605075659,-0.905136933931154,FW,82,W,0,0,-0.9802749605075659,-0.8663075402191701,-0.8663075402191701
M,B,-0.03434812971136944,-0.10608408280176787,MB,83,B,0,1,-1.0319274579818947,-0.943437879443764,-0.1429905901772224
M,W,0.02734490972712739,0.0154649384131298,MW,84,W,0,0,-0.9702344185433979,-0.9735499199854486,-0.17310263071890697
M,W,0.010683188906927306,0.0034966436888855712,MW,85,W,0,0,-0.986896139363598,-0.9869191116748621,-0.18647182240832053
M,W,0.038120978090571266,0.03257129435260275,MW,86,W,0,0,-0.9594583501799541,-0.964903314681965,-0.1644560254154233
M,B,-0.030118064431074707,-0.1062967885712728,MB,87,B,0,1,-1.0276973927016,-0.9400437190085207,-0.13959642974197906
M,W,-0.029272707222020338,-0.024741731974403727,MW,88,W,0,0,-1.0268520354925457,-1.0189793076314875,-0.2185320183649458
F,W,-1.0585455344720165,-0.9668441204554288,FW,89,W,0,0,-1.0585455344720165,-0.9291110356241901,-0.9291110356241901
F,B,-1.0160188479172068,-1.010628925715344,FB,90,B,0,1,-1.0160188479172068,-0.8152429682649748,-0.8152429682649748
M,B,-0.05118449610401705,-0.12574182439995746,MB,91,B,0,1,-1.0487638243745423,-0.9569472049261365,-0.15649991565959492
F,W,-0.9892740166787946,-0.9093243088766416,FW,92,W,0,0,-0.9892740166787946,-0.8735282894007971,-0.8735282894007971
M,B,0.02401699458405828,-0.06630225953226984,MB,93,B,0,1,-0.973562333686467,-0.8966063100577245,-0.09615902079118278
F,W,-0.9722960376149642,-0.8916665226779935,FW,94,W,0,0,-0.9722960376149642,-0.8599053353822653,-0.8599053353822653
M,W,0.02558697656584599,0.013352639577976902,MW,95,W,0,0,-0.9719923517046793,-0.974960467291094,-0.1745131780245523
M,B,0.011655716370991843,-0.06892226424895596,MB,96,B,0,1,-0.9859236118995335,-0.9065248712759811,-0.10607758200943948
F,B,-1.0834337187112228,-1.064245128430552,FB,97,B,0,1,-1.0834337187112228,-0.8693359602246987,-0.8693359602246987
F,W,-0.9808783439650564,-0.9016281084814112,FW,98,W,0,0,-0.9808783439650564,-0.8667916888369787,-0.8667916888369787
M,W,-0.013091264381757138,-0.002449130655513363,MW,99,W,0,0,-1.0106705926522825,-1.0059954860036222,-0.20554819673708052
M,W,0.006566482245500267,0.003346370259472752,MW,100,W,0,0,-0.991012846025025,-0.9902223143319958,-0.18977502506545416
F,W,-0.9979189461768908,-0.9123385938301428,FW,101,W,0,0,-0.9979189461768908,-0.880464891018884,-0.880464891018884
M,B,0.015037624893257906,-0.08399402441990117,MB,102,B,0,1,-0.9825417033772674,-0.9038112630119763,-0.10336397374543464
F,W,-1.0323667833192405,-0.9416897136796466,FW,103,W,0,0,-1.0323667833192405,-0.908105477667259,-0.908105477667259
M,W,0.010537357821639256,0.008676898730496065,MW,104,W,0,0,-0.9870419704488861,-0.9870361250226748,-0.18658883575613316
M,W,0.03130339176215815,0.02917055654824427,MW,105,W,0,0,-0.9662759365083672,-0.9703736751247578,-0.16992638585821615
M,B,-0.033110160474082835,-0.11005752678081583,MB,106,B,0,1,-1.030689488744608,-0.9424445457888863,-0.14199725652234466
M,W,-0.005795588695343784,-0.0027039322291298323,MW,107,W,0,0,-1.003374916965869,-1.0001415116267856,-0.19969422236024406
M,W,-0.029503547285888557,-0.02889965680027512,MW,108,W,0,0,-1.0270828755564139,-1.0191645313005642,-0.2187172420340226
F,W,-1.0123927555861556,-0.932241603420206,FW,109,W,0,0,-1.0123927555861556,-0.892078525322125,-0.892078525322125
F,W,-0.9898600892071444,-0.9126941715418614,FW,110,W,0,0,-0.9898600892071444,-0.8739985479089044,-0.8739985479089044
F,B,-1.0217191904756375,-1.017695272408769,FB,111,B,0,1,-1.0217191904756375,-0.8198168639136517,-0.8198168639136517
F,W,-1.025944623761012,-0.94227089486589,FW,112,W,0,0,-1.025944623761012,-0.9029524035568187,-0.9029524035568187
M,B,0.024139502727323903,-0.06688668309751455,MB,113,B,0,1,-0.9734398255432014,-0.8965080107962913,-0.09606072152974957
F,B,-1.0428937517126549,-1.030528054260767,FB,114,B,0,1,-1.0428937517126549,-0.8368071118701357,-0.8368071118701357
M,W,0.002182671377027128,0.0027727207778668744,MW,115,W,0,0,-0.9953966568934982,-0.9937398386299482,-0.19329254936340648
M,B,0.015954966813558184,-0.06639195911991037,MB,116,B,0,1,-0.9816243614569671,-0.9030751973852877,-0.10262790811874616
F,W,-1.0209656204537134,-0.9369422105302612,FW,117,W,0,0,-1.0209656204537134,-0.8989573030293392,-0.8989573030293392
F,W,-0.9800337007962868,-0.9112437937172424,FW,118,W,0,0,-0.9800337007962868,-0.8661139559332593,-0.8661139559332593
M,W,0.043819041884341735,0.040175827282554914,MW,119,W,0,0,-0.9537602863861836,-0.9603312474903777,-0.159883958223836
M,W,-0.048978934369211184,-0.045833529618497834,MW,120,W,0,0,-1.0465582626397365,-1.0347913795686496,-0.23434409030210815
M,W,0.011771216059422236,0.013899878244582541,MW,121,W,0,0,-0.9858081122111031,-0.9860460899910901,-0.18559880072454846
M,B,0.010164710642991778,-0.07729640403203028,MB,122,B,0,1,-0.9874146176275336,-0.9077212387822402,-0.10727394951569848
M,W,-0.025564651042597374,-0.02559732845289459,MW,123,W,0,0,-1.0231439793131227,-1.0160040018756908,-0.21555671260914905
F,B,-1.0196991699245592,-1.0186478843378053,FB,124,B,0,1,-1.0196991699245592,-0.8181960204092293,-0.8181960204092293
M,W,0.014241843047572568,0.014766541913727862,MW,125,W,0,0,-0.9833374852229527,-0.9840636845628599,-0.1836163952963183
F,W,-0.9872371408790324,-0.902937520290922,FW,126,W,0,0,-0.9872371408790324,-0.8718939214199379,-0.8718939214199379
M,W,-0.033614998853430764,-0.039995760093916505,MW,127,W,0,0,-1.031194327123956,-1.0224635173249592,-0.22201622805841761
M,W,-0.014280434748511787,-0.007344077128342425,MW,128,W,0,0,-1.0118597630190371,-1.006949663951751,-0.2065023746852093
F,B,-1.0473738223140363,-1.038668634913977,FB,129,B,0,1,-1.0473738223140363,-0.8404018739777422,-0.8404018739777422
M,B,-0.019055793001787013,-0.09117100961384897,MB,130,B,0,1,-1.0166351212723124,-0.931167467338335,-0.1307201780717933
M,W,0.0513543073631898,0.044055558389603774,MW,131,W,0,0,-0.9462250209073355,-0.9542850287531626,-0.1538377394866209
M,B,-0.04898478698812722,-0.11383714604103788,MB,132,B,0,1,-1.0465641152586524,-0.9551821811840734,-0.15473489191753176
M,W,-0.00033495204148916986,0.008209430738822871,MW,133,W,0,0,-0.9979142803120145,-0.9957599535056634,-0.19531266423912175
M,B,0.002698304192525919,-0.08116993275986316,MB,134,B,0,1,-0.9948810240779994,-0.9137122057504499,-0.11326491648390825
F,W,-1.0441144398334186,-0.9529677391151462,FW,135,W,0,0,-1.0441144398334186,-0.9175316752091734,-0.9175316752091734
F,B,-0.9849784471954536,-0.9919591977127621,FB,136,B,0,1,-0.9849784471954536,-0.7903364732010186,-0.7903364732010186
F,W,-0.9576957057367036,-0.8868087732311087,FW,137,W,0,0,-0.9576957057367036,-0.8481901807643297,-0.8481901807643297
M,W,-0.017549969324049758,-0.008411661359877897,MW,138,W,0,0,-1.0151292975945752,-1.0095731045283411,-0.2091258152617996
F,W,-0.9808994956022308,-0.9018882411408562,FW,139,W,0,0,-0.9808994956022308,-0.8668086606909055,-0.8668086606909055
M,W,-0.01811442611500197,-0.02010791880847789,MW,140,W,0,0,-1.0156937543855273,-1.010026018793324,-0.20957872952678253
