G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
F,B,-1.0137420059982123,-1.007577414325409,FB,1,B,0,1,-1.0137420059982123,-0.8121895721720713,-0.8121895721720713
M,B,-0.028563199666079307,-0.10067114584160146,MB,2,B,0,1,-1.028767106971644,-0.9428321977065901,-0.1414890761305732
M,W,-0.002496827187322551,0.005850838493854697,MW,3,W,0,0,-1.002700734492887,-1.001533009706932,-0.20018988813091507
M,W,-0.003463492518507055,-0.004661969570153453,MW,4,W,0,0,-1.0036673998240717,-1.0023074824003024,-0.20096436082428562
M,B,0.03364448512639883,-0.05429400918789394,MB,5,B,0,1,-0.9665594221791658,-0.892992660034806,-0.0916495384587891
M,B,-0.07854170037940356,-0.1585877764388563,MB,6,B,0,1,-1.0787456076849682,-0.9828739606718983,-0.18153083909588133
M,W,0.028269988160269193,0.02169780313587984,MW,7,W,0,0,-0.9719339191452955,-0.9768832601193611,-0.17554013854334424
F,W,-0.9955150143721229,-0.9276451711875532,FW,8,W,0,0,-0.9955150143721229,-0.8771349737194383,-0.8771349737194383
F,W,-0.9798529122080796,-0.9027383855098342,FW,9,W,0,0,-0.9798529122080796,-0.8645868145421891,-0.8645868145421891
F,W,-0.9667672292626156,-0.8907682602277633,FW,10,W,0,0,-0.9667672292626156,-0.8541028302836986,-0.8541028302836986
M,B,-0.010576632591221474,-0.08854248837068078,MB,11,B,0,1,-1.0107805398967862,-0.9284217243011912,-0.12707860272517424
M,W,-0.0025356158725115107,-0.0001859196947406076,MW,12,W,0,0,-1.0027395231780762,-1.0015640864162352,-0.20022096484021815
F,B,-0.943475788030604,-0.9527178707515318,FB,13,B,0,1,-0.943475788030604,-0.7558937008640001,-0.7558937008640001
M,W,-0.021409743624551083,-0.027721313602292838,MW,14,W,0,0,-1.0216136509301157,-1.0166856554676778,-0.2153425338916609
M,W,-0.011844659172752944,-0.004152716759345936,MW,15,W,0,0,-1.0120485664783176,-1.0090223034483976,-0.20767918187238057
M,W,-0.018225950750879728,-0.009319283171550678,MW,16,W,0,0,-1.0184298580564444,-1.014134865072635,-0.2127917434966181
M,B,0.030374858911682068,-0.05873570603754522,MB,17,B,0,1,-0.9698290483938825,-0.895612218365013,-0.09426909678899613
F,B,-1.0219253303750009,-1.01426416938452,FB,18,B,0,1,-1.0219253303750009,-0.8187458859927507,-0.8187458859927507
M,B,-0.011202213864778349,-0.08891282979021607,MB,19,B,0,1,-1.011406121170343,-0.9289229273527788,-0.127579805776762
M,W,0.027376986373665497,0.021939921964977117,MW,20,W,0,0,-0.9728269209318992,-0.9775987150721195,-0.17625559349610254
F,W,-0.9795485045091672,-0.905520526854362,FW,21,W,0,0,-0.9795485045091672,-0.8643429292565024,-0.8643429292565024
M,B,-0.002692140758875517,-0.08922612681818051,MB,22,B,0,1,-1.0028960480644402,-0.9221048290653056,-0.12076170748928859
F,W,-1.0261116039072768,-0.9378649902592808,FW,23,W,0,0,-1.0261116039072768,-0.9016483418322765,-0.9016483418322765
