G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,B,0.05938803220242578,-0.036169660019225065,MB,1,B,0,1,-0.940938908781711,-0.8728021816582678,-0.07195795495066735
F,W,-0.97634474196099,-0.9004428415079592,FW,2,W,0,0,-0.97634474196099,-0.8618068301719486,-0.8618068301719486
M,W,-0.04358445229240336,-0.030438573607277437,MW,3,W,0,0,-1.0439113932765403,-1.035291065189597,-0.23444683848199652
M,W,0.01799512008901249,0.013569948129962078,MW,4,W,0,0,-0.9823318208951244,-0.9859915382006885,-0.18514731149308808
F,W,-0.9741750070094446,-0.9069219497162048,FW,5,W,0,0,-0.9741750070094446,-0.8600697783759415,-0.8600697783759415
F,W,-1.0177848982037168,-0.9348160357011304,FW,6,W,0,0,-1.0177848982037168,-0.8949830933726565,-0.8949830933726565
M,W,0.026322862213676138,0.018430909118444912,MW,7,W,0,0,-0.9740040787704607,-0.9793244937287229,-0.17848026702112246
F,W,-1.030091995428034,-0.9491195617523872,FW,8,W,0,0,-1.030091995428034,-0.9048359398329618,-0.9048359398329618
F,B,-0.9946138162787416,-1.0018823569941966,FB,9,B,0,1,-0.9946138162787416,-0.7962703991425095,-0.7962703991425095
F,W,-0.9701360288234828,-0.8965538616283605,FW,10,W,0,0,-0.9701360288234828,-0.8568362431890922,-0.8568362431890922
M,B,-0.05432935549793577,-0.12065888345764365,MB,11,B,0,1,-1.0546562964820727,-0.9638423303185735,-0.16299810361097283
M,B,0.06298284427653983,-0.02251608532165343,MB,12,B,0,1,-0.937344096707597,-0.8699242380803205,-0.06908001137272002
M,W,-0.011970164714100312,-0.013520323094121408,MW,13,W,0,0,-1.0122971056982373,-1.0099812203266272,-0.20913699361902657
M,W,0.01121651665437062,0.011079619834161922,MW,14,W,0,0,-0.9891104243297663,-0.9914183693729377,-0.19057414266533712
M,W,-0.00021395904110007696,-0.0038601449419906116,MW,15,W,0,0,-1.000540900025237,-1.0005694079926049,-0.1997251812850042
M,W,-0.021445877098725315,-0.0065794739122772145,MW,16,W,0,0,-1.0217728180828622,-1.0175673096802769,-0.21672308297267617
M,W,-0.004912931069647388,0.005598414238796518,MW,17,W,0,0,-1.0052398720537843,-1.0043313226890342,-0.20348709598143372
M,B,0.030180552405077637,-0.06028316721828765,MB,18,B,0,1,-0.9701463885790592,-0.8961851783706958,-0.09534095166309527
M,W,0.03311702753234631,0.02720952140953925,MW,19,W,0,0,-0.9672099134517905,-0.9738852039847108,-0.17304097727711035
M,W,-0.01520976428076019,-0.009074662393814395,MW,20,W,0,0,-1.0155367052648971,-1.0125747869931927,-0.21173056028559217
F,B,-1.0372203511208269,-1.038083809529479,FB,21,B,0,1,-1.0372203511208269,-0.8303804446189728,-0.8303804446189728
M,W,0.0634216483457321,0.05505793357128988,MW,22,W,0,0,-0.9369052926384047,-0.9496238553929328,-0.14877962868533243
M,B,0.0014160710773150039,-0.07338989444586777,MB,23,B,0,1,-0.9989108699068219,-0.919213518268164,-0.11836929156056343
M,W,-0.017898671755465057,-0.014478751411682396,MW,24,W,0,0,-1.0182256127396019,-1.0147274792171468,-0.21388325250954626
M,W,0.018237049343289288,0.012912332239723795,MW,25,W,0,0,-0.9820898916408476,-0.9857978538774725,-0.18495362716987207
M,W,0.03002250571309098,0.028768814235562167,MW,26,W,0,0,-0.9703044352710459,-0.9763626239479613,-0.17551839724036078
F,B,-1.014556345103579,-1.0079510776410363,FB,27,B,0,1,-1.014556345103579,-0.8122360383960207,-0.8122360383960207
F,B,-1.0113784613428751,-1.00554420346367,FB,28,B,0,1,-1.0113784613428751,-0.8096918803226574,-0.8096918803226574
M,B,-0.01919835518161675,-0.09326586322478003,MB,29,B,0,1,-1.0195252961657537,-0.935717066838108,-0.13487284013050727
M,W,-0.022087272221513597,-0.01010505508182118,MW,30,W,0,0,-1.0224142132056504,-1.018080799380572,-0.21723657267297164
M,W,-0.06103827824183175,-0.04899991913037026,MW,31,W,0,0,-1.0613652192259686,-1.0492642925144628,-0.2484200658068624
F,W,-1.0643442877775218,-0.9653484462425516,FW,32,W,0,0,-1.0643442877775218,-0.9322577251070856,-0.9322577251070856
M,W,0.01903445260514773,0.014264952905455226,MW,33,W,0,0,-0.9812924883789892,-0.9851594667937569,-0.18431524008615632
M,W,-0.0085239598094055,-0.01083223178799575,MW,34,W,0,0,-1.0088509007935424,-1.0072222490454368,-0.2063780223378362
M,W,0.017960430133385247,0.01965523675346076,MW,35,W,0,0,-0.9823665108507517,-0.9860193103715167,-0.18517508366391602
