G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
F,W,-1.0017494978382944,-0.9251368495771658,FW,1,W,0,0,-1.0017494978382944,-0.8819819842607779,-0.8819819842607779
M,B,-0.03794710342548264,-0.11488716214227047,MB,2,B,0,1,-1.0363689307685777,-0.9477985654754149,-0.1484701525986543
F,W,-1.0054754733900866,-0.930056634138515,FW,3,W,0,0,-1.0054754733900866,-0.8849649700516206,-0.8849649700516206
M,W,0.037505445317616085,0.025062140125982336,MW,4,W,0,0,-0.960916382025479,-0.9675735889638347,-0.168245176087074
M,B,-0.024555523987366917,-0.10572020462174413,MB,5,B,0,1,-1.022977351330462,-0.9370773756485987,-0.137748962771838
M,B,-0.025541419161276217,-0.10219312301175187,MB,6,B,0,1,-1.0239632465043713,-0.9378666753243888,-0.13853826244762824
M,B,0.02179001668927944,-0.05797716822110125,MB,7,B,0,1,-0.9766318106538157,-0.8999735118723423,-0.10064509899558172
F,W,-0.9697470214837386,-0.8907934830639652,FW,8,W,0,0,-0.9697470214837386,-0.8563610613882426,-0.8563610613882426
M,B,0.010133011092950752,-0.06657283228657128,MB,9,B,0,1,-0.9882888162501444,-0.9093060159573187,-0.10997760308055801
M,W,-0.015921623489046414,-0.00992308804855405,MW,10,W,0,0,-1.0143434508321416,-1.0103468666950834,-0.21101845381832268
F,B,-1.002940886516194,-0.9988388651606721,FB,11,B,0,1,-1.002940886516194,-0.8029463349790266,-0.8029463349790266
M,W,0.008881499764771436,0.002587151105405099,MW,12,W,0,0,-0.9895403275783237,-0.9904896874929624,-0.19116127461620175
M,W,-0.012358692275445064,-0.016192785697167585,MW,13,W,0,0,-1.0107805196185402,-1.0074944128783077,-0.20816600000154692
M,B,0.0016270911370606222,-0.08210100199949992,MB,14,B,0,1,-0.9967947362060345,-0.9161157864493074,-0.11678737357254669
F,B,-1.0049321732152938,-1.003209458616747,FB,15,B,0,1,-1.0049321732152938,-0.8045405429512318,-0.8045405429512318
F,W,-0.9610046829600004,-0.8962616018688769,FW,16,W,0,0,-0.9610046829600004,-0.849362016109348,-0.849362016109348
F,W,-0.9929201395018667,-0.9250001280304522,FW,17,W,0,0,-0.9929201395018667,-0.8749132716260013,-0.8749132716260013
F,B,-0.997023586516415,-0.9966078781975088,FB,18,B,0,1,-0.997023586516415,-0.7982089926175062,-0.7982089926175062
M,W,-0.0022493628043463096,0.0002610406508747477,MW,19,W,0,0,-1.0006711901474414,-0.9994009657399522,-0.20007255286319145
F,W,-1.050768721799722,-0.9598402612205086,FW,20,W,0,0,-1.050768721799722,-0.9212263771781553,-0.9212263771781553
F,W,-0.9828389442813636,-0.9051270978461794,FW,21,W,0,0,-0.9828389442813636,-0.866842348540366,-0.866842348540366
M,W,-0.025689673272357483,-0.016761053256330656,MW,22,W,0,0,-1.0241115006154526,-1.018167088084847,-0.21883867520808617
F,W,-0.9857330421439742,-0.9088773614510898,FW,23,W,0,0,-0.9857330421439742,-0.8691593398038548,-0.8691593398038548
F,W,-0.9927561103408936,-0.9094251044922032,FW,24,W,0,0,-0.9927561103408936,-0.8747819512108066,-0.8747819512108066
M,B,-0.058076794349913335,-0.11784990282234305,MB,25,B,0,1,-1.0564986216930086,-0.9639142326790685,-0.1645858198023078
F,W,-0.9677174084876476,-0.9001091950047543,FW,26,W,0,0,-0.9677174084876476,-0.8547361696936805,-0.8547361696936805
F,W,-1.0675325687412611,-0.9703586037093908,FW,27,W,0,0,-1.0675325687412611,-0.934647377002596,-0.934647377002596
F,W,-0.9551290672886216,-0.8851097245120793,FW,28,W,0,0,-0.9551290672886216,-0.8446580458828806,-0.8446580458828806
M,W,0.01981617839777267,0.015920264982885738,MW,29,W,0,0,-0.9786056489453224,-0.9817354725132144,-0.18240705963645373
F,B,-1.033252714527947,-1.0259725129987765,FB,30,B,0,1,-1.033252714527947,-0.8272137385077577,-0.8272137385077577
F,B,-1.0216673194985462,-1.0116026031373098,FB,31,B,0,1,-1.0216673194985462,-0.8179385652615511,-0.8179385652615511
M,W,0.02901451625376348,0.015275524716485031,MW,32,W,0,0,-0.9694073110893316,-0.9743713578693077,-0.17504294499254705
M,B,0.015596806783341771,-0.06409335764312826,MB,33,B,0,1,-0.9828250205597534,-0.9049317454657518,-0.10560333258899117
M,W,0.0241351369612219,0.02090410018012836,MW,34,W,0,0,-0.9742866903818732,-0.9782777493352374,-0.17894933645847674
M,W,-0.00849584230099577,-0.005795893698919636,MW,35,W,0,0,-1.006917669644091,-1.004401846535408,-0.2050734336586473
M,W,0.02354205852999533,0.02204549641770181,MW,36,W,0,0,-0.9748797688130998,-0.9787525631145048,-0.17942415023774405
M,B,-0.001925422510536918,-0.0877928560866385,MB,37,B,0,1,-1.000347249853632,-0.918959900047278,-0.1196314871705173
F,B,-1.0163240894452072,-1.0156746072162637,FB,38,B,0,1,-1.0163240894452072,-0.81366081864063,-0.81366081864063
M,W,0.0029241500990309717,0.003433865482862221,MW,39,W,0,0,-0.9954976772440641,-0.9952590932920524,-0.19593068041529177
M,W,0.02216116647087207,0.017461118710162926,MW,40,W,0,0,-0.9762606608722231,-0.9798580940912367,-0.18052968121447602
M,W,-0.04035033773008472,-0.03820812670989162,MW,41,W,0,0,-1.0387721650731798,-1.0299042970798649,-0.23057588420310435
M,W,-0.0481603541003097,-0.03906679952316497,MW,42,W,0,0,-1.0465821814434049,-1.0361569328083589,-0.2368285199315981
M,B,0.053178138288300016,-0.03827380545498134,MB,43,B,0,1,-0.9452436890547952,-0.8748444364316608,-0.07551602355490004
M,W,0.009978427731802594,0.012693707925899828,MW,44,W,0,0,-0.9884433996112926,-0.989611495864019,-0.19028308298725827
F,W,-1.0343593296241949,-0.9505772682532694,FW,45,W,0,0,-1.0343593296241949,-0.9080891509630186,-0.9080891509630186
M,W,0.0004203195422816928,0.0016366682104558545,MW,46,W,0,0,-0.9980015078008134,-0.9972636397174492,-0.19793522684068857
M,B,-0.02387468270039279,-0.10010213506340626,MB,47,B,0,1,-1.022296510043488,-0.9365322996392068,-0.13720388676244605
M,W,0.001875959360556979,0.0056530869370751075,MW,48,W,0,0,-0.9965458679825382,-0.9960982662913109,-0.19676985341455014
F,B,-0.9681922950269342,-0.9767697545640682,FB,49,B,0,1,-0.9681922950269342,-0.7751268946140993,-0.7751268946140993
F,B,-1.023850108717172,-1.0190785339463868,FB,50,B,0,1,-1.023850108717172,-0.819686088596865,-0.819686088596865
M,W,0.03970063022676088,0.0313137733000005,MW,51,W,0,0,-0.9587211971163343,-0.9658161417392813,-0.16648772886252053
M,B,-0.024138264898978943,-0.09924208307572502,MB,52,B,0,1,-1.0225600922420741,-0.9367433214084514,-0.13741490853169072
M,W,-0.06266782061815239,-0.052808078907007054,MW,53,W,0,0,-1.0610896479612475,-1.0477714927758914,-0.24844307989913078
F,W,-1.0448115051679483,-0.9513922292077296,FW,54,W,0,0,-1.0448115051679483,-0.9164570778849795,-0.9164570778849795
F,W,-0.9950423238203546,-0.9205806934698788,FW,55,W,0,0,-0.9950423238203546,-0.8766122751700673,-0.8766122751700673
M,B,0.03176225180454111,-0.056074304774690116,MB,56,B,0,1,-0.9666595755385541,-0.8919898213627631,-0.0926614084860023
M,W,0.0005300095118833758,0.0028795602379053445,MW,57,W,0,0,-0.9978918178312117,-0.9971758228179094,-0.1978474099411487
M,W,0.04879968010217255,0.030335634685032108,MW,58,W,0,0,-0.9496221472409226,-0.9585315162469141,-0.1592031033701534
F,B,-0.986489545856526,-0.9847561029818294,FB,59,B,0,1,-0.986489545856526,-0.7897755251478945,-0.7897755251478945
F,B,-1.0202677287716777,-1.0178997696873022,FB,60,B,0,1,-1.0202677287716777,-0.8168180642831602,-0.8168180642831602
F,W,-0.9659648909762408,-0.8953467265611968,FW,61,W,0,0,-0.9659648909762408,-0.8533331183955539,-0.8533331183955539
M,W,0.012300957133256782,0.01265855676993242,MW,62,W,0,0,-0.9861208702098384,-0.9877520976723105,-0.18842368479554983
M,B,-0.04011103360469605,-0.1121763548127694,MB,63,B,0,1,-1.0385328609477913,-0.9495309904168144,-0.15020257754005373
F,W,-1.0050764108076076,-0.9227752039040568,FW,64,W,0,0,-1.0050764108076076,-0.8846454837864411,-0.8846454837864411
M,W,-0.023344785411619516,-0.019899610143768544,MW,65,W,0,0,-1.0217666127547147,-1.0162897898920726,-0.21696137701531182
M,W,-0.03283627648889452,-0.03192333392813039,MW,66,W,0,0,-1.0312581038319897,-1.0238886006260302,-0.2245601877492693
M,W,-0.025307681371353724,-0.01104377208592697,MW,67,W,0,0,-1.023729508714449,-1.0178612684687298,-0.21853285559196897
M,W,-0.03136249534289879,-0.02755680254733294,MW,68,W,0,0,-1.029784322685994,-1.0227087034001339,-0.223380290523373
M,W,-0.049256646534346166,-0.05039241941161371,MW,69,W,0,0,-1.0476784738774414,-1.037034615634744,-0.2377062027579833
M,W,0.010139440092821096,0.00990253045561176,MW,70,W,0,0,-0.9882823872502741,-0.9894825906743869,-0.1901541777976262
F,W,-1.0236202043386284,-0.9386133829877752,FW,71,W,0,0,-1.0236202043386284,-0.8994914944063309,-0.8994914944063309
M,W,0.003303849917309241,-0.0017613827332311003,MW,72,W,0,0,-0.9951179774257859,-0.9949551086987652,-0.19562669582200456
M,W,0.016008347500600994,0.004778129240046704,MW,73,W,0,0,-0.9824134798424942,-0.98478399102932,-0.18545557815255925
M,W,-0.009437211824834188,-0.008189651649642584,MW,74,W,0,0,-1.0078590391679294,-1.0051554993370728,-0.205827086460312
M,W,0.02226822686645451,0.01714207063690016,MW,75,W,0,0,-0.9761536004766407,-0.979772382407318,-0.18044396953055722
M,W,-0.012736408307626523,-0.017517309730035534,MW,76,W,0,0,-1.0111582356507216,-1.0077968092685439,-0.20846839639178324
M,W,0.01228332530372381,0.017919519885468083,MW,77,W,0,0,-0.9861385020393714,-0.9877662135719542,-0.1884378006951934
F,W,-0.9758616569531632,-0.8974899206260161,FW,78,W,0,0,-0.9758616569531632,-0.8612563889254035,-0.8612563889254035
F,B,-1.001890097514545,-1.0039323384421537,FB,79,B,0,1,-1.001890097514545,-0.802105081831355,-0.802105081831355
M,W,-0.017136735334122438,-0.0069520254762702295,MW,80,W,0,0,-1.0155585626772177,-1.0113196753777391,-0.2119912625009784
M,W,-0.011591854037807941,-0.01943678952960944,MW,81,W,0,0,-1.010013681380903,-1.0068804884080715,-0.2075520755313109
M,W,-0.08334859419257787,-0.061222388964065726,MW,82,W,0,0,-1.081770421535673,-1.0643283522771498,-0.264999939400389
F,B,-1.0312466848385515,-1.0246086353324326,FB,83,B,0,1,-1.0312466848385515,-0.8256077274171596,-0.8256077274171596
M,W,0.030522133445150038,0.01555146697003247,MW,84,W,0,0,-0.9678996938979451,-0.9731643717800477,-0.17383595890328696
M,W,-0.0172537407491793,-0.016241955316315032,MW,85,W,0,0,-1.0156755680922744,-1.0114133489635462,-0.2120849360867856
M,B,-0.02662549628605753,-0.10058119182912947,MB,86,B,0,1,-1.0250473236291526,-0.9387345786733104,-0.1394061657965498
F,B,-0.9966578935645276,-0.9968504525399141,FB,87,B,0,1,-0.9966578935645276,-0.7979162218077872,-0.7979162218077872
M,W,-0.012515206751160874,-0.019545141787054236,MW,88,W,0,0,-1.010937034094256,-1.0076197170974663,-0.20829130422070555
F,W,-1.0117336585835828,-0.939889066674244,FW,89,W,0,0,-1.0117336585835828,-0.8899752223329814,-0.8899752223329814
F,W,-1.0121341691876948,-0.9329467327914605,FW,90,W,0,0,-1.0121341691876948,-0.8902958678725297,-0.8902958678725297
M,W,0.02890993454907248,0.025457525189036642,MW,91,W,0,0,-0.9695118927940227,-0.9744550851334133,-0.1751266722566525
M,W,0.03052634617811945,0.025259476725330927,MW,92,W,0,0,-0.9678954811649757,-0.9731609991002182,-0.17383258622345757
M,B,-0.01815898382091169,-0.0971517091495408,MB,93,B,0,1,-1.016580811164007,-0.9319563574986238,-0.13262794462186311
F,W,-1.006872782569987,-0.9209252551403934,FW,94,W,0,0,-1.006872782569987,-0.8860836444420235,-0.8860836444420235
M,W,0.03626008559600625,0.03186359463142305,MW,95,W,0,0,-0.9621617417470889,-0.9685706138509849,-0.16924220097422418
M,B,-0.01443602682280534,-0.09249100712625877,MB,96,B,0,1,-1.0128578541659006,-0.9289757883373667,-0.129647375460606
F,W,-1.0402246212323931,-0.95865990959683,FW,97,W,0,0,-1.0402246212323931,-0.9127848558282824,-0.9127848558282824
M,W,-0.012746277071218306,-0.010256304598836394,MW,98,W,0,0,-1.0111681044143135,-1.0078047101205916,-0.2084762972438308
F,B,-0.9755679287375648,-0.9847622366870542,FB,99,B,0,1,-0.9755679287375648,-0.781031767110294,-0.781031767110294
M,W,0.022529016746129237,0.02133819298034262,MW,100,W,0,0,-0.9758928105969659,-0.9795635961459344,-0.18023518326917365
M,W,0.019043108339067787,0.013332398387781531,MW,101,W,0,0,-0.9793787190040274,-0.9823543861288268,-0.183025973252066
M,B,-0.00683754942210033,-0.08736146553538726,MB,102,B,0,1,-1.0052593767651954,-0.9228925089912527,-0.12356409611449219
M,W,0.050725024598118715,0.036494379969887115,MW,103,W,0,0,-0.9476968027449765,-0.9569901010674393,-0.15766168819067855
F,W,-0.9856790132407772,-0.9074521313948036,FW,104,W,0,0,-0.9856790132407772,-0.8691160847023945,-0.8691160847023945
M,W,0.02988673039031049,0.022712435253566008,MW,105,W,0,0,-0.9685350969527846,-0.9736730703095194,-0.17434465743275873
F,W,-1.0177125761621535,-0.934434366307234,FW,106,W,0,0,-1.0177125761621535,-0.8947618952280618,-0.8947618952280618
M,W,-0.015196257270783232,-0.012692683294904613,MW,107,W,0,0,-1.0136180846138785,-1.009766144387017,-0.2104377315102561
M,W,0.026457751082930067,0.014391856827379196,MW,108,W,0,0,-0.9719640762601651,-0.9764182833171812,-0.17708987044042046
M,B,-0.06550457635618241,-0.1334354936164482,MB,109,B,0,1,-1.0639264036992775,-0.969860854677573,-0.1705324418008124
M,B,0.009035642617498969,-0.07640539082679798,MB,110,B,0,1,-0.9893861847255961,-0.910184560253729,-0.11085614737696835
M,W,-0.005165087999196176,-0.01072144237993368,MW,111,W,0,0,-1.0035869153422914,-1.0017352716701282,-0.20240685879336742
F,B,-1.0006006380117811,-1.0007911109406198,FB,112,B,0,1,-1.0006006380117811,-0.8010727510172782,-0.8010727510172782
F,W,-1.0171605915025248,-0.9296914497470644,FW,113,W,0,0,-1.0171605915025248,-0.8943199807888639,-0.8943199807888639
F,B,-0.9329345460275476,-0.9499570576513168,FB,114,B,0,1,-0.9329345460275476,-0.7468998268783272,-0.7468998268783272
F,B,-0.970109791802985,-0.977968373063875,FB,115,B,0,1,-0.970109791802985,-0.7766620269727094,-0.7766620269727094
M,W,0.016503265903194533,0.008479036353368956,MW,116,W,0,0,-0.9819185614399006,-0.9843877633724173,-0.1850593504956566
M,B,-0.02591290838736088,-0.09709251400918148,MB,117,B,0,1,-1.024334735730456,-0.938164086584194,-0.13883567370743338
M,W,0.01366747200030898,0.010115012578614843,MW,118,W,0,0,-0.9847543553427862,-0.9866580769588812,-0.18732966408212048
M,W,-0.007352567342108727,0.0003290315026338386,MW,119,W,0,0,-1.0057743946852038,-1.0034865498808858,-0.20415813700412527
F,B,-0.9804596007593545,-0.9886612905307598,FB,120,B,0,1,-0.9804596007593545,-0.7849480000355055,-0.7849480000355055
M,W,0.028917795868773945,0.029769006333928632,MW,121,W,0,0,-0.9695040314743212,-0.974448791424654,-0.17512037854789334
F,W,-0.9658123163631084,-0.8940212974506292,FW,122,W,0,0,-0.9658123163631084,-0.8532109683984079,-0.8532109683984079
M,B,0.02515667293495407,-0.0648426173761027,MB,123,B,0,1,-0.9732651544081411,-0.8972781942021368,-0.09794978132537618
M,W,-0.040613559447173285,-0.025497025273287184,MW,124,W,0,0,-1.0390353867902684,-1.030115030250548,-0.2307866173737873
M,W,0.010654909777321149,0.005007100837737421,MW,125,W,0,0,-0.987766917565774,-0.9890699098279615,-0.18974149695120082
F,W,-0.9335000030141708,-0.8573217517407471,FW,126,W,0,0,-0.9335000030141708,-0.8273419925424671,-0.8273419925424671
F,W,-0.9837950638724404,-0.9120921727860454,FW,127,W,0,0,-0.9837950638724404,-0.8676078101261664,-0.8676078101261664
M,W,-0.020175603678989046,-0.012742213808488605,MW,128,W,0,0,-1.0185974310220842,-1.0137525687145241,-0.21442415583776336
M,B,0.014053691438418493,-0.07023597862359633,MB,129,B,0,1,-0.9843681359046766,-0.9061671510886694,-0.10683873821190874
M,W,0.008857677337292627,-0.00144885162214492,MW,130,W,0,0,-0.9895641500058026,-0.9905087595350853,-0.19118034665832465
F,B,-0.984501495453268,-0.9901608315299784,FB,131,B,0,1,-0.984501495453268,-0.788183908127878,-0.788183908127878
M,W,0.023707914223460372,0.021114665472608832,MW,132,W,0,0,-0.9747139131196347,-0.9786197803922191,-0.17929136751545846
M,W,-0.052032430291749435,-0.0421156492936384,MW,133,W,0,0,-1.0504542576348446,-1.0392568855857112,-0.2399284727089504
F,B,-0.989073239856908,-0.9925643167797684,FB,134,B,0,1,-0.989073239856908,-0.7918440095981797,-0.7918440095981797
F,W,-1.017702298058744,-0.9342409512394024,FW,135,W,0,0,-1.017702298058744,-0.894753666661878,-0.894753666661878
F,W,-0.9672681021634076,-0.8877542022481397,FW,136,W,0,0,-0.9672681021634076,-0.8543764586965702,-0.8543764586965702
F,W,-0.986098036137208,-0.9094762580708492,FW,137,W,0,0,-0.986098036137208,-0.8694515510329478,-0.8694515510329478
F,B,-1.0667200879623608,-1.0595107351623094,FB,138,B,0,1,-1.0667200879623608,-0.8540074460949326,-0.8540074460949326
F,B,-1.038566258586873,-1.0272208095721616,FB,139,B,0,1,-1.038566258586873,-0.8314677187624505,-0.8314677187624505
M,B,0.004689990242921983,-0.07753178386024627,MB,140,B,0,1,-0.9937318371001732,-0.9136636542802773,-0.1143352414035166
M,W,0.05419381922263685,0.032903166623302525,MW,141,W,0,0,-0.9442280081204583,-0.9542130122399745,-0.15488459936321372
M,B,0.012725986225609023,-0.073425495105689,MB,142,B,0,1,-0.9856958411174861,-0.9072301011078485,-0.10790168823108787
M,W,-0.016436135417014608,-0.01772221624057605,MW,143,W,0,0,-1.0148579627601098,-1.0107587807694016,-0.21143036789264075
M,B,-0.0593921206505685,-0.12657012843201965,MB,144,B,0,1,-1.0578139479936637,-0.9649672722416305,-0.16563885936486983
M,B,-0.012489625117572624,-0.08946530032339613,MB,145,B,0,1,-1.0109114524606677,-0.9274175149270142,-0.12808910205025353
M,B,0.04109402265002513,-0.04804771519019465,MB,146,B,0,1,-0.95732780469307,-0.8845188813502635,-0.08519046847350283
M,W,-0.007064533355887264,-0.00854555060118599,MW,147,W,0,0,-1.0054863606989823,-1.0032559522088842,-0.2039275393321236
F,B,-0.9928415103737968,-0.9964805645967372,FB,148,B,0,1,-0.9928415103737968,-0.7948608563948593,-0.7948608563948593
M,B,0.01740429268493986,-0.07053166221248157,MB,149,B,0,1,-0.9810175346581553,-0.9034846869205013,-0.1041562740437406
M,B,-0.02851116507246895,-0.10954859069806566,MB,150,B,0,1,-1.0269329924155641,-0.9402442298016962,-0.14091581692493554
M,W,-0.0014813373217642976,-0.0031996129990480428,MW,151,W,0,0,-0.9999031646648594,-0.9987860907710476,-0.19945767789428692
F,B,-0.9861824384473488,-0.9826511908109083,FB,152,B,0,1,-0.9861824384473488,-0.7895296574482533,-0.7895296574482533
M,W,-0.040096648457084716,-0.0336980219345615,MW,153,W,0,0,-1.03851847580018,-1.0297011955065645,-0.23037278262980382
M,B,0.011916000650993786,-0.07451506929001701,MB,154,B,0,1,-0.9865058266921014,-0.9078785689859329,-0.10855015610917221
M,B,0.020758940270942796,-0.05464325421749425,MB,155,B,0,1,-0.9776628870721523,-0.9007989832857798,-0.10147057040901915
F,W,-1.0158702574825842,-0.93139639868294,FW,156,W,0,0,-1.0158702574825842,-0.893286949843432,-0.893286949843432
F,W,-1.009954129298827,-0.9327465171735476,FW,157,W,0,0,-1.009954129298827,-0.8885505456283096,-0.8885505456283096
M,W,0.06212071439352185,0.052415114334026264,MW,158,W,0,0,-0.9363011129495733,-0.9478668042921322,-0.14853839141537145
F,W,-0.989608995593319,-0.912151023271142,FW,159,W,0,0,-0.989608995593319,-0.8722623966824224,-0.8722623966824224
M,B,0.03717482526145651,-0.04943032316574518,MB,160,B,0,1,-0.9612470020816386,-0.8876565589756533,-0.0883281460988927
M,W,-0.037818865419648136,-0.032328362924103606,MW,161,W,0,0,-1.0362406927627432,-1.0278776208907763,-0.22854920801401557
M,W,0.002751756443988975,0.00013132786422508438,MW,162,W,0,0,-0.9956700708991062,-0.9953971102533217,-0.196068697376561
M,B,-0.030206640847809257,-0.10661207512897257,MB,163,B,0,1,-1.0286284681909044,-0.9416016139488158,-0.1422732010720552
M,W,0.031434708048363284,0.021716322990990463,MW,164,W,0,0,-0.9669871192947319,-0.9724337719581676,-0.17310535908140687
F,B,-1.009101561479285,-1.010778492546423,FB,165,B,0,1,-1.009101561479285,-0.807878521361211,-0.807878521361211
M,W,0.025224452217457442,0.025024385130600603,MW,166,W,0,0,-0.9731973751256378,-0.9774056523807806,-0.17807723950401982
M,B,-0.03054899067365157,-0.10742906582031396,MB,167,B,0,1,-1.0289708180167467,-0.9418756964412504,-0.1425472835644897
M,B,0.04065789749822255,-0.0454898738658597,MB,168,B,0,1,-0.9577639298448726,-0.8848680396076842,-0.0855396267309236
M,B,0.010739846596638286,-0.06949946623256505,MB,169,B,0,1,-0.9876819807464569,-0.9088201883774764,-0.1094917755007157
M,B,-0.028324749095144982,-0.10149959047044496,MB,170,B,0,1,-1.0267465764382402,-0.9400949866829978,-0.14076657380623717
M,B,0.04530723294353099,-0.036500274327831504,MB,171,B,0,1,-0.9531145943995641,-0.8811458193790664,-0.08181740650230576
F,W,-1.0068205425580985,-0.9218848626962086,FW,172,W,0,0,-1.0068205425580985,-0.886041821512428,-0.886041821512428
M,W,0.059555603419413176,0.053141945756665136,MW,173,W,0,0,-0.938866223923682,-0.9499204113223824,-0.15059199844562166
M,W,0.01018327509155823,0.010490026198405531,MW,174,W,0,0,-0.9882385522515369,-0.9894474967301146,-0.1901190838533539
M,W,-0.025172642911341064,-0.013195686649075607,MW,175,W,0,0,-1.0235944702544362,-1.017753157773467,-0.21842474489670655
M,W,0.033541894153522364,0.02573004922163907,MW,176,W,0,0,-0.9648799331895728,-0.9707467758619834,-0.17141836298522278
M,W,-0.01727308471570008,-0.016743023491123846,MW,177,W,0,0,-1.0156949120587953,-1.0114288355861685,-0.21210042270940777
M,B,-0.018393349098833025,-0.09477429356797036,MB,178,B,0,1,-1.0168151764419282,-0.9321439884382766,-0.13281557556151594
F,W,-1.0097272275922664,-0.9272611360806812,FW,179,W,0,0,-1.0097272275922664,-0.8883688899633221,-0.8883688899633221
F,B,-0.9692210093084832,-0.9770768384835322,FB,180,B,0,1,-0.9692210093084832,-0.775950474919993,-0.775950474919993
M,B,0.020498757630392144,-0.06586039411615241,MB,181,B,0,1,-0.977923069712703,-0.9010072833964484,-0.10167887051968767
M,W,0.006981788619355028,0.006467890748497818,MW,182,W,0,0,-0.9914400387237401,-0.9920105808200153,-0.19268216794325455
M,W,0.0529194843018279,0.022879453906503682,MW,183,W,0,0,-0.9455023430412672,-0.9552332344364726,-0.15590482155971186
M,W,-0.021568342500181584,-0.02342310648768197,MW,184,W,0,0,-1.0199901698432767,-1.0148675841128334,-0.2155391712360727
F,B,-0.9755516482498208,-0.9831186759314816,FB,185,B,0,1,-0.9755516482498208,-0.7810187330839207,-0.7810187330839207
F,W,-0.9825379151379816,-0.9021103591050854,FW,186,W,0,0,-0.9825379151379816,-0.866601347050996,-0.866601347050996
