G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
F,W,-1.0770243424603283,-0.98360894041219,FW,1,W,0,0,-1.0770243424603283,-0.9435784037598901,-0.9435784037598901
F,W,-1.0019233779724734,-0.9273626202488929,FW,2,W,0,0,-1.0019233779724734,-0.8833830990913778,-0.8833830990913778
M,B,0.007230886270786841,-0.06916138622241629,MB,3,B,0,1,-0.9927423778981709,-0.9146471618724785,-0.11314353661941594
M,W,0.04393498809525327,0.02609982078909664,MW,4,W,0,0,-0.9560382760737044,-0.9649215431036389,-0.16341791785057638
M,B,0.0450986211955797,-0.043586519781745096,MB,5,B,0,1,-0.954874642973378,-0.8842952235658406,-0.08279159831277808
M,W,0.0010022819559946821,0.004127849311016238,MW,6,W,0,0,-0.998970982212963,-0.9993331827399623,-0.19782955748689976
F,W,-1.0761844653398296,-0.9820162246350136,FW,7,W,0,0,-1.0761844653398296,-0.9429052212049482,-0.9429052212049482
M,B,0.05741897475573059,-0.04159660458431387,MB,8,B,0,1,-0.9425542894132272,-0.8744201515047221,-0.07291652625165951
M,W,-0.03967422010697436,-0.031105729842418217,MW,9,W,0,0,-1.039647484275932,-1.0319364182806425,-0.23043279302758
M,W,-0.03285227801764812,-0.029615761767286287,MW,10,W,0,0,-1.0328255421866057,-1.026468460774393,-0.2249648355213305
F,B,-0.9699767887622984,-0.986171683008776,FB,11,B,0,1,-0.9699767887622984,-0.7774606986621877,-0.7774606986621877
M,W,-0.04195561916942375,-0.03662505926211801,MW,12,W,0,0,-1.0419288833383815,-1.0337650167889454,-0.23226139153588288
F,B,-0.958867972344252,-0.9716247535331568,FB,13,B,0,1,-0.958867972344252,-0.7685567039751552,-0.7685567039751552
M,B,-0.0241955645400989,-0.09916566738218527,MB,14,B,0,1,-1.0241688287090567,-0.9398362495774335,-0.13833262432437088
M,B,0.018982049053662912,-0.060787755882477736,MB,15,B,0,1,-0.9809912151152947,-0.905228310480245,-0.10372468522718246
F,W,-1.021112043635522,-0.9427240589979441,FW,16,W,0,0,-1.021112043635522,-0.8987632953864098,-0.8987632953864098
M,W,-0.003445976275989335,-0.0040504848892318965,MW,17,W,0,0,-1.0034192404449471,-1.0028985731626352,-0.20139494790957269
F,W,-0.9719847515874565,-0.8960541107118357,FW,18,W,0,0,-0.9719847515874565,-0.8593865399407387,-0.8593865399407387
M,W,0.025024086501572618,0.02320055102822484,MW,19,W,0,0,-0.9749491776673851,-0.9800791045377795,-0.17857547928471687
F,B,-1.0016486198390515,-1.002204754975877,FB,20,B,0,1,-1.0016486198390515,-0.8028464647981621,-0.8028464647981621
M,W,0.012762218091612685,0.010160418726656474,MW,21,W,0,0,-0.987211046077345,-0.9899072992856925,-0.18840367403262998
F,B,-1.0403944954564839,-1.0292201552537552,FB,22,B,0,1,-1.0403944954564839,-0.8339022548714947,-0.8339022548714947
M,B,0.030487391429705288,-0.05076627445031427,MB,23,B,0,1,-0.9694858727392525,-0.8960064903030432,-0.09450286504998065
M,W,0.06326665281383732,0.0466010736467557,MW,24,W,0,0,-0.9367066113551203,-0.949426729482798,-0.14792310422973554
F,B,-0.9745770695140412,-0.9838263847160352,FB,25,B,0,1,-0.9745770695140412,-0.7811479389433246,-0.7811479389433246
M,B,0.044158674738743464,-0.04323081759272989,MB,26,B,0,1,-0.9558145894302142,-0.8850486142010634,-0.08354498894800083
M,W,0.02874137995125935,0.016971935434236463,MW,27,W,0,0,-0.9712318842176983,-0.9770996007022148,-0.17559597544915234
M,B,0.00011481412841490649,-0.07072259844793193,MB,28,B,0,1,-0.9998584500405429,-0.9203508719855819,-0.11884724673251927
M,W,0.022705642324147915,0.019055844749778096,MW,29,W,0,0,-0.9772676218448098,-0.9819373956338888,-0.1804337703808264
M,B,0.02636625740513115,-0.06115020194480635,MB,30,B,0,1,-0.9736070067638266,-0.899309682477481,-0.09780605722441844
M,W,-0.045459520018226986,-0.025484760580744618,MW,31,W,0,0,-1.0454327841871847,-1.036573481108416,-0.23506985585535348
F,W,-1.0250970097318242,-0.941893388492406,FW,32,W,0,0,-1.0250970097318242,-0.9019573455546921,-0.9019573455546921
M,B,0.001592332301932904,-0.08612639470122291,MB,33,B,0,1,-0.9983809318670248,-0.9191666041507451,-0.11766297889768257
M,W,0.008949850391625831,0.006733980929253289,MW,34,W,0,0,-0.9910234137773318,-0.9929630075149285,-0.19145938226186607
M,B,0.06543477154442771,-0.02707801048813971,MB,35,B,0,1,-0.93453849262453,-0.8679952895452656,-0.06649166429220309
M,W,0.01182399801522632,0.01843182897771317,MW,36,W,0,0,-0.9881492661537314,-0.9906593061837308,-0.18915568093066823
F,B,-0.9668519148915432,-0.9618869628430666,FB,37,B,0,1,-0.9668519148915432,-0.7749560339620266,-0.7749560339620266
M,B,-0.008429937644673377,-0.08653895626215156,MB,38,B,0,1,-1.008403201813631,-0.9271997046178317,-0.12569607936476915
F,W,-0.9886676913113684,-0.92223615855844,FW,39,W,0,0,-0.9886676913113684,-0.8727583341153622,-0.8727583341153622
F,W,-1.0237422956983253,-0.9424351566555084,FW,40,W,0,0,-1.0237422956983253,-0.9008715083149006,-0.9008715083149006
F,B,-0.9642819194430032,-0.9745572901063708,FB,41,B,0,1,-0.9642819194430032,-0.7728961182195787,-0.7728961182195787
M,B,0.011687873793075905,-0.06884109718984449,MB,42,B,0,1,-0.9882853903758818,-0.9110747747049164,-0.10957114945185385
