G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,B,0.030250125399564995,-0.05336491905922712,MB,1,B,0,1,-0.9689744071966456,-0.972214328218476,-0.17121408433708318
F,B,-1.0185470296773298,-1.015137965861764,FB,2,B,0,1,-1.0185470296773298,-1.015137965861764,-1.015137965861764
F,W,-1.035313097837427,-0.9479355728732408,FW,3,W,0,0,-1.035313097837427,-1.0279741177124333,-1.0279741177124333
M,B,-0.0054957511773242144,-0.08508756098811822,MB,4,B,0,1,-1.0047202837735347,-1.003936970147367,-0.2029367262659743
M,W,-0.0008072096338697997,0.003911172669626597,MW,5,W,0,0,-1.0000317422300804,-0.9949095334102741,-0.1939092895288813
F,W,-1.0048944596556335,-0.9207919915822416,FW,6,W,0,0,-1.0048944596556335,-1.000830536421434,-1.000830536421434
F,B,-1.020409510782399,-1.0130800800835724,FB,7,B,0,1,-1.020409510782399,-1.0130800800835724,-1.0130800800835724
M,W,-0.0347634102747166,-0.028990705100551486,MW,8,W,0,0,-1.033987942870927,-1.0278114111804522,-0.2268111672990594
M,W,-0.015675337372751234,-0.010077073555096166,MW,9,W,0,0,-1.0148998699689618,-1.008897779634997,-0.20789753575360406
F,W,-1.0324547960540358,-0.9516814967278876,FW,10,W,0,0,-1.0324547960540358,-1.0317200415670802,-1.0317200415670802
F,W,-1.028450864813365,-0.9410285561896242,FW,11,W,0,0,-1.028450864813365,-1.0210671010288168,-1.0210671010288168
M,W,0.003728287918002668,-0.0001253211404881223,MW,12,W,0,0,-0.995496244678208,-0.9989460272203888,-0.19794578333899604
F,B,-1.046616200597827,-1.0305340584088156,FB,13,B,0,1,-1.046616200597827,-1.0305340584088156,-1.0305340584088156
M,W,-0.0426064686491058,-0.03290221594228024,MW,14,W,0,0,-1.0418310012453165,-1.0317229220221809,-0.23072267814078815
F,W,-0.9943552830561624,-0.9134331180312666,FW,15,W,0,0,-0.9943552830561624,-0.9934716628704591,-0.9934716628704591
F,W,-1.0281135556369032,-0.9500568758495718,FW,16,W,0,0,-1.0281135556369032,-1.0300954206887643,-1.0300954206887643
M,W,0.04739050420507426,0.034884846397593434,MW,17,W,0,0,-0.9518340283911363,-0.9639358596823073,-0.16293561580091448
M,B,0.05311295136496941,-0.03481548438451287,MB,18,B,0,1,-0.9461115812312412,-0.9536648935437617,-0.15266464966236895
M,B,0.0785610862897165,-0.015801194934171148,MB,19,B,0,1,-0.9206634463064941,-0.93465060409342,-0.13365036021202722
M,W,0.01425860364297824,0.012868355089792336,MW,20,W,0,0,-0.9849659289532323,-0.9859523509901084,-0.18495210710871557
M,B,-0.05639711589699676,-0.12001863182024405,MB,21,B,0,1,-1.0556216484932073,-1.038868040979493,-0.23786779709810013
M,B,-0.02132773511483654,-0.09533189593575712,MB,22,B,0,1,-1.020552267711047,-1.014181305095006,-0.2131810612136132
F,W,-1.033909832029578,-0.9423305136130732,FW,23,W,0,0,-1.033909832029578,-1.0223690584522658,-1.0223690584522658
M,W,0.002408777204989208,0.002352052803231206,MW,24,W,0,0,-0.9968157553912214,-0.9964686532766696,-0.1954684093952767
F,B,-1.0023138741074562,-1.0034756964604998,FB,25,B,0,1,-1.0023138741074562,-1.0034756964604998,-1.0034756964604998
F,W,-1.002651692164883,-0.9224951843946412,FW,26,W,0,0,-1.002651692164883,-1.0025337292338337,-1.0025337292338337
M,W,0.012445853073541685,0.012162570991182692,MW,27,W,0,0,-0.9867786795226688,-0.986658135088718,-0.1856578912073252
M,B,0.011542575102234049,-0.07347578289761769,MB,28,B,0,1,-0.9876819574939766,-0.9923251920568665,-0.19132494817547377
M,W,0.02235837708808124,0.006902156586191584,MW,29,W,0,0,-0.9768661555081294,-0.9919185494937091,-0.19091830561231632
M,W,-0.002936627621274264,-0.005952604190295776,MW,30,W,0,0,-1.002161160217485,-1.0047733102701966,-0.2037730663888037
M,W,-0.013972098444566526,-0.005052856547970255,MW,31,W,0,0,-1.0131966310407772,-1.003873562627871,-0.20287331874647815
M,W,0.03632256511694108,0.03309823159705736,MW,32,W,0,0,-0.9629019674792695,-0.9657224744828433,-0.16472223060145055
M,W,-0.06342336637543514,-0.052763275943230735,MW,33,W,0,0,-1.0626478989716457,-1.0515839820231314,-0.2505837381417386
M,W,-0.06703769488885537,-0.04941594357520437,MW,34,W,0,0,-1.066262227485066,-1.048236649655105,-0.24723640577371228
F,W,-1.0065743380638628,-0.9288682604212118,FW,35,W,0,0,-1.0065743380638628,-1.0089068052604044,-1.0089068052604044
M,W,-0.0030248778093323768,-0.0007064982242933393,MW,36,W,0,0,-1.002249410405543,-0.9995272043041941,-0.19852696042280124
M,B,0.038907081870047024,-0.050685414273226606,MB,37,B,0,1,-0.9603174507261636,-0.9695348234324754,-0.1685345795510827
M,W,0.0006627339462209789,-0.0047190790528863925,MW,38,W,0,0,-0.9985617986499896,-1.0035397851327872,-0.2025395412513943
M,B,-0.020238267203600332,-0.09670960927451082,MB,39,B,0,1,-1.019462799799811,-1.0155590184337597,-0.21455877455236688
M,W,0.023305151015009358,0.012362637350063658,MW,40,W,0,0,-0.9759193815812012,-0.986458068729837,-0.18545782484844425
M,W,-0.0026039373267211885,-0.001854534389370568,MW,41,W,0,0,-1.0018284699229318,-1.0006752404692714,-0.19967499658787846
M,W,-0.017950609530967217,-0.01819986020406454,MW,42,W,0,0,-1.0171751421271777,-1.0170205662839653,-0.21602032240257246
M,B,-0.026742588921746163,-0.0998790115758068,MB,43,B,0,1,-1.0259671215179567,-1.0187284207350555,-0.21772817685366286
M,W,-0.05503766803113006,-0.04700429674041744,MW,44,W,0,0,-1.0542622006273406,-1.0458250028203182,-0.24482475893892536
F,W,-0.9621823311152946,-0.8889841226692735,FW,45,W,0,0,-0.9621823311152946,-0.969022667508466,-0.969022667508466
F,B,-1.0084299686616265,-1.009762680073567,FB,46,B,0,1,-1.0084299686616265,-1.009762680073567,-1.009762680073567
M,B,-0.013016633883358558,-0.09316585874844,MB,47,B,0,1,-1.0122411664795692,-1.0120152679076888,-0.21101502402629607
F,W,-1.0230958538241637,-0.9390151914158216,FW,48,W,0,0,-1.0230958538241637,-1.019053736255014,-1.019053736255014
M,W,0.019933024234609097,0.020808274026432785,MW,49,W,0,0,-0.9792915083616015,-0.9780124320534679,-0.17701218817207512
F,W,-0.992622602894742,-0.910579665512658,FW,50,W,0,0,-0.992622602894742,-0.9906182103518505,-0.9906182103518505
M,W,0.02338170749325381,0.017937300508387394,MW,51,W,0,0,-0.9758428251029567,-0.9808834055715133,-0.1798831616901205
M,W,-0.02790485654616763,-0.018615082798181103,MW,52,W,0,0,-1.0271293891423783,-1.0174357888780818,-0.21643554499668902
