G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,B,0.008378606827933292,-0.07394296513246475,MB,1,B,0,1,-0.99612424112091,-1.0012138336512768,-0.18785430212565316
M,W,0.013168407773091449,0.0033936534531575787,MW,2,W,0,0,-0.9913344401757519,-1.004623556890914,-0.1912640253652905
M,W,-0.030890141141439436,-0.025639416657780124,MW,3,W,0,0,-1.0353929890902829,-1.033656627001852,-0.22029709547622822
M,B,-0.017361465795797074,-0.08948605587023536,MB,4,B,0,1,-1.0218643137446404,-1.0167569243890473,-0.2033973928634238
M,B,-0.003416450078260633,-0.07716881403601439,MB,5,B,0,1,-1.007919298027104,-1.0044396825548263,-0.19108015102920278
M,W,0.0031680408534731524,0.004211150571909573,MW,6,W,0,0,-1.0013348070953703,-1.003806059772162,-0.19044652824653852
M,W,-0.0680263431850041,-0.05426254308755493,MW,7,W,0,0,-1.0725291911338475,-1.0622797534316266,-0.24892022190600302
M,W,-0.0033785923549360104,-0.00368220449810644,MW,8,W,0,0,-1.0078814403037795,-1.011699414842178,-0.19833988331655453
F,B,-1.0256672643036708,-1.0189276082614755,FB,9,B,0,1,-1.0256672643036708,-1.0189276082614755,-1.0189276082614755
F,W,-1.0269846592457057,-0.9475096766090962,FW,10,W,0,0,-1.0269846592457057,-1.027901686241787,-1.027901686241787
F,B,-0.9867560606498992,-0.9941237682710946,FB,11,B,0,1,-0.9867560606498992,-0.9941237682710946,-0.9941237682710946
M,W,-0.0317151444656268,-0.024513030663923213,MW,12,W,0,0,-1.03621799241447,-1.0325302410079948,-0.2191707094823713
M,B,0.025892563281971284,-0.056252894701544286,MB,13,B,0,1,-0.978610284666872,-0.9835237632203563,-0.1701642316947327
M,B,0.037690486497275716,-0.0527803349377647,MB,14,B,0,1,-0.9668123614515677,-0.9800512034565767,-0.1666916719309531
M,W,-0.021990883537431415,-0.018875087043694453,MW,15,W,0,0,-1.0264937314862748,-1.026892297387766,-0.21353276586214254
F,B,-0.9905540525260838,-0.9957268693794286,FB,16,B,0,1,-0.9905540525260838,-0.9957268693794286,-0.9957268693794286
M,W,0.0263027441437501,0.020634078156112155,MW,17,W,0,0,-0.9782001038050933,-0.9873831321879595,-0.17402360066233594
M,W,-0.05927728711879592,-0.05214002892866668,MW,18,W,0,0,-1.0637801350676392,-1.0601572392727383,-0.24679770774711476
F,B,-1.0153071837536884,-1.0094377197130502,FB,19,B,0,1,-1.0153071837536884,-1.0094377197130502,-1.0094377197130502
F,W,-1.0086234276796486,-0.922831234567698,FW,20,W,0,0,-1.0086234276796486,-1.0032232442003886,-1.0032232442003886
M,W,-0.003480374970139945,-0.0037004964420879385,MW,21,W,0,0,-1.0079832229189833,-1.0117177067861596,-0.19835817526053603
F,B,-1.0777641567788303,-1.0628539766388612,FB,22,B,0,1,-1.0777641567788303,-1.0628539766388612,-1.0628539766388612
F,W,-0.9666043536721954,-0.8893833775881232,FW,23,W,0,0,-0.9666043536721954,-0.9697753872208138,-0.9697753872208138
M,W,0.04377335880808149,0.04256015726425752,MW,24,W,0,0,-0.9607294891407618,-0.9654570530798141,-0.15209752155419057
F,W,-0.9638208814749892,-0.8970377029580829,FW,25,W,0,0,-0.9638208814749892,-0.9774297125907735,-0.9774297125907735
F,W,-1.0592305392580006,-0.9640264857835188,FW,26,W,0,0,-1.0592305392580006,-1.0444184954162095,-1.0444184954162095
M,B,0.0009802564002208108,-0.081477753547761,MB,27,B,0,1,-1.0035225915486226,-1.008748622066573,-0.1953890905409494
F,B,-1.0103967430387908,-1.0098726225783574,FB,28,B,0,1,-1.0103967430387908,-1.0098726225783574,-1.0098726225783574
M,B,-0.02832944172600092,-0.10731784486168776,MB,29,B,0,1,-1.0328322896748443,-1.0345887133804998,-0.22122918185487617
M,W,-0.03232027159805092,-0.035006123513337366,MW,30,W,0,0,-1.0368231195468942,-1.043023333857409,-0.22966380233178546
M,W,-0.03821833633570289,-0.02393665404495105,MW,31,W,0,0,-1.0427211842845463,-1.0319538643890227,-0.21859433286339913
M,B,0.01366777991440725,-0.0741584406353462,MB,32,B,0,1,-0.9908350680344361,-1.0014293091541582,-0.1880697776285346
F,W,-0.995353819692698,-0.9136325721859504,FW,33,W,0,0,-0.995353819692698,-0.994024581818641,-0.994024581818641
M,W,-0.033217456965732264,-0.028247896721233987,MW,34,W,0,0,-1.0377203049145756,-1.0362651070653057,-0.22290557553968207
F,W,-0.9949146036234996,-0.918003640126098,FW,35,W,0,0,-0.9949146036234996,-0.9983956497587886,-0.9983956497587886
M,B,-0.028741745612427844,-0.09737876566829087,MB,36,B,0,1,-1.0332445935612713,-1.024649634187103,-0.2112901026614793
F,B,-0.9354768162553024,-0.9475518438317694,FB,37,B,0,1,-0.9354768162553024,-0.9475518438317694,-0.9475518438317694
F,W,-0.9729170055026004,-0.8982192719300763,FW,38,W,0,0,-0.9729170055026004,-0.9786112815627669,-0.9786112815627669
F,W,-0.989448227041734,-0.9086207921084996,FW,39,W,0,0,-0.989448227041734,-0.9890128017411901,-0.9890128017411901
