G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,B,-0.01351270472342156,-0.09158056311225413,MB,1,B,0,1,-1.0139657686299375,-1.0126179438839666,-0.2126811854374729
M,W,0.016110736472473002,0.01595625288252996,MW,2,W,0,0,-0.9843423274340429,-0.9850005006949799,-0.18506374224848623
M,W,0.00751960549931357,0.003902962807890085,MW,3,W,0,0,-0.9929334584072024,-0.9970537907696198,-0.1971170323231261
F,W,-1.0252069382227404,-0.9423543466065109,FW,4,W,0,0,-1.0252069382227404,-1.0221265170379437,-1.0221265170379437
M,W,0.0005779121650835414,-0.002094231074417344,MW,5,W,0,0,-0.9998751517414324,-1.0030509846519273,-0.20311422620543354
F,W,-1.0176599793288499,-0.9291799804121099,FW,6,W,0,0,-1.0176599793288499,-1.0089521508435426,-1.0089521508435426
M,W,0.017560685126398468,0.006888483213940228,MW,7,W,0,0,-0.9828923787801174,-0.9940682703635697,-0.19413151191707598
M,W,0.002635828902205053,0.0045689821975148795,MW,8,W,0,0,-0.9978172350043109,-0.996387771379995,-0.1964510129335013
M,W,-0.015490541833124013,-0.015357311882429812,MW,9,W,0,0,-1.0159436057396398,-1.0163140654599396,-0.216377307013446
M,B,0.007157185681520419,-0.06876049190083554,MB,10,B,0,1,-0.9932958782249954,-0.989797872672548,-0.18986111422605434
M,B,0.04412467185025082,-0.04651052292781353,MB,11,B,0,1,-0.9563283920562651,-0.967547903699526,-0.16761114525303233
M,W,0.006793037138532328,0.011446263530089295,MW,12,W,0,0,-0.9936600267679836,-0.9895104900474206,-0.18957373160092691
M,W,-0.0032091203561079623,-0.004665077224942274,MW,13,W,0,0,-1.0036621842626239,-1.0056218308024523,-0.20568507235595848
M,B,0.04950394869586315,-0.04291108046640333,MB,14,B,0,1,-0.9509491152106527,-0.9639484612381158,-0.1640117027916221
F,W,-1.0184465335866255,-0.9348591986251268,FW,15,W,0,0,-1.0184465335866255,-1.0146313690565596,-1.0146313690565596
M,W,0.023427490367276708,0.02210647364294996,MW,16,W,0,0,-0.9770255735392391,-0.97885027993456,-0.17891352148806625
F,W,-0.9681575618793464,-0.8940622892189865,FW,17,W,0,0,-0.9681575618793464,-0.9738344596504193,-0.9738344596504193
M,W,-0.010043012704971302,-0.005501416974637897,MW,18,W,0,0,-1.0104960766114872,-1.0064581705521478,-0.2065214121056541
M,W,0.036699797701579724,0.0320239609780088,MW,19,W,0,0,-0.9637532662049362,-0.968932792599501,-0.1689960341530074
M,B,-0.021613115743586115,-0.0946050281513096,MB,20,B,0,1,-1.022066179650102,-1.015642408923022,-0.2157056504765284
M,W,-0.033780388924566265,-0.025811207614937385,MW,21,W,0,0,-1.0342334528310821,-1.0267679611924474,-0.2268312027459536
M,W,-0.03681980580505901,-0.03185739568740625,MW,22,W,0,0,-1.037272869711575,-1.032814149264916,-0.23287739081842246
F,B,-1.0377900959466184,-1.0305844872024197,FB,23,B,0,1,-1.0377900959466184,-1.0305844872024197,-1.0305844872024197
M,B,0.03780052565128047,-0.05785346249614606,MB,24,B,0,1,-0.9626525382552354,-0.9788908432678586,-0.17895408482136485
F,W,-0.9801771730064937,-0.9092020754503278,FW,25,W,0,0,-0.9801771730064937,-0.9889742458817606,-0.9889742458817606
M,B,0.08004998241697762,-0.017880070940938034,MB,26,B,0,1,-0.9204030814895383,-0.9389174517126505,-0.1389806932661568
M,W,-0.05668318539910184,-0.04480061684691493,MW,27,W,0,0,-1.0571362493056178,-1.045757370424425,-0.24582061197793115
M,W,0.022801967699839654,0.022496390079023838,MW,28,W,0,0,-0.9776510962066762,-0.9784603634984861,-0.17852360505199236
M,W,-0.0026438904409687874,-0.006940609309073344,MW,29,W,0,0,-1.0030969543474846,-1.0078973628865833,-0.20796060444008954
F,W,-0.9363612349175516,-0.8658342550095709,FW,30,W,0,0,-0.9363612349175516,-0.9456064254410037,-0.9456064254410037
M,W,-0.013947808043300666,-0.011619880941005894,MW,31,W,0,0,-1.0144008719498165,-1.0125766345185159,-0.2126398760720221
F,W,-0.9515625612041024,-0.8825501620572899,FW,32,W,0,0,-0.9515625612041024,-0.9623223324887227,-0.9623223324887227
M,W,0.009798052027013051,0.010875909641541564,MW,33,W,0,0,-0.9906550118795029,-0.9900808439359683,-0.19014408548947465
M,B,-0.0060759063050862035,-0.08429015320168226,MB,34,B,0,1,-1.006528970211602,-1.0053275339733947,-0.20539077552690105
M,W,-0.004901841164887545,-0.005019314396109858,MW,35,W,0,0,-1.0053549050714035,-1.0059760679736198,-0.20603930952712607
M,B,0.015013262702293638,-0.06729016606940579,MB,36,B,0,1,-0.9854398012042223,-0.9883275468411183,-0.1883907883946246
M,B,0.0424356407188336,-0.051251992886153404,MB,37,B,0,1,-0.9580174231876823,-0.9722893736578659,-0.17235261521137218
M,B,0.01170546605552658,-0.07272731273489033,MB,38,B,0,1,-0.9887475978509893,-0.9937646935066028,-0.19382793506010912
F,W,-1.040932054527446,-0.9528823676688624,FW,39,W,0,0,-1.040932054527446,-1.0326545381002952,-1.0326545381002952
M,B,0.00038834170906879413,-0.0883887940599428,MB,40,B,0,1,-1.000064722197447,-1.0094261748316553,-0.20948941638516158
M,B,-0.01290107142332607,-0.08959434324622392,MB,41,B,0,1,-1.0133541353298419,-1.0106317240179363,-0.2106949655714427
F,B,-0.9835914434539637,-0.9867652426413138,FB,42,B,0,1,-0.9835914434539637,-0.9867652426413138,-0.9867652426413138
M,W,-0.016579625247324255,-0.012006893510841131,MW,43,W,0,0,-1.0170326891538402,-1.012963647088351,-0.21302688864185734
M,B,0.012910707226217136,-0.0645896373407144,MB,44,B,0,1,-0.9875423566802988,-0.9856270181124269,-0.1856902596659332
F,W,-1.0253907491532368,-0.9327595030329257,FW,45,W,0,0,-1.0253907491532368,-1.0125316734643584,-1.0125316734643584
F,W,-0.9198026265580144,-0.8550090153622922,FW,46,W,0,0,-0.9198026265580144,-0.934781185793725,-0.934781185793725
M,B,-0.004879890453513836,-0.07935137303338538,MB,47,B,0,1,-1.0053329543600298,-1.000388753805098,-0.20045199535860417
F,B,-1.0074942852536122,-0.9996866938479958,FB,48,B,0,1,-1.0074942852536122,-0.9996866938479958,-0.9996866938479958
M,B,0.0560540508138952,-0.03329662743015161,MB,49,B,0,1,-0.9443990130926206,-0.9543340082018641,-0.1543972497553704
M,W,0.016370009676425816,0.017250338655910143,MW,50,W,0,0,-0.9840830542300901,-0.9837064149215997,-0.18376965647510607
M,B,0.006581277369351059,-0.07917726075333686,MB,51,B,0,1,-0.9938717865371648,-1.0002146415250492,-0.20027788307855565
F,W,-1.0172982541770657,-0.9356732461555252,FW,52,W,0,0,-1.0172982541770657,-1.015445416586958,-1.015445416586958
M,W,0.0038848528805688273,-0.0017322608962255825,MW,53,W,0,0,-0.9965682110259471,-1.0026890144737355,-0.20275225602724178
F,W,-1.0085967486888503,-0.9276273053960776,FW,54,W,0,0,-1.0085967486888503,-1.0073994758275104,-1.0073994758275104
M,W,0.002058538992795539,-0.005980978453643995,MW,55,W,0,0,-0.9983945249137204,-1.0069377320311539,-0.2070009735846602
M,W,0.03278142437349387,0.024726552121402547,MW,56,W,0,0,-0.967671639533022,-0.9762302014561074,-0.17629344300961367
M,W,0.011886538514304492,0.01342763290792558,MW,57,W,0,0,-0.9885665253922113,-0.9875291206695843,-0.18759236222309061
F,B,-0.9961424942589316,-0.9933543552937436,FB,58,B,0,1,-0.9961424942589316,-0.9933543552937436,-0.9933543552937436
F,B,-0.9785891484448253,-0.9809659534566434,FB,59,B,0,1,-0.9785891484448253,-0.9809659534566434,-0.9809659534566434
M,W,0.00025735134170421,-0.005858827307115935,MW,60,W,0,0,-1.0001957125648118,-1.0068155808846257,-0.20687882243813213
M,W,-0.036375891057566584,-0.03503296869296982,MW,61,W,0,0,-1.0368289549640826,-1.0359897222704797,-0.23605296382398602
F,W,-0.9841431384450388,-0.9066791384587186,FW,62,W,0,0,-0.9841431384450388,-0.9864513088901514,-0.9864513088901514
F,B,-0.9643883244925484,-0.9733162097657332,FB,63,B,0,1,-0.9643883244925484,-0.9733162097657332,-0.9733162097657332
M,B,-0.01637186755090207,-0.09197878652369816,MB,64,B,0,1,-1.016824931457418,-1.0130161672954108,-0.21307940884891696
