G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,0.03784236005978837,0.03231495650692566,MW,1,W,0,0,-0.9633184030100188,-0.9696839792126271,-0.1718565282854942
F,B,-0.9702094742229316,-0.9739770537694852,FB,2,B,0,1,-0.9702094742229316,-0.9739770537694852,-0.9739770537694852
M,B,0.017669288908842482,-0.06786206838176756,MB,3,B,0,1,-0.9834914741609647,-0.9899882872823025,-0.19216083635516956
M,W,0.002387599777775733,0.0008870279926561494,MW,4,W,0,0,-0.9987731632920315,-1.0011119077268966,-0.2032844567997637
M,W,-0.06527686001274062,-0.052641059851313836,MW,5,W,0,0,-1.0664376230825479,-1.0546399955708665,-0.25681254464373365
M,W,0.005321645596373605,0.005681478511429914,MW,6,W,0,0,-0.9958391174734336,-0.9963174572081228,-0.19849000628098992
M,W,0.01738749229487789,0.02156008977889533,MW,7,W,0,0,-0.9837732707749293,-0.9804388459406574,-0.1826113950135245
F,W,-1.0424459106599695,-0.9517926696661684,FW,8,W,0,0,-1.0424459106599695,-1.0321607792641012,-1.0321607792641012
F,W,-0.9674070220660358,-0.8965901894451265,FW,9,W,0,0,-0.9674070220660358,-0.9769582990430593,-0.9769582990430593
F,W,-0.9723511828643538,-0.8890200218887484,FW,10,W,0,0,-0.9723511828643538,-0.9693881314866812,-0.9693881314866812
M,W,-0.04150984325253,-0.033262922643411824,MW,11,W,0,0,-1.0426706063223372,-1.0352618583629645,-0.23743440743583166
M,W,0.018975715201805892,0.012288914775615924,MW,12,W,0,0,-0.9821850478680013,-0.9897100209439369,-0.19188257001680392
F,B,-0.9655391943317309,-0.971616357342406,FB,13,B,0,1,-0.9655391943317309,-0.971616357342406,-0.971616357342406
F,B,-0.959725900472633,-0.9665235857106036,FB,14,B,0,1,-0.959725900472633,-0.9665235857106036,-0.9665235857106036
F,W,-0.9630479411878512,-0.8923350278563404,FW,15,W,0,0,-0.9630479411878512,-0.9727031374542733,-0.9727031374542733
F,B,-1.0039025175537886,-1.0080597544101886,FB,16,B,0,1,-1.0039025175537886,-1.0080597544101886,-1.0080597544101886
F,B,-0.9928034877974344,-0.9934697209406445,FB,17,B,0,1,-0.9928034877974344,-0.9934697209406445,-0.9934697209406445
M,B,0.026101009619173717,-0.06310748969136595,MB,18,B,0,1,-0.9750597534506334,-0.985233708591901,-0.18740625766476798
