G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,0.018127683047728584,0.01514965513687791,MW,1,W,0,0,-0.9802160873722886,-0.9825201862945749,-0.1802564426686386
F,B,-0.9936649167882862,-0.9908745346293868,FB,2,B,0,1,-0.9936649167882862,-0.9908745346293868,-0.9908745346293868
F,B,-0.9550371597838,-0.9675612265735316,FB,3,B,0,1,-0.9550371597838,-0.9675612265735316,-0.9675612265735316
M,B,-3.4147986044983115e-05,-0.08151231708884757,MB,4,B,0,1,-0.9983779184060622,-0.999309078749582,-0.19704533512364564
M,W,0.008184627903451607,0.005307361000810608,MW,5,W,0,0,-0.9901591425165656,-0.9923624804306422,-0.1900987368047059
M,W,0.01666194973956268,0.007350548070853847,MW,6,W,0,0,-0.9816818206804545,-0.990319293360599,-0.18805554973466268
M,B,-0.0044307402209899,-0.08329654067477513,MB,7,B,0,1,-1.002774510641007,-1.0010933023355095,-0.1988295587095732
F,W,-0.991686988131846,-0.9151375382048992,FW,8,W,0,0,-0.991686988131846,-0.995339964843645,-0.995339964843645
F,W,-1.0090902034286993,-0.9298186315865102,FW,9,W,0,0,-1.0090902034286993,-1.010021058225256,-1.010021058225256
F,W,-0.9839381322284744,-0.9097868649124891,FW,10,W,0,0,-0.9839381322284744,-0.9899892915512348,-0.9899892915512348
F,W,-1.0208800576893091,-0.9358107854034449,FW,11,W,0,0,-1.0208800576893091,-1.0160132120421907,-1.0160132120421907
M,W,-0.04561532293802778,-0.03711509227504357,MW,12,W,0,0,-1.043959093358045,-1.0347849337064965,-0.23252119008056008
F,B,-0.9897619261580608,-0.9867949282524684,FB,13,B,0,1,-0.9897619261580608,-0.9867949282524684,-0.9867949282524684
M,B,-0.028550112130976874,-0.10838517126669436,MB,14,B,0,1,-1.0268938825509941,-1.0261819329274289,-0.22391818930149243
M,W,0.0382990031297861,0.029213584905267563,MW,15,W,0,0,-0.9600447672902311,-0.9684562565261853,-0.16619251290024895
M,W,-0.02783850119003481,-0.02221224079594163,MW,16,W,0,0,-1.026182271610052,-1.0198820822273944,-0.21761833860145816
M,W,0.025869241937546274,0.014849858066073585,MW,17,W,0,0,-0.972474528482471,-0.9828199833653792,-0.18055623973944293
F,B,-0.9949153646929788,-0.9971370258082266,FB,18,B,0,1,-0.9949153646929788,-0.9971370258082266,-0.9971370258082266
M,B,-0.03360825307380512,-0.11045813044405324,MB,19,B,0,1,-1.0319520234938224,-1.0282548921047876,-0.22599114847885132
M,B,-0.01340318010405994,-0.09517900978646013,MB,20,B,0,1,-1.011746950524077,-1.0129757714471945,-0.2107120278212582
F,W,-0.967664524596916,-0.8907645498471,FW,21,W,0,0,-0.967664524596916,-0.9709669764858457,-0.9709669764858457
F,B,-1.0196127295009576,-1.0190041626029185,FB,22,B,0,1,-1.0196127295009576,-1.0190041626029185,-1.0190041626029185
F,B,-1.0222172848993836,-1.0177317132813322,FB,23,B,0,1,-1.0222172848993836,-1.0177317132813322,-1.0177317132813322
M,W,0.014095021354048337,0.011470532220111171,MW,24,W,0,0,-0.9842487490659688,-0.9861993092113417,-0.18393556558540536
M,W,-0.0049235375678169605,-0.009649925603693748,MW,25,W,0,0,-1.0032673079878343,-1.0073197670351466,-0.20505602340921025
F,W,-1.0061065990949325,-0.9250284846086784,FW,26,W,0,0,-1.0061065990949325,-1.0052309112474243,-1.0052309112474243
M,W,-0.015424649352260482,-0.00932799781231668,MW,27,W,0,0,-1.0137684197722776,-1.0069978392437695,-0.2047340956178332
M,W,0.024792623832357776,0.012533088422894464,MW,28,W,0,0,-0.9735511465876594,-0.9851367530085584,-0.18287300938262205
M,W,0.0026407461918423352,0.006777422666953428,MW,29,W,0,0,-0.9957030242281749,-0.9908924187644994,-0.18862867513856307
M,W,0.004445890468278532,0.00675273994261117,MW,30,W,0,0,-0.9938978799517387,-0.9909171014888417,-0.18865335786290535
F,B,-1.0240619674582652,-1.0190811244603069,FB,31,B,0,1,-1.0240619674582652,-1.0190811244603069,-1.0190811244603069
F,B,-1.0233568480026622,-1.0118640634057985,FB,32,B,0,1,-1.0233568480026622,-1.0118640634057985,-1.0118640634057985
M,B,-0.030625538319455057,-0.10449299457161157,MB,33,B,0,1,-1.0289693087394722,-1.0222897562323459,-0.22002601260640964
M,W,-0.027793979644601275,-0.02672359155805657,MW,34,W,0,0,-1.0261377500646185,-1.0243934329895095,-0.22212968936357308
M,B,0.016090246911459792,-0.0619720591234592,MB,35,B,0,1,-0.9822535235085574,-0.9797688207841936,-0.17750507715825725
M,W,-0.0012634267862713974,-0.003097497818889475,MW,36,W,0,0,-0.9996071972062887,-1.0007673392503422,-0.198503595624406
F,B,-0.9920625895011976,-0.9996798302066352,FB,37,B,0,1,-0.9920625895011976,-0.9996798302066352,-0.9996798302066352
M,W,0.0399705572183376,0.028318538430282317,MW,38,W,0,0,-0.9583732132016796,-0.9693513030011706,-0.1670875593752342
M,W,-0.015213712970450812,-0.016896208531471106,MW,39,W,0,0,-1.013557483390468,-1.0145660499629239,-0.21230230633698763
F,W,-0.9673894047612958,-0.8995484879049832,FW,40,W,0,0,-0.9673894047612958,-0.979750914543729,-0.979750914543729
M,B,-0.007460624922633522,-0.07899847957970188,MB,41,B,0,1,-1.0058043953426508,-0.9967952412404363,-0.19453149761449995
F,B,-0.9792440816973011,-0.9814647714476152,FB,42,B,0,1,-0.9792440816973011,-0.9814647714476152,-0.9814647714476152
M,W,0.006264966907159318,0.010557011188099472,MW,43,W,0,0,-0.9920788035128579,-0.9871128302433534,-0.18484908661741706
M,B,0.02709355307118123,-0.06380859631151717,MB,44,B,0,1,-0.971250217348836,-0.9816053579722516,-0.17934161434631524
F,W,-1.0062343167839796,-0.9263709398454749,FW,45,W,0,0,-1.0062343167839796,-1.0065733664842207,-1.0065733664842207
M,W,0.05146586562874693,0.04400266962494323,MW,46,W,0,0,-0.9468779047912703,-0.9536671718065096,-0.15140342818057329
F,W,-1.0077544287123523,-0.9230204373441772,FW,47,W,0,0,-1.0077544287123523,-1.003222863982923,-1.003222863982923
M,B,-0.05499584584810866,-0.12658534165650293,MB,48,B,0,1,-1.0533396162681259,-1.0443821033172374,-0.242118359691301
F,W,-1.044401295463509,-0.958124836468242,FW,49,W,0,0,-1.044401295463509,-1.0383272631069878,-1.0383272631069878
F,B,-0.9622078616725968,-0.9688988749754108,FB,50,B,0,1,-0.9622078616725968,-0.9688988749754108,-0.9688988749754108
M,B,0.00752514363557333,-0.06917014268616248,MB,51,B,0,1,-0.9908186267844439,-0.9869669043468969,-0.18470316072096055
F,B,-0.9795922751402254,-0.9883532372264326,FB,52,B,0,1,-0.9795922751402254,-0.9883532372264326,-0.9883532372264326
F,W,-0.9881918095878858,-0.9102366214526793,FW,53,W,0,0,-0.9881918095878858,-0.990439048091425,-0.990439048091425
M,W,-0.011534792123773513,-0.009810950432587336,MW,54,W,0,0,-1.0098785625437907,-1.0074807918640403,-0.20521704823810386
M,W,-0.07124679189079483,-0.061720860762444575,MW,55,W,0,0,-1.069590562310812,-1.0593907021938973,-0.2571269585679611
M,B,0.04159218262922797,-0.04954765237450253,MB,56,B,0,1,-0.9567515877907893,-0.967344414035237,-0.1650806704093006
M,W,0.02047909439513589,0.013004437029383786,MW,57,W,0,0,-0.9778646760248814,-0.9846654044020691,-0.18240166077613273
M,W,-0.05114182348240612,-0.041888104567830174,MW,58,W,0,0,-1.0494855939024232,-1.039557945999283,-0.2372942023733467
M,W,-0.05806908351867625,-0.04618828674816683,MW,59,W,0,0,-1.0564128539386934,-1.0438581281796198,-0.24159438455368334
M,W,-0.051138139983152066,-0.03378025300909409,MW,60,W,0,0,-1.0494819104031692,-1.031450094440547,-0.2291863508146106
M,W,-0.013195181554002695,-0.014819743997099288,MW,61,W,0,0,-1.0115389519740199,-1.012489585428552,-0.2102258418026158
M,B,-0.009585451208616794,-0.08694441242861524,MB,62,B,0,1,-1.007929221628634,-1.0047411740893497,-0.20247743046341332
M,W,0.014702227022197829,0.015809335155682492,MW,63,W,0,0,-0.9836415433978194,-0.9818605062757704,-0.179596762649834
F,W,-0.9611284003833512,-0.8910723912654672,FW,64,W,0,0,-0.9611284003833512,-0.971274817904213,-0.971274817904213
M,B,0.010700149706908704,-0.05159332844014046,MB,65,B,0,1,-0.9876436207131085,-0.9693900901008748,-0.16712634647493851
F,W,-1.0258754729635633,-0.9401935150775604,FW,66,W,0,0,-1.0258754729635633,-1.0203959417163062,-1.0203959417163062
F,W,-1.0049467027166985,-0.9266645701515008,FW,67,W,0,0,-1.0049467027166985,-1.0068669967902466,-1.0068669967902466
M,B,0.00786739243501243,-0.07475144380793501,MB,68,B,0,1,-0.9904763779850048,-0.9925482054686694,-0.19028446184273307
M,W,-0.03434441891646047,-0.028755171925498813,MW,69,W,0,0,-1.0326881893364777,-1.0264250133569517,-0.22416126973101533
M,B,-0.01893537959342575,-0.09048161635953536,MB,70,B,0,1,-1.017279150013443,-1.0082783780202698,-0.20601463439433343
F,W,-1.0305334027965776,-0.9467903291037552,FW,71,W,0,0,-1.0305334027965776,-1.026992755742501,-1.026992755742501
M,B,-0.04490238426063866,-0.1176838429033118,MB,72,B,0,1,-1.043246154680656,-1.0354806045640461,-0.23321686093810987
M,W,0.03536318540002928,0.02791792193936164,MW,73,W,0,0,-0.962980585019988,-0.9697519194920912,-0.1674881758661549
F,W,-1.0033744242286144,-0.9186526096143308,FW,74,W,0,0,-1.0033744242286144,-0.9988550362530766,-0.9988550362530766
M,W,-0.006086623158417378,-0.004765366533356025,MW,75,W,0,0,-1.0044303935784347,-1.002435207964809,-0.20017146433887253
F,W,-0.959617261281609,-0.8869692569966049,FW,76,W,0,0,-0.959617261281609,-0.9671716836353507,-0.9671716836353507
F,W,-0.9907119159759256,-0.9218948283111468,FW,77,W,0,0,-0.9907119159759256,-1.0020972549498925,-1.0020972549498925
M,W,0.04341233959353395,0.02547156960910124,MW,78,W,0,0,-0.9549314308264832,-0.9721982718223516,-0.16993452819641527
M,W,-0.0188164022705108,-0.010332576539282884,MW,79,W,0,0,-1.017160172690528,-1.0080024179707356,-0.2057386743447994
M,W,0.051783184562727916,0.03534841414232805,MW,80,W,0,0,-0.9465605858572893,-0.9623214272891247,-0.16005768366318845
F,B,-1.0027355830784759,-1.0025897801389407,FB,81,B,0,1,-1.0027355830784759,-1.0025897801389407,-1.0025897801389407
F,W,-1.0082977042269134,-0.9220347810654956,FW,82,W,0,0,-1.0082977042269134,-1.0022372077042414,-1.0022372077042414
M,B,-0.001650887985106899,-0.08600602389317112,MB,83,B,0,1,-0.9999946584051241,-1.0038027855539056,-0.20153904192796918
M,W,0.00218976574163948,0.0015968461711137808,MW,84,W,0,0,-0.9961540046783778,-0.9960729952603391,-0.19380925163440274
M,B,0.0360007382052124,-0.03997041431979277,MB,85,B,0,1,-0.9623430322148048,-0.9577671759805272,-0.15550343235459085
M,B,0.06370355718644723,-0.030834609788401482,MB,86,B,0,1,-0.9346402132335699,-0.9486313714491359,-0.14636762782319956
M,B,0.018158720723819438,-0.06542314081610548,MB,87,B,0,1,-0.9801850496961978,-0.9832199024768399,-0.18095615885090355
M,W,-0.016734670463868246,-0.01603294008674046,MW,88,W,0,0,-1.0150784408838855,-1.0137027815181934,-0.211439037892257
M,B,-0.0042606438888710355,-0.07837164964650796,MB,89,B,0,1,-1.0026044143088881,-0.9961684113072424,-0.19390466768130604
M,W,0.06540805710575591,0.04647067171894737,MW,90,W,0,0,-0.9329357133142613,-0.9511991697125055,-0.14893542608656915
M,W,-0.039972028814998985,-0.033995240391586724,MW,91,W,0,0,-1.0383157992350163,-1.0316650818230395,-0.22940133819710323
M,W,0.030527661226274923,0.027948788472060046,MW,92,W,0,0,-0.9678161091937423,-0.9697210529593928,-0.16745730933345648
