G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,-0.08498414597516463,-0.06303497201711766,MW,1,W,0,0,-1.082602058143264,-1.0595719265196486,-0.2638471065474981
M,W,0.05629045666860587,0.04320096294861218,MW,2,W,0,0,-0.9413274554994936,-0.9533359915539187,-0.15761117158176827
M,W,0.0010001821973351852,-0.0023786233017734737,MW,3,W,0,0,-0.9966177299707643,-0.9989155778043043,-0.2031907578321539
F,W,-1.0282278936540414,-0.9438926407586392,FW,4,W,0,0,-1.0282278936540414,-1.024057925038547,-1.024057925038547
F,W,-0.9596941629839084,-0.8883833192269495,FW,5,W,0,0,-0.9596941629839084,-0.9685486035068572,-0.9685486035068572
M,W,-0.02018819024047594,-0.007064430797237986,MW,6,W,0,0,-1.0178061024085754,-1.0036013852997687,-0.20787656532761842
F,B,-0.9954189335058372,-0.9956485171166216,FB,7,B,0,1,-0.9954189335058372,-0.9956485171166216,-0.9956485171166216
F,W,-1.0009938302395178,-0.9287105749846436,FW,8,W,0,0,-1.0009938302395178,-1.0088758592645515,-1.0088758592645515
F,W,-1.0200464358022383,-0.9335080713918328,FW,9,W,0,0,-1.0200464358022383,-1.0136733556717406,-1.0136733556717406
M,W,-0.03578707666373747,-0.025251410931733748,MW,10,W,0,0,-1.0334049888318368,-1.0217883654342645,-0.22606354546211418
M,B,-0.023901233611218656,-0.09745906670938684,MB,11,B,0,1,-1.0215191457793182,-1.013686550805994,-0.21796173083384363
M,W,0.005639533983235024,0.0030428069260957005,MW,12,W,0,0,-0.9919783781848645,-0.9934941475764352,-0.19776932760428473
F,B,-1.0578331055236434,-1.0409979951785342,FB,13,B,0,1,-1.0578331055236434,-1.0409979951785342,-1.0409979951785342
M,W,0.03507188514882515,0.030919214866187626,MW,14,W,0,0,-0.9625460270192743,-0.9656177396363432,-0.16989291966419282
F,W,-1.01254511732013,-0.9287760260513132,FW,15,W,0,0,-1.01254511732013,-1.008941310331221,-1.008941310331221
F,B,-0.9492462097471049,-0.9637220465588544,FB,16,B,0,1,-0.9492462097471049,-0.9637220465588544,-0.9637220465588544
M,B,0.06563026888806621,-0.027164246067977262,MB,17,B,0,1,-0.9319876432800333,-0.9433917301645844,-0.14766691019243405
M,W,0.02401300368990101,0.019714409226190333,MW,18,W,0,0,-0.9736049084781985,-0.9768225452763405,-0.1810977253041901
M,W,-0.016361135366404666,-0.01568250038247352,MW,19,W,0,0,-1.013979047534504,-1.0122194548850043,-0.21649463491285395
F,W,-0.9966532643911136,-0.919773165900313,FW,20,W,0,0,-0.9966532643911136,-0.9999384501802208,-0.9999384501802208
M,W,0.003428223226277691,0.0012236319633422026,MW,21,W,0,0,-0.9941896889418218,-0.9953133225391886,-0.19958850256703822
F,W,-0.9676605853533334,-0.8903717165076154,FW,22,W,0,0,-0.9676605853533334,-0.9705370007875231,-0.9705370007875231
M,W,0.007532067978280528,0.006085100208146736,MW,23,W,0,0,-0.9900858441898189,-0.9904518542943841,-0.1947270343222337
F,B,-1.002078241236741,-1.0040190988379962,FB,24,B,0,1,-1.002078241236741,-1.0040190988379962,-1.0040190988379962
F,B,-1.051659033647408,-1.0386979568384644,FB,25,B,0,1,-1.051659033647408,-1.0386979568384644,-1.0386979568384644
M,W,0.003128422662864596,-0.0017302699676171975,MW,26,W,0,0,-0.9944894895052349,-0.998267224470148,-0.20254240449799762
M,W,0.028941370019048143,0.021683850688772727,MW,27,W,0,0,-0.9686765421490513,-0.9748531038137581,-0.1791282838416077
M,W,-0.03236745333655508,-0.03531742716056942,MW,28,W,0,0,-1.0299853655046545,-1.0318543816631003,-0.23612956169094984
M,B,0.019552381720032763,-0.06998782941548289,MB,29,B,0,1,-0.9780655304480668,-0.9862153135120901,-0.1904904935399397
M,W,0.007151349608235599,0.00020906985432097948,MW,30,W,0,0,-0.9904665625598639,-0.9963278846482099,-0.20060306467605946
M,W,0.01130326141935468,0.009378076854130226,MW,31,W,0,0,-0.9863146507487448,-0.9871588776484006,-0.1914340576762502
F,W,-0.969287972868456,-0.8994783772887818,FW,32,W,0,0,-0.969287972868456,-0.9796436615686895,-0.9796436615686895
M,B,-0.07679244956152871,-0.1430986768581017,MB,33,B,0,1,-1.0744103617296281,-1.0593261609547089,-0.2636013409825585
F,B,-0.9419689094686036,-0.9545971976783638,FB,34,B,0,1,-0.9419689094686036,-0.9545971976783638,-0.9545971976783638
F,W,-1.0073540563482208,-0.9228880316480113,FW,35,W,0,0,-1.0073540563482208,-1.0030533159279191,-1.0030533159279191
F,B,-0.9858046548259556,-0.988001876287418,FB,36,B,0,1,-0.9858046548259556,-0.988001876287418,-0.988001876287418
M,B,-0.007359040678981046,-0.08195693402575104,MB,37,B,0,1,-1.0049769528470804,-0.9981844181223583,-0.2024595981502078
M,W,-0.03065316491485512,-0.026823822437360444,MW,38,W,0,0,-1.0282710770829546,-1.0233607769398914,-0.2276359569677409
M,B,-0.0593956842298715,-0.12719928047363935,MB,39,B,0,1,-1.057013596397971,-1.0434267645702464,-0.24770194459809614
F,B,-1.0640310655627323,-1.0446122446071402,FB,40,B,0,1,-1.0640310655627323,-1.0446122446071402,-1.0446122446071402
F,B,-1.0292967574261185,-1.022282057745198,FB,41,B,0,1,-1.0292967574261185,-1.022282057745198,-1.022282057745198
F,W,-1.0100535728451154,-0.9238615219238684,FW,42,W,0,0,-1.0100535728451154,-1.0040268062037763,-1.0040268062037763
M,W,0.015488054562795584,0.01631204570580871,MW,43,W,0,0,-0.9821298576053039,-0.9802249087967221,-0.18450008882457172
F,B,-1.05433813009322,-1.0407660728072696,FB,44,B,0,1,-1.05433813009322,-1.0407660728072696,-1.0407660728072696
F,W,-0.9730371436300748,-0.8951770143203893,FW,45,W,0,0,-0.9730371436300748,-0.9753422986002971,-0.9753422986002971
M,W,0.029812538973072983,0.0257295083378624,MW,46,W,0,0,-0.9678053731950265,-0.9708074461646684,-0.17508262619251805
M,W,0.002966566851215409,0.008621074236262408,MW,47,W,0,0,-0.994651345316884,-0.9879158802662684,-0.19219106029411803
F,W,-1.0036458184634491,-0.9222392671928136,FW,48,W,0,0,-1.0036458184634491,-1.0024045514727213,-1.0024045514727213
M,W,0.05310384063053771,0.04832185029089635,MW,49,W,0,0,-0.9445140715375617,-0.9482151042116345,-0.15249028423948408
F,W,-1.0131102560829983,-0.9287584277453608,FW,50,W,0,0,-1.0131102560829983,-1.0089237120252685,-1.0089237120252685
M,B,0.03790617071064318,-0.042369810794665536,MB,51,B,0,1,-0.9597117414574563,-0.9585972948912727,-0.16287247491912232
F,W,-0.9911369431769104,-0.9087370813132544,FW,52,W,0,0,-0.9911369431769104,-0.9889023655931621,-0.9889023655931621
M,W,0.03901211128764967,0.032992813342714186,MW,53,W,0,0,-0.9586058008804498,-0.9635441411598167,-0.16781932118766624
M,W,0.03185409753668821,0.02452536070131829,MW,54,W,0,0,-0.9657638146314113,-0.9720115938012126,-0.17628677382906216
M,W,-0.05688484204489945,-0.04374810033536798,MW,55,W,0,0,-1.054502754212999,-1.0402850548378988,-0.2445602348657484
M,W,-0.036950849696049885,-0.03140212778227551,MW,56,W,0,0,-1.0345687618641493,-1.0279390822848065,-0.23221426231265596
M,W,0.004521873395167198,0.006151440088528439,MW,57,W,0,0,-0.9930960387729323,-0.9903855144140024,-0.194660694441852
M,W,-0.001662205970858724,-0.006368964942963322,MW,58,W,0,0,-0.9992801181389582,-1.0029059194454941,-0.20718109947334376
M,W,-0.00581109528806146,-0.008022755378866864,MW,59,W,0,0,-1.003429007456161,-1.0045597098813976,-0.2088348899092473
F,B,-0.9882476082577976,-0.9921024052348852,FB,60,B,0,1,-0.9882476082577976,-0.9921024052348852,-0.9921024052348852
F,B,-1.0319481290978345,-1.0177971770702916,FB,61,B,0,1,-1.0319481290978345,-1.0177971770702916,-1.0177971770702916
M,W,0.004200800460152642,0.007855325767298424,MW,62,W,0,0,-0.9934171117079469,-0.9886816287352325,-0.19295680876308202
M,W,0.012150967190721795,0.012713493700800294,MW,63,W,0,0,-0.9854669449773776,-0.9838234608017306,-0.18809864082958014
F,B,-1.0165916031240327,-1.0137541979444502,FB,64,B,0,1,-1.0165916031240327,-1.0137541979444502,-1.0137541979444502
F,B,-0.9796577084555556,-0.9807332953876391,FB,65,B,0,1,-0.9796577084555556,-0.9807332953876391,-0.9807332953876391
F,W,-0.9402460405671206,-0.8700001185780664,FW,66,W,0,0,-0.9402460405671206,-0.9501654028579741,-0.9501654028579741
