G,R,X,Y,GR,UID,TR,qw,qb,X_count,Y_count,Y_count_resolve
M,W,-0.008084726570212858,-0.00041215260638074753,MW,1,W,0,0,-1.0086145042359376,-1.0009812673529157,-0.1996177357914876
M,B,-0.016585398495668355,-0.08718753632433478,MB,2,B,0,1,-1.017115176161393,-1.0076295098815005,-0.20626597832007237
M,B,-0.01598268830715151,-0.0888270592254558,MB,3,B,0,1,-1.0165124659728761,-1.0092690327826215,-0.20790550122119342
F,W,-1.036158288461854,-0.9482968427759982,FW,4,W,0,0,-1.036158288461854,-1.0284503858459124,-1.0284503858459124
F,W,-1.0662714134924975,-0.9731944548952612,FW,5,W,0,0,-1.0662714134924975,-1.0533479979651754,-1.0533479979651754
M,B,0.015055150332723526,-0.06493380078959317,MB,6,B,0,1,-0.9854746273330012,-0.9853757743467589,-0.1840122427853308
F,W,-0.994673641031424,-0.911041002323076,FW,7,W,0,0,-0.994673641031424,-0.9911945453929901,-0.9911945453929901
M,B,0.00710843941720343,-0.07198193298595723,MB,8,B,0,1,-0.9934213382485213,-0.992423906543123,-0.19106037498169484
M,W,0.018193605571511975,0.01412383984045551,MW,9,W,0,0,-0.9823361720942128,-0.9864452749060795,-0.18508174334465133
M,W,0.015218882993808441,0.010885133732050854,MW,10,W,0,0,-0.9853108946719162,-0.9896839810144842,-0.18832044945305598
M,B,0.006125273025274496,-0.08462148978625494,MB,11,B,0,1,-0.9944045046404502,-1.0050634633434208,-0.20369993178199255
M,W,-0.009368593921258715,-0.0029680961642918925,MW,12,W,0,0,-1.0098983715869834,-1.003537210910827,-0.20217367934939873
F,B,-0.904076001913742,-0.9201680192515612,FB,13,B,0,1,-0.904076001913742,-0.9201680192515612,-0.9201680192515612
M,W,-0.014616938197524168,-0.002921588474616696,MW,14,W,0,0,-1.0151467158632488,-1.0034907032211517,-0.20212717165972355
M,W,-0.01928153542780191,-0.016123992652712374,MW,15,W,0,0,-1.0198113130935267,-1.0166931073992473,-0.2153295758378192
M,W,0.0214315920669148,0.019670356601077844,MW,16,W,0,0,-0.9790981855988099,-0.9808987581454571,-0.17953522658402898
M,B,-0.005991225946638819,-0.08659261821145517,MB,17,B,0,1,-1.0065210036123635,-1.007034591768621,-0.20567106020719278
